"DataCollection__collect_uuid","DataCollection__label","DataCollection__p_accelerometer_time","DataCollection__p_accelerometer_x","DataCollection__p_accelerometer_y","DataCollection__p_accelerometer_z","DataCollection__p_gyroscope_time","DataCollection__p_gyroscope_x","DataCollection__p_gyroscope_y","DataCollection__p_gyroscope_z","DataCollection__participant_uuid","DataCollection__w_accelerometer_time","DataCollection__w_accelerometer_x","DataCollection__w_accelerometer_y","DataCollection__w_accelerometer_z","DataCollection__w_gyroscope_time","DataCollection__w_gyroscope_x","DataCollection__w_gyroscope_y","DataCollection__w_gyroscope_z"
"326685b0-5f2f-429c-87b1-4cde75568282","aefbwatchst","2023-03-27 15:07:04.962","3.319497","9.948912","-2.3950195","2023-03-27 15:06:46.954","0.082135744","0.105487466","-0.037771337","aefbe9f3-5fd1-49b9-bedc-71b1d1bc5d06","2023-03-27 15:06:46.766","5.613562","-4.0534415","6.7381887","2023-03-27 15:06:46.767","0.0048844446","0.02198","0.007326667"
"","","2023-03-27 15:07:04.987","3.3578174","9.929751","-2.3519094","2023-03-27 15:06:46.955","0.034731477","0.08311691","-0.01912921","","2023-03-27 15:06:46.769","5.5800624","-4.0773697","6.6759753","2023-03-27 15:06:46.768","0.018316668","0.018316668","0.0036633336"
"","","2023-03-27 15:07:05.002","3.3673975","9.944121","-2.2321582","2023-03-27 15:06:46.955","-0.02385807","0.038908437","0.0032413453","","2023-03-27 15:06:46.81","5.558527","-4.0127635","6.613762","2023-03-27 15:06:46.769","0.018316668","0.02198","0.0012211112"
"","","2023-03-27 15:07:05.023","3.410508","9.924961","-2.1746778","2023-03-27 15:06:46.955","-0.056881268","-0.022876903","0.020285577","","2023-03-27 15:06:46.855","5.505885","-3.9816568","6.597012","2023-03-27 15:06:46.811","0.013432222","0.017095556","0.007326667"
"","","2023-03-27 15:07:05.042","3.420088","9.915381","-2.193838","2023-03-27 15:06:46.955","-0.05528337","-0.06495485","0.025611898","","2023-03-27 15:06:46.855","5.532206","-4.0366917","6.611369","2023-03-27 15:06:46.811","0.012211111","0.015874445","0.017095556"
"","","2023-03-27 15:07:05.066","3.391348","9.896221","-2.2321582","2023-03-27 15:06:46.955","-0.035043344","-0.0559001","0.015491886","","2023-03-27 15:06:46.901","5.5369916","-4.031906","6.6281185","2023-03-27 15:06:46.855","0.01099","0.014653334","0.017095556"
"","","2023-03-27 15:07:05.083","3.3626075","9.877061","-2.2704787","2023-03-27 15:06:46.955","-0.004683309","-0.0053000394","0.0016434485","","2023-03-27 15:06:46.945","5.608776","-4.007978","6.661618","2023-03-27 15:06:46.855","0.009768889","0.01099","0.017095556"
"","","2023-03-27 15:07:05.103","3.4057178","9.953702","-2.308799","2023-03-27 15:06:46.955","0.020350408","0.04476739","-0.011672357","","2023-03-27 15:06:46.946","5.5968122","-4.031906","6.6735826","2023-03-27 15:06:46.9","0.0012211112","0.0024422223","0.015874445"
"","","2023-03-27 15:07:05.123","3.4823585","10.049502","-2.3423293","2023-03-27 15:06:46.955","0.024611466","0.06607268","-0.01912921","","2023-03-27 15:06:46.99","5.613562","-4.024728","6.6759753","2023-03-27 15:06:46.901","0","-0.009768889","0.012211111"
"","","2023-03-27 15:07:05.141","3.4775686","10.063872","-2.327959","2023-03-27 15:06:46.955","0.010763026","0.057017934","-0.013802886","","2023-03-27 15:06:46.991","5.6327047","-4.065406","6.6257257","2023-03-27 15:06:46.946","0.012211111","-0.01099","0.008547778"
"","","2023-03-27 15:07:05.163","3.4057178","10.011182","-2.2704787","2023-03-27 15:06:46.964","-0.010009631","0.027723158","0.0032413453","","2023-03-27 15:06:47.038","5.5896335","-4.022335","6.6089764","2023-03-27 15:06:46.946","0.019537779","-0.0036633336","0.0036633336"
"","","2023-03-27 15:07:05.179","3.276387","9.963282","-2.2177882","2023-03-27 15:06:46.981","-0.020129643","-0.0068979366","0.015491886","","2023-03-27 15:06:47.082","5.54417","-4.074977","6.6352973","2023-03-27 15:06:46.946","0.009768889","0","0.0012211112"
"","","2023-03-27 15:07:05.204","3.2045362","9.977652","-2.2608986","2023-03-27 15:06:47.001","-0.015335954","-0.032464284","0.016024519","","2023-03-27 15:06:47.129","5.5800624","-4.063013","6.6329045","2023-03-27 15:06:46.991","0.0061055557","0.007326667","-0.0036633336"
