"DataCollection__collect_uuid","DataCollection__label","DataCollection__p_accelerometer_time","DataCollection__p_accelerometer_x","DataCollection__p_accelerometer_y","DataCollection__p_accelerometer_z","DataCollection__p_gyroscope_time","DataCollection__p_gyroscope_x","DataCollection__p_gyroscope_y","DataCollection__p_gyroscope_z","DataCollection__participant_uuid","DataCollection__w_accelerometer_time","DataCollection__w_accelerometer_x","DataCollection__w_accelerometer_y","DataCollection__w_accelerometer_z","DataCollection__w_gyroscope_time","DataCollection__w_gyroscope_x","DataCollection__w_gyroscope_y","DataCollection__w_gyroscope_z"
"8f675125-f384-4739-8aef-f2da5ea7ecd6","aefbwavehand","2023-03-27 15:32:42.393","-5.0343313","8.794512","-0.74724615","2023-03-27 15:32:32.09","0.062859364","-0.112807654","-0.06398946","aefbe9f3-5fd1-49b9-bedc-71b1d1bc5d06","2023-03-27 15:32:31.798","4.8239303","6.8243303","2.0458634","2023-03-27 15:32:31.802","-0.2515489","-1.4677756","-1.229659"
"","","2023-03-27 15:32:42.408","-4.9241605","8.909473","-0.7376661","2023-03-27 15:32:32.092","0.11132889","-0.09256763","-0.0267052","","2023-03-27 15:32:31.8","4.7545385","7.0205417","1.8257236","2023-03-27 15:32:31.808","-0.7009178","-1.3578756","-1.0159645"
"","","2023-03-27 15:32:42.43","-4.7948294","8.986114","-0.7041358","2023-03-27 15:32:32.092","0.11239416","-0.032912817","0.03508014","","2023-03-27 15:32:31.801","4.7712884","7.2358956","1.5696917","2023-03-27 15:32:31.81","-1.06603","-1.17593","-0.8633256"
"","","2023-03-27 15:32:42.449","-4.679868","8.971744","-0.67539555","2023-03-27 15:32:32.092","0.05007619","0.0070346007","0.06171175","","2023-03-27 15:32:31.804","4.9531426","7.436893","1.0217353","2023-03-27 15:32:31.814","-1.17593","-1.00009","-0.79128003"
"","","2023-03-27 15:32:42.468","-4.785249","8.914263","-0.6562354","2023-03-27 15:32:32.092","-0.05431973","-0.0020201479","0.04466752","","2023-03-27 15:32:31.806","5.2809596","7.6331043","0.55034924","2023-03-27 15:32:31.815","-0.9597934","-0.91094893","-0.7668578"
"","","2023-03-27 15:32:42.488","-5.110972","8.899893","-0.6849756","2023-03-27 15:32:32.092","-0.14539982","-0.008411734","0.018568538","","2023-03-27 15:32:31.807","5.6997037","7.7383885","0.25124636","2023-03-27 15:32:31.815","-0.63009334","-0.8266923","-0.72778225"
"","","2023-03-27 15:32:42.507","-5.3217335","8.871153","-0.6706055","2023-03-27 15:32:32.092","-0.15871564","0.009697761","-0.010193602","","2023-03-27 15:32:31.811","6.099305","7.7312098","0.18185452","2023-03-27 15:32:31.816","-0.46402225","-0.6764956","-0.64108336"
"","","2023-03-27 15:32:42.526","-5.3121533","8.823253","-0.6993457","2023-03-27 15:32:32.092","-0.101724","0.01928514","0.000991675","","2023-03-27 15:32:31.812","6.3960147","7.62114","0.2321038","2023-03-27 15:32:31.843","-0.4921078","-0.46402225","-0.4701278"
"","","2023-03-27 15:32:42.549","-5.134922","8.722662","-0.6658155","2023-03-27 15:32:32.092","-0.025024952","-0.005215941","0.036678035","","2023-03-27 15:32:31.813","6.580262","7.422536","0.41156548","2023-03-27 15:32:31.844","-0.5250778","-0.26009667","-0.3260367"
"","","2023-03-27 15:32:42.564","-4.976851","8.612491","-0.6179151","2023-03-27 15:32:32.092","0.039423544","-0.0755234","0.032416977","","2023-03-27 15:32:31.814","6.587441","7.1545396","0.6795616","2023-03-27 15:32:31.847","-0.38831335","-0.19049335","-0.22590557"
