"DataCollection__collect_uuid","DataCollection__label","DataCollection__p_accelerometer_time","DataCollection__p_accelerometer_x","DataCollection__p_accelerometer_y","DataCollection__p_accelerometer_z","DataCollection__p_gyroscope_time","DataCollection__p_gyroscope_x","DataCollection__p_gyroscope_y","DataCollection__p_gyroscope_z","DataCollection__participant_uuid","DataCollection__w_accelerometer_time","DataCollection__w_accelerometer_x","DataCollection__w_accelerometer_y","DataCollection__w_accelerometer_z","DataCollection__w_gyroscope_time","DataCollection__w_gyroscope_x","DataCollection__w_gyroscope_y","DataCollection__w_gyroscope_z"
"","","2023-03-27 15:14:34.122","0.9196875","-8.708291","2.4908204","2023-03-27 15:14:34.123","-0.003085412","0.06181162","-0.020194473","","2023-03-27 15:14:34.319","5.178068","-1.6606189","7.9513497","2023-03-27 15:14:34.139","-0.0024422223","0.0048844446","-0.0061055557"
"","","2023-03-27 15:14:34.14","0.9244776","-8.669971","2.4525","2023-03-27 15:14:34.14","0.001708278","0.026657892","-0.011672357","","2023-03-27 15:14:34.323","5.1996036","-1.6175481","7.84128","2023-03-27 15:14:34.139","0.02075889","0.007326667","-0.012211111"
"","","2023-03-27 15:14:34.162","0.9196875","-8.669971","2.3758595","2023-03-27 15:14:34.162","-0.00042225095","-0.018083213","-0.0052807704","","2023-03-27 15:14:34.364","5.221139","-1.5984055","7.850851","2023-03-27 15:14:34.185","0.029306669","0.0036633336","-0.0036633336"
"","","2023-03-27 15:14:34.183","0.9867481","-8.775352","2.3710694","2023-03-27 15:14:34.183","-0.008411734","-0.040453766","-0.0010197127","","2023-03-27 15:14:34.41","5.197211","-1.591227","7.793423","2023-03-27 15:14:34.186","0.035412222","0.0036633336","0.0048844446"
"","","2023-03-27 15:14:34.202","1.0250684","-8.828042","2.3423293","2023-03-27 15:14:34.203","-0.009476999","-0.02926849","-0.0036828737","","2023-03-27 15:14:34.414","5.168497","-1.4763715","7.8053875","2023-03-27 15:14:34.229","0.01099","0.007326667","0.008547778"
"","","2023-03-27 15:14:34.222","1.0298585","-8.770562","2.2848487","2023-03-27 15:14:34.223","-0.005748573","0.01866841","-0.007943932","","2023-03-27 15:14:34.454","5.1828537","-1.5098711","7.881958","2023-03-27 15:14:34.229","-0.01099","0.014653334","0.007326667"
"","","2023-03-27 15:14:34.242","0.98195803","-8.689131","2.299219","2023-03-27 15:14:34.242","0.00011038128","0.072464265","-0.013270254","","2023-03-27 15:14:34.496","5.218746","-1.6773686","7.9298143","2023-03-27 15:14:34.274","-0.023201112","0.018316668","0.0024422223"
"","","2023-03-27 15:14:34.26","0.92926764","-8.689131","2.3902297","2023-03-27 15:14:34.261","0.004371439","0.08258428","-0.013270254","","2023-03-27 15:14:34.498","5.2546387","-1.6390835","7.9226356","2023-03-27 15:14:34.275","-0.009768889","0.013432222","-0.007326667"
"","","2023-03-27 15:14:34.277","0.90052736","-8.737032","2.44771","2023-03-27 15:14:34.277","-0.00042225095","0.031451587","-0.0052807704","","2023-03-27 15:14:34.541","5.2426744","-1.5481563","7.8077803","2023-03-27 15:14:34.276","0.025643334","0.015874445","-0.014653334"
"","","2023-03-27 15:14:34.3","0.9388477","-8.775352","2.4093897","2023-03-27 15:14:34.301","-0.008944366","-0.047910616","0.0037739775","","2023-03-27 15:14:34.589","5.1589255","-1.4715859","7.7790666","2023-03-27 15:14:34.319","0.046402223","0.019537779","-0.025643334"
"","","2023-03-27 15:14:34.318","0.96758795","-8.784932","2.323169","2023-03-27 15:14:34.319","-0.017466482","-0.08679277","0.0011108163","","2023-03-27 15:14:34.59","5.1996036","-1.4644074","7.84128","2023-03-27 15:14:34.323","0.05617111","0.019537779","-0.02075889"
