epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1680279536566,2023-03-31T11:18:56.566,0.000,1.063,-0.560,-0.636
1680279536586,2023-03-31T11:18:56.586,0.020,1.044,-0.480,-0.991
1680279536606,2023-03-31T11:18:56.606,0.040,1.174,-0.206,-0.873
1680279536626,2023-03-31T11:18:56.626,0.060,1.269,0.145,-1.101
1680279536646,2023-03-31T11:18:56.646,0.080,1.269,0.175,-0.979
1680279536666,2023-03-31T11:18:56.666,0.100,1.269,-0.084,-1.006
1680279536686,2023-03-31T11:18:56.686,0.120,1.242,-0.030,-1.044
1680279536706,2023-03-31T11:18:56.706,0.140,1.094,-0.091,-1.056
1680279536726,2023-03-31T11:18:56.726,0.160,1.052,-0.213,-0.938
1680279536746,2023-03-31T11:18:56.746,0.180,1.143,-0.164,-1.025
1680279536766,2023-03-31T11:18:56.766,0.200,1.284,0.152,-1.124
1680279536786,2023-03-31T11:18:56.786,0.220,1.364,0.499,-1.155
1680279536806,2023-03-31T11:18:56.806,0.240,1.212,0.473,-1.113
1680279536826,2023-03-31T11:18:56.826,0.260,1.101,0.617,-1.090
1680279536846,2023-03-31T11:18:56.846,0.280,1.338,0.998,-1.063
1680279536866,2023-03-31T11:18:56.866,0.300,1.399,1.075,-0.918
1680279536886,2023-03-31T11:18:56.886,0.320,1.307,1.322,-0.854
1680279536906,2023-03-31T11:18:56.906,0.340,1.296,1.307,-0.789
1680279536926,2023-03-31T11:18:56.926,0.360,1.395,1.334,-0.755
1680279536946,2023-03-31T11:18:56.946,0.380,1.338,1.551,-0.655
1680279536966,2023-03-31T11:18:56.966,0.400,1.086,1.139,-0.457
1680279536986,2023-03-31T11:18:56.986,0.420,1.063,1.021,-0.480
1680279537006,2023-03-31T11:18:57.006,0.440,1.242,0.922,-0.476
1680279537026,2023-03-31T11:18:57.026,0.460,1.353,0.671,-0.549
1680279537046,2023-03-31T11:18:57.046,0.480,1.322,0.526,-0.400
1680279537066,2023-03-31T11:18:57.066,0.500,1.151,0.457,-0.217
1680279537086,2023-03-31T11:18:57.086,0.520,1.117,0.579,-0.587
1680279537106,2023-03-31T11:18:57.106,0.540,1.433,0.602,-1.105
1680279537126,2023-03-31T11:18:57.126,0.560,1.681,0.777,-1.136
1680279537146,2023-03-31T11:18:57.146,0.580,1.585,1.094,-1.002
1680279537166,2023-03-31T11:18:57.166,0.600,1.361,1.197,-0.633
1680279537186,2023-03-31T11:18:57.186,0.620,1.170,1.117,-0.358
1680279537206,2023-03-31T11:18:57.206,0.640,1.200,1.273,-0.229
1680279537226,2023-03-31T11:18:57.226,0.660,1.052,1.178,-0.267
1680279537246,2023-03-31T11:18:57.246,0.680,0.736,1.033,-0.370
1680279537266,2023-03-31T11:18:57.266,0.700,0.465,0.861,-0.404
1680279537286,2023-03-31T11:18:57.286,0.720,0.282,0.640,-0.255
1680279537306,2023-03-31T11:18:57.306,0.740,0.412,0.667,-0.370
1680279537326,2023-03-31T11:18:57.326,0.760,0.549,0.957,-0.819
1680279537346,2023-03-31T11:18:57.346,0.780,0.610,0.903,-1.075
1680279537366,2023-03-31T11:18:57.366,0.800,0.682,0.514,-1.242
1680279537386,2023-03-31T11:18:57.386,0.820,0.827,0.499,-1.235
1680279537406,2023-03-31T11:18:57.406,0.840,0.987,0.850,-1.174
1680279537426,2023-03-31T11:18:57.426,0.860,1.090,1.037,-1.239
1680279537446,2023-03-31T11:18:57.446,0.880,1.079,0.983,-1.151
1680279537466,2023-03-31T11:18:57.466,0.900,0.743,0.659,-0.743
1680279537486,2023-03-31T11:18:57.486,0.920,0.541,0.305,-0.484
1680279537506,2023-03-31T11:18:57.506,0.940,0.556,0.465,-0.454
1680279537526,2023-03-31T11:18:57.526,0.960,0.774,0.671,-0.431
1680279537546,2023-03-31T11:18:57.546,0.980,0.911,0.648,-0.499
1680279537566,2023-03-31T11:18:57.566,1.000,0.827,0.553,-0.541
1680279537586,2023-03-31T11:18:57.586,1.020,0.945,0.663,-0.648
1680279537606,2023-03-31T11:18:57.606,1.040,1.258,0.781,-0.671
1680279537626,2023-03-31T11:18:57.626,1.060,1.223,0.541,-0.663
1680279537646,2023-03-31T11:18:57.646,1.080,0.987,0.194,-0.652
1680279537666,2023-03-31T11:18:57.666,1.100,0.827,0.065,-0.751
1680279537686,2023-03-31T11:18:57.686,1.120,0.842,0.023,-0.911
1680279537706,2023-03-31T11:18:57.706,1.140,0.915,-0.091,-1.018
1680279537726,2023-03-31T11:18:57.726,1.160,1.052,-0.255,-1.147
1680279537746,2023-03-31T11:18:57.746,1.180,1.037,-0.221,-1.178
1680279537766,2023-03-31T11:18:57.766,1.200,1.048,-0.118,-1.193
1680279537786,2023-03-31T11:18:57.786,1.220,1.212,0.084,-1.265
1680279537806,2023-03-31T11:18:57.806,1.240,1.143,0.206,-1.170
1680279537826,2023-03-31T11:18:57.826,1.260,1.002,0.099,-1.002
1680279537846,2023-03-31T11:18:57.846,1.280,0.777,-0.088,-0.918
1680279537866,2023-03-31T11:18:57.866,1.300,0.697,-0.232,-0.899
1680279537886,2023-03-31T11:18:57.886,1.320,0.617,-0.225,-0.835
1680279537906,2023-03-31T11:18:57.906,1.340,0.701,-0.164,-0.854
1680279537926,2023-03-31T11:18:57.926,1.360,0.644,-0.103,-0.846
1680279537946,2023-03-31T11:18:57.946,1.380,0.716,0.019,-0.777
1680279537966,2023-03-31T11:18:57.966,1.400,0.736,0.057,-0.816
1680279537986,2023-03-31T11:18:57.986,1.420,0.724,0.015,-0.957
1680279538006,2023-03-31T11:18:58.006,1.440,0.598,0.069,-0.899
1680279538026,2023-03-31T11:18:58.026,1.460,0.423,0.053,-0.705
1680279538046,2023-03-31T11:18:58.046,1.480,0.354,-0.011,-0.640
1680279538066,2023-03-31T11:18:58.066,1.500,0.168,-0.091,-0.495
1680279538086,2023-03-31T11:18:58.086,1.520,0.034,-0.072,-0.332
1680279538106,2023-03-31T11:18:58.106,1.540,-0.301,-0.488,-0.202
1680279538126,2023-03-31T11:18:58.126,1.560,-0.438,-0.949,-0.111
1680279538146,2023-03-31T11:18:58.146,1.580,-0.084,-0.857,-0.080
1680279538166,2023-03-31T11:18:58.166,1.600,0.393,-0.739,-0.118
1680279538186,2023-03-31T11:18:58.186,1.620,0.667,-0.724,-0.072
1680279538206,2023-03-31T11:18:58.206,1.640,0.743,-0.850,0.057
1680279538226,2023-03-31T11:18:58.226,1.660,1.071,-0.168,0.156
1680279538246,2023-03-31T11:18:58.246,1.680,1.681,1.193,-0.084
