0,0.827,1.536,0.415
0,0.473,-0.743,-0.271
0,0.248,-2.092,-0.697
0,-0.13,-2.348,-0.915
0,-0.088,-2.1,-0.434
0,-0.152,-1.764,-0.091
0,-0.114,-1.574,0.114
0,0.351,-1.791,0.823
0,0.56,-1.353,0.514
0,0.629,-1.28,0.736
0,0.503,0.694,0.271
0,0.541,1.54,-0.362
0,0.248,1.951,-1.113
0,-0.351,2.34,-1.97
0,-0.617,2.805,-2.416
0,-0.579,3.357,-1.582
0,-0.301,3.098,-1.086
0,0.008,2.873,-0.857
0,0.473,1.467,0.053
0,0.408,0.751,-0.095
0,0.282,0.091,-0.56
0,0.0,-0.236,-0.918
0,-0.29,0.438,-0.511
0,-0.08,0.286,0.187
0,0.358,-0.187,1.387
0,1.181,-7.915,8.544
0,4.024,-19.211,16.784
0,6.673,-29.337,20.381
0,9.722,-38.849,19.154
0,11.879,-46.391,18.712
0,15.892,-48.277,17.332
0,18.422,-46.578,16.421
0,16.753,-51.395,17.161
0,12.71,-60.625,19.947
0,11.784,-69.707,24.874
0,11.608,-74.962,33.712
0,16.277,-73.914,36.353
0,23.026,-63.754,38.807
0,21.513,-57.98,32.645
0,14.657,-47.104,23.815
0,10.678,-42.942,18.906
0,6.97,-41.688,14.466
0,4.055,-51.643,16.456
0,-1.517,-67.641,25.011
0,-4.55,-76.612,30.168
0,-2.306,-77.63,31.322
0,1.997,-85.903,43.091
0,8.693,-88.175,50.572
0,12.344,-90.004,51.498
0,13.902,-82.732,46.566
0,13.479,-75.568,41.814
0,13.841,-71.296,25.564
0,16.623,-71.452,25.835
0,16.928,-68.51,13.78
0,19.783,-59.851,6.612
0,26.559,-59.531,-1.22
0,29.226,-56.079,2.557
0,31.864,-58.624,20.0
0,30.663,-57.188,30.793
0,29.562,-56.551,42.98
0,31.753,-57.024,42.976
0,34.123,-72.732,35.415
0,31.837,-85.964,13.289
0,20.377,-50.377,-11.684
0,32.008,-53.445,-29.272
0,33.045,-58.011,-3.159
0,26.391,-30.899,24.215
0,14.356,-37.165,0.202
0,24.604,-25.225,-16.986
0,22.771,-17.412,-15.332
0,21.65,-37.931,-19.863
0,32.53,-54.192,-34.52
0,30.579,-60.556,-47.599
0,42.298,-67.138,-63.483
0,49.55,-55.888,-49.87
0,46.925,-54.851,-10.972
0,43.152,-22.607,24.303
0,33.659,18.594,18.388
0,39.581,34.672,-4.577
0,41.635,55.282,-27.092
0,60.53,61.631,-29.028
0,77.946,46.585,-32.477
0,104.619,34.84,-43.144
0,113.518,21.795,-54.104
0,109.386,19.059,-59.821
0,104.028,5.655,-57.127
0,92.847,1.936,-60.278
0,75.297,4.44,-62.046
0,53.937,12.759,-49.95
0,39.493,11.806,-19.867
0,29.928,-3.068,18.319
0,17.309,-2.496,47.188
0,15.076,-8.533,60.983
0,29.905,-5.972,59.093
0,26.3,2.252,36.319
0,23.556,8.891,24.752
0,14.516,5.713,-0.507
0,2.599,-5.755,-31.063
0,0.278,-23.335,-45.678
0,0.941,-24.135,-51.532
0,-0.259,-46.456,-13.232
0,3.114,-61.723,22.881
0,-12.595,-42.923,-38.902
0,-45.385,-22.702,-88.742
0,-65.45,-16.665,-50.549
0,-43.521,-31.242,-42.435
0,-28.03,-33.022,-2.816
0,-43.338,-40.976,10.522
0,-26.395,-33.148,9.672
0,-26.791,-11.166,2.569
0,-36.079,11.334,9.104
0,-47.325,35.263,-3.575
0,-50.457,34.607,-10.252
0,-29.748,7.336,-25.187
0,-10.339,-13.491,-5.918
0,-8.049,-22.458,17.87
0,20.842,-34.775,18.944
0,30.038,-45.385,33.537
0,25.671,-57.165,17.687
0,22.805,-56.711,8.43
0,13.91,-54.04,8.388
0,-2.622,-51.684,17.717
0,-23.464,-54.299,-10.034
0,-29.97,-57.069,-43.148
0,-18.849,-59.268,-62.915
0,1.071,-73.239,-62.001
0,28.258,-71.761,-1.166
0,6.749,-49.695,5.293
0,-14.806,-37.976,15.854
0,-31.757,-33.982,8.693
0,-17.725,-48.579,7.393
0,19.604,-33.617,14.813
0,29.989,-19.912,20.831
0,37.732,-17.168,17.721
0,11.864,-14.177,-3.216
0,-3.754,-3.529,18.213
0,-6.334,6.22,22.378
0,5.545,20.976,45.56
0,9.143,19.466,52.873
0,4.748,10.366,26.89
0,14.165,-12.954,25.678
0,2.199,-12.492,3.068
0,-3.96,-1.124,-38.83
0,0.149,11.665,-40.549
0,-1.399,15.259,-37.816
0,-6.936,3.822,-14.653
0,-4.314,3.742,18.476
0,1.421,14.916,38.944
0,9.962,-3.845,39.295
0,2.675,-18.175,29.756
0,-14.508,-18.571,7.29
0,-18.933,-15.934,-0.587
0,-19.024,-16.902,-33.091
0,-14.695,-9.87,-30.918
0,-6.665,4.653,-52.283
0,9.055,-6.902,-31.387
0,20.29,10.0,-0.732
0,-7.134,-1.239,-4.405
0,-14.661,-20.697,-3.674
0,-19.192,-40.549,9.886
