epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1679952976752,2023-03-27T16:36:16.752,0.000,1.814,-1.555,-0.354
1679952976772,2023-03-27T16:36:16.772,0.020,1.692,-1.486,-0.351
1679952976792,2023-03-27T16:36:16.792,0.040,1.467,-1.128,-0.335
1679952976812,2023-03-27T16:36:16.812,0.060,0.789,-0.675,0.160
1679952976832,2023-03-27T16:36:16.832,0.080,-0.191,-0.171,0.675
1679952976852,2023-03-27T16:36:16.852,0.100,-0.457,0.454,0.545
1679952976872,2023-03-27T16:36:16.872,0.120,-0.537,0.671,0.145
1679952976892,2023-03-27T16:36:16.892,0.140,-0.587,0.469,-0.057
1679952976912,2023-03-27T16:36:16.912,0.160,-0.583,0.347,0.027
1679952976932,2023-03-27T16:36:16.932,0.180,-0.678,-0.038,0.328
1679952976952,2023-03-27T16:36:16.952,0.200,-0.598,-0.038,0.617
1679952976972,2023-03-27T16:36:16.972,0.220,-0.274,-0.057,0.602
1679952976992,2023-03-27T16:36:16.992,0.240,0.579,0.091,0.271
1679952977012,2023-03-27T16:36:17.012,0.260,1.479,1.094,0.034
1679952977032,2023-03-27T16:36:17.032,0.280,1.364,0.606,0.099
1679952977052,2023-03-27T16:36:17.052,0.300,0.480,-0.252,0.343
1679952977072,2023-03-27T16:36:17.072,0.320,-0.126,0.019,0.499
1679952977092,2023-03-27T16:36:17.092,0.340,0.252,0.633,0.293
1679952977112,2023-03-27T16:36:17.112,0.360,0.507,0.922,0.183
1679952977132,2023-03-27T16:36:17.132,0.380,0.050,0.427,0.438
1679952977152,2023-03-27T16:36:17.152,0.400,-0.583,-0.556,0.793
1679952977172,2023-03-27T16:36:17.172,0.420,-0.541,-0.823,0.762
1679952977192,2023-03-27T16:36:17.192,0.440,-0.278,-0.629,0.286
1679952977212,2023-03-27T16:36:17.212,0.460,-0.366,-0.454,0.053
1679952977232,2023-03-27T16:36:17.232,0.480,-0.633,-0.495,0.381
1679952977252,2023-03-27T16:36:17.252,0.500,-1.090,-0.789,0.671
1679952977272,2023-03-27T16:36:17.272,0.520,-1.075,-0.953,0.591
1679952977292,2023-03-27T16:36:17.292,0.540,-0.301,-0.785,0.286
1679952977312,2023-03-27T16:36:17.312,0.560,0.469,-0.617,0.004
1679952977332,2023-03-27T16:36:17.332,0.580,0.602,-0.412,0.069
1679952977352,2023-03-27T16:36:17.352,0.600,0.381,-0.446,0.290
1679952977372,2023-03-27T16:36:17.372,0.620,0.198,-0.732,0.332
1679952977392,2023-03-27T16:36:17.392,0.640,0.290,-0.823,0.217
1679952977412,2023-03-27T16:36:17.412,0.660,0.415,-0.412,0.076
1679952977432,2023-03-27T16:36:17.432,0.680,0.450,-0.114,0.156
1679952977452,2023-03-27T16:36:17.452,0.700,0.210,0.179,0.252
1679952977472,2023-03-27T16:36:17.472,0.720,0.030,0.225,0.282
1679952977492,2023-03-27T16:36:17.492,0.740,-0.080,-0.393,0.301
1679952977512,2023-03-27T16:36:17.512,0.760,-0.099,-0.591,0.149
1679952977532,2023-03-27T16:36:17.532,0.780,0.019,-0.362,-0.019
1679952977552,2023-03-27T16:36:17.552,0.800,0.263,-0.061,-0.130
1679952977572,2023-03-27T16:36:17.572,0.820,0.598,-0.011,-0.210
1679952977592,2023-03-27T16:36:17.592,0.840,0.564,0.015,-0.274
1679952977612,2023-03-27T16:36:17.612,0.860,0.427,-0.034,-0.072
1679952977632,2023-03-27T16:36:17.632,0.880,0.358,-0.210,0.107
1679952977652,2023-03-27T16:36:17.652,0.900,0.427,0.030,-0.023
1679952977672,2023-03-27T16:36:17.672,0.920,0.713,0.118,-0.198
1679952977692,2023-03-27T16:36:17.692,0.940,0.896,0.141,-0.339
1679952977712,2023-03-27T16:36:17.712,0.960,0.770,-0.084,-0.290
1679952977732,2023-03-27T16:36:17.732,0.980,0.442,-0.290,-0.065
1679952977752,2023-03-27T16:36:17.752,1.000,-0.038,-0.301,0.210
1679952977772,2023-03-27T16:36:17.772,1.020,-0.473,-0.343,0.335
1679952977792,2023-03-27T16:36:17.792,1.040,-0.522,-0.232,0.313
1679952977812,2023-03-27T16:36:17.812,1.060,-0.385,0.019,0.187
1679952977832,2023-03-27T16:36:17.832,1.080,-0.263,0.080,0.179
1679952977852,2023-03-27T16:36:17.852,1.100,-0.171,-0.099,0.244
1679952977872,2023-03-27T16:36:17.872,1.120,-0.091,-0.419,0.366
1679952977892,2023-03-27T16:36:17.892,1.140,0.175,-0.450,0.320
1679952977912,2023-03-27T16:36:17.912,1.160,0.629,-0.495,0.267
1679952977932,2023-03-27T16:36:17.932,1.180,0.587,-0.206,0.213
1679952977952,2023-03-27T16:36:17.952,1.200,0.503,0.118,0.282
1679952977972,2023-03-27T16:36:17.972,1.220,0.286,0.053,0.351
1679952977992,2023-03-27T16:36:17.992,1.240,-0.099,-0.118,0.362
1679952978012,2023-03-27T16:36:18.012,1.260,-0.168,-0.347,0.175
1679952978032,2023-03-27T16:36:18.032,1.280,0.160,-0.412,-0.027
1679952978052,2023-03-27T16:36:18.052,1.300,0.583,-0.213,-0.088
1679952978072,2023-03-27T16:36:18.072,1.320,0.724,0.126,-0.008
1679952978092,2023-03-27T16:36:18.092,1.340,0.709,0.152,0.274
