epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1683908160256,2023-05-12T11:16:00.256,0.000,-3.224,0.633,1.444
1683908160276,2023-05-12T11:16:00.276,0.020,-3.064,0.587,0.991
1683908160296,2023-05-12T11:16:00.296,0.040,-2.454,1.120,1.193
1683908160316,2023-05-12T11:16:00.316,0.060,-2.268,1.223,0.575
1683908160336,2023-05-12T11:16:00.336,0.080,-1.833,0.404,-0.080
1683908160356,2023-05-12T11:16:00.356,0.100,-0.591,-0.762,0.027
1683908160376,2023-05-12T11:16:00.376,0.120,0.469,-0.716,0.678
1683908160396,2023-05-12T11:16:00.396,0.140,0.911,0.019,0.941
1683908160416,2023-05-12T11:16:00.416,0.160,0.968,0.347,0.720
1683908160436,2023-05-12T11:16:00.436,0.180,0.427,-0.030,0.267
1683908160456,2023-05-12T11:16:00.456,0.200,0.511,-0.255,0.038
1683908160476,2023-05-12T11:16:00.476,0.220,1.094,-0.404,0.194
1683908160496,2023-05-12T11:16:00.496,0.240,1.509,-0.480,0.568
1683908160516,2023-05-12T11:16:00.516,0.260,1.368,-0.278,0.804
1683908160536,2023-05-12T11:16:00.536,0.280,1.048,-0.107,1.086
1683908160556,2023-05-12T11:16:00.556,0.300,0.766,-0.221,1.212
1683908160576,2023-05-12T11:16:00.576,0.320,0.404,-0.282,0.979
1683908160596,2023-05-12T11:16:00.596,0.340,0.408,0.034,0.747
1683908160616,2023-05-12T11:16:00.616,0.360,0.194,0.431,0.602
1683908160636,2023-05-12T11:16:00.636,0.380,-0.084,0.354,0.354
1683908160656,2023-05-12T11:16:00.656,0.400,-0.305,-0.141,0.404
1683908160676,2023-05-12T11:16:00.676,0.420,-0.179,-0.126,0.560
1683908160696,2023-05-12T11:16:00.696,0.440,0.103,0.427,0.217
1683908160716,2023-05-12T11:16:00.716,0.460,0.457,0.465,0.046
1683908160736,2023-05-12T11:16:00.736,0.480,0.507,0.076,0.137
1683908160756,2023-05-12T11:16:00.756,0.500,0.381,-0.122,0.244
