epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1683908015693,2023-05-12T11:13:35.693,0.000,4.996,-0.739,1.776
1683908015713,2023-05-12T11:13:35.713,0.020,4.802,-0.324,1.658
1683908015733,2023-05-12T11:13:35.733,0.040,4.646,-0.823,2.008
1683908015753,2023-05-12T11:13:35.753,0.060,4.798,-1.425,2.439
1683908015773,2023-05-12T11:13:35.773,0.080,4.909,-1.726,2.439
1683908015793,2023-05-12T11:13:35.793,0.100,4.775,-1.223,1.970
1683908015813,2023-05-12T11:13:35.813,0.120,4.737,-0.419,1.684
1683908015833,2023-05-12T11:13:35.833,0.140,5.545,-0.050,1.662
1683908015853,2023-05-12T11:13:35.853,0.160,5.796,-1.307,1.654
1683908015873,2023-05-12T11:13:35.873,0.180,6.338,-3.841,2.237
1683908015893,2023-05-12T11:13:35.893,0.200,8.544,-4.710,4.162
1683908015913,2023-05-12T11:13:35.913,0.220,11.460,-3.430,6.414
1683908015933,2023-05-12T11:13:35.933,0.240,12.538,1.109,7.348
1683908015953,2023-05-12T11:13:35.953,0.260,11.768,4.108,5.854
1683908015973,2023-05-12T11:13:35.973,0.280,10.716,3.670,3.960
1683908015993,2023-05-12T11:13:35.993,0.300,8.064,2.237,3.060
1683908016013,2023-05-12T11:13:36.013,0.320,4.752,0.560,3.662
1683908016033,2023-05-12T11:13:36.033,0.340,3.258,-1.200,3.975
1683908016053,2023-05-12T11:13:36.053,0.360,4.455,-3.266,3.418
1683908016073,2023-05-12T11:13:36.073,0.380,7.904,-4.569,3.060
1683908016093,2023-05-12T11:13:36.093,0.400,9.310,-3.567,1.898
1683908016113,2023-05-12T11:13:36.113,0.420,8.521,-2.241,0.011
1683908016133,2023-05-12T11:13:36.133,0.440,8.186,-3.213,-1.075
1683908016153,2023-05-12T11:13:36.153,0.460,9.013,-4.322,-1.006
1683908016173,2023-05-12T11:13:36.173,0.480,8.647,-3.228,-1.094
1683908016193,2023-05-12T11:13:36.193,0.500,8.479,-1.166,-2.153
1683908016213,2023-05-12T11:13:36.213,0.520,8.472,-0.583,-3.384
1683908016233,2023-05-12T11:13:36.233,0.540,10.000,-1.738,-3.114
1683908016253,2023-05-12T11:13:36.253,0.560,12.153,-2.980,-2.435
1683908016273,2023-05-12T11:13:36.273,0.580,13.590,-3.708,-2.248
1683908016293,2023-05-12T11:13:36.293,0.600,14.668,-3.670,-1.886
1683908016313,2023-05-12T11:13:36.313,0.620,15.568,-3.487,-1.982
1683908016333,2023-05-12T11:13:36.333,0.640,14.707,-3.960,-2.664
1683908016353,2023-05-12T11:13:36.353,0.660,13.742,-3.495,-3.060
1683908016373,2023-05-12T11:13:36.373,0.680,12.633,-3.514,-2.569
1683908016393,2023-05-12T11:13:36.393,0.700,11.265,-3.487,-1.486
1683908016413,2023-05-12T11:13:36.413,0.720,9.962,-2.309,-0.503
1683908016433,2023-05-12T11:13:36.433,0.740,6.738,-0.995,0.046
1683908016453,2023-05-12T11:13:36.453,0.760,3.407,-0.476,0.305
1683908016473,2023-05-12T11:13:36.473,0.780,2.031,-0.560,1.120
1683908016493,2023-05-12T11:13:36.493,0.800,2.489,-0.903,1.452
1683908016513,2023-05-12T11:13:36.513,0.820,2.656,-1.951,1.753
1683908016533,2023-05-12T11:13:36.533,0.840,2.294,-1.795,2.386
1683908016553,2023-05-12T11:13:36.553,0.860,1.704,-1.220,3.110
1683908016573,2023-05-12T11:13:36.573,0.880,0.655,-1.936,3.876
1683908016593,2023-05-12T11:13:36.593,0.900,-0.419,-1.772,3.944
1683908016613,2023-05-12T11:13:36.613,0.920,-1.814,-0.072,3.011
1683908016633,2023-05-12T11:13:36.633,0.940,-3.674,1.029,2.138
1683908016653,2023-05-12T11:13:36.653,0.960,-5.522,0.785,2.035
1683908016673,2023-05-12T11:13:36.673,0.980,-6.745,0.427,1.860
1683908016693,2023-05-12T11:13:36.693,1.000,-7.336,0.030,1.528
1683908016713,2023-05-12T11:13:36.713,1.020,-7.134,0.065,1.056
1683908016733,2023-05-12T11:13:36.733,1.040,-6.277,-0.259,0.667
1683908016753,2023-05-12T11:13:36.753,1.060,-6.738,-0.595,0.351
1683908016773,2023-05-12T11:13:36.773,1.080,-6.768,-0.034,0.175
1683908016793,2023-05-12T11:13:36.793,1.100,-6.090,0.320,0.084
1683908016813,2023-05-12T11:13:36.813,1.120,-6.189,-0.213,-0.088
1683908016833,2023-05-12T11:13:36.833,1.140,-6.913,-0.732,-0.438
1683908016853,2023-05-12T11:13:36.853,1.160,-7.340,-0.720,-0.865
1683908016873,2023-05-12T11:13:36.873,1.180,-6.944,-0.347,-1.147
1683908016893,2023-05-12T11:13:36.893,1.200,-6.639,0.194,-1.082
1683908016913,2023-05-12T11:13:36.913,1.220,-7.066,1.143,-0.819
1683908016933,2023-05-12T11:13:36.933,1.240,-6.620,1.303,-0.377
1683908016953,2023-05-12T11:13:36.953,1.260,-5.160,1.113,0.095
1683908016973,2023-05-12T11:13:36.973,1.280,-2.866,0.983,0.534
1683908016993,2023-05-12T11:13:36.993,1.300,-1.825,0.553,0.682
1683908017013,2023-05-12T11:13:37.013,1.320,-1.845,-0.030,0.896
1683908017033,2023-05-12T11:13:37.033,1.340,-1.593,-0.259,0.979
1683908017053,2023-05-12T11:13:37.053,1.360,-0.690,-0.232,0.655
1683908017073,2023-05-12T11:13:37.073,1.380,0.213,-0.099,0.351
1683908017093,2023-05-12T11:13:37.093,1.400,0.587,0.011,0.396
1683908017113,2023-05-12T11:13:37.113,1.420,0.343,0.038,0.659
1683908017133,2023-05-12T11:13:37.133,1.440,0.785,0.088,0.808
1683908017153,2023-05-12T11:13:37.153,1.460,1.395,0.423,0.869
1683908017173,2023-05-12T11:13:37.173,1.480,1.361,0.568,0.930
1683908017193,2023-05-12T11:13:37.193,1.500,0.903,0.503,1.098
1683908017213,2023-05-12T11:13:37.213,1.520,0.572,0.526,1.326
1683908017233,2023-05-12T11:13:37.233,1.540,0.747,0.865,1.353
1683908017253,2023-05-12T11:13:37.253,1.560,0.888,0.926,1.223
1683908017273,2023-05-12T11:13:37.273,1.580,0.579,0.480,1.200
1683908017293,2023-05-12T11:13:37.293,1.600,-0.114,0.141,1.212
1683908017313,2023-05-12T11:13:37.313,1.620,-0.267,0.431,1.193
1683908017333,2023-05-12T11:13:37.333,1.640,-0.457,0.720,0.903
