epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1683908433495,2023-05-12T11:20:33.495,0.000,-0.156,-0.385,0.808
1683908433515,2023-05-12T11:20:33.515,0.020,-0.274,-0.385,1.094
1683908433535,2023-05-12T11:20:33.535,0.040,-0.011,-0.225,1.132
1683908433555,2023-05-12T11:20:33.555,0.060,-0.347,-0.191,1.029
1683908433575,2023-05-12T11:20:33.575,0.080,-0.404,-0.244,0.983
1683908433595,2023-05-12T11:20:33.595,0.100,-0.526,-0.408,1.132
1683908433615,2023-05-12T11:20:33.615,0.120,-0.438,-0.313,1.223
1683908433635,2023-05-12T11:20:33.635,0.140,-0.446,-0.377,1.239
1683908433655,2023-05-12T11:20:33.655,0.160,-0.282,-0.286,1.197
1683908433675,2023-05-12T11:20:33.675,0.180,-0.255,-0.442,1.216
1683908433695,2023-05-12T11:20:33.695,0.200,-0.427,-0.598,1.319
1683908433715,2023-05-12T11:20:33.715,0.220,-0.480,-0.667,1.326
1683908433735,2023-05-12T11:20:33.735,0.240,-0.690,-0.667,1.437
1683908433755,2023-05-12T11:20:33.755,0.260,-0.545,-0.377,1.585
1683908433775,2023-05-12T11:20:33.775,0.280,-0.572,-0.004,1.490
1683908433795,2023-05-12T11:20:33.795,0.300,-0.476,-0.301,1.410
1683908433815,2023-05-12T11:20:33.815,0.320,0.023,-1.018,1.441
1683908433835,2023-05-12T11:20:33.835,0.340,0.446,-1.223,1.505
1683908433855,2023-05-12T11:20:33.855,0.360,0.553,-1.174,1.635
1683908433875,2023-05-12T11:20:33.875,0.380,0.313,-0.918,1.650
1683908433895,2023-05-12T11:20:33.895,0.400,0.404,-0.713,1.623
1683908433915,2023-05-12T11:20:33.915,0.420,1.170,-1.040,1.864
1683908433935,2023-05-12T11:20:33.935,0.440,1.273,-0.861,1.955
1683908433955,2023-05-12T11:20:33.955,0.460,0.823,-0.061,1.753
1683908433975,2023-05-12T11:20:33.975,0.480,0.499,0.042,1.917
1683908433995,2023-05-12T11:20:33.995,0.500,0.427,-0.076,2.256
1683908434015,2023-05-12T11:20:34.015,0.520,0.655,-0.187,2.420
1683908434035,2023-05-12T11:20:34.035,0.540,0.854,-0.408,2.153
1683908434055,2023-05-12T11:20:34.055,0.560,0.595,-0.366,1.921
1683908434075,2023-05-12T11:20:34.075,0.580,0.633,-0.667,2.130
1683908434095,2023-05-12T11:20:34.095,0.600,1.330,-0.941,2.698
1683908434115,2023-05-12T11:20:34.115,0.620,1.738,-0.979,3.171
1683908434135,2023-05-12T11:20:34.135,0.640,1.597,-0.777,3.236
1683908434155,2023-05-12T11:20:34.155,0.660,0.850,-0.404,3.026
1683908434175,2023-05-12T11:20:34.175,0.680,0.335,-0.095,2.889
1683908434195,2023-05-12T11:20:34.195,0.700,0.194,0.023,2.889
1683908434215,2023-05-12T11:20:34.215,0.720,1.250,-0.107,2.809
1683908434235,2023-05-12T11:20:34.235,0.740,2.264,-0.526,2.923
1683908434255,2023-05-12T11:20:34.255,0.760,3.289,-0.823,3.072
1683908434275,2023-05-12T11:20:34.275,0.780,3.735,-1.254,3.197
1683908434295,2023-05-12T11:20:34.295,0.800,4.440,-1.601,3.148
1683908434315,2023-05-12T11:20:34.315,0.820,5.396,-1.799,2.870
1683908434335,2023-05-12T11:20:34.335,0.840,6.162,-2.020,2.973
1683908434355,2023-05-12T11:20:34.355,0.860,6.391,-2.077,3.388
1683908434375,2023-05-12T11:20:34.375,0.880,6.105,-1.852,3.605
1683908434395,2023-05-12T11:20:34.395,0.900,6.048,-1.395,3.514
1683908434415,2023-05-12T11:20:34.415,0.920,5.995,-1.284,3.438
