13.51.08.151,-9.559326,-2.5004997,0.33738798
13.51.08.162,-9.556933,-2.5292134,0.36370903
13.51.08.231,-9.504292,-2.507678,0.30867413
13.51.08.232,-9.492328,-2.4861426,0.3684947
13.51.08.264,-9.52822,-2.440679,0.3278167
13.51.08.268,-9.540184,-2.4023938,0.31585258
13.51.08.303,-9.485149,-2.4239295,0.34217364
13.51.08.348,-9.530613,-2.428715,0.40677986
13.51.08.377,-9.506684,-2.4622145,0.37088752
13.51.08.415,-9.501899,-2.5004997,0.34217364
13.51.08.454,-9.521041,-2.4670002,0.3278167
13.51.08.459,-9.542577,-2.4765713,0.30867413
13.51.08.489,-9.5353985,-2.4454648,0.30867413
13.51.08.565,-9.52822,-2.4095724,0.29910284
13.51.08.569,-9.552148,-2.4095724,0.33499518
13.51.08.579,-9.547362,-2.3928227,0.3278167
13.51.08.609,-9.540184,-2.37368,0.3469593
13.51.08.643,-9.5353985,-2.4095724,0.3684947
13.51.08.677,-9.480363,-2.3832514,0.39481574
13.51.08.717,-9.501899,-2.3784657,0.3900301
13.51.08.719,-9.537791,-2.4215364,0.4019942
13.51.08.795,-9.573684,-2.5004997,0.45702913
13.51.08.796,-9.54497,-2.5459633,0.4426722
13.51.08.828,-9.52822,-2.5268207,0.44985065
13.51.08.864,-9.506684,-2.510071,0.47377887
13.51.08.867,-9.45165,-2.428715,0.4019942
13.51.08.905,-9.468399,-2.4311078,0.39960137
13.51.08.947,-9.516255,-2.4933212,0.42831525
13.51.08.979,-9.547362,-2.5172493,0.40917268
13.51.08.981,-9.530613,-2.5316064,0.44506502
13.51.09.014,-9.480363,-2.5339992,0.45942193
13.51.09.060,-9.482756,-2.495714,0.43070808
13.51.09.089,-9.47797,-2.4502504,0.3804588
13.51.09.126,-9.480363,-2.4430718,0.3493521
13.51.09.164,-9.509077,-2.4909284,0.34217364
13.51.09.207,-9.499506,-2.4885356,0.36370903
13.51.09.208,-9.497113,-2.5004997,0.35174492
13.51.09.239,-9.52822,-2.5316064,0.38524446
13.51.09.277,-9.521041,-2.5459633,0.39481574
13.51.09.279,-9.523434,-2.5220351,0.3900301
13.51.09.315,-9.5353985,-2.510071,0.38285163
13.51.09.352,-9.5353985,-2.4765713,0.36370903
13.51.09.388,-9.552148,-2.4646072,0.3924229
13.51.09.464,-9.556933,-2.4311078,0.42592242
