13.50.22.969,-9.571291,-3.0915267,0.4331009
13.50.22.970,-9.616755,-3.1657043,0.41874397
13.50.22.971,-9.669396,-3.2590244,0.37328035
13.50.22.973,-9.726824,-3.2853456,0.3493521
13.50.22.973,-9.798609,-3.3499517,0.32542387
13.50.23.002,-9.870394,-3.426522,0.28953153
13.50.23.005,-9.908679,-3.5126636,0.26799613
13.50.23.007,-9.894321,-3.5581272,0.23928227
13.50.23.008,-9.875179,-3.6251264,0.23688944
13.50.23.152,-9.889536,-3.6490545,0.22971097
13.50.23.154,-9.848858,-3.7208393,0.22253251
13.50.23.155,-9.822537,-3.7328033,0.1794617
13.50.23.156,-9.786645,-3.76391,0.17228323
13.50.23.156,-9.750752,-3.7734814,0.15314065
13.50.23.189,-9.702896,-3.8117664,0.16031912
13.50.23.190,-9.650253,-3.8356948,0.17706887
13.50.23.192,-9.583255,-3.8261235,0.148355
13.50.23.195,-9.554541,-3.7974095,0.15314065
13.50.23.228,-9.3511505,-3.7998023,0.062213387
13.50.23.229,-9.288938,-3.818945,0.047856454
13.50.23.235,-9.262616,-3.8261235,0.031106694
13.50.23.270,-9.221938,-3.8548372,0.05503492
13.50.23.302,-9.296116,-3.7567315,0.086141616
13.50.23.304,-9.32483,-3.6251264,0.18903299
13.50.23.320,-9.322437,-3.5437703,0.21774685
13.50.23.340,-9.394221,-3.4648073,0.2440679
13.50.23.344,-9.473185,-3.385844,0.2727818
13.50.23.377,-9.509077,-3.2733815,0.2727818
13.50.23.381,-9.549755,-3.2350962,0.3924229
13.50.23.383,-9.611969,-3.0652058,0.48095736
13.50.23.416,-9.623933,-3.07717,0.18185452
13.50.23.417,-9.501899,-2.617748,0.3278167
13.50.23.452,-9.516255,-2.9240294,0.18664017
13.50.23.454,-9.410972,-2.6273193,0.2009971
13.50.23.491,-9.434899,-2.7469604,0.1794617
13.50.23.492,-9.35833,-2.6943183,0.16271193
13.50.23.497,-9.329616,-2.6225336,0.2105684
13.50.23.529,-9.32483,-2.5938199,0.22492532
13.50.23.603,-9.300901,-2.603391,0.30149564
13.50.23.605,-9.334401,-2.6105695,0.30867413
13.50.23.610,-9.334401,-2.6273193,0.39481574
13.50.23.611,-9.336794,-2.6512475,0.45702913
