13.51.16.655,1.4811572,-4.5726843,2.0937197
13.51.16.656,1.2251252,-4.7162533,1.9334008
13.51.16.702,0.93559366,-4.974678,1.9334008
13.51.16.707,0.57906306,-5.3814583,2.050649
13.51.16.707,0.22253251,-6.020342,2.1367905
13.51.16.708,-0.148355,-6.728617,2.0817556
13.51.16.709,-2.7062824,-10.131211,2.349752
13.51.16.745,-4.3788652,-12.382857,2.3856442
13.51.16.745,-4.9866424,-12.533605,2.3234308
13.51.16.746,-5.5369916,-12.646068,2.347359
13.51.16.777,-5.9676995,-12.41875,2.2325034
13.51.16.778,-6.410372,-12.193824,2.143969
13.51.16.778,-6.910472,-12.0023985,2.105684
13.51.16.814,-7.463214,-11.9306135,2.115255
13.51.16.814,-7.9704924,-11.904293,2.1104696
13.51.16.816,-8.420342,-11.844472,2.07697
13.51.16.819,-8.889337,-11.832508,2.0434706
13.51.16.819,-9.32483,-11.830115,2.0291135
13.51.16.851,-9.789038,-11.935399,2.0482562
13.51.16.855,-10.243673,-12.078969,1.9310079
13.51.16.856,-10.69831,-12.368501,1.7300107
13.51.16.857,-11.090733,-12.758531,1.5314065
13.51.16.890,-11.471191,-13.062419,1.3854443
13.51.16.890,-11.803794,-13.184453,1.2634103
13.51.16.891,-12.045469,-13.055241,1.1988041
13.51.16.928,-12.196217,-12.849458,1.253839
13.51.16.937,-12.263216,-12.545569,1.2873386
13.51.16.939,-12.265609,-12.210574,1.2203395
13.51.16.940,-12.282358,-11.856436,1.1437693
13.51.16.942,-12.287145,-11.514262,1.105484
13.51.16.967,-12.251252,-11.172089,1.134198
13.51.16.974,-12.217752,-10.777273,1.1796615
13.51.17.006,-12.138789,-10.413564,1.2370893
13.51.17.007,-12.119647,-10.13839,1.3615161
13.51.17.008,-12.098111,-9.925428,1.5218352
13.51.17.009,-12.110075,-9.700503,1.68694
13.51.17.009,-12.081362,-9.442079,1.8903298
13.51.17.041,-12.074183,-9.145369,2.0937197
13.51.17.041,-11.97847,-8.9108715,2.2779672
13.51.17.043,-11.904293,-8.678768,2.440679
13.51.17.077,-11.724831,-8.465807,2.5722845
13.51.17.078,-11.552547,-8.248059,2.6656044
13.51.17.114,-11.327622,-8.051848,2.7876384
13.51.17.131,-10.79163,-7.635497,2.9431717
13.51.17.132,-10.238888,-6.91765,2.8713872
13.51.17.155,-9.930214,-6.2380886,2.4478576
13.51.17.156,-9.683753,-5.6207404,1.8233309
13.51.17.190,-9.434899,-5.300102,1.1772687
13.51.17.191,-9.178867,-5.1206403,0.80877405
13.51.17.233,-8.985049,-5.020142,0.5024927
13.51.17.234,-9.276974,-4.6731825,0.38285163
13.51.17.264,-9.623933,-3.9338005,0.08135597
13.51.17.267,-9.762716,-3.0412776,-0.33020952
13.51.17.301,-9.767502,-1.9094725,-0.37088752
13.51.17.309,-9.60479,-1.4333007,-0.24885355
13.51.17.345,-9.444471,-2.0961127,-0.3182454
13.51.17.346,-9.523434,-2.3186452,-0.3278167
13.51.17.383,-9.547362,-1.6486548,-0.10767702
13.51.17.451,-9.552148,-1.3399807,0.14356937
13.51.17.461,-9.51147,-1.6247265,0.29671
13.51.17.488,-9.530613,-1.7898313,0.2656033
13.51.17.564,-9.542577,-2.2468605,0.34456646
13.51.17.570,-9.475577,-2.806781,0.41874397
13.51.17.602,-9.389436,-3.1130621,0.4977071
13.51.17.603,-9.24826,-3.2685957,0.47377887
13.51.17.604,-9.30808,-3.3882368,0.41635114
13.51.17.640,-9.315259,-3.4121652,0.33260235
13.51.17.715,-9.236296,-3.4983068,0.31106696
13.51.17.716,-9.195618,-3.6801612,0.24646074
13.51.17.718,-9.188439,-3.7830527,0.13878371
13.51.17.753,-9.162118,-3.7806597,0.09571291
13.51.17.826,-9.147761,-3.6658044,0.02632105
13.51.17.829,-9.183653,-3.6083765,-0.0526421
13.51.17.864,-9.202796,-3.6107693,-0.10289137
13.51.17.901,-9.250652,-3.5270207,-0.11964113
13.51.17.904,-9.255438,-3.5389848,-0.069391854
13.51.17.939,-9.298509,-3.5437703,-0.076570325
13.51.17.977,-9.300901,-3.4193435,-0.019142581
