13.50.54.130,-9.267402,-3.2590244,0.009571291
13.50.54.208,-9.241081,-3.2327034,0.011964113
13.50.54.209,-9.286545,-3.237489,0.021535404
13.50.54.239,-9.260223,-3.211168,0.011964113
13.50.54.277,-9.255438,-3.2542388,0.038285162
13.50.54.315,-9.253045,-3.2566316,0.03589234
13.50.54.317,-9.272188,-3.2614172,0.062213387
13.50.54.354,-9.274581,-3.2733815,0.04546363
13.50.54.391,-9.255438,-3.3044882,0.014356935
13.50.54.427,-9.2793665,-3.306881,0.002392823
13.50.54.429,-9.238688,-3.330809,0.021535404
13.50.54.464,-9.260223,-3.306881,0.009571291
13.50.54.503,-9.267402,-3.2877383,0.016749758
13.50.54.539,-9.276974,-3.2757742,0.0
13.50.54.541,-9.300901,-3.2638102,0.023928227
13.50.54.577,-9.269794,-3.266203,0.02871387
13.50.54.615,-9.272188,-3.2327034,0.0526421
13.50.54.652,-9.260223,-3.2542388,0.019142581
13.50.54.690,-9.2793665,-3.2542388,0.031106694
13.50.54.727,-9.250652,-3.278167,0.04546363
13.50.54.730,-9.293723,-3.2542388,0.011964113
13.50.54.767,-9.346365,-3.199204,0.4833502
13.50.54.807,-9.8632145,-3.495914,1.995614
13.50.54.839,-9.820144,-6.7573314,4.6564326
13.50.54.841,-9.327223,-12.959527,5.2737813
13.50.54.877,-10.509277,-17.288143,4.6396832
13.50.54.952,-12.452249,-17.367107,3.7543387
13.50.54.958,-12.74178,-17.410177,2.7637103
13.50.54.989,-13.134204,-18.477377,0.78723866
13.50.55.026,-13.935799,-17.848064,-0.34217364
13.50.55.029,-13.048062,-16.11566,-1.2131611
13.50.55.064,-11.29173,-16.381264,-2.0003998
13.50.55.107,-9.30808,-14.251652,-1.5864414
13.50.55.140,-6.7238317,-12.107682,-1.9812572
13.50.55.141,-3.6849468,-11.612369,-1.5074782
13.50.55.177,-1.3734802,-10.49492,-0.9667004
13.50.55.214,-0.3397808,-9.389436,-0.930808
13.50.55.254,0.20338993,-7.8604226,-0.8135597
13.50.55.256,0.80159557,-6.3290157,-0.1794617
13.50.55.290,0.80877405,-4.6707897,0.3278167
13.50.55.328,1.2514462,-2.940779,0.7106683
13.50.55.364,1.6366907,-1.2251252,1.1294123
