2023-05-25 13:28:02.066000,1.0,-0.017101074,0.012946104,8.698711
2023-05-25 13:28:02.091000,2.0,-0.01177475,0.020402957,8.612491
2023-05-25 13:28:02.109000,3.0,0.0042042164,0.023066115,8.665181
2023-05-25 13:28:02.124000,4.0,0.03136846,-0.017946564,8.674761
2023-05-25 13:28:02.149000,5.0,0.07078324,-0.10796141,8.966953
2023-05-25 13:28:02.172000,6.0,0.14535175,-0.26029423,8.938213
2023-05-25 13:28:02.188000,7.0,0.17944022,-0.40783334,8.454419
2023-05-25 13:28:02.207000,8.0,0.22311606,-0.48666292,8.162227
2023-05-25 13:28:02.229000,9.0,0.30993512,-0.4781408,8.425679
2023-05-25 13:28:02.249000,10.0,0.17944022,-0.4115618,8.890313
2023-05-25 13:28:02.269000,11.0,-0.0836801,-0.31195953,9.460327
2023-05-25 13:28:02.288000,12.0,-0.10658329,-0.23099947,9.867481
2023-05-25 13:28:02.309000,13.0,0.124579094,-0.19158468,9.599238
2023-05-25 13:28:02.329000,14.0,0.36532888,-0.14098461,9.158555
2023-05-25 13:28:02.350000,15.0,0.4398974,-0.11967932,8.737032
2023-05-25 13:28:02.371000,16.0,0.363731,-0.12766881,8.48316
2023-05-25 13:28:02.387000,17.0,0.24229082,-0.160692,8.195757
2023-05-25 13:28:02.411000,18.0,0.14961281,-0.18838888,8.176597
2023-05-25 13:28:02.433000,19.0,0.06545557,-0.22461426,8.420889
2023-05-25 13:28:02.452000,20.0,-0.045864567,-0.27894276,8.602911
2023-05-25 13:28:02.469000,21.0,-0.11670465,-0.3109007,8.789722
2023-05-25 13:28:02.488000,22.0,-0.14972785,-0.3029112,8.995694
2023-05-25 13:28:02.512000,23.0,-0.16464156,-0.2943891,9.177715
2023-05-25 13:28:02.531000,24.0,-0.1587826,-0.3045091,9.163345
2023-05-25 13:28:02.551000,25.0,-0.17103314,-0.3359344,8.971744
2023-05-25 13:28:02.572000,26.0,-0.21364373,-0.37268603,8.732242
2023-05-25 13:28:02.590000,27.0,-0.24080797,-0.38067552,8.703502
2023-05-25 13:28:02.610000,28.0,-0.26051536,-0.398785,8.890313
2023-05-25 13:28:02.635000,29.0,-0.30845225,-0.46909246,9.057964
2023-05-25 13:28:02.651000,30.0,-0.3207028,-0.5298126,9.115445
2023-05-25 13:28:02.675000,31.0,0.30034864,-0.07812967,9.335787
2023-05-25 13:27:52.797000,32.0,0.21193121,-0.15589625,8.267608
2023-05-25 13:27:52.818000,33.0,0.02284678,-0.16122258,8.109536
2023-05-25 13:27:52.843000,34.0,-0.13747552,-0.11594883,8.5119
2023-05-25 13:27:52.858000,35.0,-0.08154914,-0.02060766,9.254355
2023-05-25 13:27:52.879000,36.0,0.19595225,0.118941985,9.881851
2023-05-25 13:27:52.899000,37.0,0.48463893,0.29737377,10.638678
