epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1680282200204,2023-03-31T12:03:20.204,0.000,-7.641,4.002,1.044
1680282200224,2023-03-31T12:03:20.224,0.020,-7.912,3.948,1.109
1680282200244,2023-03-31T12:03:20.244,0.040,-8.689,4.261,1.174
1680282200264,2023-03-31T12:03:20.264,0.060,-9.204,4.501,1.231
1680282200284,2023-03-31T12:03:20.284,0.080,-9.646,4.821,1.353
1680282200304,2023-03-31T12:03:20.304,0.100,-10.621,5.141,1.707
1680282200324,2023-03-31T12:03:20.324,0.120,-11.124,5.454,2.027
1680282200344,2023-03-31T12:03:20.344,0.140,-11.231,5.697,1.936
1680282200364,2023-03-31T12:03:20.364,0.160,-11.944,5.583,1.810
1680282200384,2023-03-31T12:03:20.384,0.180,-12.500,5.751,1.742
1680282200404,2023-03-31T12:03:20.404,0.200,-12.534,5.553,1.905
1680282200424,2023-03-31T12:03:20.424,0.220,-12.919,5.819,1.547
1680282200444,2023-03-31T12:03:20.444,0.240,-12.252,5.545,1.178
1680282200464,2023-03-31T12:03:20.464,0.260,-11.639,3.396,0.560
1680282200484,2023-03-31T12:03:20.484,0.280,-11.482,2.195,-0.175
1680282200504,2023-03-31T12:03:20.504,0.300,-10.648,1.825,-0.362
1680282200524,2023-03-31T12:03:20.524,0.320,-8.975,1.536,-0.434
1680282200544,2023-03-31T12:03:20.544,0.340,-7.599,1.357,-0.393
1680282200564,2023-03-31T12:03:20.564,0.360,-6.166,0.549,-0.217
1680282200584,2023-03-31T12:03:20.584,0.380,-4.638,-0.793,0.053
1680282200604,2023-03-31T12:03:20.604,0.400,-3.239,-1.482,0.328
1680282200624,2023-03-31T12:03:20.624,0.420,-1.559,-1.338,0.434
1680282200644,2023-03-31T12:03:20.644,0.440,-0.461,-1.482,0.434
1680282200664,2023-03-31T12:03:20.664,0.460,0.328,-1.940,0.297
1680282200684,2023-03-31T12:03:20.684,0.480,0.793,-2.344,-0.050
1680282200704,2023-03-31T12:03:20.704,0.500,1.814,-2.801,-0.179
1680282200724,2023-03-31T12:03:20.724,0.520,3.220,-2.744,-0.686
1680282200744,2023-03-31T12:03:20.744,0.540,4.139,-1.993,-1.220
1680282200764,2023-03-31T12:03:20.764,0.560,4.268,-1.764,-1.486
1680282200784,2023-03-31T12:03:20.784,0.580,4.352,-2.020,-1.406
1680282200804,2023-03-31T12:03:20.804,0.600,4.722,-1.818,-1.075
1680282200824,2023-03-31T12:03:20.824,0.620,5.301,-1.593,-0.827
1680282200844,2023-03-31T12:03:20.844,0.640,5.655,-1.833,-0.682
1680282200864,2023-03-31T12:03:20.864,0.660,5.957,-2.157,-0.606
1680282200884,2023-03-31T12:03:20.884,0.680,6.288,-2.416,-0.663
