DataCollection,,,,,,,,,,,,,,,,,,
collect_uuid,label,p_accelerometer_time,p_accelerometer_x,p_accelerometer_y,p_accelerometer_z,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z,participant_uuid,w_accelerometer_time,w_accelerometer_x,w_accelerometer_y,w_accelerometer_z,w_gyroscope_time,w_gyroscope_x,w_gyroscope_y,w_gyroscope_z
87bfc74a-bb29-462e-a652-ec665b656dea,19e9tug1,2023-04-08 16:31:55.737,10.662627,1.9255958,-0.31135255,2023-04-08 16:31:55.739,-1.6535618,-0.5657992,0.27520776,19e9829a-249f-45f8-87cf-de996e7f8241,2023-04-08 16:31:55.946,-7.4344997,-5.948557,5.259424,2023-04-08 16:31:55.726,0.17828223,0.29306668,-0.048844445
,,2023-04-08 16:31:55.758,10.322535,1.4513819,-0.46942386,2023-04-08 16:31:55.758,-1.3398415,-0.62385607,0.27680567,,2023-04-08 16:31:55.946,-7.884351,-4.9674997,4.421936,2023-04-08 16:31:55.946,0.7351089,0.33214223,0.012211111
,,2023-04-08 16:31:55.778,10.451866,-1.0681788,-3.1374757,2023-04-08 16:31:55.782,-0.9915001,-0.2920262,0.10476545,,2023-04-08 16:31:55.946,-7.7479596,-4.520042,3.7591243,2023-04-08 16:31:55.946,0.8205867,0.29306668,0.012211111
,,2023-04-08 16:31:55.797,12.4684725,-2.1698878,-5.0439115,2023-04-08 16:31:55.798,-0.81626403,-0.0656575,-0.24357603,,2023-04-08 16:31:55.946,-7.2358956,-4.3238306,3.5174494,2023-04-08 16:31:55.946,0.61544,0.21369445,-0.02198
,,2023-04-08 16:31:55.83,11.429033,0.12454102,-0.7664063,2023-04-08 16:31:55.83,-1.2279887,-0.17591238,-0.666486,,2023-04-08 16:31:55.946,-6.4127645,-5.178068,3.6729827,2023-04-08 16:31:55.946,0.2845189,0.18438779,-0.078151114
,,2023-04-08 16:31:55.836,8.780142,0.6610254,6.217471,2023-04-08 16:31:55.836,-0.84396094,-0.17165132,-0.83160204,,2023-04-08 16:31:55.947,-5.615955,-5.6446686,3.7280176,2023-04-08 16:31:55.946,-0.13554333,0.19171445,-0.13676445
,,2023-04-08 16:31:55.857,6.816226,-0.2203418,5.1061816,2023-04-08 16:31:55.857,0.7464789,-0.060863808,-0.8028399,,2023-04-08 16:31:55.947,-6.1734824,-6.987042,4.4434714,2023-04-08 16:31:55.946,-0.41029334,0.25277,-0.17095557
,,2023-04-08 16:31:55.875,6.5479836,-1.8776954,-2.2177882,2023-04-08 16:31:55.875,1.8852466,0.080816366,-0.71229243,,2023-04-08 16:31:55.947,-8.166703,-8.126026,4.962714,2023-04-08 16:31:55.947,-0.43960002,0.39075556,-0.19171445
,,2023-04-08 16:31:55.895,8.066426,-3.276387,-7.7598634,2023-04-08 16:31:55.895,1.4751198,-0.16525973,-0.5338606,,2023-04-08 16:31:55.947,-8.60459,-8.537591,5.541777,2023-04-08 16:31:55.947,-0.40663,0.56171113,-0.21613668
,,2023-04-08 16:31:55.915,10.054293,-3.166216,-8.320298,2023-04-08 16:31:55.915,0.080156,-0.4837738,-0.30216557,,2023-04-08 16:31:55.947,-9.188439,-7.2670026,5.206782,2023-04-08 16:31:55.947,-0.32725778,0.86088336,-0.18194556
