DataCollection,,,,,,,,,,,,,,,,,,
collect_uuid,label,p_accelerometer_time,p_accelerometer_x,p_accelerometer_y,p_accelerometer_z,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z,participant_uuid,w_accelerometer_time,w_accelerometer_x,w_accelerometer_y,w_accelerometer_z,w_gyroscope_time,w_gyroscope_x,w_gyroscope_y,w_gyroscope_z
01e3275d-f373-4d3c-8493-54b53c1a3ecc,19e9washhand,2023-04-08 17:08:29.352,7.4006104,4.976851,-5.886958,2023-04-08 17:08:29.353,-0.0018693677,0.0046499544,0.010489541,19e9829a-249f-45f8-87cf-de996e7f8241,2023-04-08 17:08:29.639,-2.0985055,-9.119047,4.1898327,2023-04-08 17:08:29.345,-0.026864445,-0.017095556,-0.012211111
,,2023-04-08 17:08:29.373,7.5059915,4.9864306,-5.863008,2023-04-08 17:08:29.374,-0.002402,-0.00014373555,0.0115548065,,2023-04-08 17:08:29.639,-2.143969,-9.12144,4.1108694,2023-04-08 17:08:29.639,-0.057392225,-0.015874445,-0.0036633336
,,2023-04-08 17:08:29.39,7.4676714,4.9576907,-5.958809,2023-04-08 17:08:29.391,0.0034569546,-0.014524806,0.0040979544,,2023-04-08 17:08:29.64,-2.115255,-8.975478,4.113262,2023-04-08 17:08:29.639,-0.045181114,-0.009768889,-0.0012211112
,,2023-04-08 17:08:29.41,7.34313,4.9576907,-6.07856,2023-04-08 17:08:29.411,0.00718538,-0.015057438,-0.0044241613,,2023-04-08 17:08:29.64,-2.115255,-9.217153,4.1371903,2023-04-08 17:08:29.64,-0.037854444,-0.012211111,-0.0012211112
,,2023-04-08 17:08:29.429,7.32876,4.976851,-6.0833497,2023-04-08 17:08:29.43,0.0018590579,-0.0022742646,-0.0070873224,,2023-04-08 17:08:29.64,-2.1822543,-9.133404,4.1228333,2023-04-08 17:08:29.64,-0.05372889,-0.019537779,-0.008547778
,,2023-04-08 17:08:29.449,7.2569094,4.9720607,-6.0306597,2023-04-08 17:08:29.449,-0.0034672644,0.004117322,-0.0049567935,,2023-04-08 17:08:29.64,-2.184647,-8.9348,4.1778684,2023-04-08 17:08:29.64,-0.04396,-0.0061055557,-0.0024422223
,,2023-04-08 17:08:29.468,7.2425394,4.9529004,-5.982759,2023-04-08 17:08:29.469,-0.0018693677,0.0073131155,-0.0012283678,,2023-04-08 17:08:29.64,-2.2731814,-9.01137,4.1611185,2023-04-08 17:08:29.64,0.0048844446,0.0048844446,0
,,2023-04-08 17:08:29.49,7.3000197,4.9433208,-5.997129,2023-04-08 17:08:29.49,0.00026116124,0.010508909,0.0035653221,,2023-04-08 17:08:29.64,-2.2348964,-9.016156,4.1467614,2023-04-08 17:08:29.64,0.042738892,0.008547778,0
,,2023-04-08 17:08:29.509,7.3766603,4.91937,-5.982759,2023-04-08 17:08:29.51,0.0007937935,0.009976277,0.005163219,,2023-04-08 17:08:29.64,-2.2157538,-9.111869,4.034299,2023-04-08 17:08:29.64,0.036633335,-0.0036633336,-0.0012211112
,,2023-04-08 17:08:29.533,7.3766603,4.9002104,-5.949229,2023-04-08 17:08:29.533,0.0023916902,0.0051825866,0.0019674255,,2023-04-08 17:08:29.64,-2.1798615,-9.044869,4.0701914,2023-04-08 17:08:29.64,0.0048844446,-0.01099,0
,,2023-04-08 17:08:29.549,7.3766603,4.90979,-5.9396486,2023-04-08 17:08:29.549,0.0007937935,0.0014541611,-0.00069573557,,2023-04-08 17:08:29.64,-2.1272194,-8.8701935,4.197011,2023-04-08 17:08:29.64,-0.023201112,-0.008547778,-0.008547778
,,2023-04-08 17:08:29.568,7.36708,4.91937,-5.9252787,2023-04-08 17:08:29.568,-0.00027147098,-0.0028068968,-0.0012283678,,2023-04-08 17:08:29.66,-2.120041,-9.255438,4.0845485,2023-04-08 17:08:29.64,-0.05617111,-0.013432222,-0.009768889
,,2023-04-08 17:08:29.589,7.3718705,4.9289503,-5.944439,2023-04-08 17:08:29.589,-0.0013367354,-0.003339529,-0.0028262646,,2023-04-08 17:08:29.661,-2.115255,-9.276974,4.0127635,2023-04-08 17:08:29.64,-0.070824444,-0.014653334,-0.014653334
,,2023-04-08 17:08:29.608,7.4006104,4.967271,-6.0019193,2023-04-08 17:08:29.608,-0.005065161,-0.0038721613,-0.0044241613,,2023-04-08 17:08:29.704,-2.1655045,-9.145369,4.024728,2023-04-08 17:08:29.64,-0.05250778,-0.014653334,-0.017095556
,,2023-04-08 17:08:29.628,7.3814507,4.996011,-6.0354495,2023-04-08 17:08:29.629,-0.0055977935,-0.0070679546,-0.0054894257,,2023-04-08 17:08:29.705,-2.115255,-8.944371,4.074977,2023-04-08 17:08:29.64,-0.03297,-0.017095556,-0.024422223
,,2023-04-08 17:08:29.647,7.31918,4.9864306,-6.0210795,2023-04-08 17:08:29.647,-0.005065161,-0.008665851,-0.0070873224,,2023-04-08 17:08:29.752,-2.1343977,-9.133404,4.0510488,2023-04-08 17:08:29.64,-0.042738892,-0.03174889,-0.023201112
,,2023-04-08 17:08:29.67,7.2904396,4.9720607,-5.977969,2023-04-08 17:08:29.67,-0.0029346321,-0.0028068968,-0.0076199546,,2023-04-08 17:08:29.794,-2.1248264,-9.080762,3.9984066,2023-04-08 17:08:29.64,-0.09768889,-0.04029667,-0.03297
,,2023-04-08 17:08:29.691,7.31918,4.9624805,-5.9875493,2023-04-08 17:08:29.691,-0.0034672644,0.0014541611,-0.0054894257,,2023-04-08 17:08:29.842,-2.0841484,-9.147761,4.046263,2023-04-08 17:08:29.64,-0.11478445,-0.025643334,-0.034191113
,,2023-04-08 17:08:29.706,7.31918,4.9624805,-5.982759,2023-04-08 17:08:29.706,-0.002402,-0.0017416322,-0.0028262646,,2023-04-08 17:08:29.844,-2.105684,-9.18126,4.0007997,2023-04-08 17:08:29.66,-0.06960334,-0.013432222,-0.02198
,,2023-04-08 17:08:29.731,7.31918,4.976851,-5.973179,2023-04-08 17:08:29.731,-0.00027147098,-0.0006763678,-0.001761,,2023-04-08 17:08:29.885,-2.0961127,-9.073584,4.031906,2023-04-08 17:08:29.66,-0.03052778,-0.0024422223,-0.018316668
,,2023-04-08 17:08:29.748,7.3575,4.981641,-5.997129,2023-04-08 17:08:29.75,-0.00027147098,0.0019867932,-0.00016310334,,2023-04-08 17:08:29.886,-2.1008983,-9.138189,4.0271206,2023-04-08 17:08:29.661,0.01099,0.01099,-0.015874445
,,2023-04-08 17:08:29.771,7.33355,4.9720607,-6.0114994,2023-04-08 17:08:29.772,-0.00027147098,-0.0017416322,-0.00069573557,,2023-04-08 17:08:29.931,-2.1248264,-9.075976,4.024728,2023-04-08 17:08:29.704,0.019537779,0.009768889,-0.013432222
,,2023-04-08 17:08:29.793,7.32397,4.967271,-5.992339,2023-04-08 17:08:29.793,-0.0008041032,-0.0006763678,-0.00016310334,,2023-04-08 17:08:29.932,-2.132005,-9.068798,4.0007997,2023-04-08 17:08:29.704,-0.009768889,0,-0.018316668
,,2023-04-08 17:08:29.811,7.34313,4.967271,-6.006709,2023-04-08 17:08:29.811,-0.0018693677,0.00038889667,0.0009021611,,2023-04-08 17:08:29.977,-2.1080768,-9.2075815,4.058227,2023-04-08 17:08:29.705,-0.04151778,-0.0061055557,-0.018316668
,,2023-04-08 17:08:29.83,7.34313,4.967271,-6.0114994,2023-04-08 17:08:29.83,-0.0013367354,-0.0006763678,0.0019674255,,2023-04-08 17:08:30.024,-2.1176481,-9.205189,3.979264,2023-04-08 17:08:29.752,-0.029306669,-0.007326667,-0.019537779
,,2023-04-08 17:08:29.844,7.3383403,4.991221,-6.0019193,2023-04-08 17:08:29.845,-0.002402,0.00038889667,0.0025000577,,2023-04-08 17:08:30.025,-2.160719,-9.114262,4.0438704,2023-04-08 17:08:29.753,-0.02075889,-0.007326667,-0.02198
,,2023-04-08 17:08:29.87,7.32876,4.9864306,-5.9875493,2023-04-08 17:08:29.871,0.00026116124,0.0009215289,0.0025000577,,2023-04-08 17:08:30.066,-2.143969,-9.119047,3.9744785,2023-04-08 17:08:29.84,-0.028085556,-0.007326667,-0.02198
,,2023-04-08 17:08:29.885,7.32397,4.9720607,-5.992339,2023-04-08 17:08:29.886,0.0013264257,0.0009215289,0.0019674255,,2023-04-08 17:08:30.111,-2.1272194,-9.131011,4.0103707,2023-04-08 17:08:29.844,-0.02075889,-0.0012211112,-0.014653334
,,2023-04-08 17:08:29.91,7.31918,4.9624805,-5.992339,2023-04-08 17:08:29.911,0.00026116124,0.00038889667,0.0040979544,,2023-04-08 17:08:30.112,-2.103291,-9.116654,4.0007997,2023-04-08 17:08:29.844,0.0048844446,0.0012211112,-0.015874445
,,2023-04-08 17:08:29.934,7.33355,4.9576907,-5.982759,2023-04-08 17:08:29.934,0.0018590579,0.0019867932,0.0046305866,,2023-04-08 17:08:30.156,-2.0889342,-9.147761,4.019942,2023-04-08 17:08:29.845,-0.0024422223,-0.0012211112,-0.017095556
,,2023-04-08 17:08:29.95,7.3575,4.9433208,-5.968389,2023-04-08 17:08:29.95,0.0034569546,0.0019867932,0.0040979544,,2023-04-08 17:08:30.158,-2.0937197,-9.193225,3.991228,2023-04-08 17:08:29.886,-0.02198,-0.0036633336,-0.023201112
,,2023-04-08 17:08:29.969,7.3479204,4.9433208,-6.0019193,2023-04-08 17:08:29.969,0.0013264257,0.0009215289,0.0025000577,,2023-04-08 17:08:30.2,-2.0985055,-9.15494,4.0271206,2023-04-08 17:08:29.886,-0.019537779,-0.0048844446,-0.02075889
,,2023-04-08 17:08:29.986,7.3479204,4.9433208,-5.9875493,2023-04-08 17:08:29.987,0.00026116124,0.0014541611,0.0014347933,,2023-04-08 17:08:30.245,-2.0793629,-9.116654,4.0414777,2023-04-08 17:08:29.887,-0.01099,-0.0048844446,-0.018316668
,,2023-04-08 17:08:30.007,7.32876,4.9385304,-5.9875493,2023-04-08 17:08:30.007,0.00026116124,-0.0006763678,0.0009021611,,2023-04-08 17:08:30.246,-2.103291,-9.104691,3.9864426,2023-04-08 17:08:29.932,-0.025643334,-0.012211111,-0.02075889
,,2023-04-08 17:08:30.025,7.3575,4.9433208,-5.9875493,2023-04-08 17:08:30.026,-0.0008041032,-0.00014373555,0.0009021611,,2023-04-08 17:08:30.34,-2.065006,-9.0951185,4.0414777,2023-04-08 17:08:29.932,-0.046402223,-0.019537779,-0.019537779
,,2023-04-08 17:08:30.048,7.32397,4.9433208,-5.982759,2023-04-08 17:08:30.049,-0.0008041032,0.0014541611,0.0003695289,,2023-04-08 17:08:30.341,-2.065006,-9.119047,4.017549,2023-04-08 17:08:29.976,-0.051286668,-0.019537779,-0.02075889
,,2023-04-08 17:08:30.064,7.3383403,4.9433208,-5.992339,2023-04-08 17:08:30.065,-0.002402,0.0025194255,0.0003695289,,2023-04-08 17:08:30.343,-2.103291,-9.15494,3.9984066,2023-04-08 17:08:29.977,-0.025643334,-0.012211111,-0.008547778
,,2023-04-08 17:08:30.087,7.33355,4.9337406,-6.0019193,2023-04-08 17:08:30.088,0.00026116124,0.00038889667,-0.00069573557,,2023-04-08 17:08:30.383,-2.0985055,-9.171689,4.031906,2023-04-08 17:08:29.977,0.009768889,0.0012211112,-0.008547778
,,2023-04-08 17:08:30.105,7.32876,4.9624805,-5.982759,2023-04-08 17:08:30.106,-0.0008041032,0.00038889667,-0.0022936324,,2023-04-08 17:08:30.385,-2.1272194,-9.119047,4.0390844,2023-04-08 17:08:30.024,0.0061055557,0.0024422223,-0.007326667
,,2023-04-08 17:08:30.127,7.36708,4.9529004,-5.973179,2023-04-08 17:08:30.127,-0.002402,-0.00014373555,-0.001761,,2023-04-08 17:08:30.424,-2.0985055,-9.064013,4.058227,2023-04-08 17:08:30.025,-0.0036633336,0.0012211112,-0.013432222
,,2023-04-08 17:08:30.146,7.3527102,4.9385304,-5.992339,2023-04-08 17:08:30.146,-0.0008041032,-0.003339529,-0.0028262646,,2023-04-08 17:08:30.471,-2.1128623,-9.085547,4.0414777,2023-04-08 17:08:30.065,-0.0024422223,0.0036633336,-0.008547778
,,2023-04-08 17:08:30.163,7.34313,4.967271,-6.016289,2023-04-08 17:08:30.163,-0.0008041032,-0.0022742646,-0.0044241613,,2023-04-08 17:08:30.473,-2.105684,-9.138189,4.046263,2023-04-08 17:08:30.066,0.0024422223,-0.0024422223,-0.012211111
,,2023-04-08 17:08:30.186,7.3096,4.9864306,-6.0114994,2023-04-08 17:08:30.187,-0.002402,-0.00014373555,-0.0044241613,,2023-04-08 17:08:30.519,-2.120041,-9.164511,4.031906,2023-04-08 17:08:30.112,0,-0.0036633336,-0.014653334
