0,0.017095556,-0.05250778,-0.035412222
0,0.019537779,-0.04151778,-0.029306669
0,0.024422223,-0.048844445,-0.028085556
0,0.018316668,-0.047623336,-0.04029667
0,0.01099,-0.04396,-0.042738892
0,-0.0024422223,-0.047623336,-0.018316668
0,-0.02075889,-0.059834447,-0.013432222
0,0.012211111,-0.04151778,-0.034191113
0,-0.025643334,-0.05372889,-0.02075889
0,-0.0061055557,-0.046402223,-0.02075889
0,0.0061055557,-0.045181114,-0.02075889
0,0.009768889,-0.04396,-0.009768889
0,0.01099,-0.045181114,-0.0036633336
0,-0.0061055557,-0.05250778,-0.0061055557
0,-0.042738892,-0.064718895,-0.013432222
0,-0.07326667,-0.070824444,-0.009768889
0,-0.07448778,-0.06716111,-0.019537779
0,-0.03297,-0.06594,-0.018316668
0,-0.008547778,-0.06349778,-0.025643334
0,0.007326667,-0.05617111,-0.034191113
0,0.0024422223,-0.048844445,-0.034191113
0,-0.14653334,-0.17339778,-0.014653334
0,-0.042738892,-0.06960334,-0.03174889
0,-0.44326335,-0.3260367,0.04029667
0,-0.9268234,-0.57514334,0.09524667
0,-1.2870512,-1.009859,0.11966889
0,-1.4946401,-1.4799867,0.15874445
0,-2.0575724,-1.7803801,0.24422224
0,-3.1321502,-2.1980002,0.31016225
0,-4.2238235,-2.7401733,0.18438779
0,-4.954048,-3.229839,-0.106236674
0,-5.200712,-3.6205945,-0.47745445
0,-4.922299,-3.7768967,-0.86088336
0,-4.1420093,-3.76957,-1.3273479
0,-3.1260445,-3.6963034,-1.8084656
0,-2.1283967,-3.6059413,-2.3103423
0,-1.4152678,-3.49482,-3.3214223
0,-0.94758224,-3.525348,-3.0967379
0,-0.82791334,-3.5009258,-2.95631
0,-1.2687345,-3.525348,-2.7084246
0,-1.7437468,-3.394689,-3.6218157
0,-1.7718323,-3.1822157,-3.9380834
0,-1.6961234,-2.8928123,-4.106597
0,-1.7950335,-2.6278312,-4.1615467
0,-2.04414,-2.3530812,-4.1676526
0,-2.0954268,-2.0490246,-4.215276
0,-1.9147023,-1.7584001,-4.262899
0,-1.9733156,-1.51662,-4.411875
0,-2.4996145,-1.3432223,-4.315407
0,-3.2481556,-0.9927634,-4.111481
0,-3.5693078,-0.29306668,-4.447287
0,-2.1235123,0.46768558,-4.9491634
0,-3.0259135,0.16362889,-4.71471
0,-1.4812078,0.6618422,-5.1909437
0,-0.9854367,0.8230289,-5.458367
0,0.29795113,1.0733567,-5.8039412
0,2.177241,1.12098,-6.02252
0,3.74759,0.98055226,-6.089681
0,4.40699,0.7754056,-6.2203403
0,4.37402,0.6105556,-6.4950905
0,3.9832647,0.35656446,-6.7466393
0,3.6218157,0.039075557,-6.8589816
0,2.3787246,0.72900337,-1.889059
0,3.0344613,0.3260367,-3.5338957
0,3.6938612,0.0036633336,-6.7942624
0,3.8037612,-0.008547778,-6.206908
0,3.3812568,-0.026864445,-4.95649
0,-1.3224634,0.50798225,2.0087278
0,1.2247745,0.89263225,-0.22102112
0,-0.13310112,0.79128003,1.1148745
0,-3.6621125,-0.82547116,2.8915913
0,-2.3481967,0.21369445,2.5191524
0,-3.1358135,-0.20514667,2.7987869
0,-4.0895014,-1.4885345,2.8635056
0,-4.370357,-1.9855268,2.7426157
0,-4.1652102,-2.2138746,2.4751923
0,-3.2774622,-2.119849,2.1454923
0,-1.8426567,-1.7290934,1.7571789
0,-0.51775116,-1.1417389,1.1502867
0,0.6325356,-0.43960002,0.30894113
0,1.6216357,0.20514667,-0.65451556
0,2.16503,0.71435004,-1.4824289
0,2.383609,0.9854367,-2.2224224
0,2.591198,1.0855678,-2.9184556
0,2.8744957,1.0025322,-3.449639
0,2.537469,0.6984756,-2.8574002
0,2.9831746,0.6887067,-3.5290112
0,3.1382556,0.6764956,-3.8135302
0,3.08819,0.8034911,-3.74759
0,1.8878379,0.80227005,-1.9024912
0,1.1173167,0.91583335,-0.80593336
0,0.05006556,0.8633256,0.28329778
0,-1.2711767,0.66062117,1.1722667
0,-2.5423534,0.41151446,1.7706112
0,-3.5668657,0.06716111,2.1491556
0,-4.2482457,-0.42861003,2.3481967
0,-4.646328,-1.0049745,2.3994834
0,-4.9039826,-1.5300523,2.306679
0,-4.9393945,-1.9366823,2.0697834
0,-4.636559,-2.0722256,1.7864857
0,-3.9881492,-1.9806423,1.4128256
0,-3.3238647,-1.7840434,0.9317078
0,-2.2688246,-1.3420012,0.44082114
0,4.7183733,0.83890337,-1.0831256
0,-0.048844445,-0.6423045,-0.089141116
0,2.7829123,0.20148334,-0.5885756
0,5.2226925,1.2321012,-1.680249
0,5.1213403,1.4421322,-2.2956889
0,4.8282733,1.5911078,-2.9917223
0,4.349598,1.7046711,-3.6755445
0,3.9930334,1.74741,-3.9832647
0,3.9930334,1.7877067,-3.7329369
0,3.977159,1.7327567,-2.8976967
0,3.360498,1.5386001,-1.6485001
0,1.8731846,1.3285689,-0.42128336
0,-0.15752333,1.0074167,0.8083756
0,-2.0282657,0.5482789,1.8182346
0,-5.206818,-0.98910004,2.6546957
0,-3.3482869,0.07448778,2.3640711
0,-4.336166,-0.40785113,2.5777657
0,-5.6061215,-2.086879,2.416579
0,-5.8149314,-1.526389,2.6449268
0,-5.9492536,-1.9195868,2.5679967
0,-4.885666,-2.0490246,2.141829
0,-0.30772,-0.9085067,0.5324045
0,-3.9734957,-1.9574412,1.8487623
0,-3.0967379,-1.7584001,1.5373789
0,-2.1161857,-1.4384689,1.0440501
0,2.18701,-0.15630223,-0.036633335
0,4.4985733,0.6386411,-0.7314456
0,6.1580634,1.1417389,-1.5727912
0,7.315677,1.3273479,-2.42879
0,7.8224382,1.1930256,-3.2005324
0,7.3010235,0.8083756,-3.6743236
0,5.864997,0.4566956,-3.590067
0,1.3212423,0.6252089,-1.4042778
0,-1.0159645,0.19171445,0.5482789
0,3.8831334,0.37488112,-2.9917223
0,2.1784623,0.48111778,-2.3262167
0,0.45059,0.4701278,-0.31260446
0,-2.865948,-0.21491556,1.1808145
0,-4.7440166,-0.7986067,1.5007457
0,-6.459678,-1.449459,1.5850023
0,-7.9189057,-2.1283967,1.5642434
0,-8.766357,-2.6986556,1.4152678
0,-8.534346,-3.0698736,1.1466234
0,-7.2301993,-3.1028435,0.8535567
0,-5.621996,-2.9025812,0.65085226
0,-4.131019,-2.4996145,0.5189722
0,-2.1955578,-1.8316667,0.3931978
0,6.427929,1.998959,-0.85966223
0,6.777167,2.3921568,-1.5495901
0,5.402196,1.2614079,-0.29795113
0,0.5641534,-0.8975167,0.31504667
0,3.3812568,0.22590557,0.12455334
0,6.6086535,2.5423534,-2.625389
