epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1679945296912,2023-03-27T14:28:16.912,0.000,0.362,0.091,0.168
1679945296932,2023-03-27T14:28:16.932,0.020,0.495,-0.244,0.438
1679945296952,2023-03-27T14:28:16.952,0.040,0.412,-0.846,0.183
1679945296972,2023-03-27T14:28:16.972,0.060,0.835,-0.511,-0.008
1679945296992,2023-03-27T14:28:16.992,0.080,1.311,-0.320,0.244
1679945297012,2023-03-27T14:28:17.012,0.100,1.669,0.004,0.572
1679945297032,2023-03-27T14:28:17.032,0.120,1.959,1.067,0.671
1679945297052,2023-03-27T14:28:17.052,0.140,1.928,0.957,0.313
1679945297072,2023-03-27T14:28:17.072,0.160,1.528,-0.019,-0.145
1679945297092,2023-03-27T14:28:17.092,0.180,0.903,-0.492,-0.370
1679945297112,2023-03-27T14:28:17.112,0.200,0.918,-0.118,-0.454
1679945297132,2023-03-27T14:28:17.132,0.220,1.311,0.366,-0.293
1679945297152,2023-03-27T14:28:17.152,0.240,1.814,0.793,-0.145
1679945297172,2023-03-27T14:28:17.172,0.260,2.092,1.380,-0.206
1679945297192,2023-03-27T14:28:17.192,0.280,1.399,0.480,-0.434
1679945297212,2023-03-27T14:28:17.212,0.300,0.484,-0.316,-0.652
1679945297232,2023-03-27T14:28:17.232,0.320,0.069,-0.194,-0.503
1679945297252,2023-03-27T14:28:17.252,0.340,-0.366,0.107,-0.210
1679945297272,2023-03-27T14:28:17.272,0.360,-0.835,0.659,-0.164
1679945297292,2023-03-27T14:28:17.292,0.380,-0.526,1.429,-0.556
1679945297312,2023-03-27T14:28:17.312,0.400,-0.080,0.610,-0.945
1679945297332,2023-03-27T14:28:17.332,0.420,0.377,0.671,-0.938
1679945297352,2023-03-27T14:28:17.352,0.440,0.267,1.387,-0.686
1679945297372,2023-03-27T14:28:17.372,0.460,-0.873,0.884,-0.282
1679945297392,2023-03-27T14:28:17.392,0.480,-1.734,0.057,-0.050
1679945297412,2023-03-27T14:28:17.412,0.500,-1.597,0.038,-0.111
1679945297432,2023-03-27T14:28:17.432,0.520,-1.090,0.476,-0.229
1679945297452,2023-03-27T14:28:17.452,0.540,-0.598,0.682,-0.290
1679945297472,2023-03-27T14:28:17.472,0.560,-0.671,-0.069,-0.206
1679945297492,2023-03-27T14:28:17.492,0.580,-0.713,-0.572,0.149
1679945297512,2023-03-27T14:28:17.512,0.600,-0.793,-1.197,0.781
1679945297532,2023-03-27T14:28:17.532,0.620,-1.124,-1.883,1.315
1679945297552,2023-03-27T14:28:17.552,0.640,-0.995,-1.277,1.623
1679945297572,2023-03-27T14:28:17.572,0.660,-0.911,-0.141,1.658
1679945297592,2023-03-27T14:28:17.592,0.680,-0.915,-0.427,1.597
1679945297612,2023-03-27T14:28:17.612,0.700,-0.427,-1.300,1.498
1679945297632,2023-03-27T14:28:17.632,0.720,0.293,-1.681,1.376
1679945297652,2023-03-27T14:28:17.652,0.740,1.029,-1.612,1.338
1679945297672,2023-03-27T14:28:17.672,0.760,0.595,-0.991,1.673
1679945297692,2023-03-27T14:28:17.692,0.780,1.212,-1.410,1.059
1679945297712,2023-03-27T14:28:17.712,0.800,0.907,-3.159,1.521
1679945297732,2023-03-27T14:28:17.732,0.820,0.941,-2.919,2.203
1679945297752,2023-03-27T14:28:17.752,0.840,1.235,-2.409,2.176
1679945297772,2023-03-27T14:28:17.772,0.860,0.617,-3.529,2.001
1679945297792,2023-03-27T14:28:17.792,0.880,0.461,-2.675,1.947
1679945297812,2023-03-27T14:28:17.812,0.900,0.454,-1.383,1.951
1679945297832,2023-03-27T14:28:17.832,0.920,-0.011,-2.268,1.825
1679945297852,2023-03-27T14:28:17.852,0.940,-0.393,-3.617,1.795
