epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1679946614372,2023-03-27T14:50:14.372,0.000,-2.355,-25.556,12.950
1679946614392,2023-03-27T14:50:14.392,0.020,-3.552,-27.424,13.064
1679946614412,2023-03-27T14:50:14.412,0.040,-9.219,-35.838,16.669
1679946614432,2023-03-27T14:50:14.432,0.060,-13.811,-44.181,22.908
1679946614452,2023-03-27T14:50:14.452,0.080,-15.225,-52.092,29.127
1679946614472,2023-03-27T14:50:14.472,0.100,-16.871,-62.180,30.347
1679946614492,2023-03-27T14:50:14.492,0.120,-18.571,-68.742,27.976
1679946614512,2023-03-27T14:50:14.512,0.140,-19.524,-68.803,26.456
1679946614532,2023-03-27T14:50:14.532,0.160,-17.793,-59.455,25.004
1679946614552,2023-03-27T14:50:14.552,0.180,-15.442,-43.197,21.753
1679946614572,2023-03-27T14:50:14.572,0.200,-11.951,-24.524,14.245
1679946614592,2023-03-27T14:50:14.592,0.220,-7.633,-8.906,11.902
1679946614612,2023-03-27T14:50:14.612,0.240,-5.061,-2.081,10.431
1679946614632,2023-03-27T14:50:14.632,0.260,-3.388,-2.370,8.689
1679946614652,2023-03-27T14:50:14.652,0.280,1.231,-1.319,6.212
1679946614672,2023-03-27T14:50:14.672,0.300,3.933,0.507,1.989
1679946614692,2023-03-27T14:50:14.692,0.320,3.815,-1.227,-3.018
1679946614712,2023-03-27T14:50:14.712,0.340,4.184,0.819,-8.418
1679946614732,2023-03-27T14:50:14.732,0.360,7.679,8.239,-12.176
1679946614752,2023-03-27T14:50:14.752,0.380,11.269,17.942,-15.880
1679946614772,2023-03-27T14:50:14.772,0.400,14.165,23.335,-18.902
1679946614792,2023-03-27T14:50:14.792,0.420,18.091,22.752,-18.262
1679946614812,2023-03-27T14:50:14.812,0.440,18.609,19.543,-14.848
1679946614832,2023-03-27T14:50:14.832,0.460,15.617,15.743,-11.955
1679946614852,2023-03-27T14:50:14.852,0.480,14.665,12.511,-7.954
1679946614872,2023-03-27T14:50:14.872,0.500,13.731,9.512,-5.709
1679946614892,2023-03-27T14:50:14.892,0.520,13.342,8.453,-7.995
1679946614912,2023-03-27T14:50:14.912,0.540,13.963,10.838,-11.181
1679946614932,2023-03-27T14:50:14.932,0.560,14.970,14.661,-12.965
1679946614952,2023-03-27T14:50:14.952,0.580,14.775,17.092,-13.617
1679946614972,2023-03-27T14:50:14.972,0.600,11.540,16.330,-11.300
1679946614992,2023-03-27T14:50:14.992,0.620,7.168,12.637,-8.197
1679946615012,2023-03-27T14:50:15.012,0.640,3.685,8.064,-4.428
1679946615032,2023-03-27T14:50:15.032,0.660,0.179,3.830,-1.700
1679946615052,2023-03-27T14:50:15.052,0.680,-1.540,1.391,-1.086
1679946615072,2023-03-27T14:50:15.072,0.700,-2.092,-0.084,-1.536
1679946615092,2023-03-27T14:50:15.092,0.720,-2.847,0.434,-1.764
1679946615112,2023-03-27T14:50:15.112,0.740,-1.989,4.520,-2.736
1679946615132,2023-03-27T14:50:15.132,0.760,-0.133,10.442,-4.204
1679946615152,2023-03-27T14:50:15.152,0.780,1.608,13.998,-5.034
1679946615172,2023-03-27T14:50:15.172,0.800,2.466,13.544,-5.431
1679946615192,2023-03-27T14:50:15.192,0.820,2.938,11.284,-5.522
1679946615212,2023-03-27T14:50:15.212,0.840,2.763,7.713,-4.341
1679946615232,2023-03-27T14:50:15.232,0.860,0.633,3.011,-2.790
1679946615252,2023-03-27T14:50:15.252,0.880,-1.105,0.427,-2.203
1679946615272,2023-03-27T14:50:15.272,0.900,-1.536,1.837,-2.207
1679946615292,2023-03-27T14:50:15.292,0.920,-1.018,4.661,-2.111
