epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1679945752381,2023-03-27T14:35:52.381,0.000,0.766,-0.046,-0.034
1679945752401,2023-03-27T14:35:52.401,0.020,0.633,0.320,-0.053
1679945752421,2023-03-27T14:35:52.421,0.040,0.819,0.896,-0.046
1679945752441,2023-03-27T14:35:52.441,0.060,0.831,1.254,-0.008
1679945752461,2023-03-27T14:35:52.461,0.080,0.667,1.612,0.084
1679945752481,2023-03-27T14:35:52.481,0.100,0.762,1.723,-0.053
1679945752501,2023-03-27T14:35:52.501,0.120,1.040,1.185,-0.236
1679945752521,2023-03-27T14:35:52.521,0.140,1.098,0.842,-0.206
1679945752541,2023-03-27T14:35:52.541,0.160,0.873,0.888,-0.088
1679945752561,2023-03-27T14:35:52.561,0.180,0.659,0.701,0.126
1679945752581,2023-03-27T14:35:52.581,0.200,0.457,0.183,0.438
1679945752601,2023-03-27T14:35:52.601,0.220,0.274,0.111,0.663
1679945752621,2023-03-27T14:35:52.621,0.240,0.004,0.366,0.667
1679945752641,2023-03-27T14:35:52.641,0.260,-0.229,0.690,0.625
1679945752661,2023-03-27T14:35:52.661,0.280,-0.301,0.568,0.644
1679945752681,2023-03-27T14:35:52.681,0.300,-0.133,-0.461,0.655
1679945752701,2023-03-27T14:35:52.701,0.320,-0.030,-1.269,0.640
1679945752721,2023-03-27T14:35:52.721,0.340,-0.183,-1.079,0.873
1679945752741,2023-03-27T14:35:52.741,0.360,-0.301,-0.743,1.292
1679945752761,2023-03-27T14:35:52.761,0.380,-0.072,0.480,1.334
1679945752781,2023-03-27T14:35:52.781,0.400,-0.271,0.377,0.960
1679945752801,2023-03-27T14:35:52.801,0.420,-0.907,-1.479,0.842
1679945752821,2023-03-27T14:35:52.821,0.440,-1.018,-2.416,1.037
1679945752841,2023-03-27T14:35:52.841,0.460,-0.301,-0.957,1.128
1679945752861,2023-03-27T14:35:52.861,0.480,0.652,1.220,0.492
1679945752881,2023-03-27T14:35:52.881,0.500,0.457,1.715,0.008
1679945752901,2023-03-27T14:35:52.901,0.520,-0.682,1.223,0.175
1679945752921,2023-03-27T14:35:52.921,0.540,-1.517,-0.274,0.682
1679945752941,2023-03-27T14:35:52.941,0.560,-1.410,-1.772,1.181
1679945752961,2023-03-27T14:35:52.961,0.580,-1.063,-1.864,1.307
1679945752981,2023-03-27T14:35:52.981,0.600,-0.808,-1.143,1.071
1679945753001,2023-03-27T14:35:53.001,0.620,-0.606,-0.126,0.678
1679945753021,2023-03-27T14:35:53.021,0.640,-0.480,-0.038,0.812
1679945753041,2023-03-27T14:35:53.041,0.660,-0.217,-0.396,1.216
1679945753061,2023-03-27T14:35:53.061,0.680,-0.271,-0.892,1.353
1679945753081,2023-03-27T14:35:53.081,0.700,-0.869,-2.527,1.536
1679945753101,2023-03-27T14:35:53.101,0.720,-1.063,-3.308,1.913
1679945753121,2023-03-27T14:35:53.121,0.740,-0.370,-1.993,1.837
1679945753141,2023-03-27T14:35:53.141,0.760,0.141,-0.118,1.319
1679945753161,2023-03-27T14:35:53.161,0.780,0.194,-0.210,0.960
1679945753181,2023-03-27T14:35:53.181,0.800,-0.320,-1.086,1.037
1679945753201,2023-03-27T14:35:53.201,0.820,-0.861,-0.152,1.197
1679945753221,2023-03-27T14:35:53.221,0.840,-0.549,1.132,1.048
1679945753241,2023-03-27T14:35:53.241,0.860,0.450,0.968,0.827
1679945753261,2023-03-27T14:35:53.261,0.880,1.185,0.339,0.602
1679945753281,2023-03-27T14:35:53.281,0.900,1.269,0.393,0.213
1679945753301,2023-03-27T14:35:53.301,0.920,0.991,1.120,-0.171
1679945753321,2023-03-27T14:35:53.321,0.940,0.938,2.290,-0.716
1679945753341,2023-03-27T14:35:53.341,0.960,1.151,3.418,-1.143
1679945753361,2023-03-27T14:35:53.361,0.980,1.311,3.975,-1.429
1679945753381,2023-03-27T14:35:53.381,1.000,1.395,3.960,-1.330
1679945753401,2023-03-27T14:35:53.401,1.020,1.090,3.011,-0.949
1679945753421,2023-03-27T14:35:53.421,1.040,0.720,1.330,-0.518
1679945753441,2023-03-27T14:35:53.441,1.060,0.640,0.373,-0.293
1679945753461,2023-03-27T14:35:53.461,1.080,0.587,1.082,-0.240
1679945753481,2023-03-27T14:35:53.481,1.100,0.690,1.711,-0.362
1679945753501,2023-03-27T14:35:53.501,1.120,0.957,1.479,-0.488
1679945753521,2023-03-27T14:35:53.521,1.140,1.189,1.193,-0.602
1679945753541,2023-03-27T14:35:53.541,1.160,0.998,0.968,-0.511
1679945753561,2023-03-27T14:35:53.561,1.180,0.888,0.716,-0.286
1679945753581,2023-03-27T14:35:53.581,1.200,0.602,0.514,0.004
1679945753601,2023-03-27T14:35:53.601,1.220,0.111,0.461,0.141
