epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1682793615349,2023-04-29T13:40:15.349,0.000,0.438,0.457,-0.412
1682793615369,2023-04-29T13:40:15.369,0.020,-0.111,0.069,-0.347
1682793615389,2023-04-29T13:40:15.389,0.040,0.194,-0.034,-0.366
1682793615409,2023-04-29T13:40:15.409,0.060,0.088,0.408,-0.305
1682793615429,2023-04-29T13:40:15.429,0.080,0.042,0.781,-0.415
1682793615449,2023-04-29T13:40:15.449,0.100,0.297,1.040,-0.739
1682793615469,2023-04-29T13:40:15.469,0.120,0.831,1.463,-1.124
1682793615489,2023-04-29T13:40:15.489,0.140,1.098,2.355,-1.071
1682793615509,2023-04-29T13:40:15.509,0.160,1.056,2.302,-1.040
1682793615529,2023-04-29T13:40:15.529,0.180,0.587,1.749,-1.258
1682793615549,2023-04-29T13:40:15.549,0.200,0.286,1.650,-1.326
1682793615569,2023-04-29T13:40:15.569,0.220,0.450,1.322,-0.732
1682793615589,2023-04-29T13:40:15.589,0.240,0.511,0.229,-0.461
1682793615609,2023-04-29T13:40:15.609,0.260,0.682,-0.598,-0.389
1682793615629,2023-04-29T13:40:15.629,0.280,1.193,-0.385,-0.427
1682793615649,2023-04-29T13:40:15.649,0.300,1.742,0.598,-0.503
1682793615669,2023-04-29T13:40:15.669,0.320,1.993,1.242,-0.678
1682793615689,2023-04-29T13:40:15.689,0.340,2.107,1.414,-1.029
1682793615709,2023-04-29T13:40:15.709,0.360,1.742,2.290,-1.658
1682793615729,2023-04-29T13:40:15.729,0.380,1.044,3.479,-1.871
1682793615749,2023-04-29T13:40:15.749,0.400,0.377,2.885,-1.387
1682793615769,2023-04-29T13:40:15.769,0.420,0.076,0.934,-0.911
1682793615789,2023-04-29T13:40:15.789,0.440,0.301,0.408,-0.621
1682793615809,2023-04-29T13:40:15.809,0.460,0.549,1.467,-0.724
1682793615829,2023-04-29T13:40:15.829,0.480,0.762,2.458,-1.197
1682793615849,2023-04-29T13:40:15.849,0.500,0.854,2.652,-1.905
1682793615869,2023-04-29T13:40:15.869,0.520,1.151,2.313,-2.035
