epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1679949996467,2023-03-27T15:46:36.467,0.000,2.515,0.034,0.171
1679949996487,2023-03-27T15:46:36.487,0.020,2.252,0.537,0.351
1679949996507,2023-03-27T15:46:36.507,0.040,1.711,0.084,0.225
1679949996527,2023-03-27T15:46:36.527,0.060,1.387,-0.370,0.309
1679949996547,2023-03-27T15:46:36.547,0.080,1.021,-0.499,0.454
1679949996567,2023-03-27T15:46:36.567,0.100,0.587,-0.320,0.579
1679949996587,2023-03-27T15:46:36.587,0.120,0.335,-0.366,0.659
1679949996607,2023-03-27T15:46:36.607,0.140,0.534,-0.591,0.785
1679949996627,2023-03-27T15:46:36.627,0.160,0.667,-0.610,0.827
1679949996647,2023-03-27T15:46:36.647,0.180,0.720,-0.316,0.804
1679949996667,2023-03-27T15:46:36.667,0.200,0.248,-0.156,0.896
1679949996687,2023-03-27T15:46:36.687,0.220,-0.103,-0.011,0.892
1679949996707,2023-03-27T15:46:36.707,0.240,-0.210,-0.095,0.835
1679949996727,2023-03-27T15:46:36.727,0.260,0.126,-0.473,0.648
1679949996747,2023-03-27T15:46:36.747,0.280,-0.248,-0.518,0.610
1679949996767,2023-03-27T15:46:36.767,0.300,-0.804,-0.617,0.796
1679949996787,2023-03-27T15:46:36.787,0.320,-0.675,-0.842,0.861
1679949996807,2023-03-27T15:46:36.807,0.340,-0.446,-1.155,0.835
1679949996827,2023-03-27T15:46:36.827,0.360,-1.521,-0.720,0.690
1679949996847,2023-03-27T15:46:36.847,0.380,-2.069,-0.324,0.549
1679949996867,2023-03-27T15:46:36.867,0.400,-1.433,-0.255,0.282
1679949996887,2023-03-27T15:46:36.887,0.420,-1.082,-0.431,0.236
1679949996907,2023-03-27T15:46:36.907,0.440,-1.071,-0.332,0.236
1679949996927,2023-03-27T15:46:36.927,0.460,-1.273,-0.210,0.293
1679949996947,2023-03-27T15:46:36.947,0.480,-1.307,-0.320,0.404
1679949996967,2023-03-27T15:46:36.967,0.500,-0.823,-0.503,0.724
