epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1682966765645,2023-05-01T13:46:05.645,0.000,2.561,-2.096,0.286
1682966765665,2023-05-01T13:46:05.665,0.020,2.550,-1.959,0.076
1682966765685,2023-05-01T13:46:05.685,0.040,3.521,-1.444,0.328
1682966765705,2023-05-01T13:46:05.705,0.060,3.838,-0.953,0.587
1682966765725,2023-05-01T13:46:05.725,0.080,3.068,-0.766,0.614
1682966765745,2023-05-01T13:46:05.745,0.100,1.608,-0.473,0.442
1682966765765,2023-05-01T13:46:05.765,0.120,-0.133,-0.187,0.313
1682966765785,2023-05-01T13:46:05.785,0.140,-1.402,0.202,0.393
1682966765805,2023-05-01T13:46:05.805,0.160,-2.069,0.701,0.587
1682966765825,2023-05-01T13:46:05.825,0.180,-2.123,0.976,0.507
1682966765845,2023-05-01T13:46:05.845,0.200,-2.008,1.311,0.114
1682966765865,2023-05-01T13:46:05.865,0.220,-1.688,1.128,-0.057
1682966765885,2023-05-01T13:46:05.885,0.240,-1.479,0.194,0.335
1682966765905,2023-05-01T13:46:05.905,0.260,-1.563,0.114,0.789
1682966765925,2023-05-01T13:46:05.925,0.280,-1.269,-0.899,1.090
1682966765945,2023-05-01T13:46:05.945,0.300,-0.941,-1.280,0.998
1682966765965,2023-05-01T13:46:05.965,0.320,-0.213,-1.258,0.655
1682966765985,2023-05-01T13:46:05.985,0.340,1.662,-2.012,0.659
1682966766005,2023-05-01T13:46:06.005,0.360,2.115,-2.649,1.098
1682966766025,2023-05-01T13:46:06.025,0.380,1.825,-1.688,0.812
1682966766045,2023-05-01T13:46:06.045,0.400,1.681,-1.833,0.473
1682966766065,2023-05-01T13:46:06.065,0.420,0.808,-0.705,0.595
1682966766085,2023-05-01T13:46:06.085,0.440,-0.065,0.004,0.408
1682966766105,2023-05-01T13:46:06.105,0.460,-0.518,-1.132,0.034
1682966766125,2023-05-01T13:46:06.125,0.480,-1.258,0.419,-0.396
1682966766145,2023-05-01T13:46:06.145,0.500,-1.029,0.309,-0.949
1682966766165,2023-05-01T13:46:06.165,0.520,-0.709,0.316,-1.406
1682966766185,2023-05-01T13:46:06.185,0.540,-0.850,1.444,-1.482
1682966766205,2023-05-01T13:46:06.205,0.560,-2.576,2.222,-1.147
1682966766225,2023-05-01T13:46:06.225,0.580,-4.162,2.043,-1.071
1682966766245,2023-05-01T13:46:06.245,0.600,-5.290,1.856,-0.995
1682966766265,2023-05-01T13:46:06.265,0.620,-4.642,1.376,-1.208
1682966766285,2023-05-01T13:46:06.285,0.640,-3.205,0.796,-1.357
1682966766305,2023-05-01T13:46:06.305,0.660,-2.965,-0.103,-1.277
1682966766325,2023-05-01T13:46:06.325,0.680,-4.082,-0.133,-1.517
1682966766345,2023-05-01T13:46:06.345,0.700,-3.495,0.213,-2.351
1682966766365,2023-05-01T13:46:06.365,0.720,-1.715,0.629,-3.163
1682966766385,2023-05-01T13:46:06.385,0.740,-1.254,1.364,-3.262
1682966766405,2023-05-01T13:46:06.405,0.760,-1.665,0.244,-2.938
1682966766425,2023-05-01T13:46:06.425,0.780,-3.548,-0.179,-2.489
