,p_accelerometer_time,p_accelerometer_x,p_accelerometer_y,p_accelerometer_z
61,2023-05-10 13:23:50.842000,9.311836,3.0799952,-1.7771046
62,2023-05-10 13:23:50.856000,9.417217,3.1135256,-1.9303858
63,2023-05-10 13:23:50.880000,9.75252,2.912344,-2.3375392
64,2023-05-10 13:23:50.896000,9.905801,2.7063723,-2.9458742
65,2023-05-10 13:23:50.913000,9.766891,2.7303224,-2.806963
66,2023-05-10 13:23:50.932000,9.594449,2.9794044,-2.2177882
67,2023-05-10 13:23:50.957000,9.077125,3.4775686,-1.6908839
68,2023-05-10 13:23:50.974000,8.727451,3.9613624,-1.5663428
69,2023-05-10 13:23:50.999000,8.660391,4.4355764,-1.5711329
70,2023-05-10 13:23:51.028000,8.885523,4.86189,-1.719624
71,2023-05-10 13:23:51.042000,9.172925,5.125342,-2.1267774
72,2023-05-10 13:23:51.057000,9.268726,5.125342,-2.8788135
73,2023-05-10 13:23:51.081000,9.091495,5.0918117,-3.1614258
74,2023-05-10 13:23:51.097000,9.0148535,4.89542,-2.6249416
75,2023-05-10 13:23:51.125000,8.966953,4.84752,-1.9399658
76,2023-05-10 13:23:51.142000,8.933423,4.87626,-1.8633252
77,2023-05-10 13:23:51.163000,9.1202345,4.7229786,-2.2656887
78,2023-05-10 13:23:51.179000,9.239985,4.5409575,-2.663262
79,2023-05-10 13:23:51.207000,9.244776,4.373306,-2.7542725
80,2023-05-10 13:23:51.233000,9.283096,4.191284,-2.3854396
81,2023-05-10 13:23:51.258000,9.268726,4.0427933,-1.829795
82,2023-05-10 13:23:51.260000,9.168135,3.9757326,-1.7962648
83,2023-05-10 13:23:51.291000,9.105865,4.028423,-2.0932472
84,2023-05-10 13:23:51.306000,9.067544,4.1864944,-2.1267774
85,2023-05-10 13:23:51.324000,9.273516,4.2056546,-2.1363575
86,2023-05-10 13:23:51.342000,9.201666,4.2056546,-2.2417383
87,2023-05-10 13:23:51.373000,9.125025,4.239185,-2.2752686
88,2023-05-10 13:23:51.390000,9.172925,4.368516,-2.5578809
89,2023-05-10 13:23:51.407000,9.177715,4.497847,-2.6393116
90,2023-05-10 13:23:51.436000,9.072334,4.4738965,-2.5866213
91,2023-05-10 13:23:51.458000,9.038804,4.368516,-2.3854396
92,2023-05-10 13:23:51.474000,9.125025,4.2200246,-2.0932472
93,2023-05-10 13:23:51.490000,9.211246,4.1098537,-1.8920655
94,2023-05-10 13:23:51.506000,9.335787,4.0427933,-2.0501368
95,2023-05-10 13:23:51.525000,9.513018,4.009263,-2.3902297
96,2023-05-10 13:23:51.547000,9.489068,3.908672,-2.4333398
97,2023-05-10 13:23:51.561000,9.292676,3.8080812,-2.1315675
98,2023-05-10 13:23:51.582000,9.283096,3.8368216,-1.7771046
99,2023-05-10 13:23:51.609000,9.263936,3.9661524,-1.8585353
100,2023-05-10 13:23:51.623000,9.460327,3.9901028,-2.323169
101,2023-05-10 13:23:51.655000,9.426797,3.9948928,-2.5004005
102,2023-05-10 13:23:51.673000,9.029224,4.033213,-2.059717
103,2023-05-10 13:23:51.695000,9.273516,3.8703518,-1.22146
104,2023-05-10 13:23:51.707000,9.517808,3.544629,-1.9734962
105,2023-05-10 13:23:51.730000,9.570498,3.558999,-2.663262
106,2023-05-10 13:23:51.744000,9.493857,3.68354,-1.695674
107,2023-05-10 13:23:51.772000,9.340576,3.7170706,-0.98195803
108,2023-05-10 13:23:51.795000,9.134604,3.8559816,-1.456172
109,2023-05-10 13:23:51.813000,9.311836,3.903882,-2.3998096
110,2023-05-10 13:23:51.832000,9.536968,3.8751419,-2.6345215
111,2023-05-10 13:23:51.863000,9.498648,3.9134622,-2.1603076
112,2023-05-10 13:23:51.880000,9.388477,3.9613624,-1.6238233
113,2023-05-10 13:23:51.893000,9.378897,4.028423,-1.8010547
114,2023-05-10 13:23:51.907000,9.417217,4.129014,-2.193838
115,2023-05-10 13:23:51.927000,9.316627,4.157754,-1.829795
116,2023-05-10 13:23:51.971000,9.254355,4.038003,-1.3891114
117,2023-05-10 13:23:51.972000,9.168135,3.9901028,-1.3268409
118,2023-05-10 13:23:52.007000,9.254355,3.9805226,-1.7387843
119,2023-05-10 13:23:52.021000,9.326206,4.014053,-2.2369483
120,2023-05-10 13:23:52.038000,9.417217,3.9901028,-2.1746778
121,2023-05-10 13:23:52.056000,9.374106,4.018843,-1.9639161
122,2023-05-10 13:23:52.077000,9.287886,4.0523734,-1.8202149
123,2023-05-10 13:23:52.091000,9.216036,4.157754,-1.9447559
124,2023-05-10 13:23:52.111000,9.278306,4.272715,-2.1267774
125,2023-05-10 13:23:52.134000,9.292676,4.373306,-2.299219
126,2023-05-10 13:23:52.155000,9.354947,4.368516,-2.4716604
127,2023-05-10 13:23:52.186000,9.359736,4.3158255,-2.3327491
128,2023-05-10 13:23:52.203000,9.268726,4.2104445,-2.0309765
129,2023-05-10 13:23:52.220000,9.144185,4.119434,-1.9208057
130,2023-05-10 13:23:52.237000,9.201666,4.018843,-2.0070264
131,2023-05-10 13:23:52.256000,9.278306,3.9661524,-1.9734962
132,2023-05-10 13:23:52.272000,9.321417,3.9182522,-1.9591261
133,2023-05-10 13:23:52.304000,9.422008,3.8080812,-1.8968556
134,2023-05-10 13:23:52.328000,9.527389,3.6931202,-1.705254
135,2023-05-10 13:23:52.346000,9.599238,3.539839,-1.5663428
136,2023-05-10 13:23:52.360000,9.536968,3.420088,-1.5807129
137,2023-05-10 13:23:52.385000,9.479487,3.3865578,-1.6190332
138,2023-05-10 13:23:52.405000,9.527389,3.4584084,-1.7627344
139,2023-05-10 13:23:52.425000,9.599238,3.6739602,-2.1124072
140,2023-05-10 13:23:52.436000,9.536968,3.908672,-2.3135889
141,2023-05-10 13:23:52.459000,9.436378,4.047583,-2.1698878
142,2023-05-10 13:23:52.487000,9.426797,4.133804,-1.9112257
143,2023-05-10 13:23:52.502000,9.254355,4.191284,-1.7675245
144,2023-05-10 13:23:52.521000,9.029224,4.2152348,-1.6142433
145,2023-05-10 13:23:52.537000,8.962164,4.138594,-1.5184424
146,2023-05-10 13:23:52.560000,8.928633,4.1721244,-1.7148341
147,2023-05-10 13:23:52.576000,9.1202345,4.3301954,-1.949546
148,2023-05-10 13:23:52.606000,9.374106,4.4403663,-2.064507
149,2023-05-10 13:23:52.630000,9.642349,4.4403663,-2.1076174
150,2023-05-10 13:23:52.691000,9.637559,4.2104445,-2.4525
151,2023-05-10 13:23:52.692000,9.378897,4.2343946,-2.663262
152,2023-05-10 13:23:52.693000,9.125025,4.258345,-2.2608986
153,2023-05-10 13:23:52.703000,8.938213,4.2439747,-1.5950831
154,2023-05-10 13:23:52.724000,8.8951025,4.3445654,-1.4513819
155,2023-05-10 13:23:52.751000,9.067544,4.277505,-1.6094532
156,2023-05-10 13:23:52.768000,9.350157,4.138594,-1.6573536
157,2023-05-10 13:23:52.788000,9.513018,4.0571632,-1.8633252
158,2023-05-10 13:23:52.809000,9.584868,3.9948928,-2.1315675
159,2023-05-10 13:23:52.832000,9.671089,4.0523734,-2.1267774
160,2023-05-10 13:23:52.854000,9.580078,4.1960745,-2.078877
161,2023-05-10 13:23:52.872000,9.3453665,4.258345,-1.8824854
162,2023-05-10 13:23:52.885000,9.163345,4.157754,-1.695674
163,2023-05-10 13:23:52.904000,9.053174,4.119434,-1.3939015
164,2023-05-10 13:23:52.926000,9.038804,4.0667434,-1.3028907
165,2023-05-10 13:23:52.941000,9.125025,3.8799317,-1.5807129
166,2023-05-10 13:23:52.969000,9.321417,3.66438,-1.7483643
167,2023-05-10 13:23:52.986000,9.474698,3.67875,-1.590293
168,2023-05-10 13:23:53.007000,9.436378,3.908672,-1.4944923
169,2023-05-10 13:23:53.025000,9.326206,4.0763235,-1.575923
170,2023-05-10 13:23:53.051000,9.2256155,4.181704,-1.6860938
171,2023-05-10 13:23:53.075000,9.2256155,4.3254056,-1.590293
172,2023-05-10 13:23:53.085000,9.263936,4.3541455,-1.3699512
173,2023-05-10 13:23:53.105000,9.230406,4.3254056,-1.4705421
174,2023-05-10 13:23:53.138000,9.393267,4.277505,-1.7818946
175,2023-05-10 13:23:53.160000,9.532178,4.277505,-2.1267774
176,2023-05-10 13:23:53.173000,9.517808,4.3637257,-2.3471193
177,2023-05-10 13:23:53.191000,9.402847,4.358936,-2.323169
178,2023-05-10 13:23:53.205000,9.350157,4.2343946,-2.1219873
179,2023-05-10 13:23:53.246000,9.350157,4.152964,-1.6621436
180,2023-05-10 13:23:53.247000,9.340576,4.023633,-1.2933106
181,2023-05-10 13:23:53.276000,9.259146,3.8799317,-1.21188
182,2023-05-10 13:23:53.288000,9.412427,3.6691701,-1.1400293
183,2023-05-10 13:23:53.320000,9.599238,3.4871485,-1.2789404
184,2023-05-10 13:23:53.341000,9.594449,3.4679885,-1.5663428
185,2023-05-10 13:23:53.352000,9.608819,3.396138,-1.6813037
186,2023-05-10 13:23:53.371000,9.666299,3.3578174,-1.8250049
187,2023-05-10 13:23:53.393000,9.64714,3.5542092,-1.829795
188,2023-05-10 13:23:53.410000,9.417217,3.8703518,-1.839375
189,2023-05-10 13:23:53.436000,9.062755,4.152964,-1.8920655
190,2023-05-10 13:23:53.459000,8.861572,4.402046,-1.8345851
191,2023-05-10 13:23:53.469000,8.684341,4.670288,-1.8010547
192,2023-05-10 13:23:53.507000,8.5598,4.8139896,-1.9303858
193,2023-05-10 13:23:53.521000,8.732242,4.8571,-2.1076174
194,2023-05-10 13:23:53.535000,9.105865,4.9385304,-2.074087
195,2023-05-10 13:23:53.550000,9.460327,4.991221,-1.8106349
196,2023-05-10 13:23:53.577000,9.541759,4.9576907,-1.7148341
197,2023-05-10 13:23:53.600000,9.431587,4.790039,-1.9974464
198,2023-05-10 13:23:53.617000,9.412427,4.526587,-2.198628
199,2023-05-10 13:23:53.635000,9.354947,4.277505,-2.0405567
200,2023-05-10 13:23:53.651000,9.489068,4.0859036,-1.6717237
201,2023-05-10 13:23:53.683000,9.604029,4.0906935,-1.4801221
202,2023-05-10 13:23:53.699000,9.517808,4.2918754,-1.5040723
203,2023-05-10 13:23:53.716000,9.388477,4.397256,-1.5471827
204,2023-05-10 13:23:53.735000,9.177715,4.4116263,-1.5423926
205,2023-05-10 13:23:53.765000,8.890313,4.406836,-1.5567628
206,2023-05-10 13:23:53.782000,8.842413,4.267925,-1.5280225
207,2023-05-10 13:23:53.801000,9.096285,4.095484,-1.7771046
208,2023-05-10 13:23:53.823000,9.474698,3.9613624,-2.2225783
209,2023-05-10 13:23:53.833000,9.718989,3.8416114,-2.7015822
210,2023-05-10 13:23:53.854000,9.69504,3.6931202,-2.8404932
211,2023-05-10 13:23:53.874000,9.541759,3.558999,-2.4141798
212,2023-05-10 13:23:53.900000,9.177715,3.5829494,-1.9160157
213,2023-05-10 13:23:53.918000,8.784932,3.7314405,-1.6908839
214,2023-05-10 13:23:53.941000,8.641231,3.9709425,-1.4753321
215,2023-05-10 13:23:53.956000,8.650811,4.296665,-1.3220508
216,2023-05-10 13:23:53.989000,8.708291,4.679868,-1.4609619
217,2023-05-10 13:23:53.999000,8.856783,5.0678616,-1.710044
218,2023-05-10 13:23:54.031000,9.096285,5.3073635,-1.7387843
219,2023-05-10 13:23:54.049000,9.307046,5.3217335,-1.8441651
220,2023-05-10 13:23:54.070000,9.311836,5.0774417,-1.9830762
221,2023-05-10 13:23:54.091000,9.182506,4.9481106,-2.0405567
222,2023-05-10 13:23:54.100000,9.077125,4.9624805,-2.2561085
223,2023-05-10 13:23:54.120000,9.302257,4.7133985,-2.5387208
224,2023-05-10 13:23:54.140000,9.460327,4.641548,-2.1315675
225,2023-05-10 13:23:54.158000,10.011182,3.9134622,-1.9639161
226,2023-05-10 13:23:54.179000,9.82437,3.67875,-1.9734962
227,2023-05-10 13:23:54.214000,9.455538,3.544629,-1.7435743
228,2023-05-10 13:23:54.231000,9.287886,3.3578174,-1.4753321
229,2023-05-10 13:23:54.248000,9.244776,3.2284865,-1.346001
230,2023-05-10 13:23:54.264000,9.3309965,3.1231055,-1.465752
231,2023-05-10 13:23:54.288000,9.407638,3.1997461,-1.6334034
232,2023-05-10 13:23:54.314000,9.685459,3.271597,-1.9351759
233,2023-05-10 13:23:54.330000,9.671089,3.415298,-2.198628
234,2023-05-10 13:23:54.354000,9.70941,3.558999,-2.1315675
235,2023-05-10 13:23:54.372000,9.6615095,3.65959,-2.1603076
236,2023-05-10 13:23:54.387000,9.398057,3.8416114,-2.198628
237,2023-05-10 13:23:54.402000,9.163345,3.899092,-2.2896388
238,2023-05-10 13:23:54.431000,9.043594,3.8224514,-2.0980372
239,2023-05-10 13:23:54.460000,8.885523,3.9278321,-1.6765138
240,2023-05-10 13:23:54.480000,8.990904,4.119434,-1.7723145
241,2023-05-10 13:23:54.496000,9.239985,4.253555,-2.42376
242,2023-05-10 13:23:54.514000,9.422008,4.239185,-2.9506643
243,2023-05-10 13:23:54.530000,9.436378,4.0859036,-2.8213332
244,2023-05-10 13:23:54.555000,9.297466,3.9757326,-2.3614893
245,2023-05-10 13:23:54.569000,9.192085,4.018843,-2.2273684
246,2023-05-10 13:23:54.584000,9.134604,4.1242237,-2.3854396
247,2023-05-10 13:23:54.613000,9.019644,4.2200246,-2.2800586
248,2023-05-10 13:23:54.630000,9.431587,4.167334,-2.4572902
249,2023-05-10 13:23:54.647000,9.239985,4.2296047,-2.5291407
250,2023-05-10 13:23:54.665000,9.048384,4.253555,-2.2896388
251,2023-05-10 13:23:54.687000,9.105865,4.1721244,-2.2465284
252,2023-05-10 13:23:54.706000,9.144185,4.095484,-2.2129982
253,2023-05-10 13:23:54.737000,9.067544,4.047583,-2.2465284
254,2023-05-10 13:23:54.748000,8.986114,3.9709425,-2.1219873
255,2023-05-10 13:23:54.781000,8.962164,3.9565725,-1.9687061
256,2023-05-10 13:23:54.797000,9.211246,3.784131,-1.9255958
257,2023-05-10 13:23:54.815000,9.551338,3.5110989,-2.0549269
258,2023-05-10 13:23:54.830000,9.6615095,3.5015187,-1.9734962
259,2023-05-10 13:23:54.849000,9.651929,3.7266505,-1.8010547
260,2023-05-10 13:23:54.884000,9.6615095,3.7985013,-2.0070264
261,2023-05-10 13:23:54.898000,9.230406,4.047583,-2.3854396
262,2023-05-10 13:23:54.913000,9.168135,4.129014,-2.6057813
263,2023-05-10 13:23:54.932000,9.398057,4.133804,-2.816543
264,2023-05-10 13:23:54.953000,9.570498,4.0571632,-3.056045
265,2023-05-10 13:23:54.970000,9.469908,3.9948928,-2.8692336
266,2023-05-10 13:23:54.997000,9.134604,3.9901028,-2.4812403
267,2023-05-10 13:23:55.013000,8.976534,3.9901028,-2.0501368
268,2023-05-10 13:23:55.045000,8.957374,4.061953,-1.8729054
269,2023-05-10 13:23:55.061000,8.962164,4.2296047,-2.3614893
270,2023-05-10 13:23:55.079000,9.062755,4.3014555,-2.8931837
271,2023-05-10 13:23:55.100000,9.115445,4.263135,-3.0416749
272,2023-05-10 13:23:55.113000,9.125025,4.2343946,-2.931504
273,2023-05-10 13:23:55.134000,9.024434,4.3301954,-2.8692336
274,2023-05-10 13:23:55.153000,8.871153,4.5313773,-2.802173
275,2023-05-10 13:23:55.178000,8.919053,4.5409575,-2.9027638
276,2023-05-10 13:23:55.195000,9.0148535,4.3206153,-3.0704153
277,2023-05-10 13:23:55.229000,9.072334,4.095484,-2.8309133
278,2023-05-10 13:23:55.246000,9.053174,4.0571632,-2.5914114
279,2023-05-10 13:23:55.268000,8.971744,4.1050634,-2.5387208
280,2023-05-10 13:23:55.278000,9.038804,4.1242237,-2.5770411
281,2023-05-10 13:23:55.297000,9.086704,4.1625443,-2.5578809
282,2023-05-10 13:23:55.314000,8.995694,4.1625443,-2.4045997
283,2023-05-10 13:23:55.337000,8.842413,4.1625443,-2.2704787
284,2023-05-10 13:23:55.379000,8.828042,4.1960745,-2.1171973
285,2023-05-10 13:23:55.380000,8.890313,4.282295,-1.9782863
286,2023-05-10 13:23:55.398000,8.947793,4.3541455,-2.1219873
287,2023-05-10 13:23:55.433000,9.029224,4.4834766,-2.42855
288,2023-05-10 13:23:55.447000,9.216036,4.670288,-2.5770411
289,2023-05-10 13:23:55.461000,9.402847,4.636758,-2.6153615
290,2023-05-10 13:23:55.503000,9.249566,4.4259963,-2.4716604
291,2023-05-10 13:23:55.504000,9.177715,4.157754,-1.949546
292,2023-05-10 13:23:55.518000,9.474698,3.6883302,-1.710044
293,2023-05-10 13:23:55.566000,9.79084,3.2428565,-1.7531544
294,2023-05-10 13:23:55.567000,9.79563,3.0991554,-2.0022364
295,2023-05-10 13:23:55.584000,9.81,3.166216,-2.1746778
296,2023-05-10 13:23:55.603000,9.580078,3.5110989,-1.8824854
297,2023-05-10 13:23:55.630000,9.244776,4.138594,-1.5328126
298,2023-05-10 13:23:55.652000,9.0148535,4.756509,-1.5663428
299,2023-05-10 13:23:55.668000,8.770562,5.1157618,-1.9160157
300,2023-05-10 13:23:55.682000,8.650811,5.134922,-2.4620802
301,2023-05-10 13:23:55.710000,8.971744,4.5936475,-2.936294
302,2023-05-10 13:23:55.733000,9.335787,4.129014,-2.926714
303,2023-05-10 13:23:55.755000,9.398057,4.009263,-2.7351124
304,2023-05-10 13:23:55.777000,9.196876,4.152964,-2.44292
305,2023-05-10 13:23:55.798000,8.890313,4.4738965,-2.318379
306,2023-05-10 13:23:55.809000,8.502319,4.86189,-2.6249416
307,2023-05-10 13:23:55.836000,8.464,5.1684523,-2.682422
308,2023-05-10 13:23:55.845000,8.54543,5.230723,-2.672842
309,2023-05-10 13:23:55.866000,8.631651,4.9864306,-2.8644435
310,2023-05-10 13:23:55.896000,8.765772,4.751719,-3.0368848
311,2023-05-10 13:23:55.910000,8.938213,4.756509,-2.931504
312,2023-05-10 13:23:55.943000,8.923843,4.996011,-2.7782228
313,2023-05-10 13:23:55.959000,8.655601,5.2355127,-2.931504
314,2023-05-10 13:23:55.977000,8.334668,5.364844,-3.2668068
315,2023-05-10 13:23:55.994000,8.277188,5.3169436,-3.544629
316,2023-05-10 13:23:56.011000,8.305928,5.2929935,-3.3434474
317,2023-05-10 13:23:56.032000,8.301138,5.388794,-2.8357031
318,2023-05-10 13:23:56.058000,8.310719,5.518125,-2.6201515
319,2023-05-10 13:23:56.083000,8.349038,5.503755,-2.8644435
320,2023-05-10 13:23:56.092000,8.387359,5.345684,-3.0752053
321,2023-05-10 13:23:56.115000,8.377779,5.1828227,-2.926714
322,2023-05-10 13:23:56.136000,8.5502205,4.981641,-2.5147705
323,2023-05-10 13:23:56.160000,8.703502,4.766089,-2.3519094
324,2023-05-10 13:23:56.180000,8.890313,4.655918,-2.44771
325,2023-05-10 13:23:56.197000,8.909473,4.631968,-2.7207422
326,2023-05-10 13:23:56.214000,9.038804,4.766089,-2.8357031
327,2023-05-10 13:23:56.233000,9.268726,4.737349,-2.7542725
328,2023-05-10 13:23:56.255000,9.484278,4.4212065,-3.1901662
329,2023-05-10 13:23:56.279000,9.235196,4.191284,-2.5770411
330,2023-05-10 13:23:56.299000,9.220825,4.061953,-1.4753321
331,2023-05-10 13:23:56.310000,8.981323,3.8751419,-1.346001
332,2023-05-10 13:23:56.336000,8.799302,3.999683,-1.8345851
333,2023-05-10 13:23:56.350000,8.890313,4.167334,-2.2704787
334,2023-05-10 13:23:56.380000,9.101074,4.1721244,-2.5339308
335,2023-05-10 13:23:56.394000,9.211246,4.181704,-2.43813
336,2023-05-10 13:23:56.410000,9.469908,3.9374123,-2.5099807
337,2023-05-10 13:23:56.430000,9.383687,3.7122805,-2.7638526
338,2023-05-10 13:23:56.457000,9.177715,3.7218604,-2.42376
339,2023-05-10 13:23:56.497000,9.196876,3.803291,-2.0070264
340,2023-05-10 13:23:56.497000,9.297466,4.0667434,-2.059717
341,2023-05-10 13:23:56.513000,9.307046,4.493057,-2.4716604
342,2023-05-10 13:23:56.541000,8.832832,4.86189,-2.5962012
343,2023-05-10 13:23:56.558000,8.650811,5.029541,-2.7111623
344,2023-05-10 13:23:56.577000,8.751402,5.0822315,-3.0177248
345,2023-05-10 13:23:56.607000,8.861572,5.0630717,-3.2284865
346,2023-05-10 13:23:56.624000,8.775352,5.0726514,-2.7734327
347,2023-05-10 13:23:56.640000,8.602911,4.991221,-1.9878663
348,2023-05-10 13:23:56.663000,8.57896,4.89542,-1.5615528
349,2023-05-10 13:23:56.686000,8.473579,4.905,-1.7627344
350,2023-05-10 13:23:59.988000,9.244776,4.8044095,-2.5914114
351,2023-05-10 13:24:00.018000,9.249566,4.6894484,-2.7734327
352,2023-05-10 13:24:00.039000,9.153765,4.5409575,-2.9698243
353,2023-05-10 13:24:00.069000,9.192085,4.2200246,-3.0847852
354,2023-05-10 13:24:00.069000,9.235196,4.0427933,-2.8452833
355,2023-05-10 13:24:00.085000,9.393267,3.9134622,-2.5147705
356,2023-05-10 13:24:00.111000,9.584868,3.779341,-2.1028273
357,2023-05-10 13:24:00.145000,9.77647,3.6068995,-1.4944923
358,2023-05-10 13:24:00.166000,9.79563,3.4009278,-0.8813672
359,2023-05-10 13:24:00.167000,9.74773,3.0943654,-0.56522465
360,2023-05-10 13:24:00.186000,9.6758795,2.806963,-0.1341211
361,2023-05-10 13:24:00.204000,9.570498,2.5962012,0.13891114
362,2023-05-10 13:24:00.226000,9.651929,2.42376,0.1820215
363,2023-05-10 13:24:00.256000,9.814791,2.2896388,0.047900394
364,2023-05-10 13:24:00.283000,9.877061,2.3135889,-0.3065625
365,2023-05-10 13:24:00.296000,9.872271,2.5243506,-0.8334668
366,2023-05-10 13:24:00.315000,9.814791,2.806963,-1.3555812
367,2023-05-10 13:24:00.330000,9.73815,3.1087356,-1.6429834
368,2023-05-10 13:24:00.353000,9.68067,3.6021094,-1.5040723
369,2023-05-10 13:24:00.367000,9.551338,4.071533,-1.4944923
370,2023-05-10 13:24:00.390000,9.340576,4.4259963,-1.6429834
371,2023-05-10 13:24:00.408000,9.2256155,4.5409575,-1.8729054
372,2023-05-10 13:24:00.437000,9.244776,4.3541455,-2.1171973
373,2023-05-10 13:24:00.447000,9.374106,4.0427933,-2.179468
374,2023-05-10 13:24:00.472000,9.503438,3.7937112,-2.059717
375,2023-05-10 13:24:00.497000,9.699829,3.5254688,-2.0357666
376,2023-05-10 13:24:00.515000,9.77168,3.2668068,-2.0453467
377,2023-05-10 13:24:00.536000,9.70941,3.2236965,-1.9255958
378,2023-05-10 13:24:00.549000,9.584868,3.2189064,-1.7148341
379,2023-05-10 13:24:00.574000,9.532178,3.1326857,-1.4034815
380,2023-05-10 13:24:00.589000,9.455538,3.2524366,-0.9963282
381,2023-05-10 13:24:00.615000,9.560919,3.3051271,-1.1543995
382,2023-05-10 13:24:00.633000,9.685459,3.300337,-1.4226416
383,2023-05-10 13:24:00.663000,9.79084,3.439248,-1.4705421
384,2023-05-10 13:24:00.679000,9.642349,3.7697608,-1.7914747
385,2023-05-10 13:24:00.698000,9.513018,4.0859036,-2.0070264
386,2023-05-10 13:24:00.724000,9.407638,4.2008643,-1.8058448
387,2023-05-10 13:24:00.747000,9.441168,4.1098537,-1.5376027
388,2023-05-10 13:24:00.769000,9.426797,3.9182522,-1.2597803
389,2023-05-10 13:24:00.784000,9.417217,3.7649708,-1.3939015
390,2023-05-10 13:24:00.796000,9.536968,3.68354,-1.7723145
391,2023-05-10 13:24:00.819000,9.671089,3.6116896,-1.9734962
