1.0,0.40917268,-1.4763715,8.066205
2.0,1.6821543,0.22971097,9.537791
3.0,2.0291135,-0.91405827,9.817751
4.0,-1.672583,-2.0865414,9.140582
5.0,-1.6845472,-2.0937197,9.102298
6.0,-1.68694,-2.0602202,9.06162
7.0,-1.6558332,-2.0817556,9.013762
8.0,-1.4811572,-2.143969,8.937193
9.0,-1.2107682,-2.2875385,8.729017
10.0,-0.8853444,-2.5220351,8.372486
11.0,-0.59581286,-2.8474588,8.078169
12.0,-0.57188463,-3.1106694,7.8580294
13.0,-0.6987042,-3.0915267,7.944171
14.0,-0.9092726,-3.1154552,7.877172
15.0,-1.0839486,-3.3355947,7.652247
16.0,-1.1892328,-3.6346977,7.812566
17.0,-1.2586247,-4.046263,8.13799
18.0,-0.5886344,-4.6061835,8.776874
19.0,-0.5407779,-4.898108,8.133204
20.0,-0.69152576,-4.8861437,7.91785
21.0,-1.1509477,-4.8047876,8.228917
22.0,-1.820938,-4.7306104,8.563912
23.0,-2.5794628,-4.6301117,8.7673025
24.0,-3.3020952,-4.505685,8.719446
25.0,-3.9649072,-4.3836513,8.506484
26.0,-4.469793,-4.2855453,8.334201
27.0,-4.8454657,-4.208975,8.166703
28.0,-5.1876397,-4.1898327,7.893922
29.0,-5.5800624,-4.2329035,7.676175
30.0,-5.9342003,-4.2352962,7.652247
31.0,-6.2404814,-4.115655,7.5349984
32.0,-6.587441,-3.818945,7.4512496
33.0,-6.8578296,-3.4504502,7.4153576
34.0,-7.0779696,-3.2207394,7.3268228
35.0,-7.2215385,-3.1776686,7.164111
36.0,-7.3746796,-3.2183464,6.9559355
37.0,-7.348358,-3.251846,6.786045
38.0,-7.173682,-3.1920254,6.573084
39.0,-7.01097,-3.0388846,6.35773
40.0,-6.9296145,-2.885744,6.1734824
41.0,-6.936793,-2.7278178,5.9700923
42.0,-6.9702926,-2.5914268,5.788238
43.0,-6.963114,-2.4047868,5.613562
44.0,-6.9535427,-2.2205393,5.393422
45.0,-6.943971,-2.062613,5.163711
46.0,-6.8889365,-1.9214365,4.965107
47.0,-6.879365,-1.7994026,4.761717
48.0,-6.8889365,-1.7635103,4.5391846
49.0,-6.9296145,-1.7060826,4.359723
50.0,-7.025327,-1.5840486,4.23051
51.0,-7.24786,-1.0983056,3.8739798
52.0,-7.393822,-1.6941184,4.1898327
53.0,-7.9776707,-0.047856454,2.78046
54.0,-8.580662,0.22492532,2.1678972
55.0,-9.406186,-3.2733815,4.4315076
56.0,-8.571091,-3.65384,5.9030933
57.0,-7.8436728,-1.8783658,4.95075
58.0,-7.8699937,-1.5050855,3.9840498
59.0,-6.5922265,1.0193424,2.9766715
60.0,-8.133204,-2.629712,4.9770713
61.0,-7.408179,-4.0271206,7.472785
62.0,-7.04447,-0.70348984,4.0151563
63.0,-8.238488,-5.6853466,8.250452
64.0,-6.65444,-1.0001999,5.4699926
65.0,-8.1738825,-2.902494,5.426922
66.0,-7.865208,-4.5942197,7.503892
67.0,-7.702496,-0.6963114,3.1800613
68.0,-9.176475,-5.8193445,6.896115
69.0,-7.702496,-1.9381863,4.4889355
70.0,-8.925228,-3.711268,3.65384
71.0,-8.496913,-5.608776,6.364908
72.0,-7.972885,-1.3591232,2.1272194
73.0,-9.370294,-6.4941206,5.706882
74.0,-7.9657063,-2.751746,3.952943
75.0,-9.281759,-4.0510488,3.1657043
76.0,-9.224331,-6.128019,6.2931237
77.0,-8.817552,-1.8711873,2.4071796
78.0,-10.408778,-6.8219376,6.4965134
79.0,-8.987442,-2.9336007,4.6205406
80.0,-10.135997,-4.115655,4.3764725
81.0,-9.516255,-6.0825553,7.472785
82.0,-8.319844,-2.0147567,3.0269206
83.0,-9.078369,-7.365108,6.74776
84.0,-6.788438,-3.8620157,4.883751
85.0,-7.271788,-7.6833534,5.8360944
86.0,-6.876972,-6.908079,5.13739
87.0,-6.546763,-4.759324,2.2420747
88.0,-7.6570325,-6.393622,0.9810573
89.0,-7.568498,-7.051648,0.85184485
90.0,-7.9968133,-6.8889365,1.5529419
91.0,-7.877172,-6.769295,1.847259
92.0,-7.3196445,-7.1138616,1.68694
93.0,-7.140183,-7.489535,1.6271194
94.0,-7.274181,-7.4344997,1.7300107
95.0,-7.1880393,-6.4008007,2.105684
96.0,-6.5659056,-5.4293146,2.5531418
97.0,-6.463014,-5.2307105,3.0293136
98.0,-7.0636125,-5.0751767,3.3523445
99.0,-7.676175,-4.558327,3.6897326
100.0,-7.798209,-4.019942,4.0773697
101.0,-7.1018977,-3.897908,4.1204405
102.0,-6.649654,-4.0390844,4.197011
103.0,-6.7645097,-4.395615,4.237689
104.0,-7.003792,-4.7018967,4.4889355
105.0,-6.9535427,-4.792824,4.666004
106.0,-6.9344,-4.692325,4.45065
107.0,-6.879365,-4.5655055,4.199404
108.0,-7.092326,-4.28076,4.421936
109.0,-7.173682,-3.7734814,4.8622155
110.0,-7.0779696,-3.0388846,4.922036
111.0,-7.54457,-2.4622145,5.3407803
112.0,-8.3581295,-2.4071796,5.7858453
113.0,-9.410972,-2.952743,7.3052874
114.0,-9.676575,-3.9242291,8.212168
115.0,-10.336994,-5.453243,8.85823
116.0,-11.093125,-7.391429,10.059426
117.0,-10.030712,-8.585447,10.380065
118.0,-8.4682,-9.138189,9.79143
119.0,-6.5611196,-8.130812,8.927621
120.0,-5.0368915,-6.908079,7.070791
121.0,-4.1898327,-5.556134,4.3405805
122.0,-4.2041893,-4.412365,2.4526432
123.0,-3.8572302,-4.4171505,1.416551
124.0,-3.290131,-5.0656056,0.78723866
125.0,-2.8474588,-5.601598,0.59581286
126.0,-2.713461,-5.881558,0.38524446
127.0,-4.058227,-5.9581285,0.5886344
128.0,-5.7930236,-5.749953,1.7084754
129.0,-5.759524,-5.4293146,2.3976083
130.0,-5.548956,-5.905486,2.5339992
131.0,-5.4341,-6.9320073,3.1226335
