,p_accelerometer_time,p_accelerometer_x,p_accelerometer_y,p_accelerometer_z
44,2023-05-10 13:21:35.268,9.426797,2.0022364,-3.755391
45,2023-05-10 13:21:35.282,10.0063925,2.5818312,-4.82357
46,2023-05-10 13:21:35.316,9.560919,2.912344,-4.521797
47,2023-05-10 13:21:35.333,9.685459,2.663262,-2.9602442
48,2023-05-10 13:21:35.344,9.963282,2.327959,-1.4082716
49,2023-05-10 13:21:35.367,9.690249,2.318379,-0.57959473
50,2023-05-10 13:21:35.393,9.498648,2.4141798,-0.51732427
51,2023-05-10 13:21:35.416,9.671089,2.5339308,-1.2022998
52,2023-05-10 13:21:35.426,9.814791,2.7303224,-2.1267774
53,2023-05-10 13:21:35.450,9.843531,2.8788135,-2.8357031
54,2023-05-10 13:21:35.460,9.81,2.787803,-2.9410841
55,2023-05-10 13:21:35.479,9.910591,2.4189699,-2.198628
56,2023-05-10 13:21:35.509,9.948912,2.0932472,-1.4418018
57,2023-05-10 13:21:35.527,9.79563,1.9208057,-1.1687696
58,2023-05-10 13:21:35.545,9.800421,1.8537452,-1.3172607
59,2023-05-10 13:21:35.561,9.896221,1.8154249,-1.7004639
60,2023-05-10 13:21:35.581,9.929751,1.7962648,-1.9351759
61,2023-05-10 13:21:35.609,9.920172,1.7531544,-1.8729054
62,2023-05-10 13:21:35.627,9.85311,1.7483643,-1.6238233
63,2023-05-10 13:21:35.647,9.833951,1.8106349,-1.465752
64,2023-05-10 13:21:35.664,9.843531,1.8920655,-1.585503
65,2023-05-10 13:21:35.692,9.862691,2.0261867,-1.7914747
66,2023-05-10 13:21:35.710,9.848321,2.1603076,-1.9974464
67,2023-05-10 13:21:35.727,9.83874,2.2417383,-2.1411476
68,2023-05-10 13:21:35.747,9.82437,2.299219,-2.0549269
69,2023-05-10 13:21:35.764,9.862691,2.299219,-1.9112257
70,2023-05-10 13:21:35.797,9.862691,2.2656887,-1.8920655
71,2023-05-10 13:21:35.810,9.77647,2.3854396,-1.829795
72,2023-05-10 13:21:35.826,9.671089,2.5339308,-1.7914747
73,2023-05-10 13:21:35.847,9.642349,2.7063723,-1.829795
74,2023-05-10 13:21:35.875,9.6758795,2.8740237,-1.9639161
75,2023-05-10 13:21:35.903,9.690249,3.0033545,-2.1507277
76,2023-05-10 13:21:35.933,9.77647,3.051255,-2.2800586
77,2023-05-10 13:21:35.936,9.80521,3.032095,-2.2273684
78,2023-05-10 13:21:35.960,9.733359,3.0129347,-2.1076174
79,2023-05-10 13:21:35.977,9.690249,2.9171338,-2.0309765
80,2023-05-10 13:21:35.992,9.627979,2.792593,-2.0118165
81,2023-05-10 13:21:36.027,9.608819,2.7303224,-2.0166066
82,2023-05-10 13:21:36.028,9.632769,2.7255323,-1.9734962
83,2023-05-10 13:21:36.061,9.651929,2.787803,-1.9255958
84,2023-05-10 13:21:36.076,9.651929,2.931504,-1.9734962
85,2023-05-10 13:21:36.091,9.613608,3.1231055,-2.0501368
86,2023-05-10 13:21:36.113,9.570498,3.319497,-2.1171973
87,2023-05-10 13:21:36.145,9.570498,3.4919386,-2.1459377
88,2023-05-10 13:21:36.159,9.560919,3.6500099,-2.2129982
89,2023-05-10 13:21:36.185,9.335787,3.7697608,-2.3519094
90,2023-05-10 13:21:36.211,9.144185,3.8224514,-2.308799
91,2023-05-10 13:21:36.212,9.067544,3.8224514,-1.9687061
92,2023-05-10 13:21:36.230,9.110655,3.774551,-1.5663428
93,2023-05-10 13:21:36.257,9.057964,3.755391,-1.3986914
94,2023-05-10 13:21:36.280,9.129815,3.7506008,-1.2837305
95,2023-05-10 13:21:36.307,9.651929,3.7170706,-1.3028907
96,2023-05-10 13:21:36.330,10.265054,3.558999,-1.6813037
97,2023-05-10 13:21:36.347,10.590776,3.271597,-2.0549269
98,2023-05-10 13:21:36.366,10.839859,2.926714,-2.0166066
99,2023-05-10 13:21:36.382,10.782378,2.7494826,-1.9351759
100,2023-05-10 13:21:36.397,10.485396,2.7207422,-1.7292042
101,2023-05-10 13:21:36.412,10.063872,2.6488917,-1.2549903
102,2023-05-10 13:21:36.434,10.030342,2.5818312,-0.91010743
103,2023-05-10 13:21:36.452,10.059082,2.5339308,-0.7951465
104,2023-05-10 13:21:36.474,9.901011,2.668052,-0.7807764
105,2023-05-10 13:21:36.497,9.618399,3.032095,-0.728086
106,2023-05-10 13:21:36.514,9.192085,3.4631984,-0.6658155
107,2023-05-10 13:21:36.536,8.823253,3.8607717,-0.6993457
108,2023-05-10 13:21:36.561,8.6077,4.3397756,-0.7041358
109,2023-05-10 13:21:36.590,8.487949,4.727769,-0.5843848
110,2023-05-10 13:21:36.606,8.3250885,5.101392,-0.5604346
111,2023-05-10 13:21:36.624,8.301138,5.599556,-0.62749517
112,2023-05-10 13:21:36.649,8.411309,6.06419,-0.7568262
113,2023-05-10 13:21:36.658,8.665181,6.447393,-1.0011182
114,2023-05-10 13:21:36.681,8.626861,6.715635,-1.2070899
115,2023-05-10 13:21:36.713,8.502319,6.7731156,-1.0729688
116,2023-05-10 13:21:36.723,8.56459,6.485713,-0.74724615
117,2023-05-10 13:21:36.741,8.5119,6.0689797,-0.33530274
118,2023-05-10 13:21:36.760,8.473579,5.7767873,0.28740236
119,2023-05-10 13:21:36.778,8.52148,5.6570363,0.8286768
120,2023-05-10 13:21:36.807,8.62207,5.6570363,1.2693604
121,2023-05-10 13:21:36.822,8.56459,5.704937,1.465752
122,2023-05-10 13:21:36.846,8.253238,5.733677,0.82388675
123,2023-05-10 13:21:36.859,8.320298,5.508545,-0.12933107
124,2023-05-10 13:21:36.888,8.962164,5.350474,-1.336421
125,2023-05-10 13:21:36.905,10.140513,5.5803957,-2.7830129
126,2023-05-10 13:21:36.924,13.004956,4.8379397,-3.8607717
127,2023-05-10 13:21:36.949,13.958175,3.8895118,-6.6102543
128,2023-05-10 13:21:36.962,11.156001,3.3626075,-11.084151
129,2023-05-10 13:21:36.994,8.58854,2.6441016,-12.990586
130,2023-05-10 13:21:37.013,8.128696,1.949546,-10.427916
131,2023-05-10 13:21:37.022,8.339458,1.6381935,-6.2989016
132,2023-05-10 13:21:37.062,8.353828,1.8585353,-2.304009
133,2023-05-10 13:21:37.064,8.440049,2.069297,-0.9963282
134,2023-05-10 13:21:37.082,8.372989,1.949546,-3.319497
135,2023-05-10 13:21:37.105,8.243657,1.4753321,-5.5660257
136,2023-05-10 13:21:37.124,7.9466753,0.98195803,-5.613926
137,2023-05-10 13:21:37.146,7.510782,0.71371585,-4.406836
138,2023-05-10 13:21:37.163,7.3383403,0.33530274,-3.3386574
139,2023-05-10 13:21:37.189,7.8604546,-0.043110352,-2.9794044
140,2023-05-10 13:21:37.207,9.201666,0.15328126,-2.8692336
141,2023-05-10 13:21:37.227,10.423125,1.1591895,-3.391348
142,2023-05-10 13:21:37.255,10.720108,2.0118165,-4.981641
143,2023-05-10 13:21:37.272,10.178833,2.6536818,-6.557564
144,2023-05-10 13:21:37.289,9.867481,3.0799952,-6.6294146
145,2023-05-10 13:21:37.308,9.503438,3.4584084,-4.7325587
146,2023-05-10 13:21:37.344,8.808882,4.157754,-2.5530908
147,2023-05-10 13:21:37.361,8.008945,4.4643164,-1.8441651
148,2023-05-10 13:21:37.376,7.563472,4.1625443,-3.0895753
149,2023-05-10 13:21:37.387,6.6581545,3.8176613,-5.374424
150,2023-05-10 13:21:37.411,5.9013286,3.6021094,-6.5623536
151,2023-05-10 13:21:37.426,6.0737696,3.8751419,-5.000801
152,2023-05-10 13:21:37.456,7.2760696,4.502637,-0.613125
153,2023-05-10 13:21:37.471,10.882969,4.3349857,3.2572267
154,2023-05-10 13:21:37.488,14.676681,3.8559816,2.1315675
155,2023-05-10 13:21:37.520,13.9102745,3.68354,-4.2248144
156,2023-05-10 13:21:37.538,12.042159,2.059717,-9.517808
157,2023-05-10 13:21:37.559,12.444522,-0.22513184,-7.6353226
158,2023-05-10 13:21:37.573,10.815908,-0.36883304,-1.4322218
159,2023-05-10 13:21:37.595,8.368198,0.45984375,2.2608986
160,2023-05-10 13:21:37.610,7.0030375,1.3747413,3.8847218
161,2023-05-10 13:21:37.637,6.706055,2.5818312,4.2152348
162,2023-05-10 13:21:37.655,7.5251517,3.755391,2.8836036
163,2023-05-10 13:21:37.678,8.837623,4.5792775,0.7664063
164,2023-05-10 13:21:37.697,9.613608,5.0822315,-1.7339942
165,2023-05-10 13:21:37.712,9.594449,5.465435,-3.4440382
166,2023-05-10 13:21:37.756,9.69504,5.364844,-3.0991554
167,2023-05-10 13:21:37.757,9.69504,5.0918117,-0.93405765
168,2023-05-10 13:21:37.789,9.599238,5.024751,0.8765772
169,2023-05-10 13:21:37.804,9.235196,5.1971927,0.8765772
170,2023-05-10 13:21:37.824,8.828042,5.5468655,-0.13891114
171,2023-05-10 13:21:37.838,9.034014,5.9061184,-0.34967285
172,2023-05-10 13:21:37.860,9.474698,6.332432,0.009580079
173,2023-05-10 13:21:37.875,9.177715,6.5384035,-0.7951465
174,2023-05-10 13:21:37.902,8.387359,6.3228517,-2.2896388
175,2023-05-10 13:21:37.927,8.133487,5.9252787,-2.548301
176,2023-05-10 13:21:37.938,8.487949,5.6905665,-2.8213332
177,2023-05-10 13:21:37.971,9.455538,5.599556,-3.894302
178,2023-05-10 13:21:37.986,11.888878,4.3637257,-4.8571
179,2023-05-10 13:21:38.002,12.9187355,3.0847852,-6.5384035
180,2023-05-10 13:21:38.022,10.317744,3.0368848,-9.910591
181,2023-05-10 13:21:38.042,7.8508744,2.7399025,-11.903248
182,2023-05-10 13:21:38.056,7.237749,2.2369483,-10.332115
183,2023-05-10 13:21:38.087,7.688013,1.6525636,-6.5479836
184,2023-05-10 13:21:38.102,8.133487,1.4992822,-2.682422
185,2023-05-10 13:21:38.120,8.157437,1.7531544,-1.101709
186,2023-05-10 13:21:38.141,7.6592727,1.9687061,-2.7973828
187,2023-05-10 13:21:38.168,7.6161623,1.6525636,-5.0630717
188,2023-05-10 13:21:38.193,8.018526,0.9532178,-5.5564456
189,2023-05-10 13:21:38.204,8.210127,0.4742139,-4.790039
190,2023-05-10 13:21:38.226,8.186177,0.19639161,-4.0667434
191,2023-05-10 13:21:38.241,8.703502,0.1101709,-3.6260598
192,2023-05-10 13:21:38.270,9.690249,0.57959473,-3.5925295
193,2023-05-10 13:21:38.292,10.0063925,1.6860938,-4.3254056
194,2023-05-10 13:21:38.303,10.087823,2.682422,-5.360054
195,2023-05-10 13:21:38.319,9.82437,3.6260598,-5.6761966
196,2023-05-10 13:21:38.352,9.422008,4.3397756,-5.2834134
197,2023-05-10 13:21:38.368,8.923843,4.785249,-4.7708793
198,2023-05-10 13:21:38.386,8.128696,4.86189,-4.6750784
199,2023-05-10 13:21:38.403,7.209009,4.3206153,-5.0199614
200,2023-05-10 13:21:38.426,6.0593996,3.8128712,-5.3408937
201,2023-05-10 13:21:38.444,4.8139896,3.68354,-4.996011
202,2023-05-10 13:21:38.477,4.8187795,4.3541455,-2.3135889
203,2023-05-10 13:21:38.488,6.361172,5.604346,2.6393116
204,2023-05-10 13:21:38.506,12.066109,5.977969,6.2749515
205,2023-05-10 13:21:38.535,17.862057,4.3445654,2.8883936
206,2023-05-10 13:21:38.561,14.537769,3.3386574,-7.6209526
207,2023-05-10 13:21:38.574,11.831397,1.8489552,-14.6000395
208,2023-05-10 13:21:38.594,13.48875,0.364043,-10.600357
209,2023-05-10 13:21:38.608,10.657837,0.71371585,-2.9698243
210,2023-05-10 13:21:38.626,7.1275783,1.2454102,1.2693604
211,2023-05-10 13:21:38.651,5.010381,1.5998731,4.143384
212,2023-05-10 13:21:38.674,4.3014555,2.2944288,5.3313136
213,2023-05-10 13:21:38.690,5.4750147,3.2620168,4.4643164
214,2023-05-10 13:21:38.717,7.438931,4.0044727,3.0081446
215,2023-05-10 13:21:38.734,8.727451,4.373306,0.6514453
216,2023-05-10 13:21:38.751,9.77647,5.130132,-2.562671
217,2023-05-10 13:21:38.774,9.848321,6.10251,-5.240303
218,2023-05-10 13:21:38.787,10.245894,6.255791,-5.752837
219,2023-05-10 13:21:38.812,9.72378,5.733677,-3.558999
220,2023-05-10 13:21:38.834,9.0148535,5.1732426,-0.40715334
221,2023-05-10 13:21:38.860,8.406519,4.9624805,1.6429834
222,2023-05-10 13:21:38.869,7.36708,5.024751,2.0357666
223,2023-05-10 13:21:38.888,7.1132083,5.101392,1.5040723
224,2023-05-10 13:21:38.917,7.9610453,5.264253,0.87178713
225,2023-05-10 13:21:38.935,8.660391,5.6666164,0.081430666
226,2023-05-10 13:21:38.958,9.010064,6.0689797,-0.49337405
227,2023-05-10 13:21:38.974,9.235196,6.1791506,-0.4263135
228,2023-05-10 13:21:38.989,8.885523,6.07856,-0.43589357
229,2023-05-10 13:21:39.019,8.612491,6.09772,-0.6322852
230,2023-05-10 13:21:39.034,9.196876,6.183941,-1.0154883
231,2023-05-10 13:21:39.057,9.939331,6.662945,-2.6057813
232,2023-05-10 13:21:39.076,12.061319,6.576724,-4.143384
233,2023-05-10 13:21:39.101,14.403648,5.216353,-6.318062
234,2023-05-10 13:21:39.117,12.866045,4.7804594,-10.595567
235,2023-05-10 13:21:39.139,9.74294,3.8847218,-13.40732
236,2023-05-10 13:21:39.155,8.004155,2.1124072,-11.429033
237,2023-05-10 13:21:39.172,7.3479204,1.0442286,-7.223379
238,2023-05-10 13:21:39.200,6.471343,0.92926764,-3.6021094
239,2023-05-10 13:21:42.483,9.354947,3.0416749,-1.7771046
240,2023-05-10 13:21:42.499,9.307046,2.8500733,-0.2921924
241,2023-05-10 13:21:42.519,8.52148,3.046465,0.3544629
242,2023-05-10 13:21:42.544,7.237749,3.66438,-0.023950197
243,2023-05-10 13:21:42.563,6.7731156,3.9613624,-0.9244776
244,2023-05-10 13:21:42.580,7.27128,4.5409575,-1.6717237
245,2023-05-10 13:21:42.600,8.914263,5.398374,-2.668052
246,2023-05-10 13:21:42.624,11.256593,5.757627,-4.430786
247,2023-05-10 13:21:42.641,12.669654,5.479805,-7.8556643
248,2023-05-10 13:21:42.663,10.916499,5.101392,-11.318863
249,2023-05-10 13:21:42.683,8.880733,4.9385304,-10.432706
250,2023-05-10 13:21:42.704,7.2329593,4.82357,-7.448511
251,2023-05-10 13:21:42.730,6.0402393,4.0044727,-4.4643164
252,2023-05-10 13:21:42.756,5.623506,2.931504,-0.7376661
253,2023-05-10 13:21:42.779,6.423443,2.3950195,2.7303224
254,2023-05-10 13:21:42.795,8.746612,2.2129982,2.42376
255,2023-05-10 13:21:42.810,11.112891,2.5914114,-0.14370118
256,2023-05-10 13:21:42.827,11.8074465,3.2332766,-3.3626075
257,2023-05-10 13:21:42.845,10.423125,4.1721244,-6.217471
258,2023-05-10 13:21:42.864,9.599238,4.785249,-6.7970657
259,2023-05-10 13:21:42.884,8.49753,4.9385304,-5.4510646
260,2023-05-10 13:21:42.908,7.0078273,4.636758,-3.4009278
261,2023-05-10 13:21:42.929,6.8928666,4.014053,-2.088457
262,2023-05-10 13:21:42.948,7.879615,3.5015187,-2.193838
263,2023-05-10 13:21:42.965,8.780142,3.4536183,-2.955454
264,2023-05-10 13:21:42.986,9.283096,3.5254688,-3.9661524
265,2023-05-10 13:21:43.010,9.383687,3.420088,-5.2115626
266,2023-05-10 13:21:43.027,9.335787,3.027305,-6.246211
267,2023-05-10 13:21:43.048,9.105865,2.5770411,-6.2941117
268,2023-05-10 13:21:43.075,8.861572,2.0022364,-5.369634
269,2023-05-10 13:21:43.097,8.875943,1.4801221,-4.282295
270,2023-05-10 13:21:43.108,8.866363,1.22625,-3.5781593
271,2023-05-10 13:21:43.136,8.794512,1.3220508,-3.5206788
272,2023-05-10 13:21:43.158,8.57896,1.6477735,-4.095484
273,2023-05-10 13:21:43.178,8.281978,1.9447559,-5.029541
274,2023-05-10 13:21:43.190,8.056846,2.0501368,-5.724097
275,2023-05-10 13:21:43.221,7.817344,2.0022364,-5.728887
276,2023-05-10 13:21:43.238,7.8269243,1.9016455,-5.4462748
277,2023-05-10 13:21:43.256,8.133487,1.9687061,-5.2594633
278,2023-05-10 13:21:43.279,8.464,2.42855,-5.216353
279,2023-05-10 13:21:43.298,8.789722,3.4919386,-5.134922
280,2023-05-10 13:21:43.315,9.019644,4.91937,-5.158872
281,2023-05-10 13:21:43.337,9.278306,6.2510014,-5.249883
282,2023-05-10 13:21:43.366,9.412427,7.1227884,-5.0439115
283,2023-05-10 13:21:43.395,9.551338,7.5251517,-4.129014
284,2023-05-10 13:21:43.395,9.901011,8.171807,-2.7399025
285,2023-05-10 13:21:43.412,10.188414,9.187295,-1.7435743
286,2023-05-10 13:21:43.438,10.346485,9.407638,-1.9160157
287,2023-05-10 13:21:43.459,10.609937,8.133487,-3.4296682
288,2023-05-10 13:21:43.483,10.633887,6.1935205,-4.4643164
289,2023-05-10 13:21:43.505,9.623189,4.718189,-3.4775686
290,2023-05-10 13:21:43.521,8.52148,3.8895118,-1.8489552
291,2023-05-10 13:21:43.546,7.8652444,3.8176613,-0.488584
292,2023-05-10 13:21:43.555,7.0509377,4.3158255,0.086220704
293,2023-05-10 13:21:43.579,6.4090724,5.0199614,-0.047900394
294,2023-05-10 13:21:43.596,6.3899126,5.6809864,-0.009580079
295,2023-05-10 13:21:43.620,6.600674,6.1791506,0.033530276
296,2023-05-10 13:21:43.646,7.165899,6.231841,-0.46463382
297,2023-05-10 13:21:43.657,7.932305,5.9635987,-1.5040723
298,2023-05-10 13:21:43.676,8.818462,5.829478,-2.2800586
299,2023-05-10 13:21:43.703,9.503438,5.5947657,-2.9889846
300,2023-05-10 13:21:43.726,9.546548,5.087022,-3.7601807
301,2023-05-10 13:21:43.744,9.445957,4.7133985,-3.66438
302,2023-05-10 13:21:43.758,9.081915,4.5840673,-2.806963
303,2023-05-10 13:21:43.788,8.58854,4.536167,-1.9255958
304,2023-05-10 13:21:43.802,8.49274,4.382886,-1.4130616
305,2023-05-10 13:21:43.820,8.59333,4.1002736,-1.1304493
306,2023-05-10 13:21:43.838,8.756192,4.038003,-0.98195803
307,2023-05-10 13:21:43.874,8.62207,4.239185,-1.1927198
308,2023-05-10 13:21:43.894,8.090376,4.679868,-1.8154249
309,2023-05-10 13:21:43.908,7.4964113,5.2738333,-2.5099807
310,2023-05-10 13:21:43.920,7.9562554,5.877378,-2.787803
311,2023-05-10 13:21:43.939,9.402847,6.1456203,-2.7542725
312,2023-05-10 13:21:43.969,10.523716,6.1791506,-3.1278956
313,,,,
314,,,,
315,,,,
316,,,,
317,,,,
318,,,,
319,,,,
320,,,,
321,,,,
322,,,,
