epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1682790283273,2023-04-29T12:44:43.273,0.000,0.335,-0.145,1.159
1682790283293,2023-04-29T12:44:43.293,0.020,0.328,-0.313,1.018
1682790283313,2023-04-29T12:44:43.313,0.040,-0.118,-0.080,1.216
1682790283333,2023-04-29T12:44:43.333,0.060,-0.137,-0.114,0.968
1682790283353,2023-04-29T12:44:43.353,0.080,0.339,-0.221,0.766
1682790283373,2023-04-29T12:44:43.373,0.100,0.697,0.507,0.873
1682790283393,2023-04-29T12:44:43.393,0.120,0.728,0.549,0.987
1682790283413,2023-04-29T12:44:43.413,0.140,0.431,0.381,0.979
1682790283433,2023-04-29T12:44:43.433,0.160,-0.347,-0.088,0.739
1682790283453,2023-04-29T12:44:43.453,0.180,-0.457,-0.640,0.602
1682790283473,2023-04-29T12:44:43.473,0.200,-0.015,-0.545,0.701
1682790283493,2023-04-29T12:44:43.493,0.220,0.084,-0.229,0.781
1682790283513,2023-04-29T12:44:43.513,0.240,-0.640,-0.583,0.652
1682790283533,2023-04-29T12:44:43.533,0.260,-1.517,-1.627,0.343
1682790283553,2023-04-29T12:44:43.553,0.280,-1.692,-2.873,0.072
1682790283573,2023-04-29T12:44:43.573,0.300,-1.803,-4.470,0.103
1682790283593,2023-04-29T12:44:43.593,0.320,-2.866,-7.329,0.339
1682790283613,2023-04-29T12:44:43.613,0.340,-5.503,-9.215,0.454
1682790283633,2023-04-29T12:44:43.633,0.360,-5.415,-8.125,1.166
1682790283653,2023-04-29T12:44:43.653,0.380,-2.268,-7.458,1.242
1682790283673,2023-04-29T12:44:43.673,0.400,-1.189,-6.475,1.334
1682790283693,2023-04-29T12:44:43.693,0.420,-0.659,-4.005,2.188
1682790283713,2023-04-29T12:44:43.713,0.440,-0.202,-3.152,2.511
1682790283733,2023-04-29T12:44:43.733,0.460,1.513,-1.319,2.946
1682790283753,2023-04-29T12:44:43.753,0.480,3.102,-0.636,3.053
1682790283773,2023-04-29T12:44:43.773,0.500,2.416,-0.328,3.095
1682790283793,2023-04-29T12:44:43.793,0.520,2.675,-0.747,2.931
1682790283813,2023-04-29T12:44:43.813,0.540,4.295,-1.646,2.748
1682790283833,2023-04-29T12:44:43.833,0.560,7.340,-0.518,3.224
1682790283853,2023-04-29T12:44:43.853,0.580,7.683,0.751,3.293
1682790283873,2023-04-29T12:44:43.873,0.600,4.154,0.476,2.782
1682790283893,2023-04-29T12:44:43.893,0.620,2.420,3.826,3.407
1682790283913,2023-04-29T12:44:43.913,0.640,1.620,7.923,4.204
1682790283933,2023-04-29T12:44:43.933,0.660,-0.454,11.178,5.232
1682790283953,2023-04-29T12:44:43.953,0.680,-2.576,16.578,5.362
1682790283973,2023-04-29T12:44:43.973,0.700,-4.516,24.524,2.450
1682790283993,2023-04-29T12:44:43.993,0.720,-6.761,26.635,-0.133
1682790284013,2023-04-29T12:44:44.013,0.740,-6.867,26.761,-1.601
1682790284033,2023-04-29T12:44:44.033,0.760,-7.127,28.468,-2.889
1682790284053,2023-04-29T12:44:44.053,0.780,-8.346,30.606,-4.390
1682790284073,2023-04-29T12:44:44.073,0.800,-6.307,30.854,-4.082
1682790284093,2023-04-29T12:44:44.093,0.820,-5.034,31.757,-2.649
1682790284113,2023-04-29T12:44:44.113,0.840,-9.184,31.883,-1.940
1682790284133,2023-04-29T12:44:44.133,0.860,-11.307,31.410,0.034
1682790284153,2023-04-29T12:44:44.153,0.880,-8.666,32.325,3.453
1682790284173,2023-04-29T12:44:44.173,0.900,-10.137,28.731,5.156
1682790284193,2023-04-29T12:44:44.193,0.920,-10.736,23.148,6.524
1682790284213,2023-04-29T12:44:44.213,0.940,-6.837,25.305,8.777
1682790284233,2023-04-29T12:44:44.233,0.960,-3.293,29.474,10.133
1682790284253,2023-04-29T12:44:44.253,0.980,-4.844,32.466,10.297
1682790284273,2023-04-29T12:44:44.273,1.000,-6.665,32.824,10.918
1682790284293,2023-04-29T12:44:44.293,1.020,-7.130,32.515,12.355
1682790284313,2023-04-29T12:44:44.313,1.040,-5.857,33.472,14.402
1682790284333,2023-04-29T12:44:44.333,1.060,-4.405,35.675,15.255
1682790284353,2023-04-29T12:44:44.353,1.080,-6.524,39.295,14.851
1682790284373,2023-04-29T12:44:44.373,1.100,-9.043,42.511,14.249
1682790284393,2023-04-29T12:44:44.393,1.120,-10.636,46.261,13.510
1682790284413,2023-04-29T12:44:44.413,1.140,-11.616,48.518,12.980
1682790284433,2023-04-29T12:44:44.433,1.160,-11.867,50.034,13.171
1682790284453,2023-04-29T12:44:44.453,1.180,-11.974,50.934,13.197
1682790284473,2023-04-29T12:44:44.473,1.200,-12.515,51.696,14.486
1682790284493,2023-04-29T12:44:44.493,1.220,-14.238,55.819,15.400
1682790284513,2023-04-29T12:44:44.513,1.240,-16.364,56.745,16.730
1682790284533,2023-04-29T12:44:44.533,1.260,-20.050,55.888,18.194
1682790284553,2023-04-29T12:44:44.553,1.280,-23.639,57.431,19.207
1682790284573,2023-04-29T12:44:44.573,1.300,-25.076,58.140,18.171
1682790284593,2023-04-29T12:44:44.593,1.320,-24.287,52.908,20.438
1682790284613,2023-04-29T12:44:44.613,1.340,-23.281,50.210,23.194
1682790284633,2023-04-29T12:44:44.633,1.360,-23.114,50.168,23.479
1682790284653,2023-04-29T12:44:44.653,1.380,-23.098,49.078,24.710
1682790284673,2023-04-29T12:44:44.673,1.400,-23.902,50.099,27.062
