epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1680377927675,2023-04-01T14:38:47.675,0.000,-0.675,3.491,0.983
1680377927695,2023-04-01T14:38:47.695,0.020,-0.545,3.605,1.280
1680377927715,2023-04-01T14:38:47.715,0.040,-0.320,3.258,1.124
1680377927735,2023-04-01T14:38:47.735,0.060,0.137,2.896,0.880
1680377927755,2023-04-01T14:38:47.755,0.080,0.595,2.992,0.686
1680377927775,2023-04-01T14:38:47.775,0.100,0.377,3.335,0.556
1680377927795,2023-04-01T14:38:47.795,0.120,0.427,3.853,0.587
1680377927815,2023-04-01T14:38:47.815,0.140,1.018,4.211,0.614
1680377927835,2023-04-01T14:38:47.835,0.160,1.551,4.074,0.644
1680377927855,2023-04-01T14:38:47.855,0.180,1.563,3.582,0.667
1680377927875,2023-04-01T14:38:47.875,0.200,1.277,3.003,0.819
1680377927895,2023-04-01T14:38:47.895,0.220,0.686,2.530,0.896
1680377927915,2023-04-01T14:38:47.915,0.240,0.419,2.370,0.610
1680377927935,2023-04-01T14:38:47.935,0.260,0.438,1.806,0.389
1680377927955,2023-04-01T14:38:47.955,0.280,0.343,1.006,0.541
1680377927975,2023-04-01T14:38:47.975,0.300,0.221,0.507,0.823
1680377927995,2023-04-01T14:38:47.995,0.320,0.747,0.271,1.113
1680377928015,2023-04-01T14:38:48.015,0.340,0.892,-0.274,1.063
1680377928035,2023-04-01T14:38:48.035,0.360,0.263,-0.373,0.846
1680377928055,2023-04-01T14:38:48.055,0.380,0.385,-0.183,0.705
1680377928075,2023-04-01T14:38:48.075,0.400,0.926,-0.126,0.694
1680377928095,2023-04-01T14:38:48.095,0.420,1.086,-0.499,0.682
1680377928115,2023-04-01T14:38:48.115,0.440,1.361,-0.743,0.804
1680377928135,2023-04-01T14:38:48.135,0.460,1.463,-0.716,0.968
1680377928155,2023-04-01T14:38:48.155,0.480,1.711,-0.457,0.983
1680377928175,2023-04-01T14:38:48.175,0.500,1.486,-0.313,0.854
1680377928195,2023-04-01T14:38:48.195,0.520,1.574,-0.088,0.595
1680377928215,2023-04-01T14:38:48.215,0.540,1.646,0.095,0.248
1680377928235,2023-04-01T14:38:48.235,0.560,1.300,0.164,0.091
1680377928255,2023-04-01T14:38:48.255,0.580,0.781,0.015,0.175
1680377928275,2023-04-01T14:38:48.275,0.600,0.732,-0.213,0.377
1680377928295,2023-04-01T14:38:48.295,0.620,0.789,-0.389,0.534
1680377928315,2023-04-01T14:38:48.315,0.640,0.774,-0.469,0.575
1680377928335,2023-04-01T14:38:48.335,0.660,1.113,-0.126,0.495
1680377928355,2023-04-01T14:38:48.355,0.680,1.307,0.404,0.343
1680377928375,2023-04-01T14:38:48.375,0.700,1.425,0.747,0.305
1680377928395,2023-04-01T14:38:48.395,0.720,1.444,1.002,0.339
1680377928415,2023-04-01T14:38:48.415,0.740,1.509,1.322,0.210
1680377928435,2023-04-01T14:38:48.435,0.760,1.570,1.585,-0.030
1680377928455,2023-04-01T14:38:48.455,0.780,1.845,1.745,-0.091
1680377928475,2023-04-01T14:38:48.475,0.800,1.784,1.601,0.061
1680377928495,2023-04-01T14:38:48.495,0.820,1.543,1.540,0.141
1680377928515,2023-04-01T14:38:48.515,0.840,1.216,1.677,0.225
1680377928535,2023-04-01T14:38:48.535,0.860,0.983,1.684,0.168
1680377928555,2023-04-01T14:38:48.555,0.880,1.014,1.978,-0.191
1680377928575,2023-04-01T14:38:48.575,0.900,0.873,2.233,-0.393
1680377928595,2023-04-01T14:38:48.595,0.920,0.678,2.268,-0.434
1680377928615,2023-04-01T14:38:48.615,0.940,0.373,1.867,-0.332
1680377928635,2023-04-01T14:38:48.635,0.960,0.278,1.585,-0.404
1680377928655,2023-04-01T14:38:48.655,0.980,0.240,1.090,-0.370
1680377928675,2023-04-01T14:38:48.675,1.000,0.210,0.537,-0.221
1680377928695,2023-04-01T14:38:48.695,1.020,0.168,0.034,-0.164
1680377928715,2023-04-01T14:38:48.715,1.040,0.038,-0.282,-0.206
1680377928735,2023-04-01T14:38:48.735,1.060,-0.042,-0.255,-0.027
1680377928755,2023-04-01T14:38:48.755,1.080,-0.187,0.282,0.126
1680377928775,2023-04-01T14:38:48.775,1.100,-0.118,0.865,0.030
1680377928795,2023-04-01T14:38:48.795,1.120,-0.187,1.075,-0.278
1680377928815,2023-04-01T14:38:48.815,1.140,-0.217,0.739,-0.419
1680377928835,2023-04-01T14:38:48.835,1.160,0.282,0.511,-0.427
1680377928855,2023-04-01T14:38:48.855,1.180,0.324,0.625,-0.434
1680377928875,2023-04-01T14:38:48.875,1.200,0.457,0.995,-0.457
1680377928895,2023-04-01T14:38:48.895,1.220,0.701,1.361,-0.232
1680377928955,2023-04-01T14:38:48.955,1.280,0.621,2.511,0.354
1680377928975,2023-04-01T14:38:48.975,1.300,0.408,3.041,-0.229
1680377928995,2023-04-01T14:38:48.995,1.320,0.290,3.117,-0.553
1680377929015,2023-04-01T14:38:49.015,1.340,0.419,3.296,-0.225
1680377929155,2023-04-01T14:38:49.155,1.480,-0.107,-0.667,0.297
1680377929175,2023-04-01T14:38:49.175,1.500,-0.114,-0.610,0.164
1680377929195,2023-04-01T14:38:49.195,1.520,0.210,-0.831,-0.171
1680377929215,2023-04-01T14:38:49.215,1.540,1.753,-2.256,-0.709
1680377929235,2023-04-01T14:38:49.235,1.560,1.364,-3.205,-0.610
1680377929255,2023-04-01T14:38:49.255,1.580,0.541,-2.572,-0.514
1680377929275,2023-04-01T14:38:49.275,1.600,0.362,-3.502,-0.179
1680377929295,2023-04-01T14:38:49.295,1.620,0.099,-4.257,0.072
1680377929315,2023-04-01T14:38:49.315,1.640,-0.015,-4.059,0.065
1680377929335,2023-04-01T14:38:49.335,1.660,-0.225,-3.674,-0.122
1680377929355,2023-04-01T14:38:49.355,1.680,-0.381,-3.735,-0.240
1680377929375,2023-04-01T14:38:49.375,1.700,-0.046,-4.097,-0.149
1680377929395,2023-04-01T14:38:49.395,1.720,0.050,-4.158,-0.011
1680377929415,2023-04-01T14:38:49.415,1.740,0.023,-3.967,0.084
1680377929435,2023-04-01T14:38:49.435,1.760,0.069,-3.186,0.030
1680377929455,2023-04-01T14:38:49.455,1.780,0.217,-1.993,0.015
1680377929475,2023-04-01T14:38:49.475,1.800,0.019,-0.774,0.114
1680377929495,2023-04-01T14:38:49.495,1.820,-0.373,0.091,0.175
1680377929515,2023-04-01T14:38:49.515,1.840,-0.396,0.793,0.030
1680377929535,2023-04-01T14:38:49.535,1.860,-0.362,1.349,-0.156
1680377929615,2023-04-01T14:38:49.615,1.940,0.004,1.364,0.030
1680377929635,2023-04-01T14:38:49.635,1.960,0.198,0.690,-0.072
1680377929655,2023-04-01T14:38:49.655,1.980,0.175,0.000,0.046
1680377929675,2023-04-01T14:38:49.675,2.000,-0.053,-0.366,0.152
1680377929695,2023-04-01T14:38:49.695,2.020,-0.061,-0.301,0.126
1680377929715,2023-04-01T14:38:49.715,2.040,0.130,-0.404,0.107
1680377929735,2023-04-01T14:38:49.735,2.060,0.114,-0.739,0.263
1680377929755,2023-04-01T14:38:49.755,2.080,0.030,-0.636,0.358
1680377929775,2023-04-01T14:38:49.775,2.100,0.000,-0.579,0.286
1680377929795,2023-04-01T14:38:49.795,2.120,-0.137,-0.724,0.152
1680377929815,2023-04-01T14:38:49.815,2.140,-0.168,-0.728,0.023
1680377929835,2023-04-01T14:38:49.835,2.160,-0.137,-0.682,-0.004
1680377929855,2023-04-01T14:38:49.855,2.180,-0.252,-1.094,0.171
1680377929875,2023-04-01T14:38:49.875,2.200,-0.274,-1.368,0.313
1680377929895,2023-04-01T14:38:49.895,2.220,-0.278,-1.227,0.282
1680377929915,2023-04-01T14:38:49.915,2.240,-0.313,-1.303,0.301
1680377929935,2023-04-01T14:38:49.935,2.260,-0.248,-1.235,0.290
1680377929955,2023-04-01T14:38:49.955,2.280,-0.290,-1.277,0.339
1680377929975,2023-04-01T14:38:49.975,2.300,-0.111,-1.178,0.480
1680377929995,2023-04-01T14:38:49.995,2.320,0.171,-0.530,0.480
1680377930015,2023-04-01T14:38:50.015,2.340,0.187,-0.091,0.320
1680377930035,2023-04-01T14:38:50.035,2.360,0.107,-0.225,0.381
1680377930055,2023-04-01T14:38:50.055,2.380,0.290,-0.461,0.492
1680377930075,2023-04-01T14:38:50.075,2.400,0.274,-0.701,0.587
1680377930095,2023-04-01T14:38:50.095,2.420,0.118,-0.709,0.644
1680377930115,2023-04-01T14:38:50.115,2.440,0.221,-0.572,0.511
1680377930135,2023-04-01T14:38:50.135,2.460,0.313,-0.377,0.400
1680377930155,2023-04-01T14:38:50.155,2.480,0.046,-0.880,0.385
1680377930175,2023-04-01T14:38:50.175,2.500,-0.446,-1.635,0.373
1680377930195,2023-04-01T14:38:50.195,2.520,-0.206,-1.433,0.179
1680377930215,2023-04-01T14:38:50.215,2.540,0.053,-0.873,0.149
1680377930235,2023-04-01T14:38:50.235,2.560,0.080,-0.137,0.183
1680377930255,2023-04-01T14:38:50.255,2.580,0.313,0.606,0.034
1680377930275,2023-04-01T14:38:50.275,2.600,0.686,0.892,-0.042
1680377930295,2023-04-01T14:38:50.295,2.620,0.907,1.010,0.095
1680377930315,2023-04-01T14:38:50.315,2.640,0.869,1.208,0.267
1680377930335,2023-04-01T14:38:50.335,2.660,0.755,1.410,0.354
1680377930355,2023-04-01T14:38:50.355,2.680,0.697,1.665,0.290
1680377930375,2023-04-01T14:38:50.375,2.700,0.720,1.890,0.004
1680377930395,2023-04-01T14:38:50.395,2.720,0.663,1.551,-0.103
1680377930415,2023-04-01T14:38:50.415,2.740,0.774,0.819,-0.019
1680377930435,2023-04-01T14:38:50.435,2.760,0.556,0.297,0.053
1680377930455,2023-04-01T14:38:50.455,2.780,0.351,-0.122,0.050
1680377930475,2023-04-01T14:38:50.475,2.800,0.419,-0.633,0.168
1680377930495,2023-04-01T14:38:50.495,2.820,0.526,-1.380,0.351
1680377930515,2023-04-01T14:38:50.515,2.840,0.549,-1.498,0.446
1680377930535,2023-04-01T14:38:50.535,2.860,0.591,-0.945,0.404
1680377930555,2023-04-01T14:38:50.555,2.880,0.377,-0.061,0.240
1680377930575,2023-04-01T14:38:50.575,2.900,0.297,1.151,-0.072
1680377930595,2023-04-01T14:38:50.595,2.920,0.610,2.264,-0.130
1680377930615,2023-04-01T14:38:50.615,2.940,0.850,3.182,0.084
1680377930635,2023-04-01T14:38:50.635,2.960,0.907,3.784,0.126
1680377930655,2023-04-01T14:38:50.655,2.980,1.052,3.735,0.217
1680377930675,2023-04-01T14:38:50.675,3.000,0.751,3.323,0.408
1680377930695,2023-04-01T14:38:50.695,3.020,0.187,3.453,0.427
1680377930715,2023-04-01T14:38:50.715,3.040,-0.240,3.674,-0.015
1680377930735,2023-04-01T14:38:50.735,3.060,-0.385,3.319,-0.354
1680377930755,2023-04-01T14:38:50.755,3.080,-0.244,2.824,-0.252
1680377930775,2023-04-01T14:38:50.775,3.100,-0.050,2.321,0.023
1680377930795,2023-04-01T14:38:50.795,3.120,0.187,1.349,0.286
1680377930815,2023-04-01T14:38:50.815,3.140,0.473,0.271,0.549
1680377930835,2023-04-01T14:38:50.835,3.160,0.575,-0.617,0.701
1680377930855,2023-04-01T14:38:50.855,3.180,0.572,-1.387,0.816
1680377930875,2023-04-01T14:38:50.875,3.200,0.442,-1.742,0.671
1680377930895,2023-04-01T14:38:50.895,3.220,0.050,-1.986,0.450
1680377930915,2023-04-01T14:38:50.915,3.240,-0.069,-1.982,0.278
1680377930935,2023-04-01T14:38:50.935,3.260,-0.004,-1.852,0.149
1680377930955,2023-04-01T14:38:50.955,3.280,0.141,-1.303,0.030
1680377930975,2023-04-01T14:38:50.975,3.300,0.229,-1.364,0.114
1680377930995,2023-04-01T14:38:50.995,3.320,0.373,-1.380,0.362
1680377931015,2023-04-01T14:38:51.015,3.340,0.404,-1.543,0.614
1680377931035,2023-04-01T14:38:51.035,3.360,0.290,-1.101,0.617
1680377931055,2023-04-01T14:38:51.055,3.380,0.339,-0.385,0.457
1680377931075,2023-04-01T14:38:51.075,3.400,0.191,-0.221,0.347
1680377931095,2023-04-01T14:38:51.095,3.420,0.213,-0.015,0.305
1680377931115,2023-04-01T14:38:51.115,3.440,0.191,0.095,0.454
1680377931135,2023-04-01T14:38:51.135,3.460,0.008,-0.133,0.747
1680377931155,2023-04-01T14:38:51.155,3.480,0.061,-0.038,0.816
1680377931175,2023-04-01T14:38:51.175,3.500,0.114,0.297,0.640
1680377931195,2023-04-01T14:38:51.195,3.520,0.034,0.522,0.370
1680377931215,2023-04-01T14:38:51.215,3.540,-0.263,0.560,0.358
1680377931235,2023-04-01T14:38:51.235,3.560,-0.461,0.530,0.354
1680377931255,2023-04-01T14:38:51.255,3.580,-0.667,0.381,0.469
1680377931275,2023-04-01T14:38:51.275,3.600,-0.758,0.370,0.541
1680377931295,2023-04-01T14:38:51.295,3.620,-0.724,0.381,0.427
1680377931315,2023-04-01T14:38:51.315,3.640,-0.614,0.777,0.271
1680377931335,2023-04-01T14:38:51.335,3.660,-0.434,0.964,0.225
1680377931355,2023-04-01T14:38:51.355,3.680,-0.351,0.663,0.271
1680377931375,2023-04-01T14:38:51.375,3.700,-0.396,-0.171,0.393
1680377931395,2023-04-01T14:38:51.395,3.720,-0.225,-1.265,0.686
1680377931415,2023-04-01T14:38:51.415,3.740,-0.076,-2.146,0.915
1680377931435,2023-04-01T14:38:51.435,3.760,-0.225,-1.563,0.716
1680377931455,2023-04-01T14:38:51.455,3.780,-0.309,-1.113,0.358
1680377931475,2023-04-01T14:38:51.475,3.800,-0.431,-0.873,0.370
1680377931495,2023-04-01T14:38:51.495,3.820,-0.259,-0.244,0.522
1680377931515,2023-04-01T14:38:51.515,3.840,-0.011,-0.210,0.804
1680377931535,2023-04-01T14:38:51.535,3.860,-0.072,-0.488,0.964
1680377931555,2023-04-01T14:38:51.555,3.880,0.015,-0.701,0.998
1680377931575,2023-04-01T14:38:51.575,3.900,0.343,-0.271,0.911
1680377931595,2023-04-01T14:38:51.595,3.920,0.191,0.065,0.915
1680377931615,2023-04-01T14:38:51.615,3.940,-0.084,0.282,0.716
1680377931635,2023-04-01T14:38:51.635,3.960,-0.213,0.690,0.347
1680377931695,2023-04-01T14:38:51.695,4.020,-0.080,1.357,0.461
1680377931715,2023-04-01T14:38:51.715,4.040,-0.072,1.037,0.434
1680377931735,2023-04-01T14:38:51.735,4.060,0.034,0.972,0.290
1680377931755,2023-04-01T14:38:51.755,4.080,0.072,1.025,0.168
1680377931775,2023-04-01T14:38:51.775,4.100,0.027,1.014,0.141
1680377931795,2023-04-01T14:38:51.795,4.120,0.061,0.495,0.168
1680377931855,2023-04-01T14:38:51.855,4.180,0.187,-1.361,0.518
1680377931875,2023-04-01T14:38:51.875,4.200,0.160,-1.395,0.446
1680377931895,2023-04-01T14:38:51.895,4.220,0.202,-1.425,0.381
1680377931915,2023-04-01T14:38:51.915,4.240,0.339,-1.418,0.198
1680377931935,2023-04-01T14:38:51.935,4.260,0.332,-1.524,0.122
1680377931955,2023-04-01T14:38:51.955,4.280,0.503,-1.364,0.011
1680377931975,2023-04-01T14:38:51.975,4.300,0.454,-1.170,0.114
1680377931995,2023-04-01T14:38:51.995,4.320,0.545,-0.831,0.156
1680377932015,2023-04-01T14:38:52.015,4.340,0.831,-0.739,0.236
1680377932035,2023-04-01T14:38:52.035,4.360,0.812,-0.983,0.152
1680377932055,2023-04-01T14:38:52.055,4.380,0.857,-0.938,0.008
1680377932075,2023-04-01T14:38:52.075,4.400,0.736,-0.926,0.141
1680377932095,2023-04-01T14:38:52.095,4.420,0.697,-0.789,0.274
1680377932115,2023-04-01T14:38:52.115,4.440,0.442,-0.865,0.164
1680377932135,2023-04-01T14:38:52.135,4.460,0.171,-1.094,0.050
1680377932155,2023-04-01T14:38:52.155,4.480,0.042,-1.212,-0.015
1680377932175,2023-04-01T14:38:52.175,4.500,-0.122,-1.616,0.084
1680377932195,2023-04-01T14:38:52.195,4.520,-0.244,-1.940,0.252
1680377932215,2023-04-01T14:38:52.215,4.540,-0.118,-1.803,0.324
1680377932235,2023-04-01T14:38:52.235,4.560,-0.183,-1.376,0.339
1680377932255,2023-04-01T14:38:52.255,4.580,-0.061,-0.736,0.206
