1659201835803,2022-07-30T12:23:55.803,13.76,0.975,0.077
1659201835843,2022-07-30T12:23:55.843,13.8,0.982,0.068
1659201835883,2022-07-30T12:23:55.883,13.84,0.985,0.037
1659201835923,2022-07-30T12:23:55.923,13.88,0.97,0.016
1659201835963,2022-07-30T12:23:55.963,13.92,0.973,0.048
1659201836003,2022-07-30T12:23:56.003,13.96,0.979,0.069
1659201836043,2022-07-30T12:23:56.043,14.0,0.961,0.07
1659201836083,2022-07-30T12:23:56.083,14.04,0.956,0.068
1659201836123,2022-07-30T12:23:56.123,14.08,0.985,0.052
1659201836163,2022-07-30T12:23:56.163,14.12,0.96,0.001
1659201836203,2022-07-30T12:23:56.203,14.16,0.984,0.038
1659201836243,2022-07-30T12:23:56.243,14.2,0.975,0.046
1659201836283,2022-07-30T12:23:56.283,14.24,0.959,0.049
1659201836323,2022-07-30T12:23:56.323,14.28,0.979,0.071
1659201836363,2022-07-30T12:23:56.363,14.32,0.999,0.05
1659201836403,2022-07-30T12:23:56.403,14.36,0.996,-0.01
1659201836443,2022-07-30T12:23:56.443,14.4,0.953,0.05
1659201836483,2022-07-30T12:23:56.483,14.44,0.953,0.11
1659201836523,2022-07-30T12:23:56.523,14.48,0.973,0.104
1659201836563,2022-07-30T12:23:56.563,14.52,0.959,0.034
1659201836603,2022-07-30T12:23:56.603,14.56,0.973,0.045
1659201836643,2022-07-30T12:23:56.643,14.6,0.965,0.085
1659201836683,2022-07-30T12:23:56.683,14.64,0.969,0.144
1659201836723,2022-07-30T12:23:56.723,14.68,0.965,0.118
1659201836763,2022-07-30T12:23:56.763,14.72,0.957,0.057
1659201836803,2022-07-30T12:23:56.803,14.76,0.973,0.096
1659201836843,2022-07-30T12:23:56.843,14.8,0.95,0.043
1659201836883,2022-07-30T12:23:56.883,14.84,0.965,0.0
1659201836923,2022-07-30T12:23:56.923,14.88,0.98,-0.043
1659201836963,2022-07-30T12:23:56.963,14.92,0.977,-0.082
1659201837003,2022-07-30T12:23:57.003,14.96,0.968,-0.05
1659201837043,2022-07-30T12:23:57.043,15.0,0.965,-0.026
1659201837083,2022-07-30T12:23:57.083,15.04,0.947,0.01
1659201837123,2022-07-30T12:23:57.123,15.08,0.953,0.052
1659201837163,2022-07-30T12:23:57.163,15.12,0.952,0.069
1659201837203,2022-07-30T12:23:57.203,15.16,0.933,0.106
1659201837243,2022-07-30T12:23:57.243,15.2,0.963,0.09
1659201837283,2022-07-30T12:23:57.283,15.24,0.95,0.058
1659201837323,2022-07-30T12:23:57.323,15.28,0.971,0.052
1659201837363,2022-07-30T12:23:57.363,15.32,0.948,0.05
1659201837403,2022-07-30T12:23:57.403,15.36,0.979,0.064
1659201837443,2022-07-30T12:23:57.443,15.4,0.968,0.058
1659201837483,2022-07-30T12:23:57.483,15.44,0.967,0.073
1659201837523,2022-07-30T12:23:57.523,15.48,0.965,0.097
1659201837563,2022-07-30T12:23:57.563,15.52,0.967,0.092
1659201837603,2022-07-30T12:23:57.603,15.56,0.954,0.075
1659201837643,2022-07-30T12:23:57.643,15.6,0.963,0.073
1659201837683,2022-07-30T12:23:57.683,15.64,0.969,0.061
1659201837723,2022-07-30T12:23:57.723,15.68,0.966,0.06
1659201837763,2022-07-30T12:23:57.763,15.72,0.964,0.087
1659201837803,2022-07-30T12:23:57.803,15.76,0.97,0.092
1659201837843,2022-07-30T12:23:57.843,15.8,0.967,0.076
1659201837883,2022-07-30T12:23:57.883,15.84,0.97,0.059
1659201837923,2022-07-30T12:23:57.923,15.88,0.959,0.06
1659201837963,2022-07-30T12:23:57.963,15.92,0.977,0.046
1659201838003,2022-07-30T12:23:58.003,15.96,0.972,0.04
1659201838043,2022-07-30T12:23:58.043,16.0,0.968,0.044
1659201838083,2022-07-30T12:23:58.083,16.04,0.976,0.034
1659201838123,2022-07-30T12:23:58.123,16.08,0.96,0.06
1659201838163,2022-07-30T12:23:58.163,16.12,0.967,0.082
1659201838203,2022-07-30T12:23:58.203,16.16,0.969,0.082
1659201838243,2022-07-30T12:23:58.243,16.2,0.962,0.07
1659201838283,2022-07-30T12:23:58.283,16.24,0.963,0.073
1659201838323,2022-07-30T12:23:58.323,16.28,0.974,0.074
1659201838363,2022-07-30T12:23:58.363,16.32,0.97,0.083
1659201838403,2022-07-30T12:23:58.403,16.36,0.965,0.075
1659201838443,2022-07-30T12:23:58.443,16.4,0.97,0.08
1659201838483,2022-07-30T12:23:58.483,16.44,0.969,0.076
1659201838523,2022-07-30T12:23:58.523,16.48,0.973,0.062
1659201838563,2022-07-30T12:23:58.563,16.52,0.973,0.049
1659201838603,2022-07-30T12:23:58.603,16.56,0.966,0.073
1659201838643,2022-07-30T12:23:58.643,16.6,0.962,0.084
1659201838683,2022-07-30T12:23:58.683,16.64,0.951,0.086
1659201838723,2022-07-30T12:23:58.723,16.68,0.951,0.085
1659201838763,2022-07-30T12:23:58.763,16.72,0.964,0.092
