1659200000000,2022-07-30T12:24:13.763,31.72,0.975,0.063
1659200000000,2022-07-30T12:24:13.803,31.76,0.974,0.062
1659200000000,2022-07-30T12:24:13.843,31.8,0.976,0.065
1659200000000,2022-07-30T12:24:13.883,31.84,0.975,0.063
1659200000000,2022-07-30T12:24:13.923,31.88,0.974,0.064
1659200000000,2022-07-30T12:24:13.963,31.92,0.976,0.065
1659200000000,2022-07-30T12:24:14.003,31.96,0.973,0.067
1659200000000,2022-07-30T12:24:14.043,32.0,0.974,0.065
1659200000000,2022-07-30T12:24:14.083,32.04,0.975,0.064
1659200000000,2022-07-30T12:24:14.123,32.08,0.975,0.067
1659200000000,2022-07-30T12:24:14.163,32.12,0.977,0.066
1659200000000,2022-07-30T12:24:14.203,32.16,0.973,0.065
1659200000000,2022-07-30T12:24:14.243,32.2,0.973,0.068
1659200000000,2022-07-30T12:24:14.283,32.24,0.974,0.067
1659200000000,2022-07-30T12:24:14.323,32.28,0.974,0.064
1659200000000,2022-07-30T12:24:14.363,32.32,0.976,0.062
1659200000000,2022-07-30T12:24:14.403,32.36,0.978,0.057
1659200000000,2022-07-30T12:24:14.443,32.4,0.977,0.057
1659200000000,2022-07-30T12:24:14.483,32.44,0.977,0.06
1659200000000,2022-07-30T12:24:14.523,32.48,0.978,0.061
1659200000000,2022-07-30T12:24:14.563,32.52,0.977,0.063
1659200000000,2022-07-30T12:24:14.603,32.56,0.977,0.06
1659200000000,2022-07-30T12:24:14.643,32.6,0.976,0.057
1659200000000,2022-07-30T12:24:14.683,32.64,0.978,0.06
1659200000000,2022-07-30T12:24:14.723,32.68,0.978,0.059
1659200000000,2022-07-30T12:24:14.763,32.72,0.966,0.049
1659200000000,2022-07-30T12:24:14.803,32.76,0.977,0.057
1659200000000,2022-07-30T12:24:14.843,32.8,0.972,0.062
1659200000000,2022-07-30T12:24:14.883,32.84,0.968,0.065
1659200000000,2022-07-30T12:24:14.923,32.88,0.97,0.074
1659200000000,2022-07-30T12:24:14.963,32.92,0.969,0.079
1659200000000,2022-07-30T12:24:15.003,32.96,0.969,0.076
1659200000000,2022-07-30T12:24:15.043,33.0,0.976,0.063
1659200000000,2022-07-30T12:24:15.083,33.04,0.974,0.062
1659200000000,2022-07-30T12:24:15.123,33.08,0.97,0.066
1659200000000,2022-07-30T12:24:15.163,33.12,0.976,0.057
1659200000000,2022-07-30T12:24:15.203,33.16,0.975,0.062
1659200000000,2022-07-30T12:24:15.243,33.2,0.971,0.073
1659200000000,2022-07-30T12:24:15.283,33.24,0.964,0.085
1659200000000,2022-07-30T12:24:15.323,33.28,0.961,0.106
1659200000000,2022-07-30T12:24:15.363,33.32,0.969,0.106
1659200000000,2022-07-30T12:24:15.403,33.36,0.976,0.079
1659200000000,2022-07-30T12:24:15.443,33.4,0.971,0.079
1659200000000,2022-07-30T12:24:15.483,33.44,0.971,0.093
1659200000000,2022-07-30T12:24:15.523,33.48,0.967,0.088
1659200000000,2022-07-30T12:24:15.563,33.52,0.973,0.067
1659200000000,2022-07-30T12:24:15.603,33.56,0.99,0.027
1659200000000,2022-07-30T12:24:15.643,33.6,0.99,0.01
1659200000000,2022-07-30T12:24:15.683,33.64,0.972,0.042
1659200000000,2022-07-30T12:24:15.723,33.68,0.969,0.07
1659200000000,2022-07-30T12:24:15.763,33.72,0.969,0.086
1659200000000,2022-07-30T12:24:15.803,33.76,0.967,0.09
1659200000000,2022-07-30T12:24:15.843,33.8,0.972,0.073
1659200000000,2022-07-30T12:24:15.883,33.84,0.979,0.068
1659200000000,2022-07-30T12:24:15.923,33.88,0.974,0.067
1659200000000,2022-07-30T12:24:15.963,33.92,0.971,0.072
1659200000000,2022-07-30T12:24:16.003,33.96,0.967,0.081
1659200000000,2022-07-30T12:24:16.043,34.0,0.967,0.094
1659200000000,2022-07-30T12:24:16.083,34.04,0.969,0.095
1659200000000,2022-07-30T12:24:16.123,34.08,0.971,0.076
1659200000000,2022-07-30T12:24:16.163,34.12,0.973,0.075
1659200000000,2022-07-30T12:24:16.203,34.16,0.973,0.066
1659200000000,2022-07-30T12:24:16.243,34.2,0.966,0.065
1659200000000,2022-07-30T12:24:16.283,34.24,0.971,0.077
1659200000000,2022-07-30T12:24:16.323,34.28,0.977,0.079
1659200000000,2022-07-30T12:24:16.363,34.32,0.966,0.077
1659200000000,2022-07-30T12:24:16.403,34.36,0.962,0.077
1659200000000,2022-07-30T12:24:16.443,34.4,0.974,0.071
1659200000000,2022-07-30T12:24:16.483,34.44,0.969,0.068
1659200000000,2022-07-30T12:24:16.523,34.48,0.968,0.087
1659200000000,2022-07-30T12:24:16.563,34.52,0.966,0.078
1659200000000,2022-07-30T12:24:16.603,34.56,0.971,0.089
1659200000000,2022-07-30T12:24:16.643,34.6,0.978,0.078
1659200000000,2022-07-30T12:24:16.683,34.64,0.972,0.074
1659200000000,2022-07-30T12:24:16.723,34.68,0.979,0.06
1659200000000,2022-07-30T12:24:16.763,34.72,0.972,0.055
1659200000000,2022-07-30T12:24:16.803,34.76,0.977,0.077
1659200000000,2022-07-30T12:24:16.843,34.8,0.975,0.076
1659200000000,2022-07-30T12:24:16.883,34.84,0.96,0.069
1659200000000,2022-07-30T12:24:16.923,34.88,0.964,0.082
1659200000000,2022-07-30T12:24:16.963,34.92,0.979,0.103
1659200000000,2022-07-30T12:24:17.003,34.96,0.977,0.069
1659200000000,2022-07-30T12:24:17.043,35.0,0.959,0.079
1659200000000,2022-07-30T12:24:17.083,35.04,0.961,0.096
1659200000000,2022-07-30T12:24:17.123,35.08,0.944,0.076
1659200000000,2022-07-30T12:24:17.163,35.12,0.948,0.102
1659200000000,2022-07-30T12:24:17.203,35.16,0.956,0.104
1659200000000,2022-07-30T12:24:17.243,35.2,0.936,0.102
1659200000000,2022-07-30T12:24:17.283,35.24,0.961,0.113
1659200000000,2022-07-30T12:24:17.323,35.28,0.968,0.072
1659200000000,2022-07-30T12:24:17.363,35.32,0.972,0.041
1659200000000,2022-07-30T12:24:17.403,35.36,0.951,0.037
1659200000000,2022-07-30T12:24:17.443,35.4,1.03,-0.053
1659200000000,2022-07-30T12:24:17.483,35.44,0.962,-0.001
1659200000000,2022-07-30T12:24:17.523,35.48,0.928,0.039
1659200000000,2022-07-30T12:24:17.563,35.52,0.947,0.117
1659200000000,2022-07-30T12:24:17.603,35.56,1.018,0.111
1659200000000,2022-07-30T12:24:17.643,35.6,0.986,0.055
1659200000000,2022-07-30T12:24:17.683,35.64,0.973,0.027
