,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
0,2023-05-12 11:41:21.967,-0.004628268,0.007022686,0.0054274825
1,2023-05-12 11:41:21.992,-0.0014324747,0.007022686,0.0075580114
2,2023-05-12 11:41:22.005,0.0006980542,0.005424789,0.007025379
3,2023-05-12 11:41:22.027,-0.0024977392,0.0022289958,0.004362218
4,2023-05-12 11:41:22.053,-0.008889326,0.002761628,0.0038295859
5,2023-05-12 11:41:22.074,-0.012617752,-0.0009667977,0.0054274825
6,2023-05-12 11:41:22.086,-0.0035630036,-0.007891017,0.007025379
7,2023-05-12 11:41:22.107,-0.004095636,-0.010554178,0.0054274825
8,2023-05-12 11:41:22.131,-0.010487223,0.0022289958,0.0027643214
9,2023-05-12 11:41:22.154,-0.008889326,0.011816375,-0.0014967364
10,2023-05-12 11:41:22.170,-0.0024977392,0.0043595247,-0.0020293687
11,2023-05-12 11:41:22.191,-0.008356694,-0.0036299587,0.0011664247
12,2023-05-12 11:41:22.208,-0.0136830155,-0.002032062,0.0038295859
13,2023-05-12 11:41:22.231,-0.008356694,0.000631099,0.004362218
14,2023-05-12 11:41:22.253,0.0006980542,-0.0014994299,0.0027643214
15,2023-05-12 11:41:22.279,0.0054917443,-0.0057604876,0.0032969536
16,2023-05-12 11:41:22.310,0.00016542198,-0.0052278554,0.004362218
17,2023-05-12 11:41:22.311,-0.00995459,-0.0014994299,0.001699057
18,2023-05-12 11:41:22.343,-0.015813544,-0.0009667977,0.00010116026
19,2023-05-12 11:41:22.363,-0.022205131,0.0064900536,0.0038295859
20,2023-05-12 11:41:22.372,-0.029661983,0.011283743,0.0022316892
21,2023-05-12 11:41:22.398,-0.026466189,0.0032942602,0.0032969536
22,2023-05-12 11:41:22.422,-0.032325145,-0.008423649,0.001699057
23,2023-05-12 11:41:22.438,-0.05043464,-0.0323921,-0.010018853
24,2023-05-12 11:41:22.454,-0.015280914,-0.07447004,-0.022269394
25,2023-05-12 11:41:22.491,0.038514942,-0.057425816,-0.018008336
26,2023-05-12 11:41:22.504,0.10296548,-0.010022618,-0.01747325
27,2023-05-12 11:41:22.522,0.04064751,-0.006826825,-0.007353238
28,2023-05-12 11:41:22.538,0.00016746088,-0.05369846,0.004897303
