,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
0,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
1,2023-05-17 13:15:49.343000,2.997158,-2.86925,-0.18679388
2,2023-05-17 13:15:49.368000,1.479156,-1.9920049,-0.2549708
3,2023-05-17 13:15:49.394000,-0.35150087,-0.6726748,-0.45630577
4,2023-05-17 13:15:49.403000,-1.3097063,-0.023928732,-0.8690958
5,2023-05-17 13:15:49.425000,-1.6830815,0.4953877,0.060880102
6,2023-05-17 13:15:49.452000,-1.7246268,0.6674279,1.4025807
7,2023-05-17 13:15:49.469000,-1.2122346,-0.22952478,1.3216206
8,2023-05-17 13:15:49.486000,-0.40210095,-0.99278677,0.46195218
9,2023-05-17 13:15:49.501000,-0.12939326,-0.8697487,-0.27414554
10,2023-05-17 13:15:49.522000,-0.37067565,-0.44577345,-0.46749106
11,2023-05-17 13:15:49.541000,-0.5507053,-0.02126557,-0.25763395
12,2023-05-17 13:15:49.561000,-0.3040966,-0.57946414,0.22759399
13,2023-05-17 13:15:49.577000,0.459698,-2.4836242,0.6228071
14,2023-05-17 13:15:49.602000,1.3124422,-2.9406228,0.6861903
15,2023-05-17 13:15:49.636000,1.8764997,0.2903243,0.7580957
16,2023-05-17 13:15:49.652000,2.1641212,3.9372573,0.76821566
17,2023-05-17 13:15:49.669000,1.928165,5.040871,0.57433754
18,2023-05-17 13:15:49.687000,1.2085788,4.428344,0.47952905
19,2023-05-17 13:15:49.704000,0.4000432,2.2994132,0.45502797
20,2023-05-17 13:15:49.725000,-0.124587335,-0.74404305,0.39165106
21,2023-05-17 13:15:49.751000,-0.121924184,-2.9619238,0.2712762
22,2023-05-17 13:15:49.773000,0.20830779,-3.0689828,-0.118077956
23,2023-05-17 13:15:49.789000,0.6546536,-2.5049253,-0.6208828
24,2023-05-17 13:15:49.808000,0.91937184,-1.4950546,-0.7913251
25,2023-05-17 13:15:49.840000,0.6711652,0.66903025,-0.54258585
26,2023-05-17 13:15:49.856000,0.045854967,2.3920953,-0.1500359
27,2023-05-17 13:15:49.868000,-0.85429347,2.6600094,0.060886472
28,2023-05-17 13:15:49.891000,-1.9493854,2.1161919,0.085920185
29,2023-05-17 13:15:49.909000,-2.9411466,1.4663806,0.12426971
