,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
0,w_gyroscope_time,label,p_gyroscope_x,w_gyroscope_z
1,2023-05-25 12:25:46.586000,,0.8281028,-0.53484666
2,2023-05-25 12:25:46.587000,,0.59853834,-0.5250778
3,2023-05-25 12:25:46.635000,,0.063775584,-0.4359367
4,2023-05-25 12:25:46.642000,,-0.44275767,-0.33336335
5,2023-05-25 12:25:46.676000,,-0.61905897,-0.26498112
6,2023-05-25 12:25:46.678000,,-0.5540778,-0.25399113
7,2023-05-25 12:25:46.723000,,-0.40920183,-0.22712667
8,2023-05-25 12:25:46.724000,,-0.28403017,-0.2820767
9,2023-05-25 12:25:46.725000,,-0.14820895,-0.30283555
10,2023-05-25 12:25:46.765000,,-0.0731078,-0.20392556
11,2023-05-25 12:25:46.766000,,-0.06618358,-0.034191113
12,2023-05-25 12:25:46.814000,,-0.013985625,0.10135223
13,2023-05-25 12:25:46.817000,,0.11118294,0.21735778
14,2023-05-25 12:25:46.853000,,0.22889467,0.32481557
15,2023-05-25 12:25:46.858000,,0.2992021,0.37732336
16,2023-05-25 12:25:46.902000,,0.3173116,0.4163989
17,2023-05-25 12:25:46.903000,,0.26458102,0.41029334
18,2023-05-25 12:25:46.904000,,0.15965247,0.3858711
19,2023-05-25 12:25:46.945000,,0.04886498,0.3614489
20,2023-05-25 12:25:46.946000,,-0.057128835,0.35168
21,2023-05-25 12:25:46.987000,,-0.16365528,0.35778558
22,2023-05-25 12:25:46.990000,,-0.22544062,0.36389112
23,2023-05-25 12:25:47.033000,,-0.13649105,0.36999667
24,2023-05-25 12:25:47.037000,,-0.080564655,0.35168
25,2023-05-25 12:25:47.037000,,-0.18336268,0.19293556
26,2023-05-25 12:25:47.080000,,-0.14767632,0.17095557
27,2023-05-25 12:25:47.082000,,0.15805458,0.07448778
28,2023-05-25 12:25:47.124000,,0.3173116,0.07448778
29,2023-05-25 12:25:47.125000,,0.22729677,0.078151114
30,2023-05-25 12:25:47.168000,,-0.016648784,0.13920668
31,2023-05-25 12:25:47.170000,,-0.16418791,0.19782001
32,2023-05-25 12:25:47.171000,,-0.12157734,0.24055889
33,2023-05-25 12:25:47.215000,,-0.03475828,0.26620224
34,2023-05-25 12:25:47.217000,,0.07976263,0.23567446
35,2023-05-25 12:25:47.261000,,0.11811215,0.21003112
36,2023-05-25 12:25:47.263000,,0.1751038,0.18316667
37,2023-05-25 12:25:47.306000,,0.26245546,0.19293556
38,2023-05-25 12:25:47.307000,,0.21877965,0.23689556
39,2023-05-25 12:25:47.309000,,0.16604906,0.26742333
40,2023-05-25 12:25:47.353000,,0.15912484,0.27475002
41,2023-05-25 12:25:47.355000,,0.16977748,0.2820767
42,2023-05-25 12:25:47.394000,,0.20120278,0.2735289
43,2023-05-25 12:25:47.397000,,0.21611649,0.22468445
44,2023-05-25 12:25:47.438000,,0.15379852,0.18805112
45,2023-05-25 12:25:47.440000,,0.069109984,0.16607112
46,2023-05-25 12:25:47.443000,,0.031293098,0.16729222
47,2023-05-25 12:25:47.483000,,0.100002654,0.18438779
48,2023-05-25 12:25:47.534000,,0.21824701,0.17950334
49,2023-05-25 12:25:47.537000,,0.2512702,0.1306589
50,2023-05-25 12:25:47.537000,,0.16391852,0.081814446
51,2023-05-25 12:25:47.539000,,0.052598387,0.0036633336
52,2023-05-25 12:25:47.576000,,-0.009719584,0.0048844446
53,2023-05-25 12:25:47.577000,,-0.10452812,-0.013432222
54,2023-05-25 12:25:47.618000,,-0.23235984,-0.026864445
