,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
0,2023-04-10 14:22:00.516,0.005361994,-0.002386315,-0.0053727115
1,2023-04-10 14:22:00.535,0.002698833,0.00080947834,-0.0053727115
2,2023-04-10 14:22:00.554,-0.0015622249,-0.0013210506,-0.0037748145
3,2023-04-10 14:22:00.575,3.567175e-05,-0.0050494764,-0.00270955
4,2023-04-10 14:22:00.595,0.0064272583,-0.0029189473,-0.0053727115
5,2023-04-10 14:22:00.612,0.00909042,-0.00078841834,-0.0075032404
6,2023-04-10 14:22:00.635,0.0037640973,-0.002386315,-0.006437976
7,2023-04-10 14:22:00.654,-0.0031601216,-0.0013210506,-0.0069706077
8,2023-04-10 14:22:00.675,-0.006355915,0.00080947834,-0.0053727115
9,2023-04-10 14:22:00.697,-0.007953811,-0.0013210506,-0.0037748145
10,2023-04-10 14:22:00.716,-0.009551709,-0.003984212,-0.00270955
11,2023-04-10 14:22:00.740,-0.009551709,-0.0029189473,-0.0037748145
12,2023-04-10 14:22:00.754,-0.008486444,-0.00025578612,-0.0053727115
13,2023-04-10 14:22:00.776,-0.006888547,0.0002768461,-0.004307447
14,2023-04-10 14:22:00.791,-0.004758018,-0.0013210506,-0.0037748145
15,2023-04-10 14:22:00.814,-0.004758018,-0.002386315,-0.0037748145
16,2023-04-10 14:22:00.833,-0.0026274894,-0.00025578612,-0.0021769179
17,2023-04-10 14:22:00.856,-0.0010295927,-0.00078841834,-0.0016442856
18,2023-04-10 14:22:00.875,-0.0020948572,-0.00025578612,-0.0016442856
19,2023-04-10 14:22:00.896,-0.0010295927,-0.00078841834,-0.0016442856
20,2023-04-10 14:22:00.916,3.567175e-05,-0.0013210506,-0.0032421823
21,2023-04-10 14:22:00.930,0.000568304,-0.00025578612,-0.0069706077
22,2023-04-10 14:22:00.956,0.0021662007,-0.0018536828,-0.008035872
23,2023-04-10 14:22:00.971,0.0032314651,-0.00025578612,-0.006437976
24,2023-04-10 14:22:00.991,0.0011009362,-0.00078841834,-0.0037748145
25,2023-04-10 14:22:01.010,-0.0010295927,-0.0029189473,-0.0011116534
26,2023-04-10 14:22:01.030,-0.0026274894,-0.002386315,-0.0032421823
27,2023-04-10 14:22:01.053,0.0011009362,0.002407375,-0.0037748145
28,2023-04-10 14:22:01.072,0.0032314651,0.005603168,0.00208414
29,2023-04-10 14:22:01.091,0.0032314651,0.0045379037,0.0068778303
30,2023-04-10 14:22:01.111,3.567175e-05,-0.00078841834,0.0084757265
31,2023-04-10 14:22:01.133,0.0021662007,-0.0013210506,0.0084757265
32,2023-04-10 14:22:01.149,0.0058946256,0.0029400073,0.010073623
33,2023-04-10 14:22:01.174,0.0037640973,0.0045379037,0.013802048
34,2023-04-10 14:22:01.195,3.567175e-05,0.006135801,0.015932579
35,2023-04-10 14:22:01.216,-0.0042253863,0.005603168,0.017530475
36,2023-04-10 14:22:01.234,-0.006888547,0.00080947834,0.015932579
37,2023-04-10 14:22:01.254,-0.009019076,0.0034726395,0.009540991
38,2023-04-10 14:22:01.274,-0.010616973,0.006135801,0.005279933
39,2023-04-10 14:22:01.290,-0.012747502,0.00826633,0.0036820367
40,2023-04-10 14:22:01.314,-0.014878031,0.0072010653,0.0042146686
41,2023-04-10 14:22:01.330,-0.013280135,0.0002768461,0.005279933
42,2023-04-10 14:22:01.354,-0.007953811,-0.0034515795,0.007410462
43,2023-04-10 14:22:01.370,-0.0058232825,-0.0029189473,0.007943094
44,2023-04-10 14:22:01.394,-0.006355915,-0.0013210506,0.0042146686
45,2023-04-10 14:22:01.417,-0.0042253863,-0.00078841834,-4.6388945e-05
46,2023-04-10 14:22:01.432,-0.0026274894,-0.0013210506,-0.0005790212
47,2023-04-10 14:22:01.455,-0.0015622249,-0.0013210506,-4.6388945e-05
48,2023-04-10 14:22:01.469,0.0011009362,-0.002386315,-0.0005790212
49,2023-04-10 14:22:01.494,0.0037640973,-0.002386315,-0.00270955
50,2023-04-10 14:22:01.509,0.0042967293,-0.0013210506,-0.0032421823
51,2023-04-10 14:22:01.532,0.0016335684,0.0013421106,-0.004307447
52,2023-04-10 14:22:01.551,-0.0015622249,0.0034726395,-0.0048400788
53,2023-04-10 14:22:01.574,-0.0026274894,0.0013421106,-0.0032421823
54,2023-04-10 14:22:01.598,-0.0031580708,-0.0018499328,-0.0005819509
55,2023-04-10 14:22:01.611,-0.0063538644,-0.0029151973,-0.0021798476
56,2023-04-10 14:22:01.633,-0.0058212318,0.0008132283,-0.0021798476
57,2023-04-10 14:22:01.648,-0.003690703,0.0040090214,-4.9318653e-05
58,2023-04-10 14:22:01.674,-0.0031580708,0.00028059608,0.003679107
59,2023-04-10 14:22:01.690,-0.0020928064,-0.0029151973,0.006342268
60,2023-04-10 14:22:01.713,-0.0026254386,0.0008132283,0.0084727965
61,2023-04-10 14:22:01.733,-0.0042233355,0.007204815,0.010603325
62,2023-04-10 14:22:01.752,-0.0058212318,0.004541654,0.009538062
63,2023-04-10 14:22:01.776,-0.0026254386,-0.0007846684,0.007940164
64,2023-04-10 14:22:01.794,0.001102987,-0.0018499328,0.0052770036
65,2023-04-10 14:22:01.811,3.7722522e-05,-0.0013173006,0.001548578
66,2023-04-10 14:22:01.828,0.00057035475,-0.0007846684,-0.0011145831
67,2023-04-10 14:22:01.851,-0.0015601742,-0.00025203614,-0.0021798476
68,2023-04-10 14:22:01.869,-0.0010275419,-0.0018499328,-0.0011145831
69,2023-04-10 14:22:01.890,0.0021682514,-0.0039804615,0.00048331358
70,2023-04-10 14:22:01.918,0.00057035475,-0.0039804615,0.0020812103
71,2023-04-10 14:22:01.926,0.001102987,0.00028059608,-4.9318653e-05
72,2023-04-10 14:22:01.945,0.0027008837,0.0018784928,-0.0016472153
73,2023-04-10 14:22:01.965,0.001102987,-0.00025203614,-4.9318653e-05
74,2023-04-10 14:22:01.985,-0.0004949097,-0.0018499328,-4.9318653e-05
75,2023-04-10 14:22:02.006,-0.0010275419,-0.00025203614,-0.0005819509
76,2023-04-10 14:22:02.027,-0.0010275419,0.0018784928,0.0010159458
77,2023-04-10 14:22:02.046,-0.0004949097,0.00028059608,0.0020812103
78,2023-04-10 14:22:02.070,-0.0015601742,0.00028059608,0.003679107
79,2023-04-10 14:22:02.089,3.7722522e-05,0.0013458605,0.003679107
80,2023-04-10 14:22:02.109,0.001102987,0.00028059608,0.0031464747
81,2023-04-10 14:22:02.130,0.0021682514,-0.0013173006,0.0031464747
82,2023-04-10 14:22:02.148,0.0021682514,-0.0018499328,0.003679107
83,2023-04-10 14:22:02.169,0.00057035475,-0.0034478295,0.0047443714
84,2023-04-10 14:22:02.187,-0.0010275419,-0.0013173006,0.006874901
85,2023-04-10 14:22:02.212,-0.0010275419,0.00028059608,0.009005429
86,2023-04-10 14:22:02.231,-0.0010275419,-0.0007846684,0.010603325
87,2023-04-10 14:22:02.249,0.001102987,-0.0013173006,0.011135958
88,2023-04-10 14:22:02.272,0.0027008837,-0.0007846684,0.011135958
89,2023-04-10 14:22:02.292,0.0016356192,0.0013458605,0.006342268
90,2023-04-10 14:22:02.315,0.0027008837,0.0029437572,0.0047443714
91,2023-04-10 14:22:02.328,0.00429878,-0.0039804615,0.0074075325
92,2023-04-10 14:22:02.351,0.0037661481,-0.007176255,0.0047443714
93,2023-04-10 14:22:02.366,0.003233516,-0.0007846684,0.0010159458
94,2023-04-10 14:22:02.390,-0.0004949097,0.0061395504,0.0031464747
95,2023-04-10 14:22:02.407,-0.0026254386,0.002411125,0.0010159458
96,2023-04-10 14:22:02.432,0.00429878,-0.0007846684,-0.0027124798
97,2023-04-10 14:22:02.451,0.006429309,-0.0039804615,-0.0043103765
98,2023-04-10 14:22:02.471,0.0053640446,-0.005045726,-0.0048430087
99,2023-04-10 14:22:02.495,0.004831413,-0.002382565,-0.0064409054
100,2023-04-10 14:22:02.507,0.00057035475,0.00028059608,-0.00750617
101,2023-04-10 14:22:02.529,-0.0020928064,0.00028059608,-0.0064409054
102,2023-04-10 14:22:02.545,-0.0010275419,0.0008132283,-0.0064409054
103,2023-04-10 14:22:02.571,0.00057035475,0.00028059608,-0.0069735376
104,2023-04-10 14:22:02.588,0.0016356192,0.00028059608,-0.00750617
105,2023-04-10 14:22:02.610,0.0037661481,0.0008132283,-0.00750617
106,2023-04-10 14:22:02.629,0.002165927,0.0013416107,-0.005904953
107,2023-04-10 14:22:02.648,0.0026985593,0.0013416107,-0.0048396885
108,2023-04-10 14:22:02.671,0.0026985593,0.00080897845,-0.005904953
109,2023-04-10 14:22:02.686,0.0005680304,-0.000256286,-0.0069702175
110,2023-04-10 14:22:02.710,0.0026985593,-0.0013215505,-0.008568114
111,2023-04-10 14:22:02.731,0.0026985593,-0.002386815,-0.009100746
112,2023-04-10 14:22:02.751,0.0032311915,-0.00078891823,-0.010698643
113,2023-04-10 14:22:02.767,0.002165927,0.0018742429,-0.009633379
114,2023-04-10 14:22:02.789,0.0026985593,0.0013416107,-0.0075028497
115,2023-04-10 14:22:02.807,0.0016332949,-0.000256286,-0.006437585
