,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
0,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
1,2023-05-12 14:30:24.319000,-0.003594217,2.8112205e-05,-0.0022550607
2,2023-05-12 14:30:24.336000,-0.0025289524,0.0010933767,0.00094073254
3,2023-05-12 14:30:24.351000,-0.0025289524,2.8112205e-05,0.00094073254
4,2023-05-12 14:30:24.384000,-0.0046594813,-0.0015697845,-0.00012453191
5,2023-05-12 14:30:24.407000,-0.0051921136,-0.004232946,-0.00065716414
6,2023-05-12 14:30:24.416000,-0.0030615847,-0.0068961065,-0.0011897964
7,2023-05-12 14:30:24.432000,-0.0030615847,-0.009026635,-0.0017224286
8,2023-05-12 14:30:24.465000,-0.0030615847,-0.007428739,-0.0017224286
9,2023-05-12 14:30:24.483000,-0.0019963202,-0.0047655776,-0.002787693
10,2023-05-12 14:30:24.498000,-0.0019963202,-0.0015697845,-0.0043855896
11,2023-05-12 14:30:24.516000,0.0001342087,2.8112205e-05,-0.0043855896
12,2023-05-12 14:30:24.535000,0.00066684093,0.00056074443,-0.004918222
13,2023-05-12 14:30:24.548000,0.0022647376,0.0021586411,-0.0059834863
14,2023-05-12 14:30:24.573000,0.0011994732,0.0016260089,-0.0043855896
15,2023-05-12 14:30:24.589000,0.0022647376,0.0016260089,-0.002787693
16,2023-05-12 14:30:24.617000,0.003330002,0.0032239056,-0.0022550607
17,2023-05-12 14:30:24.631000,0.0022647376,0.0016260089,-0.0017224286
18,2023-05-12 14:30:24.650000,0.0022647376,0.0021586411,-0.00012453191
19,2023-05-12 14:30:24.671000,0.0043952665,0.0037565378,-0.00012453191
20,2023-05-12 14:30:24.699000,0.0038626343,0.00428917,-0.00065716414
21,2023-05-12 14:30:24.717000,0.0027973698,0.0032239056,-0.00065716414
22,2023-05-12 14:30:24.732000,0.0038626343,0.0021586411,0.00094073254
23,2023-05-12 14:30:24.749000,0.0038626343,0.0037565378,0.00094073254
24,2023-05-12 14:30:24.766000,0.0022647376,0.0032239056,0.0014733648
25,2023-05-12 14:30:24.799000,0.0001342087,0.0026912733,0.0014733648
26,2023-05-12 14:30:24.814000,-0.00039842352,0.0026912733,0.0014733648
27,2023-05-12 14:30:24.833000,-0.0019963202,0.0026912733,0.0025386293
28,2023-05-12 14:30:24.855000,0.0011994732,0.0048218025,0.0030712616
29,2023-05-12 14:30:24.881000,0.0022647376,0.00428917,0.0025386293
30,2023-05-12 14:30:24.899000,0.0017321054,0.0016260089,0.0036038938
31,2023-05-12 14:30:24.917000,0.003330002,0.0016260089,0.0046691583
32,2023-05-12 14:30:24.933000,0.0049278988,0.0021586411,0.0036038938
33,2023-05-12 14:30:24.948000,0.0065257954,0.00428917,0.0036038938
34,2023-05-12 14:30:24.966000,0.007058428,0.0048218025,0.0014733648
35,2023-05-12 14:30:24.997000,0.005460531,-0.0015697845,0.0030712616
36,2023-05-12 14:30:25.017000,0.00066684093,-0.0015697845,0.0062670545
37,2023-05-12 14:30:25.039000,-0.0025289524,0.0026912733,0.006799687
