,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
0,00:22:45.700000,-0.2084524,-0.0767517,-0.0250803
1,00:22:45.700000,-0.2441388,-0.0836759,-0.0527772
2,00:22:45.700000,-0.281423,-0.0826107,-0.0810067
3,00:22:45.700000,-0.3496,-0.0916654,-0.0953878
4,00:22:45.700000,-0.4252337,-0.1151012,-0.1033772
5,00:22:45.800000,-0.4737033,-0.134276,-0.1113667
6,00:22:45.800000,-0.4806275,-0.118297,-0.122552
7,00:22:45.800000,-0.4502674,-0.0804801,-0.1358678
8,00:22:45.800000,-0.4017979,-0.0522506,-0.1332046
9,00:22:45.800000,-0.3432084,-0.0453264,-0.1140299
10,00:22:45.900000,-0.2617156,-0.0405327,-0.0895288
11,00:22:45.900000,-0.1882124,0.00687155,-0.0639625
12,00:22:45.900000,-0.1567871,0.0952885,-0.0453203
13,00:22:45.900000,-0.1115134,0.11020221,-0.0256129
14,00:22:45.900000,-0.0262922,0.08410323,-0.0117645
15,00:22:46,0.04827632,0.08729902,-0.0133624
16,00:22:46,0.07171214,0.13097486,-0.0266782
17,00:22:46,0.09142471,0.16825992,-0.0325321
18,00:22:46,0.16119954,0.18370625,-0.0277384
19,00:22:46,0.2549428,0.20714207,-0.0053678
20,00:22:46.100000,0.29808602,0.20288102,0.04469959
21,00:22:46.100000,0.27518284,0.19648942,0.08358175
22,00:22:46.100000,0.24215963,0.23483895,0.10701756
23,00:22:46.100000,0.22458278,0.2849064,0.12672496
24,00:22:46.100000,0.2597365,0.37172544,0.13684496
25,00:22:46.200000,0.3902314,0.4601424,0.14749761
26,00:22:46.200000,0.5713264,0.5288519,0.16827027
27,00:22:46.200000,0.6496233,0.44735923,0.20981558
28,00:22:46.200000,0.5649348,0.20447892,0.21301137
29,00:22:46.200000,0.4381683,0.15973781,0.18105344
30,00:22:46.300000,0.41899353,0.33337593,0.18265134
31,00:22:46.300000,0.5244547,0.47931716,0.19330399
32,00:22:46.300000,0.5830443,0.46866453,0.19756503
33,00:22:46.300000,0.53936845,0.31739697,0.17679238
34,00:22:46.300000,0.37798086,0.12085566,0.13524707
35,00:22:46.400000,0.17185219,0.06066822,0.10968073
36,00:22:46.400000,0.04561834,0.07451666,0.12512705
37,00:22:46.400000,0.00513829,0.09582195,0.10808282
38,00:22:46.400000,0.00780145,0.14109568,0.04416696
39,00:22:46.400000,0.03975939,0.20341365,-0.0085636
40,00:22:46.500000,0.04774887,0.23164316,0.0068827
41,00:22:46.500000,0.00567092,0.20873997,0.04683012
42,00:22:46.500000,-0.0454582,0.14109625,0.07186732
43,00:22:46.500000,-0.0523824,0.0659951,0.09263998
44,00:22:46.500000,-0.0161634,-0.0570429,0.07879154
45,00:22:46.600000,0.08024301,-0.1529167,0.05269256
46,00:22:46.600000,0.18410629,-0.1443946,0.10116208
47,00:22:46.600000,0.23736951,-0.1896684,0.13418528
48,00:22:46.600000,0.16706206,-0.2775527,0.215678
49,00:22:46.600000,0.17558417,-0.4160371,0.31101918
50,00:22:46.700000,0.51433825,-0.8826229,0.33552027
51,00:22:46.700000,0.9457704,-1.293815,0.14164212
52,00:22:46.700000,0.9921094,-0.6242963,-0.3382595
53,00:22:46.700000,0.40142024,0.94643617,-0.2301352
54,00:22:46.800000,-0.1993889,0.81807184,0.07080205
55,00:22:46.800000,-0.2952627,0.00101397,0.07399784
56,00:22:46.800000,0.01792503,-0.2908685,-0.026137
57,00:22:46.800000,0.22298844,0.03776559,-0.1358593
58,00:22:46.800000,-0.0374687,0.17571734,-0.1885899
59,00:22:46.900000,-0.4965977,0.00207923,-0.1379898
60,00:22:46.900000,-0.590341,-0.2024515,-0.0266696
61,00:22:46.900000,-0.3431996,-0.24666,0.04363781
62,00:22:46.900000,-0.1322773,-0.0506514,-0.0176149
63,00:22:46.900000,-0.1887363,0.13150887,-0.1422509
64,00:22:46.900000,-0.3740923,0.10647515,-0.1790025
65,00:22:47,-0.4545198,-0.0660977,-0.1209456
66,00:22:47,-0.3799513,-0.1838094,-0.0612907
67,00:22:47,-0.2057748,-0.1262842,-0.0149462
68,00:22:47,-0.0869978,0.01752646,0.00369593
69,00:22:47.100000,-0.1354674,0.07877916,0.01062015
70,00:22:47.100000,-0.202579,0.07558337,0.00529382
71,00:22:47.100000,-0.15624,0.06066966,0.00476119
