,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
0,2023-04-08 16:51:48.626,-0.11798319,0.021161554,-0.0022936324
1,2023-04-08 16:51:48.642,-0.101471595,0.05525002,0.006228483
2,2023-04-08 16:51:48.665,-0.22717279,0.053652123,0.019544289
3,2023-04-08 16:51:48.681,-0.2916213,0.049391065,0.022740081
4,2023-04-08 16:51:48.704,-0.26285917,0.03447736,0.01741376
5,2023-04-08 16:51:48.723,-0.24315175,0.024357347,0.014217966
6,2023-04-08 16:51:48.744,-0.25167388,0.006780483,0.013685335
7,2023-04-08 16:51:48.764,-0.23729281,0.011041541,0.010489541
8,2023-04-08 16:51:48.782,-0.21332435,0.02488998,0.006228483
9,2023-04-08 16:51:48.801,-0.20373698,0.04086895,0.011022174
10,2023-04-08 16:51:48.820,-0.18030116,0.04353211,0.014750599
11,2023-04-08 16:51:48.838,-0.12597267,0.02275945,0.01262007
12,2023-04-08 16:51:48.860,-0.08229683,0.01317207,0.00782638
13,2023-04-08 16:51:48.883,-0.051404163,0.0051825866,0.005695851
14,2023-04-08 16:51:48.902,0.0029243224,0.0025194255,0.00303269
15,2023-04-08 16:51:48.921,0.05299175,0.0051825866,0.0003695289
16,2023-04-08 16:51:48.946,0.05991597,-0.011861645,0.0025000577
17,2023-04-08 16:51:48.956,0.05725281,-0.01559007,0.009956909
18,2023-04-08 16:51:48.983,0.085482314,-0.0038721613,0.015815863
19,2023-04-08 16:51:48.999,0.109450765,-0.003339529,0.020076921
20,2023-04-08 16:51:49.021,0.089743376,-0.0006763678,0.0296643
21,2023-04-08 16:51:49.039,0.085482314,0.006780483,0.032327462
22,2023-04-08 16:51:49.063,0.1248971,0.006247851,0.02913167
23,2023-04-08 16:51:49.084,0.13927817,0.005715219,0.028599037
24,2023-04-08 16:51:49.100,0.11477709,0.023824714,0.03179483
25,2023-04-08 16:51:49.120,0.09826549,0.039803684,0.03712115
26,2023-04-08 16:51:49.135,0.08708022,0.05098896,0.045110635
27,2023-04-08 16:51:49.160,0.050861225,0.05631528,0.06002434
28,2023-04-08 16:51:49.175,0.006652748,0.063772134,0.07280751
29,2023-04-08 16:51:49.198,-0.038620993,0.071761616,0.08026437
30,2023-04-08 16:51:49.221,-0.084427364,0.036075257,0.082927525
31,2023-04-08 16:51:49.238,-0.079633676,0.047260534,0.09038438
32,2023-04-08 16:51:49.259,0.013044335,0.08241426,0.096775964
33,2023-04-08 16:51:49.273,0.09933075,0.064837396,0.08931912
34,2023-04-08 16:51:49.295,0.12756027,0.042999476,0.06535067
35,2023-04-08 16:51:49.313,0.14194134,0.006247851,0.024870612
36,2023-04-08 16:51:49.338,0.1493982,-0.045950107,-0.013478909
37,2023-04-08 16:51:49.354,0.14833292,-0.06512486,-0.03691473
38,2023-04-08 16:51:49.376,0.17869297,-0.03742799,-0.04490421
39,2023-04-08 16:51:49.398,0.22290143,-0.054472223,-0.060350545
40,2023-04-08 16:51:49.415,0.25006565,-0.079505935,-0.08059057
41,2023-04-08 16:51:49.435,0.26817515,-0.058733277,-0.088047415
42,2023-04-08 16:51:49.449,0.28681728,-0.028373243,-0.08325373
43,2023-04-08 16:51:49.473,0.28308886,-0.012394277,-0.0630137
44,2023-04-08 16:51:49.492,0.26444674,0.014769966,-0.039045256
45,2023-04-08 16:51:49.514,0.22343408,0.038205788,-0.017207336
46,2023-04-08 16:51:49.533,0.14300661,0.037673153,0.0014347933
47,2023-04-08 16:51:49.554,0.05725281,0.07389215,0.024337979
48,2023-04-08 16:51:49.583,-0.02157676,0.102654286,0.044578005
49,2023-04-08 16:51:49.587,-0.09614527,0.089871116,0.05789381
50,2023-04-08 16:51:49.613,-0.09401474,0.07762057,0.07387278
51,2023-04-08 16:51:49.629,-0.025305185,0.08347952,0.08612332
52,2023-04-08 16:51:49.650,0.03541489,0.045662638,0.07973173
53,2023-04-08 16:51:49.670,0.13981082,0.021161554,0.058959074
54,2023-04-08 16:51:49.692,0.30812258,0.02968367,0.03658852
