,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
0,2023-04-29 13:39:28.856,0.015642827,-0.015437963,-0.0055252137
1,2023-04-29 13:39:28.885,0.014044931,-0.013840065,-0.0017967878
2,2023-04-29 13:39:28.902,0.013512298,-0.009046377,0.0008663733
3,2023-04-29 13:39:28.918,0.012979667,-0.004785319,0.0019316378
4,2023-04-29 13:39:28.940,0.013512298,-0.006383215,0.00246427
5,2023-04-29 13:39:28.965,0.015110196,-0.0021221575,0.005127431
6,2023-04-29 13:39:28.987,0.009251241,0.010661016,0.010986386
7,2023-04-29 13:39:29.007,0.003924919,0.018650498,0.012584283
8,2023-04-29 13:39:29.027,-0.0019340357,0.024509454,0.013649547
9,2023-04-29 13:39:29.043,-0.012586679,0.02823788,0.014714812
10,2023-04-29 13:39:29.069,-0.021108795,0.022911556,0.013649547
11,2023-04-29 13:39:29.085,-0.021641428,0.014389441,0.014714812
12,2023-04-29 13:39:29.107,-0.01738037,0.0032041648,0.015780075
13,2023-04-29 13:39:29.124,-0.014184577,-0.0053179506,0.011519018
14,2023-04-29 13:39:29.137,-0.0077929907,-0.003187422,0.008855857
15,2023-04-29 13:39:29.158,-0.0067277253,-0.007981111,0.009388489
16,2023-04-29 13:39:29.185,-0.00992352,-0.012774802,0.010453753
17,2023-04-29 13:39:29.204,-0.014184577,-0.011176906,0.0077905925
18,2023-04-29 13:39:29.221,-0.018445635,-0.010644273,0.0019316378
19,2023-04-29 13:39:29.239,-0.018445635,-0.017568493,-0.0012641556
20,2023-04-29 13:39:29.257,-0.01471721,-0.020764286,-0.0007315234
21,2023-04-29 13:39:29.288,-0.010456151,-0.023427447,0.00246427
22,2023-04-29 13:39:29.302,-0.0029993001,-0.021829551,0.00246427
23,2023-04-29 13:39:29.319,0.004457551,-0.01916639,0.00033374107
24,2023-04-29 13:39:29.340,0.0017943899,-0.009579008,-0.00019889115
25,2023-04-29 13:39:29.369,0.0028596544,-0.001056893,0.00033374107
26,2023-04-29 13:39:29.385,0.00658808,0.0021389003,0.0040621664
27,2023-04-29 13:39:29.402,0.008718609,0.009595752,0.0077905925
28,2023-04-29 13:39:29.421,0.009251241,0.012258912,0.010986386
29,2023-04-29 13:39:29.445,0.007120712,0.014922074,0.010986386
30,2023-04-29 13:39:29.463,0.0033922866,0.017052602,0.008855857
31,2023-04-29 13:39:29.494,0.0023270221,0.015987338,0.006725328
32,2023-04-29 13:39:29.525,0.0023270221,0.013324178,0.008855857
33,2023-04-29 13:39:29.539,0.0012617577,0.015454707,0.014182179
34,2023-04-29 13:39:29.558,-0.002466668,0.019715764,0.015780075
35,2023-04-29 13:39:29.568,-0.008858254,0.019183131,0.011519018
36,2023-04-29 13:39:29.584,-0.008858254,0.018650498,0.0077905925
37,2023-04-29 13:39:29.603,-0.002466668,0.02131366,0.0056600636
38,2023-04-29 13:39:29.636,0.0012617577,0.022378923,0.00725796
39,2023-04-29 13:39:29.651,-0.0014014035,0.020781027,0.008855857
40,2023-04-29 13:39:29.670,-0.0067277253,0.025042085,0.009388489
41,2023-04-29 13:39:29.687,-0.012586679,0.031966306,0.013116915
42,2023-04-29 13:39:29.704,-0.011521416,0.030901039,0.014714812
