,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
0,2023-03-27 17:21:23.847,0.044515446,-0.17291361,0.020940222
1,2023-03-27 17:21:23.869,0.10044183,-0.061060846,0.020407591
2,2023-03-27 17:21:23.889,0.11269237,0.004985552,0.022005487
3,2023-03-27 17:21:23.912,0.065288104,-0.0072649894,0.0156139
4,2023-03-27 17:21:23.933,0.04558071,-0.00992815,0.023603383
5,2023-03-27 17:21:23.948,0.01628594,0.04067191,0.030527603
6,2023-03-27 17:21:23.971,0.015753306,0.050791923,0.016679164
7,2023-03-27 17:21:23.994,0.0503744,-0.030700807,0.0038959903
8,2023-03-27 17:21:24.010,0.047178607,-0.054136626,0.0038959903
9,2023-03-27 17:21:24.030,0.01628594,-0.015787106,0.0118854735
10,2023-03-27 17:21:24.056,0.020546997,-0.0030039316,0.0156139
11,2023-03-27 17:21:24.072,0.049309134,-0.0109934155,0.01774443
12,2023-03-27 17:21:24.094,0.056233354,-0.0051344605,0.0118854735
13,2023-03-27 17:21:24.110,0.034395434,-0.031233441,0.007091784
14,2023-03-27 17:21:24.132,0.017351205,-0.049342934,0.011352842
15,2023-03-27 17:21:24.155,0.020014366,-0.025907118,0.022005487
16,2023-03-27 17:21:24.174,0.028536482,0.03108453,0.02520128
17,2023-03-27 17:21:24.196,0.020546997,0.057716142,0.01774443
18,2023-03-27 17:21:24.213,0.013090147,0.0140403,-0.0040934933
19,2023-03-27 17:21:24.233,0.030134378,-0.07171349,-0.015811402
20,2023-03-27 17:21:24.250,0.07221232,-0.094616674,0.0038959903
21,2023-03-27 17:21:24.272,0.104170255,0.042269807,0.051832892
22,2023-03-27 17:21:24.296,0.008829088,0.20152685,0.05875711
23,2023-03-27 17:21:24.314,-0.032716226,0.11204463,0.02307075
24,2023-03-27 17:21:24.334,0.055700723,-0.18942522,-0.0062240222
25,2023-03-27 17:21:24.353,0.108963944,-0.28103793,-0.021137724
26,2023-03-27 17:21:24.377,0.06528515,-0.034963194,-0.0051624766
27,2023-03-27 17:21:24.398,-0.0396434,0.07795484,0.007088065
28,2023-03-27 17:21:24.415,-0.0694708,-0.06958429,0.010283858
29,2023-03-27 17:21:24.434,-0.027392859,-0.15853387,-0.00036878628
30,2023-03-27 17:21:24.453,0.045577757,-0.08556325,0.0006964782
31,2023-03-27 17:21:24.477,0.1323968,0.05451902,0.020936502
32,2023-03-27 17:21:24.494,0.13985366,0.16370863,0.032654412
33,2023-03-27 17:21:24.517,0.04824092,0.14240333,0.022534398
34,2023-03-27 17:21:24.538,-0.02526233,0.04812743,0.010283858
35,2023-03-27 17:21:24.559,-0.0231318,0.008712649,0.0017617426
36,2023-03-27 17:21:24.577,-0.0066202017,0.009245281,-0.0030319474
37,2023-03-27 17:21:24.594,-0.013011788,0.017767398,0.0033596393
38,2023-03-27 17:21:24.617,0.004032443,-0.017918961,0.00016384595
39,2023-03-27 17:21:24.642,0.029066157,-0.13509806,-0.004629844
40,2023-03-27 17:21:24.660,0.03172932,-0.13722858,0.016142813
41,2023-03-27 17:21:24.680,0.04184933,-0.051474795,0.04650285
42,2023-03-27 17:21:24.697,0.02746826,0.036409523,0.05342707
43,2023-03-27 17:21:24.720,-0.0028917762,0.04280111,0.028925987
44,2023-03-27 17:21:24.741,-0.004489673,-0.016853698,-0.011554063
45,2023-03-27 17:21:24.761,0.0077608684,0.010310546,-0.029130926
46,2023-03-27 17:21:24.781,-0.021533905,0.08647696,-0.027000397
47,2023-03-27 17:21:24.800,-0.047632884,0.11257593,-0.024869869
48,2023-03-27 17:21:24.820,-0.063079216,0.083813794,-0.023271972
49,2023-03-27 17:21:24.839,-0.04923078,0.0673022,-0.02273934
50,2023-03-27 17:21:24.860,-0.04869815,0.034811627,-0.028065663
51,2023-03-27 17:21:24.889,-0.054018036,-0.0077960584,-0.034981787
52,2023-03-27 17:21:24.897,-0.02791906,0.018835552,-0.02592704
53,2023-03-27 17:21:24.915,0.0045715068,0.08221879,-0.007817543
54,2023-03-27 17:21:24.938,0.008299932,0.09926302,-0.006219647
55,2023-03-27 17:21:24.957,-0.034310646,0.06730509,-0.013143866
56,2023-03-27 17:21:24.977,-0.11260758,-0.00087184017,-0.026992302
57,2023-03-27 17:21:24.997,-0.12539075,-0.015785543,-0.02592704
58,2023-03-27 17:21:25.020,-0.06360542,0.052924015,-0.0088828085
59,2023-03-27 17:21:25.045,-0.014070621,0.04706506,0.0060308944
60,2023-03-27 17:21:25.063,-0.030582221,-0.0077960584,0.013487746
61,2023-03-27 17:21:25.082,-0.059876993,-0.034427673,0.019879334
62,2023-03-27 17:21:25.106,-0.047093816,-0.032829776,0.011357217
63,2023-03-27 17:21:25.124,-0.02046221,-0.056798227,-0.0035564858
64,2023-03-27 17:21:25.149,-0.056681197,-0.09195195,-0.012078601
65,2023-03-27 17:21:25.167,-0.082780175,-0.0530698,-0.0067522796
66,2023-03-27 17:21:25.183,-0.048691716,0.021498714,0.00975932
67,2023-03-27 17:21:25.207,-0.010342196,0.06304403,0.015618275
68,2023-03-27 17:21:25.226,-0.0050158734,0.045999795,0.012422481
69,2023-03-27 17:21:25.249,-0.011940092,0.032151356,0.013487746
70,2023-03-27 17:21:25.265,-0.0034179767,0.048662957,0.019879334
71,2023-03-27 17:21:25.289,0.0024409778,0.056119807,0.0086940555
72,2023-03-27 17:21:25.307,-0.02046221,0.06464192,-0.0030238535
73,2023-03-27 17:21:25.330,-0.036973804,0.0593156,0.0017698365
74,2023-03-27 17:21:25.348,-0.026321163,0.06357666,0.010824584
75,2023-03-27 17:21:25.369,-0.0012874478,0.07849036,0.010291952
76,2023-03-27 17:21:25.392,0.0061633196,0.07262868,-0.0078251995
