,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
0,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
1,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
2,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
3,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
4,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
5,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
6,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
7,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
8,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
9,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
10,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
11,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
12,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
13,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
14,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
15,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
16,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
17,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
18,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
19,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
20,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
21,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
22,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
23,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
24,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
25,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
26,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
27,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
28,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
29,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
30,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
31,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
32,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
33,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
34,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
35,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
36,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
37,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
38,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
39,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
40,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
41,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
42,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
43,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
44,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
45,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
46,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
47,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
48,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
49,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
50,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
51,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
52,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
53,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
54,2023-04-01 15:00:02.952,0.27785578,-0.015445337,0.02816195
