,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
0,w_gyroscope_time,label,p_gyroscope_x,w_gyroscope_z
1,2023-05-25 12:37:06.620000,,0.110026106,0.07693
2,2023-05-25 12:37:06.665000,,0.014684942,0.5458367
3,2023-05-25 12:37:06.668000,,-0.04763303,0.7485411
4,2023-05-25 12:37:06.669000,,-0.07319938,0.31993112
5,2023-05-25 12:37:06.709000,,-0.07106885,0.051286668
6,2023-05-25 12:37:06.711000,,-0.079058334,0.37976557
7,2023-05-25 12:37:06.756000,,-0.10462468,0.38953447
8,2023-05-25 12:37:06.756000,,-0.11953838,0.20026223
9,2023-05-25 12:37:06.759000,,-0.11421206,0.27230778
10,2023-05-25 12:37:06.801000,,-0.09450467,0.5104245
11,2023-05-25 12:37:06.802000,,-0.07479728,0.68504333
12,2023-05-25 12:37:06.847000,,-0.063612,0.8962956
13,2023-05-25 12:37:06.848000,,-0.055622514,1.21989
14,2023-05-25 12:37:06.888000,,-0.051361453,1.4787656
15,2023-05-25 12:37:06.890000,,-0.051894087,1.6497211
16,2023-05-25 12:37:06.935000,,-0.058285672,1.7999178
17,2023-05-25 12:37:06.935000,,-0.06787306,1.9147023
18,2023-05-25 12:37:06.936000,,-0.09450467,2.1027534
19,2023-05-25 12:37:06.981000,,-0.10622258,2.316448
20,2023-05-25 12:37:06.982000,,-0.07959097,2.4348958
21,2023-05-25 12:37:07.025000,,-0.05775304,2.4507701
22,2023-05-25 12:37:07.071000,,-0.05508988,2.578987
23,2023-05-25 12:37:07.072000,,-0.060416203,2.7255201
24,2023-05-25 12:37:07.073000,,-0.06467726,2.79146
25,2023-05-25 12:37:07.112000,,-0.067340426,2.8085556
26,2023-05-25 12:37:07.114000,,-0.07373201,2.8915913
27,2023-05-25 12:37:07.162000,,-0.08172149,3.0845268
28,2023-05-25 12:37:07.165000,,-0.08544992,3.2066379
29,2023-05-25 12:37:07.166000,,-0.08331939,3.2481556
30,2023-05-25 12:37:07.213000,,-0.07053622,3.250598
31,2023-05-25 12:37:07.215000,,-0.056155145,3.2811258
32,2023-05-25 12:37:07.215000,,-0.04124144,3.2970002
33,2023-05-25 12:37:07.245000,,-0.018870888,3.229839
34,2023-05-25 12:37:07.246000,,0.00722809,3.2872312
35,2023-05-25 12:37:07.290000,,0.0354576,3.3983524
36,2023-05-25 12:37:07.292000,,0.051436566,3.3543923
37,2023-05-25 12:37:07.338000,,0.046642873,3.273799
38,2023-05-25 12:37:07.338000,,0.04078392,3.0808635
39,2023-05-25 12:37:07.339000,,0.050903935,2.8476312
40,2023-05-25 12:37:07.390000,,0.05942605,2.669349
41,2023-05-25 12:37:07.391000,,-0.0028919224,2.5838711
42,2023-05-25 12:37:07.427000,,-0.11474469,2.3481967
43,2023-05-25 12:37:07.430000,,-0.21274902,2.031929
44,2023-05-25 12:37:07.472000,,-0.29743755,1.8267823
45,2023-05-25 12:37:07.474000,,-0.37147343,1.3761923
46,2023-05-25 12:37:07.475000,,-0.3640166,0.9878789
47,2023-05-25 12:37:07.518000,,-0.2883828,0.75831
48,2023-05-25 12:37:07.611000,,-0.20369427,0.5507211
49,2023-05-25 12:37:07.612000,,-0.1514963,0.40174556
50,2023-05-25 12:37:07.613000,,-0.1440343,0.3370267
51,2023-05-25 12:37:07.614000,,-0.16427432,0.38220778
52,2023-05-25 12:37:07.654000,,-0.17599224,0.46158
53,2023-05-25 12:37:07.655000,,-0.17013328,0.42250445
54,2023-05-25 12:37:07.656000,,-0.17492697,0.29306668
55,2023-05-25 12:37:07.698000,,-0.19783016,0.14897557
56,2023-05-25 12:37:07.700000,,-0.22765756,0.05006556
57,2023-05-25 12:37:07.702000,,-0.24683233,-0.06716111
58,2023-05-25 12:37:07.746000,,-0.2297881,-0.19171445
59,2023-05-25 12:37:07.747000,,-0.18984067,-0.2185789
60,2023-05-25 12:37:07.748000,,-0.13338166,-0.22468445
61,2023-05-25 12:37:07.791000,,-0.06413948,-0.25887558
62,2023-05-25 12:37:07.792000,,-0.03537733,-0.32481557
63,2023-05-25 12:37:07.831000,,-0.018333102,-0.40540892
64,2023-05-25 12:37:07.834000,,0.024810107,-0.49699223
65,2023-05-25 12:37:07.879000,,0.0759428,-0.70336
66,2023-05-25 12:37:07.883000,,0.11375969,-0.9304867
67,2023-05-25 12:37:07.927000,,0.12121654,-0.8303556
68,2023-05-25 12:37:07.928000,,0.11216179,-0.57270116
69,2023-05-25 12:37:07.929000,,0.10417231,-0.28329778
70,2023-05-25 12:37:07.969000,,0.092454396,0.0036633336
71,2023-05-25 12:37:07.971000,,0.06901858,0.017095556
72,2023-05-25 12:37:08.013000,,0.047713295,-0.04396
73,2023-05-25 12:37:08.062000,,0.041854337,-0.05372889
74,2023-05-25 12:37:08.064000,,0.041854337,-0.047623336
75,2023-05-25 12:37:08.066000,,0.044517502,-0.017095556
76,2023-05-25 12:37:08.067000,,0.034391645,0.009768889
77,2023-05-25 12:37:08.104000,,0.015216887,0.025643334
78,2023-05-25 12:37:08.107000,,0.009890564,0.019537779
79,2023-05-25 12:37:08.151000,,0.008292668,-0.06716111
80,2023-05-25 12:37:08.152000,,0.0013684481,0.0012211112
81,2023-05-25 12:37:08.155000,,-0.010882093,0.18072446
82,2023-05-25 12:37:08.195000,,-0.017806312,0.2869611
83,2023-05-25 12:37:08.196000,,-0.014610518,0.10013112
