,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z
0,w_gyroscope_time,label,p_gyroscope_x,w_gyroscope_z
1,2023-05-25 12:40:42.842000,66c0wave,0.014163991,-3.7659068
2,2023-05-25 12:45:12.669000,66c0wave,0.014163991,0.012211111
3,2023-05-25 12:40:52.881000,66c0wave,0.011495677,0.070824444
4,2023-05-25 12:41:02.485000,66c0wave,0.1233505,-3.6767657
5,2023-05-25 12:41:11.958000,66c0wave,0.04186499,3.8367312
6,2023-05-25 12:44:21.808000,,-0.005046161,0.02198
7,2023-05-25 12:44:21.811000,,-0.011437748,0.028085556
8,2023-05-25 12:44:21.859000,,-0.016764069,0.03174889
9,2023-05-25 12:44:21.861000,,-0.14242576,0.037854444
10,2023-05-25 12:44:21.863000,,-0.08436885,0.035412222
11,2023-05-25 12:44:21.901000,,-0.11845731,0.029306669
12,2023-05-25 12:44:21.903000,,-0.21060269,0.028085556
13,2023-05-25 12:44:21.943000,,-0.2888996,0.03297
14,2023-05-25 12:44:21.946000,,-0.32245544,0.04029667
15,2023-05-25 12:44:21.987000,,-0.27771434,0.045181114
16,2023-05-25 12:44:21.991000,,-0.16000263,0.046402223
17,2023-05-25 12:44:22.040000,,-0.029507726,0.04151778
18,2023-05-25 12:44:22.041000,,0.064235546,0.034191113
19,2023-05-25 12:44:22.042000,,0.05091974,0.035412222
20,2023-05-25 12:44:22.081000,,-0.03483405,0.028085556
21,2023-05-25 12:44:22.082000,,-0.11153309,0.025643334
22,2023-05-25 12:44:22.123000,,-0.0902278,0.034191113
23,2023-05-25 12:44:22.128000,,0.028000232,0.045181114
24,2023-05-25 12:44:22.129000,,0.24850997,0.04151778
25,2023-05-25 12:44:22.169000,,0.22667205,0.039075557
26,2023-05-25 12:44:22.173000,,-0.025262991,0.034191113
27,2023-05-25 12:41:11.736000,,-0.12965891,3.9612846
28,2023-05-25 12:41:11.740000,,-0.032719843,4.100491
29,2023-05-25 12:41:11.780000,,0.068480276,4.218939
30,2023-05-25 12:41:11.781000,,0.050903417,4.3483768
31,2023-05-25 12:41:11.831000,,-0.055623032,4.613358
32,2023-05-25 12:41:11.835000,,-0.14297472,5.019988
33,2023-05-25 12:41:11.865000,,-0.15575789,5.503548
34,2023-05-25 12:41:11.871000,,-0.13764839,6.00054
35,2023-05-25 12:41:11.914000,,-0.19836846,6.458457
36,2023-05-25 12:41:11.915000,,-0.4300635,5.5316334
37,2023-05-25 12:45:12.076000,,-1.044721,0.034191113
38,2023-05-25 12:45:12.117000,,-1.3861383,0.03297
39,2023-05-25 12:45:12.120000,,-0.94085777,0.029306669
40,2023-05-25 12:45:12.122000,,,0.028085556
41,2023-05-25 12:45:12.164000,,,0.03174889
42,2023-05-25 12:45:12.166000,,,0.039075557
43,2023-05-25 12:45:12.167000,,,0.046402223
44,2023-05-25 12:45:12.210000,,,0.051286668
45,2023-05-25 12:45:12.211000,,,0.048844445
46,2023-05-25 12:45:12.255000,,,0.045181114
47,2023-05-25 12:45:12.258000,,,0.042738892
48,2023-05-25 12:45:12.299000,,,0.036633335
49,2023-05-25 12:45:12.302000,,,0.036633335
50,2023-05-25 12:45:12.347000,,,0.029306669
51,2023-05-25 12:45:12.348000,,,0.025643334
52,2023-05-25 12:45:12.350000,,,0.03052778
53,2023-05-25 12:45:12.393000,,,0.029306669
54,2023-05-25 12:45:12.395000,,,0.026864445
55,2023-05-25 12:45:12.433000,,,0.025643334
56,2023-05-25 12:45:12.436000,,,0.023201112
57,2023-05-25 12:45:12.437000,,,0.02198
58,,,,
59,,,,
60,,,,
61,,,,
62,,,,
63,,,,
64,,,,
65,,,,
66,,,,
67,,,,
68,,,,
69,,,,
70,,,,
71,,,,
72,,,,
73,,,,
74,,,,
75,,,,
76,,,,
