"DataCollection__collect_uuid","DataCollection__label","DataCollection__p_accelerometer_time","DataCollection__p_accelerometer_x","DataCollection__p_accelerometer_y","DataCollection__p_accelerometer_z","DataCollection__p_gyroscope_time","DataCollection__p_gyroscope_x","DataCollection__p_gyroscope_y","DataCollection__p_gyroscope_z","DataCollection__participant_uuid","DataCollection__w_accelerometer_time","DataCollection__w_accelerometer_x","DataCollection__w_accelerometer_y","DataCollection__w_accelerometer_z","DataCollection__w_gyroscope_time","DataCollection__w_gyroscope_x","DataCollection__w_gyroscope_y","DataCollection__w_gyroscope_z"
"1d51c44d-2631-4bae-b446-ab27450d3d9a","00b0jacket","2023-03-27 17:14:53.341","1.8441651","-9.153765","-0.43589357","2023-03-27 17:14:58.309","-0.0028794343","-0.15426727","0.01988677","00b0ed5b-d450-4be9-a801-f708cc9a1d84","2023-03-27 17:14:53.37","4.0271206","-10.947164","2.6344976","","","",""
"","","2023-03-27 17:14:53.644","1.9208057","-9.057964","-0.27303225","2023-03-27 17:14:58.332","0.017893221","-0.1516041","0.018821504","","2023-03-27 17:14:53.373","3.9074793","-12.921243","2.6608188","","","",""
"","","2023-03-27 17:14:53.644","1.710044","-9.057964","-0.2682422","2023-03-27 17:14:58.35","0.03174166","-0.14041883","0.021484666","","2023-03-27 17:14:53.419","2.6153553","-11.112268","-1.0911272","","","",""
"","","2023-03-27 17:14:53.644","1.6573536","-9.105865","-0.2778223","2023-03-27 17:14:58.391","0.015762694","-0.28422952","0.0060383314","","2023-03-27 17:14:53.422","3.2566316","-10.236495","-2.4119651","","","",""
"","","2023-03-27 17:14:53.644","1.8058448","-9.096285","-0.2682422","2023-03-27 17:14:58.416","0.016827958","-0.21658523","0.013495184","","2023-03-27 17:14:53.467","3.2685957","-10.320244","-2.900101","","","",""
"","","2023-03-27 17:14:53.644","2.1315675","-9.144185","-0.18681154","2023-03-27 17:14:58.431","0.0056426814","-0.14414726","0.014027815","","2023-03-27 17:14:53.515","3.2877383","-10.533205","-3.7663028","","","",""
"","","2023-03-27 17:14:53.644","2.42855","-9.148975","-0.33530274","2023-03-27 17:14:58.476","-0.032706838","-0.052534513","0.0055056997","","2023-03-27 17:14:53.564","3.1944182","-9.090333","-4.065406","","","",""
"","","2023-03-27 17:14:53.644","2.5530908","-9.034014","-0.48379397","2023-03-27 17:14:58.551","-0.030576311","-0.199541","0.014027815","","2023-03-27 17:14:53.565","4.2592244","-7.7312098","-4.5655055","","","",""
"","","2023-03-27 17:14:53.644","2.692002","-8.938213","-0.6849756","2023-03-27 17:14:58.598","-0.024717357","-0.22563998","0.00017937715","","2023-03-27 17:14:53.616","5.4891353","-5.0847483","-1.8831514","","","",""
"","","2023-03-27 17:14:53.644","2.9219239","-8.8951025","-0.8382569","2023-03-27 17:14:58.636","-0.06146898","-0.256","0.0039078025","","2023-03-27 17:14:53.618","3.9888353","-8.432307","-0.51445687","","","",""
