"DataCollection__collect_uuid","DataCollection__label","DataCollection__p_accelerometer_time","DataCollection__p_accelerometer_x","DataCollection__p_accelerometer_y","DataCollection__p_accelerometer_z","DataCollection__p_gyroscope_time","DataCollection__p_gyroscope_x","DataCollection__p_gyroscope_y","DataCollection__p_gyroscope_z","DataCollection__participant_uuid","DataCollection__w_accelerometer_time","DataCollection__w_accelerometer_x","DataCollection__w_accelerometer_y","DataCollection__w_accelerometer_z","DataCollection__w_gyroscope_time","DataCollection__w_gyroscope_x","DataCollection__w_gyroscope_y","DataCollection__w_gyroscope_z"
"9a1d054f-1fa5-4461-8192-f1d9ebba36cd","00b0washhand","2023-03-27 17:24:48.731","2.9410841","1.8058448","9.5561285","2023-03-27 17:24:48.551","0.03919521","-0.03708966","0.03799211","00b0ed5b-d450-4be9-a801-f708cc9a1d84","2023-03-27 17:24:48.556","6.233303","-1.2897314","5.8337016","2023-03-27 17:24:48.554","5.3802156","-0.5580478","-0.46524334"
"","","2023-03-27 17:24:48.731","3.0416749","1.705254","9.498648","2023-03-27 17:24:48.731","0.035466786","-0.014719106","0.042253166","","2023-03-27 17:24:48.557","7.8604226","0.9236295","4.6755753","2023-03-27 17:24:48.557","2.6681278","-0.26620224","-1.0403867"
"","","2023-03-27 17:24:48.731","3.0991554","1.6717237","9.4507475","2023-03-27 17:24:48.731","0.018955184","-0.010990681","0.0262742","","2023-03-27 17:24:48.603","6.8745794","-1.820938","5.3407803","2023-03-27 17:24:48.557","0.23689556","0.26376","-0.39686114"
"","","2023-03-27 17:24:48.731","3.0943654","1.7387843","9.489068","2023-03-27 17:24:48.731","0.0035088498","-0.0067296233","-0.009412159","","2023-03-27 17:24:48.603","5.4460645","-0.4881358","6.948757","2023-03-27 17:24:48.558","-0.19537778","0.88896894","-0.11234222"
"","","2023-03-27 17:24:48.731","3.0033545","1.8058448","9.551338","2023-03-27 17:24:48.731","-0.014600646","0.0151082985","-0.039772198","","2023-03-27 17:24:48.605","2.184647","-4.6731825","13.098311","2023-03-27 17:24:48.603","0.46158","1.3029256","-0.16973445"
"","","2023-03-27 17:24:48.731","2.9219239","1.8489552","9.632769","2023-03-27 17:24:48.731","-0.030579614","0.021499885","-0.046163782","","2023-03-27 17:24:48.653","4.790431","-1.1653047","7.298109","2023-03-27 17:24:48.603","0.81936556","1.6106457","0.106236674"
"","","2023-03-27 17:24:48.731","2.9027638","1.8824854","9.671089","2023-03-27 17:24:48.731","-0.02738382","0.0076514473","-0.030184817","","2023-03-27 17:24:48.653","9.399008","-5.948557","9.592826","2023-03-27 17:24:48.603","0.30649891","1.8853956","0.36755446"
"","","2023-03-27 17:24:48.731","2.9889846","1.8824854","9.599238","2023-03-27 17:24:48.731","-0.009806956","-0.015251739","-0.009412159","","2023-03-27 17:24:48.701","8.047063","1.9980069","6.465407","2023-03-27 17:24:48.652","1.8792901","0.89019006","0.6557367"
"","","2023-03-27 17:24:48.731","3.1614258","1.8154249","9.532178","2023-03-27 17:24:48.731","-0.0050132656","-0.0344265","0.0070994403","","2023-03-27 17:24:48.702","7.941778","4.941179","5.639883","2023-03-27 17:24:48.652","1.7632846","1.0037534","-0.28940335"
"","","2023-03-27 17:24:48.753","3.276387","1.7435743","9.441168","2023-03-27 17:24:48.731","-0.009274324","-0.029100176","0.013491027","","2023-03-27 17:24:48.752","6.9798636","5.869594","4.6301117","2023-03-27 17:24:48.653","1.3090311","1.1405178","0.123332225"
"","","2023-03-27 17:24:48.774","3.3099172","1.6621436","9.474698","2023-03-27 17:24:48.753","-0.016198544","-0.007794887","0.014023659","","2023-03-27 17:24:48.801","5.2953167","6.0634127","3.7710886","2023-03-27 17:24:48.653","0.31138334","1.1515079","-0.45547447"
"","","2023-03-27 17:24:48.792","3.2572267","1.5184424","9.575289","2023-03-27 17:24:48.774","-0.020459602","0.004455654","0.01189313","","2023-03-27 17:24:48.802","3.5174494","5.426922","4.5559344","2023-03-27 17:24:48.701","0.117226675","0.8120389","-0.6191034"
"","","2023-03-27 17:24:48.815","3.166216","1.4274317","9.72857","2023-03-27 17:24:48.793","-0.022590129","0.01297777","0.0065668076","","2023-03-27 17:24:48.853","1.8496519","5.474778","4.7832522","2023-03-27 17:24:48.701","-1.6301835","1.075799","1.06603"
"","","2023-03-27 17:24:48.836","3.0991554","1.4897022","9.7142","2023-03-27 17:24:48.816","-0.019394336","0.02735884","-0.0003574111","","2023-03-27 17:24:48.854","0.059820566","5.0847483","4.022335","2023-03-27 17:24:48.801","-4.592599","1.5129567","2.524037"
"","","2023-03-27 17:24:48.854","3.0656252","1.4513819","9.671089","2023-03-27 17:24:48.837","-0.008741692","0.048131496","-0.0067489985","","2023-03-27 17:24:48.854","-1.2634103","2.1128623","3.7543387","2023-03-27 17:24:48.854","-8.398803","1.6509423","3.0137024"
"","","2023-03-27 17:24:48.882","2.9602442","1.4274317","9.718989","2023-03-27 17:24:48.855","-0.006611163","0.04600097","-0.008879527","","2023-03-27 17:24:48.899","-2.2995026","-2.900101","3.2805598","2023-03-27 17:24:48.854","-10.704261","1.6375101","1.3639811"
"","","2023-03-27 17:24:48.897","2.8452833","1.5711329","9.75731","2023-03-27 17:24:48.882","-0.0023452374","0.0145778535","-0.0078081368","","2023-03-27 17:24:48.902","-3.2135608","-9.58804","3.2422748","2023-03-27 17:24:48.901","-9.052097","-0.23323223","0.32970002"
"","","2023-03-27 17:24:48.918","2.8740237","1.829795","9.6615095","2023-03-27 17:24:48.898","0.014698993","-0.0045969067","-0.00035128626","","2023-03-27 17:24:48.952","-2.9718857","-15.902699","4.022335","2023-03-27 17:24:48.953","-4.4717093","-1.3810767","0.08425667"
"","","2023-03-27 17:24:48.936","2.8836036","1.8824854","9.522598","2023-03-27 17:24:48.919","0.029612696","0.0023273125","0.004442404","","2023-03-27 17:24:48.953","-0.7106683","-19.570896","6.142376","2023-03-27 17:24:48.955","-0.5018767","-1.5727912","-0.69114894"
"","","2023-03-27 17:24:48.955","2.8548634","1.8154249","9.417217","2023-03-27 17:24:48.937","0.023221109","0.0044578416","0.0060403002","","2023-03-27 17:24:48.955","1.8400806","-20.606989","6.769295","2023-03-27 17:24:48.999","1.4189311","-2.2114322","-1.23088"
"","","2023-03-27 17:24:48.981","2.7399025","1.8250049","9.489068","2023-03-27 17:24:48.955","0.009905303","-0.018977977","0.006572933","","2023-03-27 17:24:48.997","3.1561332","-19.152153","6.3385873","2023-03-27 17:24:49.047","2.2480657","-2.482519","-1.570349"
"","","2023-03-27 17:24:48.998","2.7207422","1.8106349","9.666299","2023-03-27 17:24:48.981","0.00031792372","-0.026434828","0.009768726","","2023-03-27 17:24:48.998","3.0987053","-17.022541","5.4963136","2023-03-27 17:24:49.047","2.8635056","-2.4080312","-1.8585312"
"","","2023-03-27 17:24:49.02","2.8404932","1.6860938","9.80521","2023-03-27 17:24:48.999","-0.009269457","-0.016847448","0.02521506","","2023-03-27 17:24:49.002","2.684747","-14.935999","4.718646","2023-03-27 17:24:49.098","3.7158413","-1.6326256","-1.8609734"
"","","2023-03-27 17:24:49.041","2.9889846","1.575923","9.75731","2023-03-27 17:24:49.02","-0.0018126052","-0.030695885","0.047052983","","2023-03-27 17:24:49.003","2.7852457","-12.756138","4.3908296","2023-03-27 17:24:49.099","3.4032369","-0.8034911","-1.85731"
"","","2023-03-27 17:24:49.061","3.1853762","1.6860938","9.560919","2023-03-27 17:24:49.042","0.023221109","-0.055196967","0.052911937","","2023-03-27 17:24:49.046","3.2470603","-11.277373","4.4243293","2023-03-27 17:24:49.142","2.3982623","-0.7631945","-1.7779379"
"","","2023-03-27 17:24:49.08","3.439248","1.695674","9.398057","2023-03-27 17:24:49.061","0.03280849","-0.05359907","0.03959613","","2023-03-27 17:24:49.047","3.897908","-10.502099","4.220939","2023-03-27 17:24:49.147","0.82547116","-1.0709145","-1.1368545"
"","","2023-03-27 17:24:49.101","3.67875","1.6381935","9.388477","2023-03-27 17:24:49.08","0.013101097","-0.039750636","0.023617163","","2023-03-27 17:24:49.047","4.6372905","-9.9038925","3.2709885","2023-03-27 17:24:49.196","-1.5618012","-1.13197","-0.19537778"
"","","2023-03-27 17:24:49.119","3.6260598","1.5663428","9.493857","2023-03-27 17:24:49.101","-0.0076715597","-0.027500093","-0.00035128626","","2023-03-27 17:24:49.047","5.4819565","-8.772088","1.8305093","2023-03-27 17:24:49.197","-4.008908","-0.8535567","0.58491224"
"","","2023-03-27 17:24:49.141","3.3290772","1.7914747","9.570498","2023-03-27 17:24:49.12","-0.016726308","0.008718899","-0.033374485","","2023-03-27 17:24:49.098","6.192625","-7.4775705","0.5599205","2023-03-27 17:24:49.291","-6.4755526","-0.9060645","1.2553023"
"","","2023-03-27 17:24:49.162","3.2189064","1.829795","9.546548","2023-03-27 17:24:49.147","-0.022585262","0.011914693","-0.056810305","","2023-03-27 17:24:49.099","7.6402826","-7.2765737","1.820938","2023-03-27 17:24:49.339","-8.1106205","-1.0464922","1.0953367"
"","","2023-03-27 17:24:49.181","3.1422658","1.9639161","9.489068","2023-03-27 17:24:49.163","-0.023650527","0.0044578416","-0.06746294","","2023-03-27 17:24:49.099","8.16431","-6.4677997","2.495714","2023-03-27 17:24:49.34","-7.4536624","-1.3346745","0.56293225"
"","","2023-03-27 17:24:49.2","3.046465","1.8585353","9.5561285","2023-03-27 17:24:49.182","-0.023117894","0.010849428","-0.059473466","","2023-03-27 17:24:49.144","7.5732837","-5.582455","3.347559","2023-03-27 17:24:49.385","-5.2849693","-1.2797245","0.38953447"
"","","2023-03-27 17:24:49.223","3.0081446","1.7818946","9.589659","2023-03-27 17:24:49.2","-0.024715792","0.009251531","-0.036570277","","2023-03-27 17:24:49.144","6.3960147","-4.06062","4.409972","2023-03-27 17:24:49.388","-3.3031056","0.76441556","0.38220778"
"","","2023-03-27 17:24:49.242","2.9027638","1.6717237","9.589659","2023-03-27 17:24:49.223","-0.014595779","0.017773647","-0.007275505","","2023-03-27 17:24:49.145","5.5537415","-1.4811572","5.285745","2023-03-27 17:24:49.389","0.14531223","2.2382967","-0.2283478"
"","","2023-03-27 17:24:49.26","2.8931837","1.456172","9.632769","2023-03-27 17:24:49.243","-0.008204192","0.027361026","0.019888738","","2023-03-27 17:24:49.195","5.218746","0.82313097","6.029913","2023-03-27 17:24:49.441","5.987108","1.1038845","-0.6691689"
"","","2023-03-27 17:24:49.281","2.9746144","1.1975098","9.685459","2023-03-27 17:24:49.261","0.00031792372","0.035883144","0.037998233","","2023-03-27 17:24:49.196","5.209175","2.1391835","6.4175506","2023-03-27 17:24:49.486","9.26457","0.48478112","-0.92438114"
"","","2023-03-27 17:24:49.303","2.926714","1.2310401","9.843531","2023-03-27 17:24:49.282","0.006176878","0.05186211","0.034269806","","2023-03-27 17:24:49.196","5.4388857","2.7708886","6.2979093","2023-03-27 17:24:49.487","10.002122","0.14164889","-1.3041468"
"","","2023-03-27 17:24:49.324","2.8213332","1.4801221","9.8866415","2023-03-27 17:24:49.303","0.010437936","0.06571055","0.01775821","","2023-03-27 17:24:49.24","5.6877394","2.9862428","5.948557","2023-03-27 17:24:49.537","8.53923","0.17339778","-0.70946556"
