"DataCollection__collect_uuid","DataCollection__label","DataCollection__p_accelerometer_time","DataCollection__p_accelerometer_x","DataCollection__p_accelerometer_y","DataCollection__p_accelerometer_z","DataCollection__p_gyroscope_time","DataCollection__p_gyroscope_x","DataCollection__p_gyroscope_y","DataCollection__p_gyroscope_z","DataCollection__participant_uuid","DataCollection__w_accelerometer_time","DataCollection__w_accelerometer_x","DataCollection__w_accelerometer_y","DataCollection__w_accelerometer_z","DataCollection__w_gyroscope_time","DataCollection__w_gyroscope_x","DataCollection__w_gyroscope_y","DataCollection__w_gyroscope_z"
"3304bf3a-7477-43f7-9439-c00ee1659b58","a785TUG","2023-03-27 16:36:45.076","2.7542725","5.824688","8.401729","2023-03-27 16:36:45.077","2.3049033","-0.06857641","-0.10273746","a785f03b-90ee-41ff-80d5-208c5e29d2ea","2023-03-27 16:36:45.283","-7.3459654","-10.5690975","6.9415784","2023-03-27 16:36:45.069","-1.1612767","0.15141778","0.21247335"
"","","2023-03-27 16:36:45.095","2.3998096","5.743257","7.3862405","2023-03-27 16:36:45.097","2.3075664","-0.08934907","-0.21778603","","2023-03-27 16:36:45.284","-7.702496","-10.037891","6.853044","2023-03-27 16:36:45.284","-1.0403867","0.17584","0.22590557"
"","","2023-03-27 16:36:45.115","1.6573536","5.264253","6.1695704","2023-03-27 16:36:45.116","2.2431178","-0.12982912","-0.40154412","","2023-03-27 16:36:45.284","-7.7886376","-8.724232","6.142376","2023-03-27 16:36:45.284","-1.0025322","0.21369445","0.24910668"
"","","2023-03-27 16:36:45.135","1.5663428","5.1828227","5.6809864","2023-03-27 16:36:45.137","2.0487106","-0.11171816","-0.55866647","","2023-03-27 16:36:45.284","-8.504091","-10.162318","6.546763","2023-03-27 16:36:45.284","-1.0489345","0.2942878","0.3309211"
"","","2023-03-27 16:36:45.156","1.3795313","5.6714063","5.508545","2023-03-27 16:36:45.156","1.8420491","-0.010518038","-0.7104667","","2023-03-27 16:36:45.284","-8.066205","-11.521441","7.0875406","2023-03-27 16:36:45.284","-0.9683412","0.35290113","0.46035892"
"","","2023-03-27 16:36:45.177","1.3747413","6.11688","6.1456203","2023-03-27 16:36:45.177","1.6689436","0.067246266","-0.8191237","","2023-03-27 16:36:45.284","-6.71426","-8.760123","6.9344","2023-03-27 16:36:45.284","-0.84745115","0.16607112","0.48111778"
"","","2023-03-27 16:36:45.194","1.5232325","6.1887307","6.5288234","2023-03-27 16:36:45.195","1.5799941","-0.04513913","-0.86493003","","2023-03-27 16:36:45.284","-5.716453","-7.1880393","6.4271216","2023-03-27 16:36:45.284","-0.30039334","0.06227667","0.5104245"
"","","2023-03-27 16:36:45.215","1.7339942","6.1312504","6.701265","2023-03-27 16:36:45.215","1.5277961","-0.13249081","-0.85694057","","2023-03-27 16:36:45.287","-5.046463","-7.716853","5.797809","2023-03-27 16:36:45.284","0.3858711","0.05006556","0.5482789"
"","","2023-03-27 16:36:45.234","2.4908204","6.09772","7.165899","2023-03-27 16:36:45.235","1.5602868","-0.039280176","-0.8079384","","2023-03-27 16:36:45.287","-4.4674","-8.315059","5.5920267","2023-03-27 16:36:45.284","0.58247","0.04151778","0.5873545"
"","","2023-03-27 16:36:45.255","2.6488917","6.4138627","6.672525","2023-03-27 16:36:45.255","1.6630847","0.042212553","-0.7733173","","2023-03-27 16:36:45.334","-3.0795627","-8.336594","6.0251274","2023-03-27 16:36:45.284","0.3052778","0.01099","0.6581789"
"","","2023-03-27 16:36:45.275","2.1555176","7.175479","6.342012","2023-03-27 16:36:45.276","1.7552301","0.16844639","-0.7504141","","2023-03-27 16:36:45.381","-2.0386848","-5.697311","3.979264","2023-03-27 16:36:45.284","-0.16973445","-0.06105556","0.74609894"
"","","2023-03-27 16:36:45.301","1.8489552","8.004155","6.1408305","2023-03-27 16:36:45.301","1.829266","0.23662332","-0.7205867","","2023-03-27 16:36:45.382","-3.5509489","-6.977471","3.2614172","2023-03-27 16:36:45.287","-0.60445005","-0.18805112","0.82791334"
