"DataCollection__collect_uuid","DataCollection__label","DataCollection__p_accelerometer_time","DataCollection__p_accelerometer_x","DataCollection__p_accelerometer_y","DataCollection__p_accelerometer_z","DataCollection__p_gyroscope_time","DataCollection__p_gyroscope_x","DataCollection__p_gyroscope_y","DataCollection__p_gyroscope_z","DataCollection__participant_uuid","DataCollection__w_accelerometer_time","DataCollection__w_accelerometer_x","DataCollection__w_accelerometer_y","DataCollection__w_accelerometer_z","DataCollection__w_gyroscope_time","DataCollection__w_gyroscope_x","DataCollection__w_gyroscope_y","DataCollection__w_gyroscope_z"
"30cbd709-9767-4142-8b28-a3b43dfdac89","00b0sweep","2023-03-27 17:08:59.044","2.083667","-9.072334","-0.20597169","","","","","00b0ed5b-d450-4be9-a801-f708cc9a1d84","2023-03-27 17:09:00.299","-4.331009","-0.9451649","10.164711","","","",""
"","","2023-03-27 17:10:59.348","1.0442286","10.365645","0.3879932","","","","","","2023-03-27 17:10:59.467","-5.7403817","-7.152147","4.5822554","","","",""
"","","2023-03-27 17:10:59.349","1.0490186","10.360855","0.43110353","","","","","","2023-03-27 17:10:59.467","-5.6470613","-7.183254","4.6564326","","","",""
"","","2023-03-27 17:10:59.349","1.096919","10.284214","0.5221143","","","","","","2023-03-27 17:10:59.469","-5.5872407","-7.2095747","4.7018967","","","",""
"","","2023-03-27 17:10:59.349","1.1927198","10.255474","0.5125342","","","","","","2023-03-27 17:10:59.516","-5.5633125","-7.1784678","4.4171505","","","",""
"","","2023-03-27 17:10:59.349","1.2645704","10.289004","0.50774413","","","","","","2023-03-27 17:10:59.566","-5.54417","-7.192825","4.438686","","","",""
"","","2023-03-27 17:10:59.349","1.2454102","10.312955","0.57001466","","","","","","2023-03-27 17:10:59.566","-5.582455","-7.1617184","4.4243293","","","",""
"","","2023-03-27 17:10:59.349","1.2597803","10.178833","0.57959473","","","","","","2023-03-27 17:10:59.568","-5.666204","-7.123433","4.4004006","","","",""
"","","2023-03-27 17:10:59.349","1.2789404","10.250684","0.60354495","","","","","","2023-03-27 17:10:59.568","-5.721239","-7.085148","4.4315076","","","",""
"","","2023-03-27 17:10:59.349","1.2070899","10.327325","0.4981641","","","","","","2023-03-27 17:10:59.615","-5.7667027","-7.082755","4.398008","","","",""
"","","2023-03-27 17:10:59.349","1.1064991","10.346485","0.52690434","","","","","","2023-03-27 17:10:59.616","-5.7427745","-7.0875406","4.3812585","","","",""
"","","2023-03-27 17:10:59.349","1.1064991","10.279425","0.6562354","","","","","","2023-03-27 17:10:59.619","-5.6614184","-7.068398","4.4051867","","","",""
"","","2023-03-27 17:10:59.349","1.1639795","10.217154","0.63707525","","","","","","2023-03-27 17:10:59.62","-5.5776696","-7.123433","4.4195433","","","",""
"","","2023-03-27 17:10:59.349","1.1975098","10.221944","0.56522465","","","","","","2023-03-27 17:10:59.62","-5.5776696","-7.1880393","4.486542","","","",""
