-90.83162689208984,104.3546905517578,2377.974609375,-86.5994644165039,-63.22468185424805,2370.918701171875,-81.79759979248047,-196.87155151367188,2381.267822265625,-87.9825210571289,-400.6396789550781,2369.94677734375,-55.33525085449219,-368.0979919433594,2369.767333984375,75.0792465209961,-338.0704040527344,2356.94873046875,146.83433532714844,-95.6439208984375,2296.7734375,32.81560516357422,-77.77666473388672,2111.682373046875,-8.054725646972656,-81.94084930419922,2030.9783935546875,-70.9727783203125,-91.4448013305664,1951.7476806640625,-60.117462158203125,-103.86014556884766,2022.044921875,-118.29792785644533,-365.9607238769531,2375.8193359375,-235.91941833496097,-329.7701416015625,2388.142333984375,-314.6167907714844,-76.95609283447266,2384.68798828125,-248.23614501953125,-30.549158096313477,2179.187744140625,-173.67193603515625,-46.78378677368164,2118.4912109375,-213.26560974121097,-14.928065299987791,2204.48291015625,-174.91864013671875,-80.28946685791016,2276.760986328125,-5.455352306365967,106.83184814453124,2370.3505859375,11.446690559387209,481.7912902832031,2399.805908203125,20.317672729492188,829.0767211914062,2493.50244140625,48.48398971557617,970.02685546875,2391.619873046875,-167.8191680908203,102.12091827392578,2384.849365234375,-190.5334320068359,477.0158386230469,2404.364013671875,-176.9305877685547,828.1937255859375,2497.595458984375,-210.9787750244141,960.1421508789062,2409.812744140625,-91.45761108398438,-475.536376953125,2353.21142578125,-85.17524719238281,-436.5700378417969,2207.337158203125,-67.01190948486328,-484.2614135742187,2220.239990234375,-19.703060150146484,-533.2405395507812,2318.101318359375,-114.9489288330078,-473.56048583984375,2217.952392578125,-174.75572204589844,-515.7819213867188,2317.064697265625
-89.6799087524414,104.57266235351562,2368.951904296875,-86.03300476074219,-63.359580993652344,2362.0107421875,-81.64559936523438,-197.03265380859375,2375.261962890625,-86.7477798461914,-401.5127868652344,2371.279541015625,-54.214542388916016,-368.75787353515625,2369.862060546875,75.99529266357422,-338.3707275390625,2353.492431640625,150.86126708984375,-96.04888916015624,2294.459716796875,34.225181579589844,-80.74152374267578,2110.26025390625,-16.00408935546875,-88.74259948730469,2035.116943359375,-75.98037719726562,-93.74468231201172,1952.98583984375,-59.501983642578125,-104.025390625,2020.8284912109375,-117.30221557617188,-366.739990234375,2375.971435546875,-234.6265869140625,-327.70684814453125,2384.265380859375,-309.89984130859375,-73.43781280517578,2375.274169921875,-237.87164306640625,-26.39641571044922,2171.35302734375,-171.468017578125,-55.648921966552734,2105.93017578125,-209.2244110107422,-15.10888671875,2189.283447265625,-172.9109344482422,-88.2486343383789,2265.2724609375,-4.051275730133057,106.71205139160156,2362.181884765625,11.993931770324709,482.03070068359375,2396.696533203125,19.865278244018555,828.9586791992188,2494.470947265625,48.59565353393555,969.7877197265624,2391.972900390625,-166.89501953125,102.64348602294922,2375.056396484375,-189.92379760742188,477.7249450683594,2403.166748046875,-177.09840393066406,828.6461791992188,2500.2216796875,-211.1957092285156,958.5122680664062,2408.830322265625,-89.85010528564453,-477.130859375,2357.22705078125,-89.05844116210938,-437.4937438964844,2211.088623046875,-70.69216918945312,-485.45697021484375,2223.093017578125,-19.79607582092285,-535.2772827148438,2319.0,-118.7027359008789,-474.4027404785156,2222.742919921875,-174.95335388183594,-516.7373046875,2324.167724609375
-91.10880279541016,103.4050064086914,2366.825439453125,-87.4684066772461,-64.96026611328125,2360.990234375,-83.31492614746094,-198.8137054443359,2375.596923828125,-87.04618072509766,-403.8270263671875,2373.52099609375,-54.640403747558594,-370.7950744628906,2372.112060546875,75.51757049560547,-338.5685729980469,2356.27880859375,152.5311737060547,-97.13870239257812,2293.784912109375,30.147985458374023,-84.44017028808594,2112.536376953125,-30.19395446777344,-90.85139465332033,2044.790283203125,-85.29834747314453,-100.3007583618164,1959.408203125,-59.66720199584961,-81.66844177246094,2023.327880859375,-117.94503784179688,-369.1344299316406,2377.582275390625,-237.04168701171875,-334.4929504394531,2384.27294921875,-310.7919006347656,-78.9816665649414,2385.66552734375,-243.5213928222656,-33.40330123901367,2179.243896484375,-182.3982696533203,-65.90592193603516,2109.9814453125,-209.02212524414065,-22.210411071777344,2196.267333984375,-177.0243377685547,-99.42223358154295,2269.404052734375,-5.194931983947754,105.45746612548828,2361.20361328125,11.416772842407228,481.1190490722656,2400.916015625,20.23708152770996,830.0604858398438,2494.44384765625,45.29293441772461,969.58251953125,2388.544189453125,-168.5811309814453,101.5542221069336,2371.89453125,-189.59068298339844,477.565673828125,2400.895751953125,-176.85069274902344,829.10205078125,2498.91162109375,-212.75979614257812,960.4230346679688,2409.646484375,-89.51712036132812,-479.7704772949219,2360.133544921875,-90.83041381835938,-438.1285400390625,2214.191650390625,-72.5324478149414,-486.4676818847656,2225.297607421875,-20.292966842651367,-537.96923828125,2319.931640625,-120.58345794677734,-475.0924072265625,2225.869140625,-175.58749389648438,-518.5126342773438,2327.8662109375
-92.8461456298828,105.63428497314452,2341.016357421875,-88.94798278808594,-62.97264862060547,2347.257080078125,-85.65767669677734,-195.64028930664065,2371.59326171875,-89.22000885009766,-400.9650573730469,2374.502685546875,-56.77193832397461,-367.8926696777344,2372.70458984375,74.12432098388672,-337.6826171875,2357.195068359375,151.79977416992188,-95.65597534179688,2296.150634765625,23.159563064575195,-89.61294555664062,2118.515380859375,-37.278472900390625,-96.50968933105467,2050.712890625,-90.0086441040039,-102.84512329101562,1963.3763427734375,-67.15270233154297,-85.47946166992188,2031.1827392578125,-120.2423095703125,-366.1614685058594,2377.312255859375,-239.4936981201172,-330.9532165527344,2381.34521484375,-311.27874755859375,-74.4878921508789,2376.941650390625,-239.1953125,-27.462717056274418,2172.104736328125,-178.65673828125,-66.09587097167969,2105.3056640625,-209.85693359375,-28.08600616455078,2192.921142578125,-203.8612518310547,-119.3537368774414,2257.5439453125,-6.618201732635498,107.59121704101562,2340.026123046875,10.550625801086426,481.8896789550781,2395.026123046875,19.909832000732425,829.828125,2494.235595703125,50.49250411987305,970.4288330078124,2390.78271484375,-170.6016845703125,103.86963653564452,2341.9091796875,-183.99595642089844,477.7294006347656,2398.12353515625,-171.81698608398438,829.1536254882812,2498.69384765625,-205.78826904296875,961.0875854492188,2409.113525390625,-91.46467590332033,-477.33489990234375,2362.932861328125,-91.79432678222656,-438.0893859863281,2216.0791015625,-75.24050903320312,-486.9582214355469,2227.96728515625,-24.508913040161133,-538.843017578125,2323.444091796875,-122.90589141845705,-473.7699890136719,2228.501708984375,-179.1790008544922,-513.436279296875,2331.5634765625
-94.3919448852539,105.20130157470705,2348.808837890625,-90.42845153808594,-64.10404968261719,2351.8369140625,-87.05416107177734,-197.73175048828125,2373.4736328125,-88.69793701171875,-403.8317565917969,2375.8466796875,-56.44422149658203,-370.33099365234375,2374.145751953125,74.3034439086914,-338.7506103515625,2356.049560546875,150.2073974609375,-96.29315185546876,2290.583740234375,15.644505500793455,-95.8132781982422,2116.281982421875,-43.87240219116211,-101.49887084960938,2047.1217041015625,-96.74414825439452,-108.44977569580078,1959.4840087890625,-83.36495971679688,-119.72151947021484,2031.2425537109375,-120.16016387939452,-369.2032165527344,2378.743408203125,-240.2897796630859,-335.27142333984375,2376.1708984375,-309.41424560546875,-77.33413696289062,2388.5009765625,-235.73208618164065,-57.51798248291016,2178.972412109375,-158.5791778564453,-81.16108703613281,2122.6005859375,-207.45724487304688,-48.43931198120117,2204.50390625,-189.4270477294922,-133.61318969726562,2274.693603515625,-7.853955268859863,107.2073974609375,2347.702392578125,9.655412673950195,483.3361511230469,2399.478271484375,20.041318893432617,833.3897705078125,2495.8974609375,45.29068374633789,970.3026733398438,2385.21044921875,-172.42706298828125,103.39232635498048,2349.806396484375,-187.82632446289065,479.2145690917969,2401.477294921875,-179.2610321044922,832.2960815429688,2501.44091796875,-211.58419799804688,961.216796875,2405.9794921875,-90.22637176513672,-480.4649353027344,2364.031005859375,-93.53567504882812,-439.1359558105469,2217.214599609375,-75.34873962402344,-487.8274841308594,2228.27099609375,-21.748945236206055,-539.6583251953125,2322.751220703125,-123.54291534423828,-476.0117492675781,2229.563232421875,-177.54531860351562,-518.8447875976562,2333.1123046875
-94.62125396728516,104.9638900756836,2349.2255859375,-90.6723861694336,-64.146240234375,2352.3955078125,-87.30067443847656,-197.54397583007812,2374.482666015625,-89.04266357421875,-403.3924255371094,2377.98046875,-56.81074523925781,-369.9558410644531,2376.06591796875,73.717529296875,-338.3051452636719,2357.669677734375,148.5384979248047,-95.95623779296876,2291.753173828125,14.12692642211914,-96.76409149169922,2117.652587890625,-46.08169937133789,-102.76346588134766,2049.259521484375,-100.6897964477539,-110.41049194335938,1962.8902587890625,-85.8183364868164,-119.40519714355467,2033.8792724609375,-120.44890594482422,-368.7721557617187,2380.71630859375,-240.4191131591797,-334.7934265136719,2378.220947265625,-309.71783447265625,-77.1634292602539,2389.344482421875,-236.48915100097656,-57.86138916015625,2179.879150390625,-156.47691345214844,-85.01375579833984,2129.59912109375,-209.62904357910156,-49.23012924194336,2207.311279296875,-199.81613159179688,-133.69187927246094,2279.688232421875,-8.182026863098145,106.96106719970705,2348.09228515625,9.23758602142334,482.7136840820313,2399.452392578125,19.55641746520996,832.52490234375,2495.19873046875,44.80107879638672,968.6722412109376,2383.893310546875,-172.5673065185547,103.16294860839844,2350.247314453125,-188.03533935546875,478.5693054199219,2401.745849609375,-179.3966827392578,831.1502685546875,2501.935546875,-211.75238037109375,960.7709350585938,2407.7607421875,-90.61934661865234,-480.0009765625,2366.598876953125,-93.89640045166016,-439.3516845703125,2219.7724609375,-75.72513580322266,-487.9368591308594,2231.030029296875,-22.20071029663086,-539.2930908203125,2325.6376953125,-123.86660766601562,-476.13677978515625,2232.258544921875,-177.82545471191406,-518.483642578125,2335.860107421875
-94.96705627441406,99.84342956542967,2344.04541015625,-88.99197387695312,-68.589599609375,2350.239013671875,-84.62312316894531,-201.14193725585935,2374.525634765625,-90.1580810546875,-406.2964782714844,2376.282958984375,-57.40413284301758,-373.54840087890625,2374.973876953125,72.65491485595703,-341.1216735839844,2357.78857421875,143.6898956298828,-96.73017120361328,2298.875,14.113232612609863,-96.77570343017578,2122.00341796875,-43.50191116333008,-102.54676818847656,2051.7646484375,-97.70313262939452,-108.8016357421875,1965.4097900390625,-79.32649230957031,-117.87979888916016,2032.631103515625,-120.8531723022461,-371.2377624511719,2378.9853515625,-238.93365478515625,-332.3539123535156,2378.092041015625,-305.1390075683594,-74.73990631103516,2388.213134765625,-235.7617950439453,-55.98154830932617,2178.133544921875,-149.7716064453125,-15.196014404296877,2154.708984375,-223.17501831054688,-45.98619842529297,2215.904541015625,-175.68736267089844,-134.749755859375,2262.611083984375,-8.838645935058594,102.95318603515624,2345.524658203125,7.565040111541748,476.85504150390625,2401.673095703125,18.09330368041992,827.7201538085938,2488.8291015625,44.7233772277832,971.077392578125,2388.314453125,-172.63284301757812,97.03922271728516,2342.711669921875,-188.1748046875,471.47222900390625,2392.45654296875,-179.96412658691406,822.0736083984375,2495.370361328125,-208.454833984375,959.3049926757812,2412.27392578125,-93.0150909423828,-482.526611328125,2364.28515625,-100.19245147705078,-439.5088806152344,2218.775634765625,-81.90216827392578,-488.163330078125,2228.67138671875,-26.11069679260254,-541.0707397460938,2320.595703125,-129.80979919433594,-476.3218688964844,2231.4140625,-180.85304260253903,-520.1765747070312,2335.39599609375
-93.22119903564452,100.18327331542967,2367.9794921875,-88.69799041748047,-67.57444763183594,2364.537353515625,-84.6559829711914,-200.87210083007812,2379.458984375,-89.5426025390625,-405.045654296875,2375.805908203125,-57.04526901245117,-372.329345703125,2375.30712890625,73.14224243164062,-342.1681823730469,2360.104736328125,142.23178100585938,-96.36396026611328,2311.0537109375,19.01365089416504,-98.7934799194336,2130.968017578125,-40.616004943847656,-104.69702911376952,2063.0166015625,-91.37813568115234,-112.48805236816406,1975.2784423828125,-77.280029296875,-116.42503356933594,2045.1893310546875,-120.1926727294922,-370.3307495117187,2379.4755859375,-238.49172973632812,-334.0705871582031,2378.996826171875,-303.0808410644531,-77.22315216064453,2385.217041015625,-233.8397521972656,-58.98408508300781,2176.157958984375,-139.9412841796875,-45.17395782470703,2153.617919921875,-219.27886962890625,-51.07627868652344,2214.0859375,-199.84255981445312,-147.12779235839844,2264.845458984375,-7.492162227630615,102.53939056396484,2365.8046875,9.513094902038574,477.4501037597656,2397.79931640625,17.07331657409668,824.4346313476562,2493.30712890625,42.3838996887207,965.9509887695312,2391.327880859375,-170.52684020996094,98.05865478515624,2369.940673828125,-194.55419921875,473.263916015625,2384.40966796875,-178.45376586914062,819.9749145507812,2493.267333984375,-208.90025329589844,958.00390625,2413.773193359375,-92.17911529541016,-480.580078125,2361.863525390625,-104.66808319091795,-442.11077880859375,2216.18896484375,-86.33512878417969,-490.3243713378906,2226.80078125,-27.59339141845703,-540.5311889648438,2317.657470703125,-133.81814575195312,-478.1754455566406,2230.991455078125,-180.82113647460935,-518.375244140625,2337.62451171875
-93.46272277832033,100.29056549072266,2367.92529296875,-88.93524932861328,-67.43798828125,2364.47265625,-84.89196014404297,-200.7076416015625,2379.4365234375,-89.93267822265625,-404.8468933105469,2376.0458984375,-57.41397857666016,-372.1626281738281,2375.5693359375,72.87733459472656,-342.3280334472656,2360.822998046875,142.34698486328125,-96.44779205322266,2312.940673828125,20.22881126403809,-98.5840835571289,2132.148681640625,-38.81376266479492,-105.3945541381836,2063.791259765625,-88.97856140136719,-113.38702392578124,1975.7484130859375,-76.15187072753906,-119.48914337158205,2046.5330810546875,-120.55723571777344,-370.1088562011719,2379.60693359375,-238.7642822265625,-333.658935546875,2377.893798828125,-301.02191162109375,-77.7127456665039,2350.1005859375,-230.32064819335935,-87.11157989501953,2140.986083984375,-134.91934204101562,-93.29888916015624,2121.679443359375,-204.27452087402344,-66.90189361572266,2188.577392578125,-213.541259765625,-158.1508026123047,2248.01220703125,-7.748075008392334,102.6487045288086,2365.766845703125,9.312029838562012,477.5014953613281,2397.649169921875,17.164997100830078,824.35791015625,2493.36572265625,42.45502471923828,966.177978515625,2391.856689453125,-170.75538635253906,98.16413116455078,2369.8720703125,-194.9579620361328,473.2882080078125,2384.4736328125,-178.90452575683594,819.9248046875,2493.3662109375,-209.11654663085935,958.5795288085938,2414.935546875,-92.6006088256836,-480.384765625,2362.201416015625,-104.13319396972656,-440.1016845703125,2216.965576171875,-86.05634307861328,-488.5072326660156,2227.086669921875,-28.026683807373047,-540.0474243164062,2317.627197265625,-133.50413513183594,-476.21783447265625,2231.166259765625,-181.24478149414065,-517.51220703125,2337.0263671875
-93.63703155517578,100.15120697021484,2368.26904296875,-89.13037872314453,-67.64649963378906,2364.776611328125,-85.09700775146484,-200.9611968994141,2379.839111328125,-90.24886322021484,-405.1884460449219,2376.85107421875,-57.700828552246094,-372.50836181640625,2376.26220703125,72.73880004882812,-343.0089416503906,2361.646240234375,142.83602905273438,-97.0305633544922,2314.606201171875,21.464630126953125,-98.27410888671876,2133.1953125,-36.588768005371094,-105.10823059082033,2063.949462890625,-84.78534698486328,-112.66968536376952,1974.7283935546875,-72.45816040039062,-117.73502349853516,2045.17822265625,-120.86299896240234,-370.4134826660156,2380.39208984375,-239.23123168945312,-334.2781066894531,2379.84619140625,-301.7923278808594,-78.8035659790039,2347.69287109375,-232.81494140625,-96.5796356201172,2138.45068359375,-147.2834014892578,-113.88104248046876,2094.80078125,-217.96302795410156,-90.66593170166016,2161.553955078125,-195.7595062255859,-170.0906982421875,2239.2666015625,-7.8870954513549805,102.4995574951172,2366.092041015625,9.22208309173584,477.46295166015625,2398.483154296875,16.688430786132812,824.1383666992188,2495.4375,42.928836822509766,967.0037841796876,2395.521728515625,-170.96153259277344,98.0335922241211,2370.232177734375,-195.2697601318359,473.2877502441406,2385.31396484375,-178.63328552246094,819.9267578125,2494.61328125,-209.38433837890625,959.2013549804688,2417.360595703125,-92.97712707519533,-480.7828674316406,2363.151611328125,-106.23535919189452,-441.8961181640625,2217.617919921875,-87.74088287353516,-490.1116027832031,2228.001953125,-28.44912338256836,-540.4703369140625,2318.454345703125,-135.24232482910156,-478.07916259765625,2232.451416015625,-181.66810607910156,-518.713623046875,2339.207275390625
