,w_gyroscope_time,w_gyroscope_x,w_gyroscope_y,w_gyroscope_z
0,2023-05-01 13:45:29.157,-0.024422223,-0.019537779,-0.023201112
1,2023-05-01 13:45:29.193,-0.026864445,-0.025643334,-0.018316668
2,2023-05-01 13:45:29.193,-0.028085556,-0.02198,-0.008547778
3,2023-05-01 13:45:29.238,-0.029306669,-0.02198,-0.0048844446
4,2023-05-01 13:45:29.239,-0.034191113,-0.013432222,-0.0036633336
5,2023-05-01 13:45:29.282,-0.03297,-0.0024422223,-0.0024422223
6,2023-05-01 13:45:29.284,-0.018316668,0.0036633336,-0.0048844446
7,2023-05-01 13:45:29.285,-0.008547778,0.0061055557,-0.0048844446
8,2023-05-01 13:45:29.330,-0.0012211112,-0.0048844446,-0.0048844446
9,2023-05-01 13:45:29.330,0.0,-0.007326667,-0.009768889
10,2023-05-01 13:45:29.373,-0.0036633336,-0.008547778,-0.014653334
11,2023-05-01 13:45:29.375,-0.0048844446,-0.009768889,-0.015874445
12,2023-05-01 13:45:29.417,-0.0036633336,-0.007326667,-0.01099
13,2023-05-01 13:45:29.418,-0.0048844446,-0.0024422223,-0.008547778
14,2023-05-01 13:45:29.465,0.009768889,-0.0024422223,-0.0048844446
15,2023-05-01 13:45:29.465,0.03052778,0.0012211112,-0.0048844446
16,2023-05-01 13:45:29.466,0.046402223,-0.0024422223,-0.0036633336
17,2023-05-01 13:45:29.509,0.05006556,0.0012211112,-0.009768889
18,2023-05-01 13:45:29.510,0.04151778,-0.007326667,-0.015874445
19,2023-05-01 13:45:29.551,0.035412222,-0.01099,-0.014653334
20,2023-05-01 13:45:29.598,0.025643334,-0.009768889,-0.017095556
21,2023-05-01 13:45:29.599,0.02075889,-0.008547778,-0.019537779
22,2023-05-01 13:45:29.604,0.029306669,-0.0061055557,-0.02198
23,2023-05-01 13:45:29.688,0.025643334,0.0024422223,-0.02075889
24,2023-05-01 13:45:29.689,0.019537779,0.0036633336,-0.013432222
25,2023-05-01 13:45:29.690,0.014653334,-0.0012211112,-0.014653334
26,2023-05-01 13:45:29.732,0.007326667,-0.0048844446,-0.015874445
27,2023-05-01 13:45:29.733,0.0048844446,0.0012211112,-0.015874445
28,2023-05-01 13:45:29.735,0.0061055557,-0.0048844446,-0.013432222
29,2023-05-01 13:45:29.746,0.008547778,-0.0012211112,-0.009768889
30,2023-05-01 13:45:29.746,0.007326667,-0.0036633336,-0.0061055557
31,2023-05-01 13:45:29.777,0.01099,-0.007326667,0.0024422223
32,2023-05-01 13:45:29.779,0.012211111,0.0012211112,0.012211111
33,2023-05-01 13:45:29.825,0.0036633336,-0.0012211112,0.012211111
34,2023-05-01 13:45:29.825,-0.0061055557,-0.007326667,0.014653334
35,2023-05-01 13:45:29.868,0.0024422223,-0.0048844446,0.012211111
36,2023-05-01 13:45:29.869,0.0036633336,-0.0036633336,0.014653334
37,2023-05-01 13:45:29.870,0.0024422223,-0.0036633336,0.013432222
38,2023-05-01 13:45:29.912,0.0012211112,-0.0024422223,0.013432222
39,2023-05-01 13:45:29.913,-0.0012211112,0.0048844446,0.009768889
40,2023-05-01 13:45:29.956,-0.0061055557,0.0,0.0024422223
41,2023-05-01 13:45:29.962,0.0,0.0,-0.0012211112
42,2023-05-01 13:45:30.006,-0.0024422223,-0.0061055557,-0.01099
43,2023-05-01 13:45:30.007,-0.01099,-0.013432222,-0.018316668
44,2023-05-01 13:45:30.052,-0.0036633336,-0.014653334,-0.023201112
45,2023-05-01 13:45:30.093,0.013432222,-0.008547778,-0.017095556
46,2023-05-01 13:45:30.094,0.048844445,0.0061055557,-0.019537779
47,2023-05-01 13:45:30.095,0.11966889,0.015874445,-0.034191113
48,2023-05-01 13:45:30.095,0.26009667,-0.014653334,-0.02198
49,2023-05-01 13:45:30.137,0.9182756,-0.05006556,0.06349778
50,2023-05-01 13:45:30.138,1.9342401,-0.1306589,0.19537778
51,2023-05-01 13:45:30.139,3.2041957,-0.21735778,0.43227336
52,2023-05-01 13:45:30.184,4.403327,-0.47501224,0.7900589
53,2023-05-01 13:45:30.185,4.8722334,-0.9842156,1.0525978
54,2023-05-01 13:45:30.226,4.2421403,-1.735199,1.2516389
55,2023-05-01 13:45:30.227,2.4898458,-2.3115635,1.27484
56,2023-05-01 13:45:30.273,0.26864445,-2.5081623,1.240649
57,2023-05-01 13:45:30.273,-1.6851335,-2.5118256,1.1954678
58,2023-05-01 13:45:30.275,-2.955089,-2.768259,1.1051056
59,2023-05-01 13:45:30.317,-3.6340268,-3.14314,0.9500245
60,2023-05-01 13:45:30.318,-3.7817812,-3.4618502,0.7387723
61,2023-05-01 13:45:30.362,-3.4618502,-3.7964346,0.50554
62,2023-05-01 13:45:30.366,-3.0027122,-4.078511,0.2955089
63,2023-05-01 13:45:30.410,-2.7768068,-4.25313,0.013432222
64,2023-05-01 13:45:30.410,-2.8256512,-4.3471556,-0.33214223
65,2023-05-01 13:45:30.411,-2.911129,-4.3325024,-0.71435004
66,2023-05-01 13:45:30.452,-2.84641,-4.298311,-1.0147433
67,2023-05-01 13:45:30.453,-2.7230778,-4.254351,-1.2980411
68,2023-05-01 13:45:30.501,-2.5277002,-4.185969,-1.5630223
69,2023-05-01 13:45:30.501,-2.515489,-4.1285768,-1.8206767
70,2023-05-01 13:45:30.541,-2.724299,-4.078511,-2.1283967
71,2023-05-01 13:45:30.587,-3.0002701,-4.006466,-2.3970413
72,2023-05-01 13:45:30.588,-3.4447546,-3.7976558,-2.6192834
73,2023-05-01 13:45:30.589,-4.019898,-3.5216846,-2.8415256
74,2023-05-01 13:45:30.633,-4.3337235,-3.0784214,-3.0039334
