,w_gyroscope_time,w_gyroscope_x,w_gyroscope_y,w_gyroscope_z
0,2023-03-27 15:40:44.149,1.1979101,0.6899278,-0.93537116
1,2023-03-27 15:40:44.151,1.3004833,0.77052116,-1.0269545
2,2023-03-27 15:40:44.190,1.460449,0.7070234,-1.0635878
3,2023-03-27 15:40:44.194,1.8609734,0.69603336,-0.88896894
4,2023-03-27 15:40:44.195,2.0795524,0.57148004,-0.6007867
5,2023-03-27 15:40:44.197,2.1247334,0.32237336,-0.62765115
6,2023-03-27 15:40:44.237,2.174799,0.22590557,-0.9317078
7,2023-03-27 15:40:44.238,1.9330189,0.2869611,-1.23088
8,2023-03-27 15:40:44.283,1.6643745,0.40540892,-1.284609
9,2023-03-27 15:40:44.285,1.6460578,0.39075556,-0.9866578
10,2023-03-27 15:40:44.329,1.6680379,0.2759711,-0.7082445
11,2023-03-27 15:40:44.333,1.6973445,0.24666445,-0.58247
12,2023-03-27 15:40:44.373,1.6655957,0.23811668,-0.52141446
13,2023-03-27 15:40:44.374,1.5642434,0.03052778,-0.74121445
14,2023-03-27 15:40:44.376,1.7779379,-0.23201112,-0.9842156
15,2023-03-27 15:40:44.417,2.1003113,-0.31138334,-1.0916734
16,2023-03-27 15:40:44.418,2.2688246,-0.3712178,-1.23088
17,2023-03-27 15:40:44.464,2.8256512,-0.5018767,-1.1331911
18,2023-03-27 15:40:44.466,3.250598,-0.4933289,-0.98910004
19,2023-03-27 15:40:44.553,2.8317568,-0.3944189,-0.96589893
20,2023-03-27 15:40:44.556,1.8377723,-0.37366003,-0.8816423
21,2023-03-27 15:40:44.559,1.185699,-0.41029334,-0.6203245
22,2023-03-27 15:40:44.595,1.174709,-0.49577114,-0.43227336
23,2023-03-27 15:40:44.644,1.5227256,-0.5458367,-0.29062447
24,2023-03-27 15:40:44.774,1.9244711,-0.63619894,-0.036633335
25,2023-03-27 15:40:44.775,2.0026224,-0.5800278,0.19049335
26,2023-03-27 15:40:44.820,1.5080723,-0.36999667,0.38831335
27,2023-03-27 15:40:44.869,0.6105556,-0.30649891,0.49821335
28,2023-03-27 15:40:44.873,-0.14409111,-0.35900667,0.6068922
29,2023-03-27 15:40:44.876,-0.5482789,-0.35168,0.6874856
30,2023-03-27 15:40:44.914,-0.78029,-0.37976557,0.75098336
31,2023-03-27 15:40:44.916,-0.8730945,-0.59834445,0.78761667
32,2023-03-27 15:40:44.919,-0.70946556,-0.7668578,0.8755367
33,2023-03-27 15:40:44.956,-0.4921078,-0.9133912,1.0416079
34,2023-03-27 15:40:45.001,-0.62765115,-0.9524667,1.1905833
35,2023-03-27 15:40:45.006,-1.3371167,-0.9292656,1.35177
36,2023-03-27 15:40:45.008,-2.29691,-0.92071784,1.4873134
37,2023-03-27 15:40:45.009,-3.1394768,-1.0037534,1.4457957
38,2023-03-27 15:40:45.092,-3.7219467,-1.2284378,1.2052367
39,2023-03-27 15:40:45.094,-3.9270935,-1.5434844,0.9720045
40,2023-03-27 15:40:45.097,-3.6437957,-1.7071134,0.75831
41,2023-03-27 15:40:45.186,-3.4337647,-1.7486312,0.58491224
42,2023-03-27 15:40:45.188,-3.80254,-1.7144401,0.51653004
43,2023-03-27 15:40:45.192,-4.293427,-1.6350678,0.5458367
44,2023-03-27 15:40:45.277,-4.851475,-1.5276101,0.5836911
45,2023-03-27 15:40:45.278,-5.139657,-1.5251678,0.5873545
46,2023-03-27 15:40:45.324,-4.880781,-1.5251678,0.6581789
47,2023-03-27 15:40:45.328,-4.535207,-1.4030567,0.6691689
48,2023-03-27 15:40:45.362,-4.1603255,-1.240649,0.53973114
49,2023-03-27 15:40:45.367,-3.5754135,-1.1038845,0.55438447
50,2023-03-27 15:40:45.410,-3.162678,-0.8218078,0.74732006
51,2023-03-27 15:40:45.412,-3.1883214,-0.53484666,0.9414767
52,2023-03-27 15:40:45.454,-2.8964758,-0.21613668,0.85722005
53,2023-03-27 15:40:45.460,-2.0246024,0.025643334,0.7338878
54,2023-03-27 15:40:45.499,-0.80104893,0.32481557,0.6887067
55,2023-03-27 15:40:45.508,0.15996556,0.6838223,0.7680789
56,2023-03-27 15:40:45.544,0.3174889,0.9194967,0.81936556
57,2023-03-27 15:40:45.545,-0.54461557,0.9304867,0.8230289
58,2023-03-27 15:40:45.590,-1.4335845,0.78395337,0.9170545
59,2023-03-27 15:40:45.596,-1.9806423,0.6032289,1.0037534
60,2023-03-27 15:40:45.633,-2.1003113,0.4689067,0.92438114
61,2023-03-27 15:40:45.638,-1.8927222,0.31871,0.75953114
62,2023-03-27 15:40:45.683,-1.6472789,0.21980001,0.7228978
63,2023-03-27 15:40:45.684,-1.4751023,0.22468445,0.7326667
64,2023-03-27 15:40:45.773,-1.2589656,0.23201112,0.72778225
65,2023-03-27 15:40:45.778,-1.1783723,0.2735289,0.63619894
66,2023-03-27 15:40:45.812,-1.2614079,0.39075556,0.48722336
67,2023-03-27 15:40:45.818,-1.1942468,0.5043189,0.28574002
68,2023-03-27 15:40:45.860,-0.8071545,0.4383789,0.15874445
69,2023-03-27 15:40:45.861,-0.34557447,0.2955089,0.03052778
70,2023-03-27 15:40:45.904,-0.14531223,0.19049335,-0.0012211112
71,2023-03-27 15:40:45.911,-0.43960002,0.20392556,0.0
72,2023-03-27 15:40:45.947,-0.9182756,0.3394689,-0.08792
73,2023-03-27 15:40:45.954,-1.1222012,0.4798967,-0.24544334
74,2023-03-27 15:40:46.003,-0.91583335,0.48600224,-0.33336335
75,2023-03-27 15:40:46.005,-0.50554,0.41151446,-0.33580557
76,2023-03-27 15:40:46.040,-0.16729222,0.27963445,-0.25643334
77,2023-03-27 15:40:46.045,-0.18683001,0.20392556,-0.2185789
78,2023-03-27 15:40:46.083,-0.29306668,0.18072446,-0.21491556
79,2023-03-27 15:40:46.090,-0.32115224,0.20026223,-0.22224224
80,2023-03-27 15:40:46.130,-0.21491556,0.21735778,-0.29306668
81,2023-03-27 15:40:46.131,-0.008547778,0.16729222,-0.22712667
82,2023-03-27 15:40:46.215,0.08792,0.11966889,-0.06594
83,2023-03-27 15:40:46.222,0.07204556,0.19904111,0.15630223
84,2023-03-27 15:40:46.223,0.03174889,0.35412225,0.36511225
85,2023-03-27 15:40:46.266,0.06960334,0.45791668,0.58491224
86,2023-03-27 15:40:46.307,0.18072446,0.4689067,0.7546467
87,2023-03-27 15:40:46.309,0.23933779,0.41884112,0.7619734
88,2023-03-27 15:40:46.313,0.14775445,0.2942878,0.65085226
89,2023-03-27 15:40:46.358,-0.19782001,0.23079,0.6789378
90,2023-03-27 15:40:46.360,-0.62765115,0.25399113,0.8621045
91,2023-03-27 15:40:46.402,-0.7937223,0.33214223,1.0587034
92,2023-03-27 15:40:46.486,-0.4713489,0.36877558,1.1527289
93,2023-03-27 15:40:46.488,-0.0012211112,0.25277,1.0574822
94,2023-03-27 15:40:46.494,0.3162678,0.070824444,1.0623667
95,2023-03-27 15:40:46.538,0.7656367,-0.1526389,1.1344123
96,2023-03-27 15:40:46.540,1.4201523,-0.38220778,1.0806834
97,2023-03-27 15:40:46.583,1.5190623,-0.4151778,0.99398446
98,2023-03-27 15:40:46.622,1.0281756,-0.31382558,0.94758224
99,2023-03-27 15:40:46.624,0.46646446,-0.18316667,0.9646778
100,2023-03-27 15:40:46.629,0.36999667,-0.14653334,0.9280445
101,2023-03-27 15:40:46.673,0.5128667,-0.24422224,0.8450089
102,2023-03-27 15:40:46.674,0.4798967,-0.3492378,0.69237006
103,2023-03-27 15:40:46.718,0.23323223,-0.36633334,0.5043189
104,2023-03-27 15:40:46.757,0.12699556,-0.35534334,0.28085557
105,2023-03-27 15:40:46.761,0.41884112,-0.3944189,0.15019667
106,2023-03-27 15:40:46.766,0.9072856,-0.40785113,0.19537778
107,2023-03-27 15:40:46.806,1.0391656,-0.42250445,0.38709223
108,2023-03-27 15:40:46.808,0.79616445,-0.37976557,0.46280113
109,2023-03-27 15:40:46.849,0.61666113,-0.2845189,0.48478112
110,2023-03-27 15:40:46.897,0.5238567,-0.21247335,0.5788067
111,2023-03-27 15:40:46.899,0.3602278,-0.16240779,0.65085226
112,2023-03-27 15:40:46.985,0.24178001,-0.14409111,0.67161113
113,2023-03-27 15:40:46.991,0.11844778,-0.14775445,0.62643003
114,2023-03-27 15:40:47.025,-0.10745778,-0.15630223,0.52141446
115,2023-03-27 15:40:47.031,-0.3309211,-0.13310112,0.36755446
116,2023-03-27 15:40:47.077,-0.49821335,-0.037854444,0.17584
117,2023-03-27 15:40:47.078,-0.4798967,0.024422223,-0.036633335
118,2023-03-27 15:40:47.118,-0.3382478,-0.0036633336,-0.14042778
119,2023-03-27 15:40:47.124,-0.16485001,-0.06960334,-0.21613668
120,2023-03-27 15:40:47.161,0.0,-0.10867889,-0.34679556
121,2023-03-27 15:40:47.167,0.16362889,-0.10745778,-0.50676113
122,2023-03-27 15:40:47.213,0.4041878,-0.12943779,-0.6142189
123,2023-03-27 15:40:47.252,0.5470578,-0.13920668,-0.62765115
124,2023-03-27 15:40:47.259,0.47623336,-0.11478445,-0.5287411
125,2023-03-27 15:40:47.299,0.2613178,-0.07204556,-0.44570556
126,2023-03-27 15:40:47.392,0.23323223,-0.018316668,-0.42372558
127,2023-03-27 15:40:47.399,0.47379112,-0.04396,-0.45425335
128,2023-03-27 15:40:47.433,0.6679478,-0.12211112,-0.48478112
129,2023-03-27 15:40:47.433,0.53484666,-0.21125223,-0.40540892
