,w_gyroscope_time,w_gyroscope_x,w_gyroscope_y,w_gyroscope_z
0,w_gyroscope_time,w_gyroscope_x,w_gyroscope_y,w_gyroscope_z
1,2023-05-12 12:34:53.534000,-3.658449,-1.6301835,0.1526389
2,2023-05-12 12:34:53.535000,-3.2896736,-1.4482379,0.3394689
3,2023-05-12 12:34:53.578000,-3.3421812,-1.2467545,0.7998278
4,2023-05-12 12:34:53.612000,-4.074848,-1.0587034,0.9194967
5,2023-05-12 12:34:53.613000,-4.6487703,-0.9597934,0.6056711
6,2023-05-12 12:34:53.619000,-4.298311,-0.6227667,0.19049335
7,2023-05-12 12:34:53.656000,-3.052778,-0.09768889,-0.007326667
8,2023-05-12 12:34:53.656000,-1.4201523,0.04396,-0.32725778
9,2023-05-12 12:34:53.695000,-0.9085067,-0.10013112,-0.42372558
10,2023-05-12 12:34:53.708000,-1.5947711,-0.40907225,-0.65329444
11,2023-05-12 12:34:53.708000,-2.7694802,-0.5360678,-0.63986224
12,2023-05-12 12:34:53.741000,-3.5986147,-0.49577114,-0.41273558
13,2023-05-12 12:34:53.779000,-3.3885834,-0.24300112,-0.20392556
14,2023-05-12 12:34:53.781000,-2.3994834,-0.35656446,-0.04396
15,2023-05-12 12:34:53.782000,-2.43978,-0.21491556,0.14287001
16,2023-05-12 12:34:53.863000,-2.71453,0.2295689,0.3931978
17,2023-05-12 12:34:53.870000,-2.701098,0.12943779,0.14287001
18,2023-05-12 12:34:53.871000,-2.3958201,0.08059334,-0.012211111
19,2023-05-12 12:34:53.873000,-2.1589246,0.2075889,-0.08792
20,2023-05-12 12:34:53.879000,-2.2150958,0.42861003,-0.09036223
21,2023-05-12 12:34:53.902000,-2.2444024,0.5372889,-0.036633335
22,2023-05-12 12:34:53.908000,-2.108859,0.5775856,0.012211111
23,2023-05-12 12:34:53.946000,-1.8377723,0.52752,-0.039075557
24,2023-05-12 12:34:53.948000,-1.1820356,0.25399113,-0.23567446
25,2023-05-12 12:34:53.957000,-0.45547447,0.28940335,-0.3809867
26,2023-05-12 12:34:53.987000,0.028085556,0.46402225,-0.29795113
27,2023-05-12 12:34:54.029000,0.16729222,0.5238567,-0.14409111
28,2023-05-12 12:34:54.032000,0.24666445,0.43349445,-0.09280445
29,2023-05-12 12:34:54.070000,0.31993112,0.4041878,-0.11844778
30,2023-05-12 12:34:54.070000,0.41395667,0.46158,-0.09036223
31,2023-05-12 12:34:54.109000,0.41762,0.41395667,0.018316668
32,2023-05-12 12:34:54.150000,0.35412225,0.21491556,-0.06227667
33,2023-05-12 12:34:54.150000,0.31871,0.117226675,-0.14042778
34,2023-05-12 12:34:54.198000,0.20026223,0.20636779,-0.16607112
35,2023-05-12 12:34:54.233000,0.064718895,0.21980001,-0.17217667
36,2023-05-12 12:34:54.236000,0.054950003,-0.035412222,-0.09036223
37,2023-05-12 12:34:54.274000,-0.0012211112,-0.16607112,0.024422223
38,2023-05-12 12:34:54.279000,0.11478445,0.10013112,0.117226675
39,2023-05-12 12:34:54.314000,0.24788557,0.14897557,0.06227667
40,2023-05-12 12:34:54.317000,0.2185789,0.064718895,-0.035412222
41,2023-05-12 12:34:54.359000,0.2075889,0.15508112,-0.09280445
42,2023-05-12 12:34:54.360000,0.30894113,0.22468445,-0.106236674
43,2023-05-12 12:34:54.398000,0.5153089,0.28574002,-0.11356334
44,2023-05-12 12:34:54.442000,0.7485411,0.22712667,-0.18194556
45,2023-05-12 12:34:54.444000,0.83524,0.31260446,-0.16851334
46,2023-05-12 12:34:54.483000,1.0355023,0.6972545,0.037854444
47,2023-05-12 12:34:54.605000,1.7510734,0.9500245,0.17950334
48,2023-05-12 12:34:54.606000,3.2774622,1.1881411,0.41395667
49,2023-05-12 12:34:54.609000,4.8404846,0.96223557,0.43227336
50,2023-05-12 12:34:54.610000,5.491337,0.7717422,0.49455002
51,2023-05-12 12:34:54.610000,6.248426,0.98910004,1.0782411
52,2023-05-12 12:34:54.645000,7.701548,1.1344123,1.2259957
53,2023-05-12 12:34:54.647000,8.299892,0.4798967,0.15508112
54,2023-05-12 12:34:54.647000,6.3851905,1.3590968,0.18194556
55,2023-05-12 12:34:54.649000,3.8037612,1.3615389,0.80104893
56,2023-05-12 12:34:54.650000,3.3788147,0.36267,1.5251678
57,2023-05-12 12:34:54.686000,5.369226,-0.102573335,1.8426567
58,2023-05-12 12:34:54.688000,6.5866737,0.41884112,1.4470167
59,2023-05-12 12:34:54.728000,5.908957,1.3761923,1.3847401
60,2023-05-12 12:34:54.729000,4.9039826,1.3725289,0.9378134
61,2023-05-12 12:34:54.730000,4.1786423,1.2675134,0.47623336
62,2023-05-12 12:34:54.733000,3.3763723,0.8767578,0.31382558
63,2023-05-12 12:34:54.734000,2.4703078,0.13554333,-0.05250778
64,2023-05-12 12:34:54.769000,1.8621945,-0.38220778,-0.068382226
65,2023-05-12 12:34:54.770000,1.581339,-0.41029334,-0.18805112
66,2023-05-12 12:34:54.773000,1.0916734,-0.26498112,-0.31871
67,2023-05-12 12:34:54.809000,0.47257003,-0.10501556,-0.4591378
