0,-0.20881,0.6777167,-2.734068
0,0.018316668,0.6105556,-2.8964758
0,0.5910178,0.54339445,-3.0930746
0,1.6118667,0.75831,-3.4520812
0,2.7389524,0.90118,-3.6938612
0,3.4264379,0.8071545,-3.800098
0,3.559539,0.40785113,-3.9014502
0,3.6401324,-0.042738892,-4.040657
0,3.8318467,-0.33336335,-4.177421
0,4.2458034,-0.46280113,-4.0223403
0,4.3960004,-0.61788225,-3.7707913
0,4.1798635,-0.8169234,-3.5241268
0,4.034551,-1.0061955,-3.327528
0,4.0516467,-1.0269545,-3.1370347
0,3.9600635,-0.95613,-2.9306667
0,3.5570967,-0.96589893,-2.5997458
0,3.0198078,-0.95857227,-2.3579657
0,2.6876657,-0.76075226,-2.273709
0,2.54968,-0.41395667,-2.1589246
0,2.3921568,-0.1526389,-1.8988279
0,2.0502455,-0.06349778,-1.5923289
0,1.6546056,-0.0012211112,-1.3322322
0,1.3590968,0.19171445,-1.174709
0,1.3420012,0.43227336,-1.064809
0,1.4262578,0.6020078,-0.9732256
0,1.3273479,0.67283225,-0.87920004
0,0.9976478,0.6325356,-0.74732006
0,0.6581789,0.5836911,-0.61666113
0,0.45791668,0.5971234,-0.52996224
0,0.39075556,0.60933447,-0.4383789
0,0.34069002,0.57514334,-0.3712178
0,0.30772,0.5580478,-0.35290113
0,0.32359445,0.5641534,-0.32115224
0,0.28574002,0.5836911,-0.2613178
0,0.12211112,0.51164556,-0.2185789
0,0.007326667,0.4493689,-0.26498112
0,0.12089001,0.46768558,-0.30649891
0,0.2613178,0.51164556,-0.30039334
0,0.26986557,0.4798967,-0.2613178
0,0.15386,0.4163989,-0.24422224
0,0.047623336,0.35534334,-0.2625389
0,0.05250778,0.33336335,-0.26498112
0,0.07937223,0.31016225,-0.2503278
0,0.05372889,0.27108666,-0.2185789
0,0.007326667,0.21980001,-0.18805112
0,-0.04151778,0.16118668,-0.14531223
0,-0.026864445,0.14287001,-0.16240779
0,0.028085556,0.12699556,-0.14531223
0,0.017095556,0.08303556,-0.11356334
0,-0.028085556,0.04151778,-0.091583334
0,-0.04029667,0.019537779,-0.098910004
0,-0.014653334,0.009768889,-0.098910004
0,0.034191113,-0.014653334,-0.085477784
0,0.064718895,-0.019537779,-0.06960334
0,0.045181114,-0.039075557,-0.06227667
0,0.02075889,-0.05006556,-0.07326667
