,w_gyroscope_time,w_gyroscope_x,w_gyroscope_y,w_gyroscope_z
0,2023-04-10 15:50:50.682,0.008547778,-0.0036633336,0.0024422223
1,2023-04-10 15:50:50.682,0.0,-0.0036633336,0.0048844446
2,2023-04-10 15:50:50.723,0.009768889,-0.0036633336,0.0024422223
3,2023-04-10 15:50:50.724,0.013432222,0.0012211112,0.0048844446
4,2023-04-10 15:50:50.768,0.014653334,0.0024422223,-0.0024422223
5,2023-04-10 15:50:50.769,0.014653334,0.0012211112,-0.0012211112
6,2023-04-10 15:50:50.858,0.01099,-0.0012211112,0.0048844446
7,2023-04-10 15:50:50.859,0.012211111,-0.0048844446,0.0036633336
8,2023-04-10 15:50:50.860,0.012211111,-0.0036633336,0.0061055557
9,2023-04-10 15:50:50.860,0.007326667,0.0,0.0048844446
10,2023-04-10 15:50:50.902,0.0048844446,-0.0024422223,0.0
11,2023-04-10 15:50:50.905,0.008547778,-0.0012211112,-0.0024422223
12,2023-04-10 15:50:50.906,0.012211111,-0.0036633336,-0.0036633336
13,2023-04-10 15:50:50.907,0.013432222,-0.007326667,-0.0012211112
14,2023-04-10 15:50:50.946,0.01099,0.0012211112,0.0012211112
15,2023-04-10 15:50:50.947,0.008547778,-0.0036633336,0.0036633336
16,2023-04-10 15:50:50.992,0.008547778,0.009768889,0.0024422223
17,2023-04-10 15:50:50.994,0.0,0.0048844446,0.0
18,2023-04-10 15:50:51.040,0.0024422223,-0.0012211112,0.0012211112
19,2023-04-10 15:50:51.040,0.0036633336,0.0,0.0012211112
20,2023-04-10 15:50:51.041,0.0,-0.007326667,0.0024422223
21,2023-04-10 15:50:51.082,-0.0024422223,-0.0061055557,0.0036633336
22,2023-04-10 15:50:51.083,0.01099,-0.008547778,0.007326667
23,2023-04-10 15:50:51.127,0.023201112,-0.009768889,0.0061055557
24,2023-04-10 15:50:51.129,0.013432222,-0.014653334,0.0036633336
25,2023-04-10 15:50:51.170,0.013432222,-0.0061055557,0.0012211112
26,2023-04-10 15:50:51.171,0.0024422223,0.0,0.0024422223
27,2023-04-10 15:50:51.219,-0.0036633336,0.0,0.007326667
28,2023-04-10 15:50:51.223,-0.02075889,-0.0036633336,0.0048844446
29,2023-04-10 15:50:51.224,-0.025643334,-0.01099,-0.0024422223
30,2023-04-10 15:50:51.263,-0.04396,-0.01099,-0.014653334
31,2023-04-10 15:50:51.266,-0.064718895,0.0048844446,-0.029306669
32,2023-04-10 15:50:51.304,-0.08059334,-0.015874445,-0.036633335
33,2023-04-10 15:50:51.353,-0.12455334,-0.05372889,-0.04396
34,2023-04-10 15:50:51.353,-0.106236674,-0.068382226,-0.064718895
35,2023-04-10 15:50:51.355,-0.11112112,-0.13798556,-0.18316667
36,2023-04-10 15:50:51.395,-0.045181114,-0.23933779,-0.34069002
37,2023-04-10 15:50:51.397,-0.05006556,-0.29306668,-0.43471557
38,2023-04-10 15:50:51.399,-0.06960334,-0.35534334,-0.5421733
39,2023-04-10 15:50:51.442,-0.007326667,-0.44448447,-0.68138003
40,2023-04-10 15:50:51.442,0.20392556,-0.5482789,-0.81448114
41,2023-04-10 15:50:51.443,0.46768558,-0.6838223,-0.94758224
42,2023-04-10 15:50:51.485,0.73755115,-0.76075226,-1.0709145
43,2023-04-10 15:50:51.486,0.92560226,-0.88286334,-1.1710457
44,2023-04-10 15:50:51.536,0.97933114,-1.05504,-1.2870512
45,2023-04-10 15:50:51.543,0.7863956,-1.2394278,-1.3969512
46,2023-04-10 15:50:51.574,0.66062117,-1.4177101,-1.5349368
47,2023-04-10 15:50:51.579,0.7815111,-1.3529912,-1.6778067
48,2023-04-10 15:50:51.621,0.81570226,-1.4921979,-1.779159
49,2023-04-10 15:50:51.622,0.8523356,-1.5544745,-1.9232501
50,2023-04-10 15:50:51.623,1.020849,-1.61553,-2.0050645
51,2023-04-10 15:50:51.665,1.07702,-1.5898868,-2.1039746
52,2023-04-10 15:50:51.666,0.9866578,-1.5105145,-2.1760201
53,2023-04-10 15:50:51.712,0.95613,-1.4555645,-2.2041056
54,2023-04-10 15:50:51.718,1.0696933,-1.405499,-2.2273068
55,2023-04-10 15:50:51.757,1.0318389,-1.27484,-2.2651613
56,2023-04-10 15:50:51.758,0.9634567,-1.1380756,-2.2700458
57,2023-04-10 15:50:51.759,0.8914111,-1.0281756,-2.2566135
58,2023-04-10 15:50:51.803,0.8401245,-0.89385337,-2.229749
59,2023-04-10 15:50:51.846,0.9378134,-0.77296335,-2.1467135
60,2023-04-10 15:50:51.847,0.95613,-0.63619894,-2.0710046
61,2023-04-10 15:50:51.847,0.9512456,-0.51775116,-2.0148335
62,2023-04-10 15:50:51.848,1.0245123,-0.49699223,-1.8841745
63,2023-04-10 15:50:51.891,1.0440501,-0.4933289,-1.7657267
64,2023-04-10 15:50:51.891,1.1063267,-0.42128336,-1.6509423
65,2023-04-10 15:50:51.937,1.0611455,-0.3504589,-1.56058
66,2023-04-10 15:50:51.938,0.9048434,-0.34069002,-1.4531223
67,2023-04-10 15:50:51.982,0.81081784,-0.26864445,-1.3676445
68,2023-04-10 15:50:51.983,0.75831,-0.23445335,-1.2992623
69,2023-04-10 15:50:52.026,0.8095967,-0.25765446,-1.2174479
70,2023-04-10 15:50:52.068,0.9463611,-0.2503278,-1.1246433
71,2023-04-10 15:50:52.069,1.0562612,-0.23811668,-1.0232911
72,2023-04-10 15:50:52.070,1.0611455,-0.21003112,-0.9268234
73,2023-04-10 15:50:52.070,0.9854367,-0.18805112,-0.8486723
74,2023-04-10 15:50:52.115,0.7106867,-0.1965989,-0.7717422
