2023-05-17 13:38:25.480000,1.0,0.037854444,0.078151114,0.04029667
2023-05-17 13:38:25.482000,2.0,0.045181114,0.085477784,0.03174889
2023-05-17 13:38:25.518000,3.0,0.05006556,0.08669889,0.02198
2023-05-17 13:38:25.521000,4.0,0.047623336,0.08669889,0.024422223
2023-05-17 13:38:25.559000,5.0,0.078151114,0.08303556,0.013432222
2023-05-17 13:38:25.559000,6.0,0.059834447,0.08303556,0.012211111
2023-05-17 13:38:25.594000,7.0,0.05372889,0.078151114,0.0036633336
2023-05-17 13:38:25.631000,8.0,0.036633335,0.07937223,-0.0036633336
2023-05-17 13:38:25.631000,9.0,0.05006556,0.08669889,-0.0061055557
2023-05-17 13:38:25.668000,10.0,0.039075557,0.081814446,-0.015874445
2023-05-17 13:38:25.669000,11.0,0.04151778,0.085477784,-0.035412222
2023-05-17 13:38:25.706000,12.0,0.037854444,0.09280445,-0.039075557
2023-05-17 13:38:25.707000,13.0,0.04396,0.09646778,-0.045181114
2023-05-17 13:38:25.745000,14.0,0.047623336,0.106236674,-0.048844445
2023-05-17 13:38:25.745000,15.0,0.04029667,0.1306589,-0.05250778
2023-05-17 13:38:25.781000,16.0,0.054950003,0.14164889,-0.05006556
2023-05-17 13:38:25.783000,17.0,0.046402223,0.13920668,-0.046402223
2023-05-17 13:38:25.819000,18.0,0.05006556,0.13432223,-0.04151778
2023-05-17 13:38:25.824000,19.0,0.05006556,0.13676445,-0.039075557
2023-05-17 13:38:25.857000,20.0,0.06594,0.13920668,-0.045181114
2023-05-17 13:38:25.858000,21.0,0.05617111,0.11478445,-0.047623336
2023-05-17 13:38:25.893000,22.0,0.045181114,0.10135223,-0.05006556
2023-05-17 13:38:25.896000,23.0,0.046402223,0.081814446,-0.039075557
2023-05-17 13:38:25.931000,24.0,0.03174889,0.05617111,-0.019537779
2023-05-17 13:38:25.932000,25.0,0.034191113,0.046402223,-0.008547778
2023-05-17 13:38:25.970000,26.0,0.025643334,0.02198,-0.0061055557
2023-05-17 13:38:25.971000,27.0,0.0024422223,0.008547778,0.012211111
2023-05-17 13:38:26.007000,28.0,-0.009768889,-0.0048844446,0.019537779
2023-05-17 13:38:26.082000,29.0,-0.0024422223,-0.018316668,0.015874445
2023-05-17 13:38:26.083000,30.0,0.0036633336,-0.014653334,0.028085556
2023-05-17 13:38:26.087000,31.0,0.017095556,-0.026864445,0.013432222
