2023-05-12 15:39:07.213000,1.0,0.007326667,-0.0048844446,0
2023-05-12 15:39:07.256000,2.0,0.013432222,0,0.0036633336
2023-05-12 15:39:07.256000,3.0,0.0036633336,-0.0024422223,0.0048844446
2023-05-12 15:39:07.301000,4.0,-0.0048844446,-0.0012211112,0.0061055557
2023-05-12 15:39:07.302000,5.0,0.007326667,0.0024422223,0.008547778
2023-05-12 15:39:07.303000,6.0,0.02198,0.0036633336,0.007326667
2023-05-12 15:39:07.346000,7.0,0.025643334,-0.0036633336,0.009768889
2023-05-12 15:39:07.347000,8.0,0.014653334,-0.007326667,0.0036633336
2023-05-12 15:39:07.390000,9.0,0.018316668,0,0.0024422223
2023-05-12 15:39:07.391000,10.0,0.028085556,0.0036633336,0.0036633336
2023-05-12 15:39:07.436000,11.0,0.007326667,0,0.0036633336
2023-05-12 15:39:07.437000,12.0,-0.0048844446,-0.009768889,0.0048844446
2023-05-12 15:39:07.481000,13.0,-0.0048844446,-0.012211111,0.007326667
2023-05-12 15:39:07.481000,14.0,-0.009768889,-0.01099,0.009768889
2023-05-12 15:39:07.482000,15.0,-0.0036633336,-0.013432222,0.0061055557
2023-05-12 15:39:07.527000,16.0,-0.02198,-0.013432222,0.007326667
2023-05-12 15:39:07.530000,17.0,-0.04029667,-0.01099,0.0061055557
2023-05-12 15:39:07.570000,18.0,-0.02075889,-0.0061055557,0.014653334
2023-05-12 15:39:07.571000,19.0,-0.0061055557,0,0.009768889
2023-05-12 15:39:07.616000,20.0,-0.008547778,0,0.0061055557
2023-05-12 15:39:07.617000,21.0,-0.0012211112,0.0061055557,0.0061055557
2023-05-12 15:39:07.660000,22.0,-0.0024422223,0.0012211112,0.009768889
2023-05-12 15:39:07.710000,23.0,-0.007326667,-0.009768889,0.007326667
2023-05-12 15:39:07.711000,24.0,0.0048844446,-0.0061055557,0.009768889
2023-05-12 15:39:07.711000,25.0,0.0012211112,-0.014653334,0.009768889
2023-05-12 15:39:07.712000,26.0,-0.028085556,-0.017095556,0
2023-05-12 15:39:07.751000,27.0,-0.026864445,-0.014653334,-0.0048844446
2023-05-12 15:39:07.753000,28.0,-0.007326667,-0.01099,0
2023-05-12 15:39:07.754000,29.0,-0.013432222,-0.0024422223,0.01099
2023-05-12 15:39:07.797000,30.0,-0.026864445,-0.007326667,0.012211111
2023-05-12 15:39:07.798000,31.0,-0.014653334,-0.0061055557,0.009768889
2023-05-12 15:39:07.843000,32.0,0,-0.013432222,0.0061055557
2023-05-12 15:39:07.844000,33.0,0.0036633336,-0.009768889,0.0061055557
2023-05-12 15:39:07.886000,34.0,0.013432222,-0.013432222,0.0061055557
2023-05-12 15:39:07.887000,35.0,-0.0048844446,-0.01099,0.007326667
2023-05-12 15:39:07.888000,36.0,-0.025643334,-0.023201112,0.008547778
2023-05-12 15:39:07.931000,37.0,-0.01099,-0.01099,0.01099
2023-05-12 15:39:07.931000,38.0,-0.0012211112,-0.012211111,0.015874445
2023-05-12 15:39:07.975000,39.0,-0.01099,-0.013432222,0.01099
2023-05-12 15:39:07.979000,40.0,-0.007326667,-0.009768889,0.0048844446
2023-05-12 15:39:08.019000,41.0,0.017095556,0.0024422223,0.009768889
2023-05-12 15:39:08.027000,42.0,0.007326667,0.0036633336,0.015874445
2023-05-12 15:39:08.069000,43.0,-0.017095556,0.0024422223,0.015874445
2023-05-12 15:39:08.069000,44.0,-0.014653334,-0.0024422223,0.013432222
2023-05-12 15:39:08.070000,45.0,0.009768889,-0.0012211112,0.008547778
2023-05-12 15:39:08.113000,46.0,0.024422223,0.009768889,0.008547778
2023-05-12 15:39:08.114000,47.0,0.014653334,0.008547778,0.008547778
2023-05-12 15:39:08.115000,48.0,-0.008547778,0.0024422223,0.008547778
2023-05-12 15:39:08.160000,49.0,-0.012211111,-0.0012211112,0.007326667
2023-05-12 15:39:08.161000,50.0,-0.0012211112,0.0036633336,0.0048844446
2023-05-12 15:39:08.201000,51.0,0.0036633336,0.008547778,0.0061055557
2023-05-12 15:39:08.202000,52.0,-0.0024422223,0.007326667,0
2023-05-12 15:39:08.245000,53.0,-0.013432222,0.0036633336,0.0012211112
2023-05-12 15:39:08.290000,54.0,-0.017095556,0.0061055557,0.0012211112
2023-05-12 15:39:08.291000,55.0,-0.015874445,-0.0012211112,0
2023-05-12 15:39:08.292000,56.0,-0.012211111,0,0
2023-05-12 15:39:08.294000,57.0,-0.007326667,-0.0024422223,-0.0012211112
2023-05-12 15:39:08.336000,58.0,-0.012211111,-0.0036633336,-0.0024422223
2023-05-12 15:39:08.337000,59.0,-0.007326667,-0.009768889,0
2023-05-12 15:39:08.380000,60.0,-0.0048844446,0,-0.0012211112
2023-05-12 15:39:08.382000,61.0,0.0061055557,0.0048844446,0.0061055557
2023-05-12 15:39:08.427000,62.0,0.009768889,0.008547778,0.007326667
2023-05-12 15:39:08.429000,63.0,-0.0048844446,0.0048844446,0.0048844446
2023-05-12 15:39:08.472000,64.0,0.0036633336,0.0012211112,0.009768889
2023-05-12 15:39:08.475000,65.0,0.007326667,0.0024422223,0.012211111
2023-05-12 15:39:08.477000,66.0,0.0012211112,0.0024422223,0.01099
2023-05-12 15:39:08.515000,67.0,-0.0036633336,0,0.0048844446
2023-05-12 15:39:08.516000,68.0,-0.007326667,-0.0048844446,0.0061055557
2023-05-12 15:39:08.564000,69.0,-0.0061055557,-0.0024422223,0.007326667
2023-05-12 15:39:08.565000,70.0,-0.008547778,-0.0036633336,0.009768889
2023-05-12 15:39:08.565000,71.0,-0.014653334,-0.0036633336,0.007326667
2023-05-12 15:39:08.611000,72.0,-0.0024422223,-0.0036633336,0.0061055557
2023-05-12 15:39:08.613000,73.0,0.0036633336,-0.0036633336,0.0061055557
2023-05-12 15:39:08.650000,74.0,0.0048844446,0.0024422223,0.0061055557
2023-05-12 15:39:08.651000,75.0,0.0012211112,-0.0036633336,0.008547778
2023-05-12 15:39:08.697000,76.0,-0.01099,-0.0036633336,0.0036633336
2023-05-12 15:39:08.698000,77.0,0,-0.0048844446,0.007326667
2023-05-12 15:39:08.699000,78.0,0.01099,0.0024422223,0.012211111
2023-05-12 15:39:08.741000,79.0,0.013432222,0.009768889,0.013432222
2023-05-12 15:39:08.743000,80.0,0.0061055557,0.0012211112,0.008547778
2023-05-12 15:39:08.787000,81.0,-0.0048844446,-0.007326667,0.0061055557
2023-05-12 15:39:08.788000,82.0,-0.009768889,-0.0024422223,0.007326667
2023-05-12 15:39:08.831000,83.0,0.0048844446,0.0012211112,-0.0012211112
2023-05-12 15:39:08.833000,84.0,0.014653334,0.0036633336,-0.0036633336
2023-05-12 15:39:08.875000,85.0,0.0036633336,0.0012211112,-0.0036633336
2023-05-12 15:39:08.876000,86.0,-0.0061055557,-0.0061055557,-0.007326667
2023-05-12 15:39:08.877000,87.0,-0.013432222,-0.008547778,-0.0048844446
2023-05-12 15:39:08.921000,88.0,-0.009768889,-0.0061055557,-0.007326667
2023-05-12 15:39:08.922000,89.0,-0.0048844446,-0.007326667,-0.007326667
2023-05-12 15:39:08.966000,90.0,0,-0.0036633336,-0.0048844446
2023-05-12 15:39:08.968000,91.0,0,-0.0024422223,-0.008547778
2023-05-12 15:39:09.055000,92.0,0.0061055557,0.0048844446,-0.01099
