1683918321905,2023-05-12T14:05:20.1905,5.66,-1.09413333333333,1683918321905,2023-05-12T14:05:20.1905
1683918321925,2023-05-12T14:05:20.1925,5.68,-1.09573333333333,1683918321925,2023-05-12T14:05:20.1925
1683918321945,2023-05-12T14:05:20.1945,5.7,-1.09733333333333,1683918321945,2023-05-12T14:05:20.1945
1683918321965,2023-05-12T14:05:20.1965,5.72,-1.09893333333333,1683918321965,2023-05-12T14:05:20.1965
1683918321985,2023-05-12T14:05:20.1985,5.74,-1.10053333333333,1683918321985,2023-05-12T14:05:20.1985
1683918322005,2023-05-12T14:05:20.2005,5.76,-1.10213333333333,1683918322005,2023-05-12T14:05:20.2005
1683918322025,2023-05-12T14:05:20.2025,5.78,-1.10373333333333,1683918322025,2023-05-12T14:05:20.2025
1683918322045,2023-05-12T14:05:20.2045,5.8,-1.10533333333333,1683918322045,2023-05-12T14:05:20.2045
1683918322065,2023-05-12T14:05:20.2065,5.82,-1.10693333333333,1683918322065,2023-05-12T14:05:20.2065
1683918322085,2023-05-12T14:05:20.2085,5.84,-1.10853333333333,1683918322085,2023-05-12T14:05:20.2085
1683918322105,2023-05-12T14:05:20.2105,5.86,-1.11013333333333,1683918322105,2023-05-12T14:05:20.2105
1683918322125,2023-05-12T14:05:20.2125,5.88,-1.11173333333333,1683918322125,2023-05-12T14:05:20.2125
1683918322145,2023-05-12T14:05:20.2145,5.9,-1.11333333333333,1683918322145,2023-05-12T14:05:20.2145
1683918322165,2023-05-12T14:05:20.2165,5.92,-1.11493333333333,1683918322165,2023-05-12T14:05:20.2165
1683918322185,2023-05-12T14:05:20.2185,5.94,-1.11653333333333,1683918322185,2023-05-12T14:05:20.2185
1683918322205,2023-05-12T14:05:20.2205,5.96,-1.11813333333333,1683918322205,2023-05-12T14:05:20.2205
1683918322225,2023-05-12T14:05:20.2225,5.98,-1.11973333333333,1683918322225,2023-05-12T14:05:20.2225
1683918322245,2023-05-12T14:05:20.2245,6.0,-1.12133333333333,1683918322245,2023-05-12T14:05:20.2245
1683918322265,2023-05-12T14:05:20.2265,6.02,-1.12293333333333,1683918322265,2023-05-12T14:05:20.2265
1683918322285,2023-05-12T14:05:20.2285,6.04,-1.12453333333333,1683918322285,2023-05-12T14:05:20.2285
1683918322305,2023-05-12T14:05:20.2305,6.06,-1.12613333333333,1683918322305,2023-05-12T14:05:20.2305
1683918322325,2023-05-12T14:05:20.2325,6.08,-1.12773333333333,1683918322325,2023-05-12T14:05:20.2325
1683918322345,2023-05-12T14:05:20.2345,6.1,-1.12933333333333,1683918322345,2023-05-12T14:05:20.2345
1683918322365,2023-05-12T14:05:20.2365,6.12,-1.13093333333333,1683918322365,2023-05-12T14:05:20.2365
1683918322385,2023-05-12T14:05:20.2385,6.14,-1.13253333333333,1683918322385,2023-05-12T14:05:20.2385
1683918322405,2023-05-12T14:05:20.2405,6.16,-1.13413333333333,1683918322405,2023-05-12T14:05:20.2405
1683918322425,2023-05-12T14:05:20.2425,6.18,-1.13573333333333,1683918322425,2023-05-12T14:05:20.2425
1683918322445,2023-05-12T14:05:20.2445,6.2,-1.13733333333333,1683918322445,2023-05-12T14:05:20.2445
1683918322465,2023-05-12T14:05:20.2465,6.22,-1.13893333333333,1683918322465,2023-05-12T14:05:20.2465
1683918322485,2023-05-12T14:05:20.2485,6.24,-1.14053333333333,1683918322485,2023-05-12T14:05:20.2485
1683918322505,2023-05-12T14:05:20.2505,6.26,-1.14213333333333,1683918322505,2023-05-12T14:05:20.2505
1683918322525,2023-05-12T14:05:20.2525,6.28,-1.14373333333333,1683918322525,2023-05-12T14:05:20.2525
1683918322545,2023-05-12T14:05:20.2545,6.3,-1.14533333333333,1683918322545,2023-05-12T14:05:20.2545
1683918322565,2023-05-12T14:05:20.2565,6.32,-1.14693333333333,1683918322565,2023-05-12T14:05:20.2565
1683918322585,2023-05-12T14:05:20.2585,6.34,-1.14853333333333,1683918322585,2023-05-12T14:05:20.2585
1683918322605,2023-05-12T14:05:20.2605,6.36,-1.15013333333333,1683918322605,2023-05-12T14:05:20.2605
1683918322625,2023-05-12T14:05:20.2625,6.38,-1.15173333333333,1683918322625,2023-05-12T14:05:20.2625
1683918322645,2023-05-12T14:05:20.2645,6.4,-1.15333333333333,1683918322645,2023-05-12T14:05:20.2645
1683918322665,2023-05-12T14:05:20.2665,6.42,-1.15493333333333,1683918322665,2023-05-12T14:05:20.2665
1683918322685,2023-05-12T14:05:20.2685,6.44,-1.15653333333333,1683918322685,2023-05-12T14:05:20.2685
1683918322705,2023-05-12T14:05:20.2705,6.46,-1.15813333333333,1683918322705,2023-05-12T14:05:20.2705
1683918322725,2023-05-12T14:05:20.2725,6.48,-1.15973333333333,1683918322725,2023-05-12T14:05:20.2725
1683918322745,2023-05-12T14:05:20.2745,6.5,-1.16133333333333,1683918322745,2023-05-12T14:05:20.2745
1683918322765,2023-05-12T14:05:20.2765,6.52,-1.16293333333333,1683918322765,2023-05-12T14:05:20.2765
1683918322785,2023-05-12T14:05:20.2785,6.54,-1.16453333333333,1683918322785,2023-05-12T14:05:20.2785
1683918322805,2023-05-12T14:05:20.2805,6.56,-1.16613333333333,1683918322805,2023-05-12T14:05:20.2805
1683918322825,2023-05-12T14:05:20.2825,6.58,-1.16773333333333,1683918322825,2023-05-12T14:05:20.2825
1683918322845,2023-05-12T14:05:20.2845,6.6,-1.16933333333333,1683918322845,2023-05-12T14:05:20.2845
1683918322865,2023-05-12T14:05:20.2865,6.62,-1.17093333333333,1683918322865,2023-05-12T14:05:20.2865
1683918322885,2023-05-12T14:05:20.2885,6.64,-1.17253333333333,1683918322885,2023-05-12T14:05:20.2885
1683918322905,2023-05-12T14:05:20.2905,6.66,-1.17413333333333,1683918322905,2023-05-12T14:05:20.2905
1683918322925,2023-05-12T14:05:20.2925,6.68,-1.17573333333333,1683918322925,2023-05-12T14:05:20.2925
1683918322945,2023-05-12T14:05:20.2945,6.7,-1.17733333333333,1683918322945,2023-05-12T14:05:20.2945
1683918322965,2023-05-12T14:05:20.2965,6.72,-1.17893333333333,1683918322965,2023-05-12T14:05:20.2965
1683918322985,2023-05-12T14:05:20.2985,6.74,-1.18053333333333,1683918322985,2023-05-12T14:05:20.2985
1683918323005,2023-05-12T14:05:20.3005,6.76,-1.18213333333333,1683918323005,2023-05-12T14:05:20.3005
1683918323025,2023-05-12T14:05:20.3025,6.78,-1.18373333333333,1683918323025,2023-05-12T14:05:20.3025
1683918323045,2023-05-12T14:05:20.3045,6.8,-1.18533333333333,1683918323045,2023-05-12T14:05:20.3045
1683918323065,2023-05-12T14:05:20.3065,6.82,-1.18693333333333,1683918323065,2023-05-12T14:05:20.3065
1683918323085,2023-05-12T14:05:20.3085,6.84,-1.18853333333333,1683918323085,2023-05-12T14:05:20.3085
1683918323105,2023-05-12T14:05:20.3105,6.86,-1.19013333333333,1683918323105,2023-05-12T14:05:20.3105
1683918323125,2023-05-12T14:05:20.3125,6.88,-1.19173333333333,1683918323125,2023-05-12T14:05:20.3125
1683918323145,2023-05-12T14:05:20.3145,6.9,-1.19333333333333,1683918323145,2023-05-12T14:05:20.3145
1683918323165,2023-05-12T14:05:20.3165,6.92,-1.19493333333333,1683918323165,2023-05-12T14:05:20.3165
1683918323185,2023-05-12T14:05:20.3185,6.94,-1.19653333333333,1683918323185,2023-05-12T14:05:20.3185
1683918323205,2023-05-12T14:05:20.3205,6.96,-1.19813333333333,1683918323205,2023-05-12T14:05:20.3205
1683918323225,2023-05-12T14:05:20.3225,6.98,-1.19973333333333,1683918323225,2023-05-12T14:05:20.3225
1683918323245,2023-05-12T14:05:20.3245,7.0,-1.20133333333333,1683918323245,2023-05-12T14:05:20.3245
1683918323265,2023-05-12T14:05:20.3265,7.02,-1.20293333333333,1683918323265,2023-05-12T14:05:20.3265
1683918323285,2023-05-12T14:05:20.3285,7.04,-1.20453333333333,1683918323285,2023-05-12T14:05:20.3285
1683918323305,2023-05-12T14:05:20.3305,7.06,-1.20613333333333,1683918323305,2023-05-12T14:05:20.3305
1683918323325,2023-05-12T14:05:20.3325,7.08,-1.20773333333333,1683918323325,2023-05-12T14:05:20.3325
1683918323345,2023-05-12T14:05:20.3345,7.1,-1.20933333333333,1683918323345,2023-05-12T14:05:20.3345
1683918323365,2023-05-12T14:05:20.3365,7.12,-1.21093333333333,1683918323365,2023-05-12T14:05:20.3365
1683918323385,2023-05-12T14:05:20.3385,7.14,-1.21253333333333,1683918323385,2023-05-12T14:05:20.3385
1683918323405,2023-05-12T14:05:20.3405,7.16,-1.21413333333333,1683918323405,2023-05-12T14:05:20.3405
1683918323425,2023-05-12T14:05:20.3425,7.18,-1.21573333333333,1683918323425,2023-05-12T14:05:20.3425
1683918323445,2023-05-12T14:05:20.3445,7.2,-1.21733333333333,1683918323445,2023-05-12T14:05:20.3445
1683918323465,2023-05-12T14:05:20.3465,7.22,-1.21893333333333,1683918323465,2023-05-12T14:05:20.3465
1683918323485,2023-05-12T14:05:20.3485,7.24,-1.22053333333333,1683918323485,2023-05-12T14:05:20.3485
1683918323505,2023-05-12T14:05:20.3505,7.26,-1.22213333333333,1683918323505,2023-05-12T14:05:20.3505
1683918323525,2023-05-12T14:05:20.3525,7.28,-1.22373333333333,1683918323525,2023-05-12T14:05:20.3525
1683918323545,2023-05-12T14:05:20.3545,7.3,-1.22533333333333,1683918323545,2023-05-12T14:05:20.3545
1683918323565,2023-05-12T14:05:20.3565,7.32,-1.22693333333333,1683918323565,2023-05-12T14:05:20.3565
1683918323585,2023-05-12T14:05:20.3585,7.34,-1.22853333333333,1683918323585,2023-05-12T14:05:20.3585
1683918323605,2023-05-12T14:05:20.3605,7.36,-1.23013333333333,1683918323605,2023-05-12T14:05:20.3605
1683918323625,2023-05-12T14:05:20.3625,7.38,-1.23173333333333,1683918323625,2023-05-12T14:05:20.3625
1683918323645,2023-05-12T14:05:20.3645,7.4,-1.23333333333333,1683918323645,2023-05-12T14:05:20.3645
1683918323665,2023-05-12T14:05:20.3665,7.42,-1.23493333333333,1683918323665,2023-05-12T14:05:20.3665
1683918323685,2023-05-12T14:05:20.3685,7.44,-1.23653333333333,1683918323685,2023-05-12T14:05:20.3685
1683918323705,2023-05-12T14:05:20.3705,7.46,-1.23813333333333,1683918323705,2023-05-12T14:05:20.3705
1683918323725,2023-05-12T14:05:20.3725,7.48,-1.23973333333333,1683918323725,2023-05-12T14:05:20.3725
1683918323745,2023-05-12T14:05:20.3745,7.5,-1.24133333333333,1683918323745,2023-05-12T14:05:20.3745
1683918323765,2023-05-12T14:05:20.3765,7.52,-1.24293333333333,1683918323765,2023-05-12T14:05:20.3765
1683918323785,2023-05-12T14:05:20.3785,7.54,-1.24453333333333,1683918323785,2023-05-12T14:05:20.3785
1683918323805,2023-05-12T14:05:20.3805,7.56,-1.24613333333333,1683918323805,2023-05-12T14:05:20.3805
1683918323825,2023-05-12T14:05:20.3825,7.58,-1.24773333333333,1683918323825,2023-05-12T14:05:20.3825
1683918323845,2023-05-12T14:05:20.3845,7.6,-1.24933333333333,1683918323845,2023-05-12T14:05:20.3845
1683918323865,2023-05-12T14:05:20.3865,7.62,-1.25093333333333,1683918323865,2023-05-12T14:05:20.3865
1683918323885,2023-05-12T14:05:20.3885,7.64,-1.25253333333333,1683918323885,2023-05-12T14:05:20.3885
1683918323905,2023-05-12T14:05:20.3905,7.66,-1.25413333333333,1683918323905,2023-05-12T14:05:20.3905
1683918323925,2023-05-12T14:05:20.3925,7.68,-1.25573333333333,1683918323925,2023-05-12T14:05:20.3925
1683918323945,2023-05-12T14:05:20.3945,7.7,-1.25733333333333,1683918323945,2023-05-12T14:05:20.3945
1683918323965,2023-05-12T14:05:20.3965,7.72,-1.25893333333333,1683918323965,2023-05-12T14:05:20.3965
1683918323985,2023-05-12T14:05:20.3985,7.74,-1.26053333333333,1683918323985,2023-05-12T14:05:20.3985
1683918324005,2023-05-12T14:05:20.4005,7.76,-1.26213333333333,1683918324005,2023-05-12T14:05:20.4005
1683918324025,2023-05-12T14:05:20.4025,7.78,-1.26373333333333,1683918324025,2023-05-12T14:05:20.4025
1683918324045,2023-05-12T14:05:20.4045,7.8,-1.26533333333333,1683918324045,2023-05-12T14:05:20.4045
1683918324065,2023-05-12T14:05:20.4065,7.82,-1.26693333333333,1683918324065,2023-05-12T14:05:20.4065
1683918324085,2023-05-12T14:05:20.4085,7.84,-1.26853333333333,1683918324085,2023-05-12T14:05:20.4085
1683918324105,2023-05-12T14:05:20.4105,7.86,-1.27013333333333,1683918324105,2023-05-12T14:05:20.4105
1683918324125,2023-05-12T14:05:20.4125,7.88,-1.27173333333333,1683918324125,2023-05-12T14:05:20.4125
1683918324145,2023-05-12T14:05:20.4145,7.9,-1.27333333333333,1683918324145,2023-05-12T14:05:20.4145
1683918324165,2023-05-12T14:05:20.4165,7.92,-1.27493333333333,1683918324165,2023-05-12T14:05:20.4165
1683918324185,2023-05-12T14:05:20.4185,7.94,-1.27653333333333,1683918324185,2023-05-12T14:05:20.4185
1683918324205,2023-05-12T14:05:20.4205,7.96,-1.27813333333333,1683918324205,2023-05-12T14:05:20.4205
1683918324225,2023-05-12T14:05:20.4225,7.98,-1.27973333333333,1683918324225,2023-05-12T14:05:20.4225
1683918324245,2023-05-12T14:05:20.4245,8.0,-1.28133333333333,1683918324245,2023-05-12T14:05:20.4245
1683918324265,2023-05-12T14:05:20.4265,8.02,-1.28293333333333,1683918324265,2023-05-12T14:05:20.4265
1683918324285,2023-05-12T14:05:20.4285,8.04,-1.28453333333333,1683918324285,2023-05-12T14:05:20.4285
1683918324305,2023-05-12T14:05:20.4305,8.06,-1.28613333333333,1683918324305,2023-05-12T14:05:20.4305
1683918324325,2023-05-12T14:05:20.4325,8.08,-1.28773333333333,1683918324325,2023-05-12T14:05:20.4325
1683918324345,2023-05-12T14:05:20.4345,8.1,-1.28933333333333,1683918324345,2023-05-12T14:05:20.4345
1683918324365,2023-05-12T14:05:20.4365,8.12,-1.29093333333333,1683918324365,2023-05-12T14:05:20.4365
1683918324385,2023-05-12T14:05:20.4385,8.14,-1.29253333333333,1683918324385,2023-05-12T14:05:20.4385
1683918324405,2023-05-12T14:05:20.4405,8.16,-1.29413333333333,1683918324405,2023-05-12T14:05:20.4405
1683918324425,2023-05-12T14:05:20.4425,8.18,-1.29573333333333,1683918324425,2023-05-12T14:05:20.4425
1683918324445,2023-05-12T14:05:20.4445,8.2,-1.29733333333333,1683918324445,2023-05-12T14:05:20.4445
1683918324465,2023-05-12T14:05:20.4465,8.22,-1.29893333333333,1683918324465,2023-05-12T14:05:20.4465
1683918324485,2023-05-12T14:05:20.4485,8.24,-1.30053333333333,1683918324485,2023-05-12T14:05:20.4485
1683918324505,2023-05-12T14:05:20.4505,8.26,-1.30213333333333,1683918324505,2023-05-12T14:05:20.4505
1683918324525,2023-05-12T14:05:20.4525,8.28,-1.30373333333333,1683918324525,2023-05-12T14:05:20.4525
1683918324545,2023-05-12T14:05:20.4545,8.3,-1.30533333333333,1683918324545,2023-05-12T14:05:20.4545
1683918324565,2023-05-12T14:05:20.4565,8.32,-1.30693333333333,1683918324565,2023-05-12T14:05:20.4565
1683918324585,2023-05-12T14:05:20.4585,8.34,-1.30853333333333,1683918324585,2023-05-12T14:05:20.4585
1683918324605,2023-05-12T14:05:20.4605,8.36,-1.31013333333333,1683918324605,2023-05-12T14:05:20.4605
1683918324625,2023-05-12T14:05:20.4625,8.38,-1.31173333333333,1683918324625,2023-05-12T14:05:20.4625
1683918324645,2023-05-12T14:05:20.4645,8.4,-1.31333333333333,1683918324645,2023-05-12T14:05:20.4645
1683918324665,2023-05-12T14:05:20.4665,8.42,-1.31493333333333,1683918324665,2023-05-12T14:05:20.4665
1683918324685,2023-05-12T14:05:20.4685,8.44,-1.31653333333333,1683918324685,2023-05-12T14:05:20.4685
1683918324705,2023-05-12T14:05:20.4705,8.46,-1.31813333333333,1683918324705,2023-05-12T14:05:20.4705
1683918324725,2023-05-12T14:05:20.4725,8.48,-1.31973333333333,1683918324725,2023-05-12T14:05:20.4725
1683918324745,2023-05-12T14:05:20.4745,8.5,-1.32133333333333,1683918324745,2023-05-12T14:05:20.4745
1683918324765,2023-05-12T14:05:20.4765,8.52,-1.32293333333333,1683918324765,2023-05-12T14:05:20.4765
1683918324785,2023-05-12T14:05:20.4785,8.54,-1.32453333333333,1683918324785,2023-05-12T14:05:20.4785
1683918324805,2023-05-12T14:05:20.4805,8.56,-1.32613333333333,1683918324805,2023-05-12T14:05:20.4805
1683918324825,2023-05-12T14:05:20.4825,8.58,-1.32773333333333,1683918324825,2023-05-12T14:05:20.4825
1683918324845,2023-05-12T14:05:20.4845,8.6,-1.32933333333333,1683918324845,2023-05-12T14:05:20.4845
1683918324865,2023-05-12T14:05:20.4865,8.62,-1.33093333333333,1683918324865,2023-05-12T14:05:20.4865
1683918324885,2023-05-12T14:05:20.4885,8.64,-1.33253333333333,1683918324885,2023-05-12T14:05:20.4885
1683918324905,2023-05-12T14:05:20.4905,8.66,-1.33413333333333,1683918324905,2023-05-12T14:05:20.4905
1683918324925,2023-05-12T14:05:20.4925,8.68,-1.33573333333333,1683918324925,2023-05-12T14:05:20.4925
1683918324945,2023-05-12T14:05:20.4945,8.7,-1.33733333333333,1683918324945,2023-05-12T14:05:20.4945
1683918324965,2023-05-12T14:05:20.4965,8.72,-1.33893333333333,1683918324965,2023-05-12T14:05:20.4965
1683918324985,2023-05-12T14:05:20.4985,8.74,-1.34053333333333,1683918324985,2023-05-12T14:05:20.4985
1683918325005,2023-05-12T14:05:20.5005,8.76,-1.34213333333333,1683918325005,2023-05-12T14:05:20.5005
1683918325025,2023-05-12T14:05:20.5025,8.78,-1.34373333333333,1683918325025,2023-05-12T14:05:20.5025
1683918325045,2023-05-12T14:05:20.5045,8.8,-1.34533333333333,1683918325045,2023-05-12T14:05:20.5045
1683918325065,2023-05-12T14:05:20.5065,8.82,-1.34693333333333,1683918325065,2023-05-12T14:05:20.5065
