epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1679950673592,2023-03-27T15:57:53.592,26,0.806,-0.38,0.262
1679950673612,2023-03-27T15:57:53.612,26.02,0.842,-0.369,0.283
1679950673632,2023-03-27T15:57:53.632,26.04,0.808,-0.359,0.254
1679950673652,2023-03-27T15:57:53.652,26.06,0.781,-0.355,0.259
1679950673672,2023-03-27T15:57:53.672,26.08,0.791,-0.38,0.29
1679950673692,2023-03-27T15:57:53.692,26.1,0.812,-0.399,0.312
1679950673712,2023-03-27T15:57:53.712,26.12,0.777,-0.445,0.288
1679950673732,2023-03-27T15:57:53.732,26.14,0.766,-0.524,0.279
1679950673752,2023-03-27T15:57:53.752,26.16,0.762,-0.574,0.283
1679950673772,2023-03-27T15:57:53.772,26.18,0.806,-0.552,0.323
1679950673792,2023-03-27T15:57:53.792,26.2,0.858,-0.498,0.369
1679950673812,2023-03-27T15:57:53.812,26.22,0.845,-0.452,0.35
1679950673832,2023-03-27T15:57:53.832,26.24,0.967,-0.474,0.316
1679950673852,2023-03-27T15:57:53.852,26.26,1.076,-0.509,0.183
1679950673872,2023-03-27T15:57:53.872,26.28,1.189,-0.568,0.096
1679950673892,2023-03-27T15:57:53.892,26.3,1.273,-0.799,-0.148
1679950673912,2023-03-27T15:57:53.912,26.32,1.276,-0.999,-0.058
1679950673932,2023-03-27T15:57:53.932,26.34,0.899,-0.704,0.053
1679950673952,2023-03-27T15:57:53.952,26.36,0.669,-0.42,0.338
1679950673972,2023-03-27T15:57:53.972,26.38,0.616,-0.343,0.191
1679950673992,2023-03-27T15:57:53.992,26.4,0.776,-0.397,0.08
1679950674012,2023-03-27T15:57:54.012,26.42,0.856,-0.44,-0.077
1679950674032,2023-03-27T15:57:54.032,26.44,0.961,-0.428,-0.137
1679950674052,2023-03-27T15:57:54.052,26.46,0.99,-0.506,-0.068
1679950674072,2023-03-27T15:57:54.072,26.48,0.864,-0.489,0.006
1679950674092,2023-03-27T15:57:54.092,26.5,0.757,-0.4,0.066
1679950674112,2023-03-27T15:57:54.112,26.52,0.789,-0.335,0.095
1679950674132,2023-03-27T15:57:54.132,26.54,0.832,-0.321,0.04
1679950674152,2023-03-27T15:57:54.152,26.56,0.85,-0.355,0.005
1679950674172,2023-03-27T15:57:54.172,26.58,0.889,-0.407,0.008
1679950674192,2023-03-27T15:57:54.192,26.6,0.936,-0.387,0.001
1679950674212,2023-03-27T15:57:54.212,26.62,0.967,-0.327,0.02
1679950674232,2023-03-27T15:57:54.232,26.64,0.939,-0.266,0.046
1679950674252,2023-03-27T15:57:54.252,26.66,0.916,-0.278,0.089
1679950674272,2023-03-27T15:57:54.272,26.68,0.944,-0.338,0.132
1679950674292,2023-03-27T15:57:54.292,26.7,0.958,-0.378,0.13
1679950674312,2023-03-27T15:57:54.312,26.72,0.909,-0.4,0.125
1679950674332,2023-03-27T15:57:54.332,26.74,0.882,-0.414,0.149
1679950674352,2023-03-27T15:57:54.352,26.76,0.882,-0.421,0.166
1679950674372,2023-03-27T15:57:54.372,26.78,0.881,-0.423,0.158
1679950674392,2023-03-27T15:57:54.392,26.8,0.889,-0.408,0.16
1679950674412,2023-03-27T15:57:54.412,26.82,0.894,-0.388,0.156
1679950674432,2023-03-27T15:57:54.432,26.84,0.883,-0.383,0.151
1679950674452,2023-03-27T15:57:54.452,26.86,0.875,-0.366,0.159
1679950674472,2023-03-27T15:57:54.472,26.88,0.913,-0.326,0.19
1679950674492,2023-03-27T15:57:54.492,26.9,0.944,-0.287,0.207
1679950674512,2023-03-27T15:57:54.512,26.92,0.955,-0.254,0.219
1679950674532,2023-03-27T15:57:54.532,26.94,0.951,-0.225,0.239
1679950674552,2023-03-27T15:57:54.552,26.96,0.944,-0.231,0.255
1679950674572,2023-03-27T15:57:54.572,26.98,0.942,-0.265,0.265
1679950674592,2023-03-27T15:57:54.592,27,0.928,-0.297,0.275
1679950674612,2023-03-27T15:57:54.612,27.02,0.91,-0.326,0.272
1679950674632,2023-03-27T15:57:54.632,27.04,0.9,-0.347,0.271
1679950674652,2023-03-27T15:57:54.652,27.06,0.888,-0.358,0.28
1679950674672,2023-03-27T15:57:54.672,27.08,0.885,-0.377,0.274
1679950674692,2023-03-27T15:57:54.692,27.1,0.861,-0.373,0.259
1679950674712,2023-03-27T15:57:54.712,27.12,0.863,-0.363,0.277
1679950674732,2023-03-27T15:57:54.732,27.14,0.866,-0.323,0.278
1679950674752,2023-03-27T15:57:54.752,27.16,0.937,-0.293,0.303
1679950674772,2023-03-27T15:57:54.772,27.18,1.035,-0.258,0.325
1679950674792,2023-03-27T15:57:54.792,27.2,1.076,-0.19,0.322
1679950674812,2023-03-27T15:57:54.812,27.22,1.069,-0.15,0.348
1679950674832,2023-03-27T15:57:54.832,27.24,1.059,-0.164,0.3
1679950674852,2023-03-27T15:57:54.852,27.26,1.054,-0.225,0.232
1679950674872,2023-03-27T15:57:54.872,27.28,1.053,-0.362,0.173
1679950674892,2023-03-27T15:57:54.892,27.3,1.04,-0.534,0.131
1679950674912,2023-03-27T15:57:54.912,27.32,0.986,-0.641,0.086
1679950674932,2023-03-27T15:57:54.932,27.34,0.893,-0.669,0.041
1679950674952,2023-03-27T15:57:54.952,27.36,0.787,-0.67,0.049
1679950674972,2023-03-27T15:57:54.972,27.38,0.77,-0.68,0.083
1679950674992,2023-03-27T15:57:54.992,27.4,0.839,-0.641,0.087
1679950675012,2023-03-27T15:57:55.012,27.42,0.9,-0.541,0.088
1679950675032,2023-03-27T15:57:55.032,27.44,0.929,-0.422,0.127
1679950675052,2023-03-27T15:57:55.052,27.46,0.919,-0.38,0.177
1679950675072,2023-03-27T15:57:55.072,27.48,0.891,-0.445,0.205
1679950675092,2023-03-27T15:57:55.092,27.5,0.849,-0.507,0.182
1679950675112,2023-03-27T15:57:55.112,27.52,0.782,-0.526,0.174
1679950675132,2023-03-27T15:57:55.132,27.54,0.722,-0.514,0.182
1679950675152,2023-03-27T15:57:55.152,27.56,0.734,-0.511,0.21
1679950675172,2023-03-27T15:57:55.172,27.58,0.75,-0.483,0.237
1679950675192,2023-03-27T15:57:55.192,27.6,0.758,-0.449,0.25
1679950675212,2023-03-27T15:57:55.212,27.62,0.776,-0.405,0.26
1679950675232,2023-03-27T15:57:55.232,27.64,0.816,-0.369,0.294
1679950675252,2023-03-27T15:57:55.252,27.66,0.797,-0.358,0.262
1679950675272,2023-03-27T15:57:55.272,27.68,0.822,-0.372,0.29
1679950675292,2023-03-27T15:57:55.292,27.7,0.81,-0.396,0.305
1679950675312,2023-03-27T15:57:55.312,27.72,0.797,-0.43,0.319
1679950675332,2023-03-27T15:57:55.332,27.74,0.811,-0.45,0.335
1679950675352,2023-03-27T15:57:55.352,27.76,0.836,-0.438,0.34
1679950675372,2023-03-27T15:57:55.372,27.78,0.827,-0.416,0.336
1679950675392,2023-03-27T15:57:55.392,27.8,0.8,-0.421,0.33
1679950675412,2023-03-27T15:57:55.412,27.82,0.785,-0.455,0.317
1679950675432,2023-03-27T15:57:55.432,27.84,0.774,-0.491,0.321
1679950675452,2023-03-27T15:57:55.452,27.86,0.77,-0.5,0.353
1679950675472,2023-03-27T15:57:55.472,27.88,0.788,-0.478,0.381
1679950675492,2023-03-27T15:57:55.492,27.9,0.846,-0.444,0.425
1679950675512,2023-03-27T15:57:55.512,27.92,0.876,-0.45,0.356
1679950675532,2023-03-27T15:57:55.532,27.94,0.906,-0.477,0.273
1679950675552,2023-03-27T15:57:55.552,27.96,0.983,-0.529,0.238
1679950675572,2023-03-27T15:57:55.572,27.98,1.02,-0.575,0.214
1679950675592,2023-03-27T15:57:55.592,28,0.968,-0.623,0.139
1679950675612,2023-03-27T15:57:55.612,28.02,1.025,-0.897,0.045
1679950675632,2023-03-27T15:57:55.632,28.04,1.101,-1.043,-0.086
1679950675652,2023-03-27T15:57:55.652,28.06,0.978,-0.846,-0.111
1679950675672,2023-03-27T15:57:55.672,28.08,0.822,-0.525,0.05
1679950675692,2023-03-27T15:57:55.692,28.1,0.773,-0.319,0.112
1679950675712,2023-03-27T15:57:55.712,28.12,0.743,-0.201,0.048
1679950675732,2023-03-27T15:57:55.732,28.14,0.773,-0.283,0.018
1679950675752,2023-03-27T15:57:55.752,28.16,0.852,-0.399,-0.033
1679950675772,2023-03-27T15:57:55.772,28.18,0.904,-0.465,-0.062
1679950675792,2023-03-27T15:57:55.792,28.2,0.905,-0.488,-0.061
1679950675812,2023-03-27T15:57:55.812,28.22,0.863,-0.501,-0.014
1679950675832,2023-03-27T15:57:55.832,28.24,0.831,-0.467,-0.005
1679950675852,2023-03-27T15:57:55.852,28.26,0.836,-0.407,-0.006
1679950675872,2023-03-27T15:57:55.872,28.28,0.838,-0.394,-0.001
1679950675892,2023-03-27T15:57:55.892,28.3,0.867,-0.412,-0.004
1679950675912,2023-03-27T15:57:55.912,28.32,0.904,-0.415,0.007
1679950675932,2023-03-27T15:57:55.932,28.34,0.929,-0.403,0.02
1679950675952,2023-03-27T15:57:55.952,28.36,0.948,-0.38,0.048
1679950675972,2023-03-27T15:57:55.972,28.38,0.953,-0.349,0.077
1679950675992,2023-03-27T15:57:55.992,28.4,0.945,-0.342,0.081
1679950676012,2023-03-27T15:57:56.012,28.42,0.935,-0.376,0.071
1679950676032,2023-03-27T15:57:56.032,28.44,0.929,-0.395,0.069
1679950676052,2023-03-27T15:57:56.052,28.46,0.927,-0.407,0.075
1679950676072,2023-03-27T15:57:56.072,28.48,0.916,-0.413,0.074
1679950676092,2023-03-27T15:57:56.092,28.5,0.909,-0.405,0.079
1679950676112,2023-03-27T15:57:56.112,28.52,0.927,-0.386,0.085
1679950676132,2023-03-27T15:57:56.132,28.54,0.935,-0.382,0.08
1679950676152,2023-03-27T15:57:56.152,28.56,0.931,-0.4,0.092
1679950676172,2023-03-27T15:57:56.172,28.58,0.913,-0.428,0.11
1679950676192,2023-03-27T15:57:56.192,28.6,0.894,-0.449,0.112
1679950676212,2023-03-27T15:57:56.212,28.62,0.908,-0.479,0.119
1679950676232,2023-03-27T15:57:56.232,28.64,0.918,-0.495,0.114
1679950676252,2023-03-27T15:57:56.252,28.66,0.897,-0.479,0.133
1679950676272,2023-03-27T15:57:56.272,28.68,0.865,-0.452,0.148
1679950676292,2023-03-27T15:57:56.292,28.7,0.857,-0.408,0.15
1679950676312,2023-03-27T15:57:56.312,28.72,0.88,-0.37,0.144
1679950676332,2023-03-27T15:57:56.332,28.74,0.911,-0.354,0.131
1679950676352,2023-03-27T15:57:56.352,28.76,0.937,-0.343,0.141
1679950676372,2023-03-27T15:57:56.372,28.78,0.911,-0.346,0.157
1679950676392,2023-03-27T15:57:56.392,28.8,0.896,-0.351,0.179
1679950676412,2023-03-27T15:57:56.412,28.82,0.918,-0.34,0.183
1679950676432,2023-03-27T15:57:56.432,28.84,0.932,-0.303,0.175
1679950676452,2023-03-27T15:57:56.452,28.86,0.948,-0.279,0.208
1679950676472,2023-03-27T15:57:56.472,28.88,0.963,-0.275,0.239
1679950676492,2023-03-27T15:57:56.492,28.9,1.009,-0.312,0.227
1679950676512,2023-03-27T15:57:56.512,28.92,0.972,-0.336,0.17
1679950676532,2023-03-27T15:57:56.532,28.94,0.927,-0.324,0.192
1679950676552,2023-03-27T15:57:56.552,28.96,0.899,-0.294,0.202
1679950676572,2023-03-27T15:57:56.572,28.98,0.919,-0.328,0.199
1679950676592,2023-03-27T15:57:56.592,29,0.908,-0.354,0.167
1679950676612,2023-03-27T15:57:56.612,29.02,0.915,-0.352,0.173
1679950676632,2023-03-27T15:57:56.632,29.04,0.924,-0.372,0.193
1679950676652,2023-03-27T15:57:56.652,29.06,0.922,-0.39,0.196
1679950676672,2023-03-27T15:57:56.672,29.08,0.91,-0.376,0.181
1679950676692,2023-03-27T15:57:56.692,29.1,0.917,-0.353,0.165
1679950676712,2023-03-27T15:57:56.712,29.12,0.914,-0.38,0.169
1679950676732,2023-03-27T15:57:56.732,29.14,0.88,-0.439,0.148
1679950676752,2023-03-27T15:57:56.752,29.16,0.854,-0.453,0.109
1679950676772,2023-03-27T15:57:56.772,29.18,0.878,-0.477,0.155
1679950676792,2023-03-27T15:57:56.792,29.2,0.899,-0.517,0.173
1679950676812,2023-03-27T15:57:56.812,29.22,0.907,-0.502,0.157
1679950676832,2023-03-27T15:57:56.832,29.24,0.909,-0.477,0.147
1679950676852,2023-03-27T15:57:56.852,29.26,0.901,-0.49,0.125
1679950676872,2023-03-27T15:57:56.872,29.28,0.883,-0.518,0.108
1679950676892,2023-03-27T15:57:56.892,29.3,0.875,-0.542,0.127
1679950676912,2023-03-27T15:57:56.912,29.32,0.857,-0.562,0.131
1679950676932,2023-03-27T15:57:56.932,29.34,0.859,-0.568,0.143
1679950676952,2023-03-27T15:57:56.952,29.36,0.866,-0.544,0.169
1679950676972,2023-03-27T15:57:56.972,29.38,0.833,-0.508,0.174
1679950676992,2023-03-27T15:57:56.992,29.4,0.854,-0.507,0.196
1679950677012,2023-03-27T15:57:57.012,29.42,0.859,-0.504,0.207
1679950677032,2023-03-27T15:57:57.032,29.44,0.854,-0.479,0.228
1679950677052,2023-03-27T15:57:57.052,29.46,0.846,-0.459,0.226
1679950677072,2023-03-27T15:57:57.072,29.48,0.853,-0.457,0.225
1679950677092,2023-03-27T15:57:57.092,29.5,0.87,-0.437,0.241
1679950677112,2023-03-27T15:57:57.112,29.52,0.886,-0.445,0.259
1679950677132,2023-03-27T15:57:57.132,29.54,0.854,-0.456,0.253
1679950677152,2023-03-27T15:57:57.152,29.56,0.839,-0.461,0.268
1679950677172,2023-03-27T15:57:57.172,29.58,0.834,-0.458,0.292
1679950677192,2023-03-27T15:57:57.192,29.6,0.81,-0.466,0.276
1679950677212,2023-03-27T15:57:57.212,29.62,0.796,-0.484,0.267
1679950677232,2023-03-27T15:57:57.232,29.64,0.797,-0.5,0.265
1679950677252,2023-03-27T15:57:57.252,29.66,0.806,-0.508,0.275
1679950677272,2023-03-27T15:57:57.272,29.68,0.846,-0.473,0.319
1679950677292,2023-03-27T15:57:57.292,29.7,0.855,-0.432,0.357
1679950677312,2023-03-27T15:57:57.312,29.72,0.861,-0.431,0.389
1679950677332,2023-03-27T15:57:57.332,29.74,0.849,-0.42,0.409
1679950677352,2023-03-27T15:57:57.352,29.76,0.796,-0.42,0.351
1679950677372,2023-03-27T15:57:57.372,29.78,0.81,-0.436,0.305
1679950677392,2023-03-27T15:57:57.392,29.8,0.833,-0.455,0.242
1679950677412,2023-03-27T15:57:57.412,29.82,0.904,-0.436,0.268
1679950677432,2023-03-27T15:57:57.432,29.84,0.929,-0.443,0.281
1679950677452,2023-03-27T15:57:57.452,29.86,0.913,-0.504,0.261
1679950677472,2023-03-27T15:57:57.472,29.88,0.909,-0.599,0.152
1679950677492,2023-03-27T15:57:57.492,29.9,0.892,-0.538,0.125
1679950677512,2023-03-27T15:57:57.512,29.92,0.876,-0.434,0.22
1679950677532,2023-03-27T15:57:57.532,29.94,0.843,-0.39,0.206
1679950677552,2023-03-27T15:57:57.552,29.96,0.857,-0.381,0.187
1679950677572,2023-03-27T15:57:57.572,29.98,0.874,-0.382,0.19
1679950677592,2023-03-27T15:57:57.592,30,0.874,-0.374,0.178
1679950677612,2023-03-27T15:57:57.612,30.02,0.89,-0.384,0.17
1679950677632,2023-03-27T15:57:57.632,30.04,0.876,-0.411,0.179
1679950677652,2023-03-27T15:57:57.652,30.06,0.863,-0.427,0.174
1679950677672,2023-03-27T15:57:57.672,30.08,0.885,-0.445,0.187
1679950677692,2023-03-27T15:57:57.692,30.1,0.898,-0.417,0.168
1679950677712,2023-03-27T15:57:57.712,30.12,0.929,-0.377,0.168
1679950677732,2023-03-27T15:57:57.732,30.14,0.955,-0.372,0.163
1679950677752,2023-03-27T15:57:57.752,30.16,0.936,-0.382,0.167
1679950677772,2023-03-27T15:57:57.772,30.18,0.893,-0.391,0.185
1679950677792,2023-03-27T15:57:57.792,30.2,0.862,-0.39,0.199
1679950677812,2023-03-27T15:57:57.812,30.22,0.862,-0.406,0.208
1679950677832,2023-03-27T15:57:57.832,30.24,0.847,-0.399,0.171
1679950677852,2023-03-27T15:57:57.852,30.26,0.872,-0.362,0.181
1679950677872,2023-03-27T15:57:57.872,30.28,0.923,-0.35,0.179
1679950677892,2023-03-27T15:57:57.892,30.3,0.937,-0.349,0.16
1679950677912,2023-03-27T15:57:57.912,30.32,0.948,-0.356,0.174
1679950677932,2023-03-27T15:57:57.932,30.34,0.953,-0.365,0.176
1679950677952,2023-03-27T15:57:57.952,30.36,0.949,-0.374,0.196
1679950677972,2023-03-27T15:57:57.972,30.38,0.941,-0.359,0.189
1679950677992,2023-03-27T15:57:57.992,30.4,0.946,-0.345,0.181
1679950678012,2023-03-27T15:57:58.012,30.42,0.947,-0.348,0.176
1679950678032,2023-03-27T15:57:58.032,30.44,0.96,-0.364,0.181
1679950678052,2023-03-27T15:57:58.052,30.46,0.955,-0.385,0.182
1679950678072,2023-03-27T15:57:58.072,30.48,0.926,-0.399,0.168
1679950678092,2023-03-27T15:57:58.092,30.5,0.91,-0.416,0.16
1679950678112,2023-03-27T15:57:58.112,30.52,0.904,-0.431,0.166
1679950678132,2023-03-27T15:57:58.132,30.54,0.897,-0.429,0.17
1679950678152,2023-03-27T15:57:58.152,30.56,0.896,-0.418,0.159
1679950678172,2023-03-27T15:57:58.172,30.58,0.913,-0.398,0.164
1679950678192,2023-03-27T15:57:58.192,30.6,0.948,-0.371,0.168
1679950678212,2023-03-27T15:57:58.212,30.62,0.974,-0.342,0.158
1679950678232,2023-03-27T15:57:58.232,30.64,0.959,-0.335,0.145
1679950678252,2023-03-27T15:57:58.252,30.66,0.935,-0.354,0.147
1679950678272,2023-03-27T15:57:58.272,30.68,0.918,-0.368,0.166
1679950678292,2023-03-27T15:57:58.292,30.7,0.915,-0.381,0.184
1679950678312,2023-03-27T15:57:58.312,30.72,0.916,-0.401,0.191
1679950678332,2023-03-27T15:57:58.332,30.74,0.909,-0.396,0.191
1679950678352,2023-03-27T15:57:58.352,30.76,0.89,-0.371,0.182
1679950678372,2023-03-27T15:57:58.372,30.78,0.885,-0.372,0.187
1679950678392,2023-03-27T15:57:58.392,30.8,0.884,-0.386,0.188
1679950678412,2023-03-27T15:57:58.412,30.82,0.905,-0.385,0.204
1679950678432,2023-03-27T15:57:58.432,30.84,0.925,-0.377,0.208
1679950678452,2023-03-27T15:57:58.452,30.86,0.919,-0.371,0.194
1679950678472,2023-03-27T15:57:58.472,30.88,0.921,-0.361,0.188
1679950678492,2023-03-27T15:57:58.492,30.9,0.92,-0.363,0.176
1679950678512,2023-03-27T15:57:58.512,30.92,0.924,-0.391,0.171
1679950678532,2023-03-27T15:57:58.532,30.94,0.936,-0.404,0.182
1679950678552,2023-03-27T15:57:58.552,30.96,0.943,-0.39,0.2
1679950678572,2023-03-27T15:57:58.572,30.98,0.939,-0.384,0.201
1679950678592,2023-03-27T15:57:58.592,31,0.942,-0.365,0.213
1679950678612,2023-03-27T15:57:58.612,31.02,0.943,-0.327,0.222
1679950678632,2023-03-27T15:57:58.632,31.04,0.929,-0.319,0.223
1679950678652,2023-03-27T15:57:58.652,31.06,0.871,-0.331,0.204
1679950678672,2023-03-27T15:57:58.672,31.08,0.839,-0.355,0.203
1679950678692,2023-03-27T15:57:58.692,31.1,0.837,-0.392,0.195
1679950678712,2023-03-27T15:57:58.712,31.12,0.832,-0.417,0.187
1679950678732,2023-03-27T15:57:58.732,31.14,0.852,-0.42,0.187
1679950678752,2023-03-27T15:57:58.752,31.16,0.902,-0.401,0.194
1679950678772,2023-03-27T15:57:58.772,31.18,0.922,-0.365,0.206
1679950678792,2023-03-27T15:57:58.792,31.2,0.918,-0.322,0.224
1679950678812,2023-03-27T15:57:58.812,31.22,0.919,-0.283,0.236
1679950678832,2023-03-27T15:57:58.832,31.24,0.932,-0.284,0.249
1679950678852,2023-03-27T15:57:58.852,31.26,0.932,-0.324,0.232
1679950678872,2023-03-27T15:57:58.872,31.28,0.914,-0.347,0.22
1679950678892,2023-03-27T15:57:58.892,31.3,0.912,-0.361,0.226
1679950678912,2023-03-27T15:57:58.912,31.32,0.911,-0.356,0.23
1679950678932,2023-03-27T15:57:58.932,31.34,0.904,-0.347,0.241
1679950678952,2023-03-27T15:57:58.952,31.36,0.909,-0.363,0.233
1679950678972,2023-03-27T15:57:58.972,31.38,0.91,-0.368,0.224
1679950678992,2023-03-27T15:57:58.992,31.4,0.912,-0.367,0.221
1679950679012,2023-03-27T15:57:59.012,31.42,0.912,-0.366,0.228
1679950679032,2023-03-27T15:57:59.032,31.44,0.907,-0.367,0.216
1679950679052,2023-03-27T15:57:59.052,31.46,0.909,-0.368,0.218
1679950679072,2023-03-27T15:57:59.072,31.48,0.903,-0.368,0.219
1679950679092,2023-03-27T15:57:59.092,31.5,0.911,-0.371,0.215
1679950679112,2023-03-27T15:57:59.112,31.52,0.917,-0.368,0.219
1679950679132,2023-03-27T15:57:59.132,31.54,0.913,-0.368,0.217
1679950679152,2023-03-27T15:57:59.152,31.56,0.908,-0.367,0.21
1679950679172,2023-03-27T15:57:59.172,31.58,0.909,-0.368,0.212
1679950679192,2023-03-27T15:57:59.192,31.6,0.92,-0.37,0.216
1679950679212,2023-03-27T15:57:59.212,31.62,0.919,-0.365,0.214
1679950679232,2023-03-27T15:57:59.232,31.64,0.91,-0.341,0.215
1679950679252,2023-03-27T15:57:59.252,31.66,0.904,-0.323,0.22
1679950679272,2023-03-27T15:57:59.272,31.68,0.923,-0.323,0.223
1679950679292,2023-03-27T15:57:59.292,31.7,0.932,-0.326,0.223
1679950679312,2023-03-27T15:57:59.312,31.72,0.93,-0.332,0.219
1679950679332,2023-03-27T15:57:59.332,31.74,0.933,-0.339,0.213
1679950679352,2023-03-27T15:57:59.352,31.76,0.933,-0.335,0.214
1679950679372,2023-03-27T15:57:59.372,31.78,0.926,-0.325,0.222
1679950679392,2023-03-27T15:57:59.392,31.8,0.922,-0.324,0.225
1679950679412,2023-03-27T15:57:59.412,31.82,0.926,-0.326,0.223
1679950679432,2023-03-27T15:57:59.432,31.84,0.928,-0.329,0.223
1679950679452,2023-03-27T15:57:59.452,31.86,0.921,-0.334,0.228
1679950679472,2023-03-27T15:57:59.472,31.88,0.917,-0.329,0.231
