epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684349691628,2023-05-17T13:54:51.628,0.000,-0.332,-0.198,0.930
1684349691648,2023-05-17T13:54:51.648,0.020,-0.091,-0.324,0.530
1684349691668,2023-05-17T13:54:51.668,0.040,-0.088,-0.297,0.964
1684349691688,2023-05-17T13:54:51.688,0.060,-0.122,-0.389,1.006
1684349691708,2023-05-17T13:54:51.708,0.080,-0.171,-0.286,0.751
1684349691728,2023-05-17T13:54:51.728,0.100,-0.187,-0.019,0.739
1684349691748,2023-05-17T13:54:51.748,0.120,-0.171,0.038,0.873
1684349691768,2023-05-17T13:54:51.768,0.140,-0.065,-0.050,0.861
1684349691788,2023-05-17T13:54:51.788,0.160,-0.004,0.099,0.686
1684349691808,2023-05-17T13:54:51.808,0.180,0.034,0.202,0.488
1684349691828,2023-05-17T13:54:51.828,0.200,0.000,0.145,0.648
1684349691848,2023-05-17T13:54:51.848,0.220,-0.053,-0.236,0.816
1684349691868,2023-05-17T13:54:51.868,0.240,-0.023,-0.438,0.621
1684349691888,2023-05-17T13:54:51.888,0.260,-0.072,-0.286,0.362
1684349691908,2023-05-17T13:54:51.908,0.280,-0.057,-0.004,0.446
1684349691928,2023-05-17T13:54:51.928,0.300,-0.103,0.130,0.495
1684349691948,2023-05-17T13:54:51.948,0.320,-0.175,0.145,0.518
1684349691968,2023-05-17T13:54:51.968,0.340,-0.206,0.030,0.556
1684349691988,2023-05-17T13:54:51.988,0.360,-0.164,-0.042,0.648
1684349692008,2023-05-17T13:54:52.008,0.380,-0.080,-0.202,0.675
1684349692028,2023-05-17T13:54:52.028,0.400,0.004,-0.381,0.724
1684349692048,2023-05-17T13:54:52.048,0.420,0.046,-0.343,0.857
1684349692068,2023-05-17T13:54:52.068,0.440,0.000,-0.286,0.793
1684349692088,2023-05-17T13:54:52.088,0.460,-0.065,-0.065,0.774
1684349692108,2023-05-17T13:54:52.108,0.480,-0.057,0.050,0.659
1684349692128,2023-05-17T13:54:52.128,0.500,-0.042,-0.015,0.720
1684349692148,2023-05-17T13:54:52.148,0.520,0.046,-0.194,0.690
1684349692168,2023-05-17T13:54:52.168,0.540,0.053,-0.431,0.621
1684349692188,2023-05-17T13:54:52.188,0.560,0.000,-0.541,0.598
1684349692208,2023-05-17T13:54:52.208,0.580,-0.038,-0.385,0.675
1684349692228,2023-05-17T13:54:52.228,0.600,-0.114,-0.320,0.728
1684349692248,2023-05-17T13:54:52.248,0.620,-0.141,-0.313,0.617
1684349692268,2023-05-17T13:54:52.268,0.640,-0.111,-0.183,0.591
1684349692288,2023-05-17T13:54:52.288,0.660,-0.011,-0.141,0.625
1684349692308,2023-05-17T13:54:52.308,0.680,-0.080,-0.293,0.671
1684349692328,2023-05-17T13:54:52.328,0.700,-0.072,-0.324,0.659
1684349692348,2023-05-17T13:54:52.348,0.720,-0.103,-0.290,0.675
1684349692368,2023-05-17T13:54:52.368,0.740,0.023,-0.210,0.652
1684349692388,2023-05-17T13:54:52.388,0.760,0.004,-0.091,0.736
1684349692408,2023-05-17T13:54:52.408,0.780,-0.061,-0.103,0.755
1684349692428,2023-05-17T13:54:52.428,0.800,-0.053,-0.107,0.800
1684349692448,2023-05-17T13:54:52.448,0.820,-0.107,-0.114,0.926
1684349692468,2023-05-17T13:54:52.468,0.840,-0.118,-0.103,0.857
1684349692488,2023-05-17T13:54:52.488,0.860,-0.023,-0.419,0.793
1684349692508,2023-05-17T13:54:52.508,0.880,0.030,-0.758,0.736
1684349692528,2023-05-17T13:54:52.528,0.900,0.015,-0.846,0.560
1684349692548,2023-05-17T13:54:52.548,0.920,-0.023,-0.564,0.408
1684349692568,2023-05-17T13:54:52.568,0.940,-0.023,-0.358,0.305
1684349692588,2023-05-17T13:54:52.588,0.960,0.099,-0.274,0.244
1684349692608,2023-05-17T13:54:52.608,0.980,0.133,-0.339,0.111
1684349692628,2023-05-17T13:54:52.628,1.000,0.133,-0.118,-0.011
1684349692648,2023-05-17T13:54:52.648,1.020,0.065,0.122,-0.076
1684349692668,2023-05-17T13:54:52.668,1.040,0.141,0.015,0.080
1684349692688,2023-05-17T13:54:52.688,1.060,0.141,-0.564,0.221
1684349692708,2023-05-17T13:54:52.708,1.080,0.069,-1.052,0.141
1684349692728,2023-05-17T13:54:52.728,1.100,-0.019,-0.995,-0.084
