DataCollection,,,,,,,,,,,,,,,,,,
collect_uuid,label,p_accelerometer_time,p_accelerometer_x,p_accelerometer_y,p_accelerometer_z,p_gyroscope_time,p_gyroscope_x,p_gyroscope_y,p_gyroscope_z,participant_uuid,w_accelerometer_time,w_accelerometer_x,w_accelerometer_y,w_accelerometer_z,w_gyroscope_time,w_gyroscope_x,w_gyroscope_y,w_gyroscope_z
b6b5762f-8d78-410e-b04c-c5a4cef6a00f,2e2atug,2023-04-29 12:44:05.509,9.484278,3.0368848,0.47900394,2023-04-29 12:44:05.51,-0.0071565043,-0.09007363,0.2758188,2e2ac25e-545d-4830-b9cd-d301e440dc18,2023-04-29 12:44:05.499,-11.892328,-3.6251264,0.7513463,2023-04-29 12:44:05.814,-1.4958612,0.2735289,1.9745368
,,2023-04-29 12:44:05.531,9.369317,2.9027638,1.0011182,2023-04-29 12:44:05.532,0.053030934,-0.29566967,0.19645658,,2023-04-29 12:44:05.815,-10.6408825,-3.438486,1.308874,2023-04-29 12:44:05.815,-1.4348056,0.2845189,2.1479344
,,2023-04-29 12:44:05.549,9.072334,2.083667,3.410508,2023-04-29 12:44:05.55,0.4242756,-0.08474731,0.2593072,,2023-04-29 12:44:05.815,-9.312865,-3.397808,1.4380864,2023-04-29 12:44:05.815,-1.21989,0.34069002,2.1821256
,,2023-04-29 12:44:05.567,9.091495,1.2837305,4.4451566,2023-04-29 12:44:05.568,1.4469295,0.4196554,0.4957959,,2023-04-29 12:44:05.815,-9.008977,-3.2422748,1.3280165,2023-04-29 12:44:05.815,-0.89385337,0.3931978,2.1442711
,,2023-04-29 12:44:05.594,9.718989,2.0166066,1.1639795,2023-04-29 12:44:05.594,2.565457,0.5943588,0.7440025,,2023-04-29 12:44:05.815,-9.406186,-3.2566316,0.9834501,2023-04-29 12:44:05.815,-0.6349778,0.45425335,2.0942056
,,2023-04-29 12:44:05.609,10.648257,3.6404297,-3.1278956,2023-04-29 12:44:05.609,2.565457,0.45640704,0.709914,,2023-04-29 12:44:05.815,-10.143175,-3.2207394,0.8662018,2023-04-29 12:44:05.815,-0.4371578,0.46524334,2.0111701
,,2023-04-29 12:44:05.631,9.671089,4.655918,-7.1132083,2023-04-29 12:44:05.632,1.1603733,-0.051191483,0.27155775,,2023-04-29 12:44:05.816,-10.380065,-3.0269206,1.0863415,2023-04-29 12:44:05.815,-0.32970002,0.4566956,1.9403456
,,2023-04-29 12:44:05.642,8.032896,4.181704,-6.3899126,2023-04-29 12:44:05.642,-0.98560196,-0.86025983,-0.07039216,,2023-04-29 12:44:05.816,-10.097712,-2.9312077,1.2251252,2023-04-29 12:44:05.815,-0.3382478,0.39808223,1.8475412
,,2023-04-29 12:44:05.66,10.188414,2.5387208,-0.7807764,2023-04-29 12:44:05.66,-2.7406251,-1.6879703,-0.075718485,,2023-04-29 12:44:05.816,-9.391829,-2.8833513,1.2586247,2023-04-29 12:44:05.815,-0.40785113,0.29795113,1.7303145
,,2023-04-29 12:44:05.678,12.952266,1.346001,4.766089,2023-04-29 12:44:05.678,-3.139034,-1.2006118,-0.16733122,,2023-04-29 12:44:05.817,-8.989835,-2.928815,1.1485549,2023-04-29 12:44:05.816,-0.6068922,0.19782001,1.5447056
,,2023-04-29 12:44:05.699,11.079361,1.1927198,4.277505,2023-04-29 12:44:05.7,-2.0929444,0.33922794,-0.3010219,,2023-04-29 12:44:05.817,-8.898908,-3.1633115,1.3304094,2023-04-29 12:44:05.816,-0.86576784,0.085477784,1.3126945
,,2023-04-29 12:44:05.722,8.234077,1.2885206,3.0033545,2023-04-29 12:44:05.722,-0.61755306,0.66679674,-0.17105964,,2023-04-29 12:44:05.849,-8.819944,-3.1441689,1.3519448,2023-04-29 12:44:05.816,-0.9634567,0.03052778,1.0355023
,,2023-04-29 12:44:05.745,8.669971,1.4370118,2.1507277,2023-04-29 12:44:05.746,0.50470304,-0.120433666,0.07022275,,2023-04-29 12:44:05.85,-8.640483,-2.955136,1.4117653,2023-04-29 12:44:05.816,-1.0184067,0.0048844446,0.7656367
